id,which_concept,concept_id,term,level,score
W1977357923,1,C71924100,Medicine,0,0.9336008
W1977357923,2,C84393581,Blood pressure,2,0.69373786
W1977357923,3,C2777090595,Homocysteine,2,0.59589934
W1977357923,4,C555293320,Diabetes mellitus,2,0.5110785
W1977357923,5,C107130276,Epidemiology,2,0.47970077
W1977357923,6,C126322002,Internal medicine,1,0.45805228
W1977357923,7,C149923435,Demography,1,0.35644448
W1977357923,8,C134018914,Endocrinology,1,0.3174606
W1977357923,9,C144024400,Sociology,0,0
W2083472170,1,C204243189,Randomization,3,0.7934209
W2083472170,2,C71924100,Medicine,0,0.78969955
W2083472170,3,C168563851,Randomized controlled trial,2,0.6433087
W2083472170,4,C535046627,Clinical trial,2,0.5635135
W2083472170,5,C115477683,Transillumination,2,0.5312685
W2083472170,6,C2779473830,MEDLINE,2,0.41353405
W2083472170,7,C19527891,Medical physics,1,0.38294923
W2083472170,8,C141071460,Surgery,1,0.13342953
W2083472170,9,C142724271,Pathology,1,0.113010585
W2083472170,10,C17744445,Political science,0,0
W2083472170,11,C199539241,Law,1,0
W2335954545,1,C2780719153,Cimetidine,2,0.98954606
W2335954545,2,C2778151854,Propranolol,2,0.91220474
W2335954545,3,C71924100,Medicine,0,0.75700825
W2335954545,4,C158846371,Blood flow,2,0.58477145
W2335954545,5,C89311334,Drug metabolism,3,0.5482788
W2335954545,6,C2777056448,Oral administration,2,0.48006806
W2335954545,7,C126322002,Internal medicine,1,0.46333328
W2335954545,8,C201253974,First pass effect,3,0.44667408
W2335954545,9,C134018914,Endocrinology,1,0.44399637
W2335954545,10,C62231903,Metabolism,2,0.4194868
W2335954545,11,C98274493,Pharmacology,1,0.36908853
W2336404962,1,C71924100,Medicine,0,0.92993
W2336404962,2,C2776098176,Aneurysm,2,0.8816309
W2336404962,3,C163276114,Natural history,2,0.7772331
W2336404962,4,C2992875633,Saccular aneurysm,3,0.6702945
W2336404962,5,C126838900,Radiology,1,0.55027956
W2336404962,6,C141071460,Surgery,1,0.5247108
W2336404962,7,C2777736543,Subarachnoid hemorrhage,2,0.4825739
W2336404962,8,C126322002,Internal medicine,1,0.1465258
W1975870473,1,C71924100,Medicine,0,0.9383489
W1975870473,2,C164705383,Cardiology,1,0.7834597
W1975870473,3,C2778541695,Migraine,2,0.7116924
W1975870473,4,C2778506911,Vasospasm,3,0.7088381
W1975870473,5,C2778425758,Angina,3,0.7083596
W1975870473,6,C126322002,Internal medicine,1,0.69388473
W1975870473,7,C2776161765,Coronary vasospasm,4,0.6571795
W1975870473,8,C541997718,Ischemia,2,0.5702311
W1975870473,9,C2779961880,Vasoconstriction,2,0.46681142
W1975870473,10,C2777736543,Subarachnoid hemorrhage,2,0.26646334
W1975870473,11,C500558357,Myocardial infarction,2,0.1972428
W2056300190,1,C71924100,Medicine,0,0.9316678
W2056300190,2,C2780192828,Prostate cancer,3,0.7055572
W2056300190,3,C146357865,Stage (stratigraphy),2,0.64387923
W2056300190,4,C121608353,Cancer,2,0.5734934
W2056300190,5,C2779134260,Disease,2,0.55094194
W2056300190,6,C126322002,Internal medicine,1,0.51834095
W2056300190,7,C2776235491,Prostate,3,0.47286746
W2056300190,8,C143998085,Oncology,1,0.43134862
W2056300190,9,C195910791,Medical record,2,0.431078
W2056300190,10,C167135981,Retrospective cohort study,2,0.4306166
W2056300190,11,C2778527826,Cancer registry,3,0.41225815
W2056300190,12,C10515644,Survival analysis,2,0.4110033
W2056300190,13,C151730666,Paleontology,1,0
W2056300190,14,C86803240,Biology,0,0
W2058944678,1,C71924100,Medicine,0,0.9183742
W2058944678,2,C2778525166,Rochester Epidemiology Project,4,0.7813717
W2058944678,3,C61511704,Incidence (geometry),2,0.747173
W2058944678,4,C2780192828,Prostate cancer,3,0.7091602
W2058944678,5,C107130276,Epidemiology,2,0.66249156
W2058944678,6,C2908647359,Population,2,0.61931413
W2058944678,7,C2776235491,Prostate,3,0.5909327
W2058944678,8,C2781406297,Prostate-specific antigen,4,0.47219503
W2058944678,9,C121608353,Cancer,2,0.45895037
W2058944678,10,C149923435,Demography,1,0.3830849
W2058944678,11,C126322002,Internal medicine,1,0.3572806
W2058944678,12,C74909509,Gerontology,1,0.32332587
W2058944678,13,C3018709324,Population based study,3,0.17395663
W2058944678,14,C99454951,Environmental health,1,0.083330184
W2058944678,15,C121332964,Physics,0,0
W2058944678,16,C144024400,Sociology,0,0
W2058944678,17,C120665830,Optics,1,0
W1972079221,1,C71924100,Medicine,0,0.9349047
W1972079221,2,C2992694001,Chronic bronchitis,2,0.6728754
W1972079221,3,C2777914695,Pneumonia,2,0.6214449
W1972079221,4,C126322002,Internal medicine,1,0.59257036
W1972079221,5,C2781137159,Chest radiograph,3,0.47627443
W1972079221,6,C2776118409,Legionella pneumophila,3,0.4760011
W1972079221,7,C555293320,Diabetes mellitus,2,0.4721988
W1972079221,8,C90924648,Gastroenterology,1,0.41468704
W1972079221,9,C2777714996,Lung,2,0.17429948
W1972079221,10,C86803240,Biology,0,0
W1972079221,11,C523546767,Bacteria,2,0
W1972079221,12,C54355233,Genetics,1,0
W1972079221,13,C134018914,Endocrinology,1,0
W2131480037,1,C2780295090,Legionnaires' disease,4,0.9258266
W2131480037,2,C2776118409,Legionella pneumophila,3,0.9133954
W2131480037,3,C2776732256,Shower,3,0.89663994
W2131480037,4,C71924100,Medicine,0,0.82467055
W2131480037,5,C3018613153,Potable water,2,0.6746855
W2131480037,6,C2775941552,Isolation (microbiology),2,0.6102627
W2131480037,7,C2779164008,Legionella,3,0.60510236
W2131480037,8,C89423630,Microbiology,1,0.47860476
W2131480037,9,C2777914695,Pneumonia,2,0.43161064
W2131480037,10,C2779134260,Disease,2,0.41285747
W2131480037,11,C194828623,Emergency medicine,1,0.32208169
W2131480037,12,C523546767,Bacteria,2,0.23808712
W2131480037,13,C126322002,Internal medicine,1,0.20378584
W2131480037,14,C86803240,Biology,0,0.0870392
W2131480037,15,C54355233,Genetics,1,0
W2131480037,16,C121332964,Physics,0,0
W2131480037,17,C87717796,Environmental engineering,1,0
W2131480037,18,C56200935,Nozzle,2,0
W2131480037,19,C127413603,Engineering,0,0
W2131480037,20,C97355855,Thermodynamics,1,0
W2031775352,1,C71924100,Medicine,0,0.7917003
W2031775352,2,C2778163477,Cholesterol,2,0.5850796
W2031775352,3,C3020261727,Saturated fat,3,0.5789476
W2031775352,4,C126322002,Internal medicine,1,0.5767783
W2031775352,5,C134018914,Endocrinology,1,0.54083556
W2031775352,6,C511355011,Obesity,2,0.43144944
W2031775352,7,C2780072125,Lipoprotein,3,0.42518446
W2031775352,8,C147583825,Body weight,2,0.41644365
