id,which_mesh,term,is_major_topic
W1986838295,1,Agriculture,TRUE
W1986838295,2,Electricity,TRUE
W1986838295,3,Food-Processing Industry,TRUE
W1986838295,4,Economics,FALSE
W1986838295,5,Food Handling,FALSE
W1986838295,6,Food Supply,FALSE
W1986838295,7,Refrigeration,FALSE
W1986838295,8,United States,FALSE
W2057364274,1,Columbidae,TRUE
W2057364274,2,Electromagnetic Phenomena,TRUE
W2057364274,3,Orientation,TRUE
W2057364274,4,Animals,FALSE
W2057364274,5,Columbidae,FALSE
W2057364274,6,Light,FALSE
W2057364274,7,Visual Perception,FALSE
W2074849612,1,Circadian Rhythm,TRUE
W2074849612,2,Norepinephrine,TRUE
W2074849612,3,Pineal Gland,TRUE
W2074849612,4,Acetyltransferases,FALSE
W2074849612,5,Acetyltransferases,FALSE
W2074849612,6,Animals,FALSE
W2074849612,7,Darkness,FALSE
W2074849612,8,Kinetics,FALSE
W2074849612,9,Light,FALSE
W2074849612,10,Norepinephrine,FALSE
W2074849612,11,Pineal Gland,FALSE
W2074849612,12,Pineal Gland,FALSE
W2074849612,13,Rats,FALSE
W2074849612,14,"Receptors, Adrenergic",FALSE
W2074849612,15,Serotonin,FALSE
W2074849612,16,Serotonin,FALSE
W2074849612,17,Sympathetic Nervous System,FALSE
W2074849612,18,Sympathetic Nervous System,FALSE
W2074849612,19,Tritium,FALSE
W2031302191,1,Benzopyrenes,TRUE
W2031302191,2,Chromatography,TRUE
W2031302191,3,Animals,FALSE
W2031302191,4,Benzopyrenes,FALSE
W2031302191,5,Benzopyrenes,FALSE
W2031302191,6,Carbon Isotopes,FALSE
W2031302191,7,In Vitro Techniques,FALSE
W2031302191,8,Mass Spectrometry,FALSE
W2031302191,9,Methods,FALSE
W2031302191,10,"Microsomes, Liver",FALSE
W2031302191,11,"Microsomes, Liver",FALSE
W2031302191,12,Rats,FALSE
W2031302191,13,Tritium,FALSE
W2044389271,1,Erythrocytes,TRUE
W2044389271,2,Muscular Dystrophies,TRUE
W2044389271,3,Adolescent,FALSE
W2044389271,4,Adult,FALSE
W2044389271,5,Age Factors,FALSE
W2044389271,6,Child,FALSE
W2044389271,7,Female,FALSE
W2044389271,8,Genetic Linkage,FALSE
W2044389271,9,Humans,FALSE
W2044389271,10,Infant,FALSE
W2044389271,11,Male,FALSE
W2044389271,12,"Microscopy, Electron, Scanning",FALSE
W2044389271,13,Middle Aged,FALSE
W2044389271,14,Muscular Dystrophies,FALSE
W2044389271,15,Muscular Dystrophies,FALSE
W2044389271,16,Muscular Dystrophies,FALSE
W2044389271,17,Sex Chromosomes,FALSE
W2044389271,18,Sex Factors,FALSE
W2009797934,1,Genotype,TRUE
W2009797934,2,Intelligence,TRUE
W2009797934,3,Phenotype,TRUE
W2009797934,4,Blacks,FALSE
W2009797934,5,Environment,FALSE
W2009797934,6,Humans,FALSE
W2009797934,7,"Models, Biological",FALSE
W2009797934,8,Whites,FALSE
W1964695848,1,Form Perception,TRUE
W1964695848,2,Visual Acuity,TRUE
W1964695848,3,Female,FALSE
W1964695848,4,Humans,FALSE
W1964695848,5,Infant,FALSE
W1964695848,6,"Refraction, Ocular",FALSE
W2057949930,1,Bronchi,TRUE
W2057949930,2,Macrophages,TRUE
W2057949930,3,Smoking,TRUE
W2057949930,4,Bronchi,FALSE
W2057949930,5,Bronchi,FALSE
W2057949930,6,Cell Division,FALSE
W2057949930,7,DNA,FALSE
W2057949930,8,DNA,FALSE
W2057949930,9,Humans,FALSE
W2057949930,10,Macrophages,FALSE
W2057949930,11,Macrophages,FALSE
W2057949930,12,Macrophages,FALSE
