id,which_mesh,term,is_major_topic
W2545173169,1,Coronary Angiography,TRUE
W2545173169,2,Coronary Artery Disease,TRUE
W2545173169,3,Drug-Eluting Stents,TRUE
W2545173169,4,"Tomography, Optical Coherence",TRUE
W2545173169,5,"Ultrasonography, Interventional",TRUE
W2545173169,6,Aged,FALSE
W2545173169,7,Coronary Angiography,FALSE
W2545173169,8,Coronary Artery Disease,FALSE
W2545173169,9,Coronary Vessels,FALSE
W2545173169,10,Coronary Vessels,FALSE
W2545173169,11,Female,FALSE
W2545173169,12,Humans,FALSE
W2545173169,13,Male,FALSE
W2545173169,14,Middle Aged,FALSE
W2545173169,15,Myocardial Infarction,FALSE
W2545173169,16,Myocardial Infarction,FALSE
W2545173169,17,Percutaneous Coronary Intervention,FALSE
W2545173169,18,Percutaneous Coronary Intervention,FALSE
W2545173169,19,Percutaneous Coronary Intervention,FALSE
W2545173169,20,Treatment Outcome,FALSE
W2545173169,21,"Ultrasonography, Interventional",FALSE
W2546735337,1,Collagen Type VII,TRUE
W2546735337,2,Epidermolysis Bullosa Dystrophica,TRUE
W2546735337,3,Gene Transfer Techniques,TRUE
W2546735337,4,Keratinocytes,TRUE
W2546735337,5,Wound Healing,TRUE
W2546735337,6,Adolescent,FALSE
W2546735337,7,Adult,FALSE
W2546735337,8,Collagen Type VII,FALSE
W2546735337,9,Collagen Type VII,FALSE
W2546735337,10,Collagen Type VII,FALSE
W2546735337,11,Epidermolysis Bullosa Dystrophica,FALSE
W2546735337,12,Epidermolysis Bullosa Dystrophica,FALSE
W2546735337,13,Epidermolysis Bullosa Dystrophica,FALSE
W2546735337,14,Epidermolysis Bullosa Dystrophica,FALSE
W2546735337,15,Humans,FALSE
W2546735337,16,Keratinocytes,FALSE
W2546735337,17,Male,FALSE
W2546735337,18,Moloney murine leukemia virus,FALSE
W2546735337,19,Moloney murine leukemia virus,FALSE
W2546735337,20,Pyrimidines,FALSE
W2546735337,21,Recombinant Proteins,FALSE
W2546735337,22,Recombinant Proteins,FALSE
W2546735337,23,Recombinant Proteins,FALSE
W2546735337,24,Recombinant Proteins,FALSE
W2546735337,25,Surgical Flaps,FALSE
W2546735337,26,Time Factors,FALSE
W2546735337,27,Wounds and Injuries,FALSE
W2546735337,28,Wounds and Injuries,FALSE
W2546735337,29,Wounds and Injuries,FALSE
W2546735337,30,Young Adult,FALSE
W2481141343,1,Bariatric Surgery,TRUE
W2481141343,2,"Fractures, Bone",TRUE
W2481141343,3,"Obesity, Morbid",TRUE
W2481141343,4,Postoperative Complications,TRUE
W2481141343,5,Adult,FALSE
W2481141343,6,Bariatric Surgery,FALSE
W2481141343,7,Bariatric Surgery,FALSE
W2481141343,8,Case-Control Studies,FALSE
W2481141343,9,Female,FALSE
W2481141343,10,"Fractures, Bone",FALSE
W2481141343,11,"Fractures, Bone",FALSE
W2481141343,12,Humans,FALSE
W2481141343,13,Incidence,FALSE
W2481141343,14,Male,FALSE
W2481141343,15,Middle Aged,FALSE
W2481141343,16,"Obesity, Morbid",FALSE
W2481141343,17,"Obesity, Morbid",FALSE
W2481141343,18,Postoperative Complications,FALSE
W2481141343,19,Postoperative Complications,FALSE
W2481141343,20,Postoperative Period,FALSE
W2481141343,21,Preoperative Period,FALSE
W2481141343,22,Quebec,FALSE
W2481141343,23,Quebec,FALSE
W2481141343,24,Retrospective Studies,FALSE
W2481141343,25,Risk Factors,FALSE
W2548310016,1,Amidohydrolases,TRUE
W2548310016,2,Cerebellar Diseases,TRUE
W2548310016,3,Consciousness Disorders,TRUE
W2548310016,4,Cyclic N-Oxides,TRUE
W2548310016,5,Hippocampus,TRUE
W2548310016,6,Memory Disorders,TRUE
W2548310016,7,Pons,TRUE
W2548310016,8,Pyridines,TRUE
W2548310016,9,Acute Disease,FALSE
W2548310016,10,"Administration, Oral",FALSE
W2548310016,11,Adult,FALSE
W2548310016,12,Amidohydrolases,FALSE
W2548310016,13,Brain Death,FALSE
W2548310016,14,Cerebellar Diseases,FALSE
W2548310016,15,Cerebellum,FALSE
W2548310016,16,Cerebellum,FALSE
W2548310016,17,Cerebral Hemorrhage,FALSE
W2548310016,18,Cerebral Hemorrhage,FALSE
W2548310016,19,Cerebral Hemorrhage,FALSE
