id,which_mesh,term,is_major_topic,qualifier_name
W2066521860,1,"Coated Pits, Cell-Membrane",TRUE,ultrastructure
W2066521860,2,"Imaging, Three-Dimensional",TRUE,
W2066521860,3,"Microscopy, Fluorescence",TRUE,
W2066521860,4,Microtubules,TRUE,ultrastructure
W2066521860,5,Nanotechnology,TRUE,
W2066521860,6,Animals,FALSE,
W2066521860,7,Carbocyanines,FALSE,
W2066521860,8,Cell Line,FALSE,
W2066521860,9,Chlorocebus aethiops,FALSE,
W2066521860,10,Clathrin,FALSE,
W2066521860,11,"Coated Pits, Cell-Membrane",FALSE,
W2066521860,12,Cyclic AMP,FALSE,analogs & derivatives
W2066521860,13,Cyclic AMP,FALSE,
W2066521860,14,Fluorescent Antibody Technique,FALSE,
W2066521860,15,Fluorescent Dyes,FALSE,
W2066521860,16,"Image Processing, Computer-Assisted",FALSE,
W2066521860,17,"Imaging, Three-Dimensional",FALSE,instrumentation
W2066521860,18,"Imaging, Three-Dimensional",FALSE,methods
W2066521860,19,"Microscopy, Fluorescence",FALSE,methods
W2066521860,20,"Microscopy, Fluorescence",FALSE,instrumentation
W2066521860,21,Microtubules,FALSE,
W2066521860,22,Quantum Dots,FALSE,
W2066521860,23,Stochastic Processes,FALSE,
W2066521860,24,Streptavidin,FALSE,
W2105230781,1,Basal Metabolism,TRUE,
W2105230781,2,Glucose,TRUE,metabolism
W2105230781,3,Hypoxia,TRUE,metabolism
W2105230781,4,Procollagen-Proline Dioxygenase,TRUE,antagonists & inhibitors
W2105230781,5,Procollagen-Proline Dioxygenase,TRUE,deficiency
W2105230781,6,Animals,FALSE,
W2105230781,7,Carbon Dioxide,FALSE,
W2105230781,8,Carbon Dioxide,FALSE,metabolism
W2105230781,9,Carbon Isotopes,FALSE,
W2105230781,10,Carbon Isotopes,FALSE,metabolism
W2105230781,11,Carbon Radioisotopes,FALSE,
W2105230781,12,Carbon Radioisotopes,FALSE,metabolism
W2105230781,13,"Embryo, Mammalian",FALSE,
W2105230781,14,Energy Metabolism,FALSE,
W2105230781,15,Energy Metabolism,FALSE,genetics
W2105230781,16,Energy Metabolism,FALSE,physiology
W2105230781,17,Fibroblasts,FALSE,
W2105230781,18,Fibroblasts,FALSE,metabolism
W2105230781,19,Glucose,FALSE,
W2105230781,20,Glutamates,FALSE,
W2105230781,21,Glutamates,FALSE,metabolism
W2105230781,22,Homozygote,FALSE,
W2105230781,23,Hypoxia,FALSE,
W2105230781,24,Immunohistochemistry,FALSE,
W2105230781,25,Mice,FALSE,
W2105230781,26,Mitochondria,FALSE,
W2105230781,27,Mitochondria,FALSE,metabolism
W2105230781,28,Mitochondria,FALSE,ultrastructure
W2105230781,29,"Models, Biological",FALSE,
W2105230781,30,"Muscle, Skeletal",FALSE,
W2105230781,31,"Muscle, Skeletal",FALSE,metabolism
W2105230781,32,"Nuclear Magnetic Resonance, Biomolecular",FALSE,
W2105230781,33,Oxidation-Reduction,FALSE,
W2105230781,34,Oxygen Consumption,FALSE,genetics
W2105230781,35,Oxygen Consumption,FALSE,physiology
W2105230781,36,Oxygen Consumption,FALSE,
W2105230781,37,Procollagen-Proline Dioxygenase,FALSE,
W2105230781,38,Procollagen-Proline Dioxygenase,FALSE,genetics
W2105230781,39,"Tomography, X-Ray Computed",FALSE,
W2096704267,1,Energy-Generating Resources,TRUE,
W2096704267,2,Environment,TRUE,
W2096704267,3,Ethanol,TRUE,
W2096704267,4,Plants,TRUE,
W2096704267,5,Cost-Benefit Analysis,FALSE,
W2096704267,6,Ecosystem,FALSE,
W2096704267,7,Energy-Generating Resources,FALSE,economics
W2096704267,8,Energy-Generating Resources,FALSE,statistics & numerical data
W2096704267,9,Gasoline,FALSE,
W2096704267,10,Greenhouse Effect,FALSE,
W2096704267,11,Health,FALSE,
W2096704267,12,Humans,FALSE,
W2042839347,1,"Hemagglutinin Glycoproteins, Influenza Virus",TRUE,genetics
W2042839347,2,"Influenza A Virus, H5N1 Subtype",TRUE,pathogenicity
W2042839347,3,Influenza in Birds,TRUE,genetics
W2042839347,4,Influenza in Birds,TRUE,virology
W2042839347,5,"Influenza, Human",TRUE,genetics
W2042839347,6,"Influenza, Human",TRUE,virology
W2042839347,7,Polysaccharides,TRUE,genetics
W2042839347,8,"Adaptation, Physiological",FALSE,genetics
W2042839347,9,"Adaptation, Physiological",FALSE,
W2042839347,10,Animals,FALSE,
W2042839347,11,Birds,FALSE,
W2042839347,12,"Evolution, Molecular",FALSE,
W2042839347,13,"Hemagglutinin Glycoproteins, Influenza Virus",FALSE,
W2042839347,14,Humans,FALSE,
W2042839347,15,"Influenza A Virus, H5N1 Subtype",FALSE,genetics
W2042839347,16,"Influenza A Virus, H5N1 Subtype",FALSE,physiology
W2042839347,17,"Influenza A Virus, H5N1 Subtype",FALSE,
W2042839347,18,Influenza in Birds,FALSE,
W2042839347,19,"Influenza, Human",FALSE,
W2042839347,20,Mutation,FALSE,
W2042839347,21,Polysaccharides,FALSE,
W1984357954,1,"Aptamers, Nucleotide",TRUE,chemistry
W1984357954,2,Nucleic Acid Conformation,TRUE,
W1984357954,3,"RNA, Messenger",TRUE,chemistry
W1984357954,4,Adenine,FALSE,chemistry
W1984357954,5,Adenine,FALSE,metabolism
W1984357954,6,Adenine,FALSE,
W1984357954,7,"Aptamers, Nucleotide",FALSE,
W1984357954,8,"Aptamers, Nucleotide",FALSE,metabolism
W1984357954,9,Base Pairing,FALSE,
W1984357954,10,DNA-Directed RNA Polymerases,FALSE,metabolism
W1984357954,11,DNA-Directed RNA Polymerases,FALSE,
W1984357954,12,Ligands,FALSE,
W1984357954,13,Optical Tweezers,FALSE,
W1984357954,14,"RNA, Messenger",FALSE,metabolism
W1984357954,15,"RNA, Messenger",FALSE,
W1984357954,16,Thermodynamics,FALSE,
W2106995317,1,Antigens,TRUE,genetics
W2106995317,2,Antigens,TRUE,physiology
W2106995317,3,Dwarfism,TRUE,genetics
W2106995317,4,Microcephaly,TRUE,genetics
W2106995317,5,Mutation,TRUE,
W2106995317,6,Antigens,FALSE,
W2106995317,7,Antigens,FALSE,metabolism
W2106995317,8,Apoptosis,FALSE,
W2106995317,9,Cell Line,FALSE,
W2106995317,10,Centrosome,FALSE,
W2106995317,11,Centrosome,FALSE,physiology
W2106995317,12,Dwarfism,FALSE,
W2106995317,13,Dwarfism,FALSE,pathology
W2106995317,14,Dwarfism,FALSE,physiopathology
W2106995317,15,Female,FALSE,
W2106995317,16,Fibroblasts,FALSE,
W2106995317,17,Fibroblasts,FALSE,cytology
W2106995317,18,Humans,FALSE,
W2106995317,19,Lod Score,FALSE,
W2106995317,20,Lymphocytes,FALSE,
W2106995317,21,Lymphocytes,FALSE,metabolism
W2106995317,22,Male,FALSE,
W2106995317,23,Microcephaly,FALSE,physiopathology
W2106995317,24,Microcephaly,FALSE,pathology
W2106995317,25,Microcephaly,FALSE,
W2106995317,26,Mitosis,FALSE,
W2106995317,27,Pedigree,FALSE,
W2106995317,28,"RNA, Messenger",FALSE,metabolism
W2106995317,29,"RNA, Messenger",FALSE,genetics
