id,which_mesh,term,is_major_topic
W2146774792,1,Melanoma,TRUE
W2146774792,2,Programmed Cell Death 1 Receptor,TRUE
W2146774792,3,Signal Transduction,TRUE
W2146774792,4,Animals,FALSE
W2146774792,5,Antineoplastic Agents,FALSE
W2146774792,6,Antineoplastic Agents,FALSE
W2146774792,7,B7-H1 Antigen,FALSE
W2146774792,8,B7-H1 Antigen,FALSE
W2146774792,9,"Cell Line, Tumor",FALSE
W2146774792,10,"Cells, Cultured",FALSE
W2146774792,11,Gene Knockdown Techniques,FALSE
W2146774792,12,Heterografts,FALSE
W2146774792,13,Humans,FALSE
W2146774792,14,Melanoma,FALSE
W2146774792,15,Mice,FALSE
W2146774792,16,"Mice, Inbred C57BL",FALSE
W2146774792,17,Neoplasm Transplantation,FALSE
W2146774792,18,Programmed Cell Death 1 Receptor,FALSE
W1962225963,1,Heat-Shock Response,TRUE
W1962225963,2,Saccharomyces cerevisiae,TRUE
W1962225963,3,Saccharomyces cerevisiae,TRUE
W1962225963,4,Cycloheximide,FALSE
W1962225963,5,Cycloheximide,FALSE
W1962225963,6,Cytoplasmic Granules,FALSE
W1962225963,7,Cytoplasmic Granules,FALSE
W1962225963,8,Protein Aggregates,FALSE
W1962225963,9,Protein Biosynthesis,FALSE
W1962225963,10,Protein Biosynthesis,FALSE
W1962225963,11,Protein Synthesis Inhibitors,FALSE
W1962225963,12,Protein Synthesis Inhibitors,FALSE
W1962225963,13,Saccharomyces cerevisiae,FALSE
W1962225963,14,Saccharomyces cerevisiae Proteins,FALSE
W1962225963,15,Saccharomyces cerevisiae Proteins,FALSE
W1962225963,16,Saccharomyces cerevisiae Proteins,FALSE
W1914347682,1,Melatonin,TRUE
W1914347682,2,Multiple Sclerosis,TRUE
W1914347682,3,Multiple Sclerosis,TRUE
W1914347682,4,Animals,FALSE
W1914347682,5,Basic-Leucine Zipper Transcription Factors,FALSE
W1914347682,6,Basic-Leucine Zipper Transcription Factors,FALSE
W1914347682,7,CCAAT-Enhancer-Binding Proteins,FALSE
W1914347682,8,CCAAT-Enhancer-Binding Proteins,FALSE
W1914347682,9,Cell Differentiation,FALSE
W1914347682,10,"Encephalomyelitis, Autoimmune, Experimental",FALSE
W1914347682,11,"Encephalomyelitis, Autoimmune, Experimental",FALSE
W1914347682,12,"Encephalomyelitis, Autoimmune, Experimental",FALSE
W1914347682,13,Female,FALSE
W1914347682,14,Humans,FALSE
W1914347682,15,Light,FALSE
W1914347682,16,MAP Kinase Signaling System,FALSE
W1914347682,17,Male,FALSE
W1914347682,18,Melatonin,FALSE
W1914347682,19,Mice,FALSE
W1914347682,20,"Mice, Inbred C57BL",FALSE
W1914347682,21,Multiple Sclerosis,FALSE
W1914347682,22,"Nuclear Receptor Subfamily 1, Group F, Member 3",FALSE
W1914347682,23,"Nuclear Receptor Subfamily 1, Group F, Member 3",FALSE
W1914347682,24,Recurrence,FALSE
W1914347682,25,Seasons,FALSE
W1914347682,26,"T-Lymphocytes, Regulatory",FALSE
W1914347682,27,"T-Lymphocytes, Regulatory",FALSE
W1914347682,28,"T-Lymphocytes, Regulatory",FALSE
W1914347682,29,"T-Lymphocytes, Regulatory",FALSE
W1914347682,30,Th17 Cells,FALSE
W1914347682,31,Th17 Cells,FALSE
W1914347682,32,Th17 Cells,FALSE
W1914347682,33,Th17 Cells,FALSE
W1933363359,1,Dopamine,TRUE
W1933363359,2,Mesencephalon,TRUE
W1933363359,3,Parkinson Disease,TRUE
W1933363359,4,Parkinson Disease,TRUE
W1933363359,5,Animals,FALSE
W1933363359,6,Basal Ganglia,FALSE
W1933363359,7,Basal Ganglia,FALSE
W1933363359,8,"Disease Models, Animal",FALSE
W1933363359,9,Dopamine,FALSE
W1933363359,10,Hypokinesia,FALSE
W1933363359,11,Hypokinesia,FALSE
W1933363359,12,Hypokinesia,FALSE
W1933363359,13,Mesencephalon,FALSE
W1933363359,14,Mice,FALSE
W1933363359,15,"Muscle, Skeletal",FALSE
W1933363359,16,"Muscle, Skeletal",FALSE
W1933363359,17,Parkinson Disease,FALSE
W1932592181,1,Drosophila,TRUE
W1932592181,2,Drosophila Proteins,TRUE
W1932592181,3,Drosophila Proteins,TRUE
W1932592181,4,"Mechanotransduction, Cellular",TRUE
W1932592181,5,Transient Receptor Potential Channels,TRUE
W1932592181,6,Transient Receptor Potential Channels,TRUE
W1932592181,7,Animals,FALSE
W1932592181,8,Drosophila,FALSE
W1932592181,9,Drosophila,FALSE
W1932592181,10,Drosophila,FALSE
W1932592181,11,Drosophila Proteins,FALSE
W1932592181,12,Kv1.2 Potassium Channel,FALSE
W1932592181,13,Kv1.2 Potassium Channel,FALSE
W1932592181,14,Larva,FALSE
W1932592181,15,Larva,FALSE
W1932592181,16,Larva,FALSE
W1932592181,17,Microtubules,FALSE
W1932592181,18,Microtubules,FALSE
W1932592181,19,"Protein Structure, Tertiary",FALSE
W1932592181,20,Touch,FALSE
W1932592181,21,Transient Receptor Potential Channels,FALSE
W1575488591,1,"Cloning, Molecular",TRUE
W1575488591,2,"Cloning, Molecular",FALSE
W1575488591,3,Escherichia coli,FALSE
W1575488591,4,Escherichia coli,FALSE
W1575488591,5,Escherichia coli,FALSE
W1575488591,6,Gene Expression,FALSE
W1575488591,7,"Mutagenesis, Site-Directed",FALSE
W1575488591,8,Plasmids,FALSE
W1575488591,9,Plasmids,FALSE
W1958249906,1,Inflammatory Bowel Diseases,TRUE
W1958249906,2,Inflammatory Bowel Diseases,TRUE
W1958249906,3,Metformin,TRUE
W1958249906,4,STAT3 Transcription Factor,TRUE
W1958249906,5,Signal Transduction,TRUE
W1958249906,6,"T-Lymphocytes, Regulatory",TRUE
W1958249906,7,Th17 Cells,TRUE
W1958249906,8,Animals,FALSE
W1958249906,9,Cell Differentiation,FALSE
W1958249906,10,Cell Differentiation,FALSE
W1958249906,11,Cell Differentiation,FALSE
W1958249906,12,Cell Line,FALSE
W1958249906,13,Cytokines,FALSE
W1958249906,14,Cytokines,FALSE
W1958249906,15,Cytokines,FALSE
W1958249906,16,"Disease Models, Animal",FALSE
W1958249906,17,Gene Expression,FALSE
W1958249906,18,Humans,FALSE
W1958249906,19,Inflammation Mediators,FALSE
W1958249906,20,Inflammation Mediators,FALSE
W1958249906,21,Inflammatory Bowel Diseases,FALSE
W1958249906,22,Metformin,FALSE
W1958249906,23,Mice,FALSE
W1958249906,24,Phosphorylation,FALSE
W1958249906,25,"RNA, Messenger",FALSE
W1958249906,26,"RNA, Messenger",FALSE
W1958249906,27,STAT3 Transcription Factor,FALSE
W1958249906,28,Signal Transduction,FALSE
W1958249906,29,"T-Lymphocytes, Regulatory",FALSE
W1958249906,30,"T-Lymphocytes, Regulatory",FALSE
W1958249906,31,"T-Lymphocytes, Regulatory",FALSE
W1958249906,32,"T-Lymphocytes, Regulatory",FALSE
W1958249906,33,TOR Serine-Threonine Kinases,FALSE
W1958249906,34,TOR Serine-Threonine Kinases,FALSE
W1958249906,35,Th17 Cells,FALSE
W1958249906,36,Th17 Cells,FALSE
W1958249906,37,Th17 Cells,FALSE
W1958249906,38,Th17 Cells,FALSE
W2114227017,1,"Antibodies, Neutralizing",TRUE
W2114227017,2,HIV Envelope Protein gp120,TRUE
W2114227017,3,HIV Envelope Protein gp120,TRUE
W2114227017,4,HIV-1,TRUE
W2114227017,5,"Antibodies, Neutralizing",FALSE
W2114227017,6,"Antibodies, Neutralizing",FALSE
W2114227017,7,Epitopes,FALSE
W2114227017,8,HIV Envelope Protein gp120,FALSE
W2114227017,9,HIV Envelope Protein gp120,FALSE
W2114227017,10,HIV-1,FALSE
W2114227017,11,Humans,FALSE
W2114227017,12,Immunoglobulin G,FALSE
W2114227017,13,Immunoglobulin G,FALSE
W2114227017,14,Immunoglobulin G,FALSE
W2114227017,15,"Microscopy, Electron, Transmission",FALSE
W2114227017,16,"Models, Molecular",FALSE
W2114227017,17,Protein Conformation,FALSE
W2114227017,18,X-Ray Diffraction,FALSE
W1937406958,1,Cachexia,TRUE
W1937406958,2,Neoplasms,TRUE
