id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W1521803559,0,STUDIES ON CYTOPLASMIC RIBONUCLEOPROTEIN PARTICLES FROM THE LIVER OF THE RAT,1955-11-01,FALSE,407,journal-article,13271375,1,A5036187248,John W. Littlefield,,Harvard University,I136199984,1
W1521803559,0,STUDIES ON CYTOPLASMIC RIBONUCLEOPROTEIN PARTICLES FROM THE LIVER OF THE RAT,1955-11-01,FALSE,407,journal-article,13271375,2,A5014387630,Elizabeth B. Keller,,Harvard University,I136199984,1
W1521803559,0,STUDIES ON CYTOPLASMIC RIBONUCLEOPROTEIN PARTICLES FROM THE LIVER OF THE RAT,1955-11-01,FALSE,407,journal-article,13271375,3,A5071894616,Jerome Gross,,Harvard University,I136199984,1
W1521803559,0,STUDIES ON CYTOPLASMIC RIBONUCLEOPROTEIN PARTICLES FROM THE LIVER OF THE RAT,1955-11-01,FALSE,407,journal-article,13271375,4,A5041515628,Paul C. Zamecnik,,Harvard University,I136199984,1
W1516293210,0,PHOTOMETRIC DETERMINATION OF FATTY ACID ESTER GROUPS IN PHOSPHOLIPIDES,1955-11-01,FALSE,389,journal-article,13271382,1,A5021312729,Maurice M. Rapport,"From the Division of Laboratories and Research, New York State Department of Health, and the Sloan-Kettering Division, Cornell University Medical College, New York, New York",New York State Department of Health,I1298060332,1
W1516293210,0,PHOTOMETRIC DETERMINATION OF FATTY ACID ESTER GROUPS IN PHOSPHOLIPIDES,1955-11-01,FALSE,389,journal-article,13271382,1,A5021312729,Maurice M. Rapport,"From the Division of Laboratories and Research, New York State Department of Health, and the Sloan-Kettering Division, Cornell University Medical College, New York, New York",Cornell University,I205783295,2
W1516293210,0,PHOTOMETRIC DETERMINATION OF FATTY ACID ESTER GROUPS IN PHOSPHOLIPIDES,1955-11-01,FALSE,389,journal-article,13271382,2,A5067897985,Nicholas Alonzo,"From the Division of Laboratories and Research, New York State Department of Health, and the Sloan-Kettering Division, Cornell University Medical College, New York, New York",New York State Department of Health,I1298060332,1
W1516293210,0,PHOTOMETRIC DETERMINATION OF FATTY ACID ESTER GROUPS IN PHOSPHOLIPIDES,1955-11-01,FALSE,389,journal-article,13271382,2,A5067897985,Nicholas Alonzo,"From the Division of Laboratories and Research, New York State Department of Health, and the Sloan-Kettering Division, Cornell University Medical College, New York, New York",Cornell University,I205783295,2
W117449643,109,ABSORPTION OF SUGARS IN VITRO BY THE INTESTINE OF THE GOLDEN HAMSTER,1955-10-01,FALSE,136,journal-article,13271360,1,A5020495711,Tony Wilson,"From the Department of Biochemistry, Army Medical Service Graduate School, Walter Reed Army Medical Center, Washington, D. C.",Walter Reed Army Institute of Research,I92664306,1
W117449643,109,ABSORPTION OF SUGARS IN VITRO BY THE INTESTINE OF THE GOLDEN HAMSTER,1955-10-01,FALSE,136,journal-article,13271360,2,A5085610763,Thomas N Vincent,"From the Department of Biochemistry, Army Medical Service Graduate School, Walter Reed Army Medical Center, Washington, D. C.",Walter Reed Army Institute of Research,I92664306,1
