id,which_concept,concept_id,term,level,score
W2588556918,1,C2776985229,Cytidine deaminase,3,0.94356847
W2588556918,2,C132455925,Cas9,4,0.78375757
W2588556918,3,C144501496,Genome editing,4,0.7715429
W2588556918,4,C27082348,Activation-induced (cytidine) deaminase,5,0.7459102
W2588556918,5,C2781184954,Cytidine,3,0.72307503
W2588556918,6,C512185932,Nucleotide,3,0.5710846
W2588556918,7,C98108389,CRISPR,3,0.56189317
W2588556918,8,C86803240,Biology,0,0.50640094
W2588556918,9,C552990157,DNA,2,0.5025008
W2588556918,10,C70721500,Computational biology,1,0.48083243
W2588556918,11,C141231307,Genome,3,0.426097
W2588556918,12,C54355233,Genetics,1,0.368918
W2588556918,13,C104317684,Gene,2,0.25020504
W2588556918,14,C55493867,Biochemistry,1,0.23128682
W2588556918,15,C181199279,Enzyme,2,0.14644974
W2588556918,16,C128526571,Somatic hypermutation,4,0.115924925
W2588556918,17,C2778453870,B cell,3,0
W2588556918,18,C159654299,Antibody,2,0
W2588456700,1,C68709404,Flux (metallurgy),2,0.7044445
W2588456700,2,C192989942,Metabolic pathway,3,0.63770616
W2588456700,3,C2780115692,Heterologous,3,0.6306436
W2588456700,4,C6350086,Metabolic engineering,3,0.6301723
W2588456700,5,C547475151,Escherichia coli,3,0.514957
W2588456700,6,C168170006,Bioreactor,2,0.49285626
W2588456700,7,C55493867,Biochemistry,1,0.49139822
W2588456700,8,C86803240,Biology,0,0.46649432
W2588456700,9,C118687296,Quorum sensing,4,0.45438847
W2588456700,10,C20251656,Glycolysis,3,0.421433
W2588456700,11,C523546767,Bacteria,2,0.4197172
W2588456700,12,C62231903,Metabolism,2,0.34737518
W2588456700,13,C185592680,Chemistry,0,0.34249938
W2588456700,14,C104317684,Gene,2,0.26525235
W2588456700,15,C54355233,Genetics,1,0.14248803
W2588456700,16,C60987743,Virulence,3,0.103521526
W2588456700,17,C59822182,Botany,1,0
W2588456700,18,C178790620,Organic chemistry,1,0
W2588309240,1,C144501496,Genome editing,4,0.8698104
W2588309240,2,C75934600,Ribonucleoprotein,4,0.83077157
W2588309240,3,C132455925,Cas9,4,0.7864778
W2588309240,4,C86803240,Biology,0,0.56650996
W2588309240,5,C98108389,CRISPR,3,0.5629836
W2588309240,6,C2781161787,Hippocampus,2,0.47479954
W2588309240,7,C70721500,Computational biology,1,0.45108753
W2588309240,8,C169760540,Neuroscience,1,0.41228428
W2588309240,9,C95444343,Cell biology,1,0.38427112
W2588309240,10,C54355233,Genetics,1,0.23258018
W2588309240,11,C104317684,Gene,2,0.17515194
W2588309240,12,C67705224,RNA,3,0.12686479
W2588301364,1,C207001950,In vivo,2,0.6840909
W2588301364,2,C96232424,Cancer cell,3,0.67110777
W2588301364,3,C502942594,Cancer research,1,0.60249925
W2588301364,4,C121608353,Cancer,2,0.601102
W2588301364,5,C185592680,Chemistry,0,0.558319
W2588301364,6,C530470458,Breast cancer,3,0.44088557
W2588301364,7,C55493867,Biochemistry,1,0.43494594
W2588301364,8,C1491633281,Cell,2,0.42946863
W2588301364,9,C2778305200,Histone deacetylase,4,0.4196136
W2588301364,10,C86803240,Biology,0,0.2831619
W2588301364,11,C71924100,Medicine,0,0.18229088
W2588301364,12,C64927066,Histone,3,0.1805343
W2588301364,13,C126322002,Internal medicine,1,0.10884929
W2588301364,14,C150903083,Biotechnology,1,0
W2588301364,15,C104317684,Gene,2,0
W2588324600,1,C2781381752,Slug,2,0.935984
W2588324600,2,C76419328,Epithelial–mesenchymal transition,4,0.84455466
W2588324600,3,C86803240,Biology,0,0.81471014
W2588324600,4,C2779013556,Metastasis,3,0.71261513
W2588324600,5,C502942594,Cancer research,1,0.6496991
W2588324600,6,C2776256026,Lung cancer,2,0.5940553
W2588324600,7,C127561419,Downregulation and upregulation,3,0.5540515
W2588324600,8,C121608353,Cancer,2,0.5531468
W2588324600,9,C145059251,microRNA,3,0.53343356
W2588324600,10,C137738243,Cell migration,3,0.44689283
W2588324600,11,C555283112,Carcinogenesis,3,0.43220168
W2588324600,12,C142724271,Pathology,1,0.29496112
W2588324600,13,C1491633281,Cell,2,0.2910206
W2588324600,14,C71924100,Medicine,0,0.10424769
W2588324600,15,C104317684,Gene,2,0.085711956
W2588324600,16,C55493867,Biochemistry,1,0
W2588324600,17,C54355233,Genetics,1,0
W2588094087,1,C207701140,Homeobox protein NANOG,5,0.7764152
W2588094087,2,C2777933648,SOX2,4,0.7635547
W2588094087,3,C95444343,Cell biology,1,0.7105679
W2588094087,4,C124320809,Cyclin-dependent kinase,4,0.6895413
W2588094087,5,C86803240,Biology,0,0.6752307
W2588094087,6,C120089663,Cyclin,4,0.56804824
W2588094087,7,C145103041,Embryonic stem cell,3,0.512866
W2588094087,8,C28328180,Stem cell,2,0.48633605
W2588094087,9,C29537977,Cell cycle,3,0.44530174
W2588094087,10,C94561458,Cyclin E,5,0.4400387
W2588094087,11,C107459253,Induced pluripotent stem cell,4,0.4127768
W2588094087,12,C502942594,Cancer research,1,0.40481532
W2588094087,13,C184235292,Kinase,2,0.30654734
W2588094087,14,C82495950,Cyclin-dependent kinase 2,4,0.18839443
W2588094087,15,C1491633281,Cell,2,0.16259158
W2588094087,16,C54355233,Genetics,1,0.092114985
W2588094087,17,C97029542,Protein kinase A,3,0.07849774
W2588094087,18,C104317684,Gene,2,0
W2588891840,1,C191908910,Synthetic biology,2,0.864023
W2588891840,2,C160756335,Biosensor,2,0.84045005
W2588891840,3,C70721500,Computational biology,1,0.5800986
W2588891840,4,C86803240,Biology,0,0.5038244
W2588891840,5,C67705224,RNA,3,0.50261045
W2588891840,6,C2776449523,RNA polymerase,4,0.49289894
W2588891840,7,C171250308,Nanotechnology,1,0.4846054
W2588891840,8,C2780048736,T7 RNA polymerase,5,0.46248776
W2588891840,9,C82381507,Polymerase,3,0.4546684
W2588891840,10,C152662350,Systems biology,2,0.44885185
W2588891840,11,C9418097,Directed evolution,4,0.42064306
W2588891840,12,C12554922,Biophysics,1,0.3884977
W2588891840,13,C552990157,DNA,2,0.31050938
W2588891840,14,C104317684,Gene,2,0.30593422
W2588891840,15,C55493867,Biochemistry,1,0.25344178
W2588891840,16,C2776441376,Bacteriophage,4,0.24295717
W2588891840,17,C192562407,Materials science,0,0.17365846
W2588891840,18,C547475151,Escherichia coli,3,0.07822415
W2588891840,19,C143065580,Mutant,3,0
W2588345894,1,C10853874,Genetic code,3,0.8731901
W2588345894,2,C153957851,Transfer RNA,4,0.81101316
W2588345894,3,C2779315393,Aminoacyl tRNA synthetase,5,0.7368554
W2588345894,4,C16318435,Mutagenesis,4,0.7143463
W2588345894,5,C2777576037,Saccharomyces cerevisiae,3,0.6418993
