id,which_mesh,term,is_major_topic,qualifier_name
W4205192825,1,"Antibodies, Monoclonal",TRUE,therapeutic use
W4205192825,2,"Antibodies, Monoclonal, Humanized",TRUE,therapeutic use
W4205192825,3,Antimalarials,TRUE,therapeutic use
W4205192825,4,"Malaria, Falciparum",TRUE,prevention & control
W4205192825,5,Adult,FALSE,
W4205192825,6,"Antibodies, Monoclonal",FALSE,administration & dosage
W4205192825,7,"Antibodies, Monoclonal",FALSE,
W4205192825,8,"Antibodies, Monoclonal",FALSE,pharmacokinetics
W4205192825,9,"Antibodies, Monoclonal",FALSE,adverse effects
W4205192825,10,"Antibodies, Monoclonal, Humanized",FALSE,
W4205192825,11,"Antibodies, Monoclonal, Humanized",FALSE,pharmacokinetics
W4205192825,12,"Antibodies, Monoclonal, Humanized",FALSE,adverse effects
W4205192825,13,"Antibodies, Monoclonal, Humanized",FALSE,administration & dosage
W4205192825,14,"Antibodies, Protozoan",FALSE,
W4205192825,15,"Antibodies, Protozoan",FALSE,blood
W4205192825,16,Antimalarials,FALSE,
W4205192825,17,Antimalarials,FALSE,pharmacokinetics
W4205192825,18,Antimalarials,FALSE,adverse effects
W4205192825,19,Antimalarials,FALSE,administration & dosage
W4205192825,20,"Dose-Response Relationship, Drug",FALSE,
W4205192825,21,Healthy Volunteers,FALSE,
W4205192825,22,Humans,FALSE,
W4205192825,23,"Infusions, Intravenous",FALSE,
W4205192825,24,"Infusions, Intravenous",FALSE,adverse effects
W4205192825,25,"Injections, Subcutaneous",FALSE,
W4205192825,26,"Injections, Subcutaneous",FALSE,adverse effects
W4205192825,27,"Malaria, Falciparum",FALSE,
W4205192825,28,Middle Aged,FALSE,
W4205192825,29,Plasmodium falciparum,FALSE,
W4205192825,30,Plasmodium falciparum,FALSE,isolation & purification
W4205192825,31,Plasmodium falciparum,FALSE,immunology
W3195936663,1,Delivery of Health Care,TRUE,ethnology
W3195936663,2,Health Services Accessibility,TRUE,trends
W3195936663,3,Health Status,TRUE,
W3195936663,4,Healthcare Disparities,TRUE,trends
W3195936663,5,Adolescent,FALSE,
W3195936663,6,Adult,FALSE,
W3195936663,7,Aged,FALSE,
W3195936663,8,Costs and Cost Analysis,FALSE,
W3195936663,9,Cross-Sectional Studies,FALSE,
W3195936663,10,Delivery of Health Care,FALSE,trends
W3195936663,11,Delivery of Health Care,FALSE,
W3195936663,12,Female,FALSE,
W3195936663,13,Health Services Accessibility,FALSE,
W3195936663,14,Health Status Disparities,FALSE,
W3195936663,15,Health Surveys,FALSE,
W3195936663,16,Healthcare Disparities,FALSE,ethnology
W3195936663,17,Healthcare Disparities,FALSE,
W3195936663,18,Humans,FALSE,
W3195936663,19,Income,FALSE,
W3195936663,20,Male,FALSE,
W3195936663,21,Middle Aged,FALSE,
W3195936663,22,United States,FALSE,
W3195936663,23,Young Adult,FALSE,
W3194937989,1,Ethnicity,TRUE,statistics & numerical data
W3194937989,2,Health Expenditures,TRUE,statistics & numerical data
W3194937989,3,Healthcare Disparities,TRUE,ethnology
W3194937989,4,Racial Groups,TRUE,statistics & numerical data
W3194937989,5,Ethnicity,FALSE,
W3194937989,6,Health Care Surveys,FALSE,
W3194937989,7,Health Expenditures,FALSE,
W3194937989,8,Healthcare Disparities,FALSE,
W3194937989,9,Humans,FALSE,
W3194937989,10,Racial Groups,FALSE,
W3194937989,11,United States,FALSE,
W3194318338,1,COVID-19,TRUE,epidemiology
W3194318338,2,COVID-19 Testing,TRUE,statistics & numerical data
W3194318338,3,Adolescent,FALSE,
W3194318338,4,Adult,FALSE,
W3194318338,5,Age Distribution,FALSE,
W3194318338,6,Aged,FALSE,
W3194318338,7,"Aged, 80 and over",FALSE,
W3194318338,8,Binomial Distribution,FALSE,
W3194318338,9,COVID-19,FALSE,
W3194318338,10,COVID-19 Testing,FALSE,
W3194318338,11,Child,FALSE,
W3194318338,12,"Child, Preschool",FALSE,
W3194318338,13,Female,FALSE,
W3194318338,14,Humans,FALSE,
W3194318338,15,Incidence,FALSE,
W3194318338,16,Infant,FALSE,
W3194318338,17,"Infant, Newborn",FALSE,
W3194318338,18,Male,FALSE,
W3194318338,19,Middle Aged,FALSE,
W3194318338,20,Ontario,FALSE,
W3194318338,21,Ontario,FALSE,epidemiology
W3194318338,22,Pandemics,FALSE,
W3194318338,23,SARS-CoV-2,FALSE,
W3194318338,24,Sex Distribution,FALSE,
W3194318338,25,Young Adult,FALSE,
W3196232263,1,American Indians or Alaska Natives,TRUE,
W3196232263,2,Asian Americans,TRUE,
W3196232263,3,Delivery of Health Care,TRUE,ethnology
W3196232263,4,Health Equity,TRUE,
W3196232263,5,Healthcare Disparities,TRUE,ethnology
W3196232263,6,Native Hawaiian or Other Pacific Islander,TRUE,
W3196232263,7,Cultural Diversity,FALSE,
W3196232263,8,Delivery of Health Care,FALSE,
W3196232263,9,Healthcare Disparities,FALSE,
W3196232263,10,Humans,FALSE,
W3196232263,11,Racism,FALSE,
W3196232263,12,United States,FALSE,
W3193388453,1,Basketball,TRUE,statistics & numerical data
W3193388453,2,COVID-19,TRUE,prevention & control
W3193388453,3,Masks,TRUE,statistics & numerical data
W3193388453,4,Basketball,FALSE,
W3193388453,5,Basketball,FALSE,standards
W3193388453,6,COVID-19,FALSE,
W3193388453,7,Confidence Intervals,FALSE,
W3193388453,8,Cross-Sectional Studies,FALSE,
W3193388453,9,Disposable Equipment,FALSE,
W3193388453,10,Disposable Equipment,FALSE,statistics & numerical data
W3193388453,11,Female,FALSE,
W3193388453,12,Health Behavior,FALSE,
W3193388453,13,Humans,FALSE,
W3193388453,14,Indiana,FALSE,
W3193388453,15,Male,FALSE,
W3193388453,16,Masks,FALSE,
W3193388453,17,Sex Distribution,FALSE,
W3193388453,18,United States,FALSE,
W3193388453,19,Universities,FALSE,
W3195353183,1,Adrenal Cortex Hormones,TRUE,therapeutic use
