id,which_concept,concept_id,term,level,score
W2052357340,1,C2781082648,Fibrinoid necrosis,4,0.9388075
W2052357340,2,C71924100,Medicine,0,0.8461878
W2052357340,3,C2781140086,Confusion,2,0.7900661
W2052357340,4,C2776527422,Polyarteritis nodosa,4,0.6660468
W2052357340,5,C137627325,Etiology,2,0.66464555
W2052357340,6,C142724271,Pathology,1,0.62243533
W2052357340,7,C503630168,Necrosis,2,0.60700953
W2052357340,8,C2776015282,Vasculitis,3,0.46790585
W2052357340,9,C16005928,Dermatology,1,0.3311231
W2052357340,10,C2779134260,Disease,2,0.26184195
W2052357340,11,C15744967,Psychology,0,0
W2052357340,12,C11171543,Psychoanalysis,1,0
W2329814939,1,C71924100,Medicine,0,0.8796659
W2329814939,2,C89560881,Platelet,2,0.69378424
W2329814939,3,C188198153,Limiting,2,0.6876775
W2329814939,4,C2779338263,Lymphoma,2,0.58592856
W2329814939,5,C2778461978,Leukemia,2,0.55956954
W2329814939,6,C2776689292,Platelet transfusion,3,0.5449996
W2329814939,7,C2780007613,Bone marrow,2,0.54032415
W2329814939,8,C2776694085,Chemotherapy,2,0.47534963
W2329814939,9,C2776867660,Depression (economics),2,0.46703622
W2329814939,10,C121608353,Cancer,2,0.43823057
W2329814939,11,C2983288658,Cancer chemotherapy,3,0.41233787
W2329814939,12,C177713679,Intensive care medicine,1,0.40391493
W2329814939,13,C203014093,Immunology,1,0.37134677
W2329814939,14,C141071460,Surgery,1,0.3182637
W2329814939,15,C126322002,Internal medicine,1,0.30135545
W2329814939,16,C78519656,Mechanical engineering,1,0
W2329814939,17,C162324750,Economics,0,0
W2329814939,18,C127413603,Engineering,0,0
W2329814939,19,C139719470,Macroeconomics,1,0
W2321262902,1,C2776759703,Longevity,2,0.81354815
W2321262902,2,C511355011,Obesity,2,0.7598617
W2321262902,3,C71924100,Medicine,0,0.7317501
W2321262902,4,C74909509,Gerontology,1,0.5549039
W2321262902,5,C138816342,Public health,2,0.52478594
W2321262902,6,C2777855551,Subject (documents),2,0.5154925
W2321262902,7,C99454951,Environmental health,1,0.4740776
