id,which_mesh,term,is_major_topic
W2024363942,1,Alzheimer Disease,TRUE
W2024363942,2,Amyloid beta-Protein Precursor,TRUE
W2024363942,3,Alzheimer Disease,FALSE
W2024363942,4,Alzheimer Disease,FALSE
W2024363942,5,Amino Acid Sequence,FALSE
W2024363942,6,Amyloid beta-Protein Precursor,FALSE
W2024363942,7,Base Sequence,FALSE
W2024363942,8,DNA Mutational Analysis,FALSE
W2024363942,9,Exons,FALSE
W2024363942,10,Humans,FALSE
W2024363942,11,Molecular Sequence Data,FALSE
W2024363942,12,Neurofibrillary Tangles,FALSE
W2024363942,13,Neurofibrillary Tangles,FALSE
W2024363942,14,Pedigree,FALSE
W2024363942,15,Polymerase Chain Reaction,FALSE
W1976213001,1,Cytokines,TRUE
W1976213001,2,Leprosy,TRUE
W1976213001,3,Base Sequence,FALSE
W1976213001,4,Cytokines,FALSE
W1976213001,5,Cytokines,FALSE
W1976213001,6,Humans,FALSE
W1976213001,7,Interleukin-3,FALSE
W1976213001,8,Interleukin-3,FALSE
W1976213001,9,Interleukin-5,FALSE
W1976213001,10,Interleukin-5,FALSE
W1976213001,11,Interleukin-7,FALSE
W1976213001,12,Interleukin-7,FALSE
W1976213001,13,Leprosy,FALSE
W1976213001,14,Molecular Sequence Data,FALSE
W2047842452,1,DNA-Binding Proteins,TRUE
W2047842452,2,Gene Expression Regulation,TRUE
W2047842452,3,Liver,TRUE
W2047842452,4,Repressor Proteins,TRUE
W2047842452,5,Transcription Factors,TRUE
W2047842452,6,Animals,FALSE
W2047842452,7,Base Sequence,FALSE
W2047842452,8,CCAAT-Enhancer-Binding Proteins,FALSE
W2047842452,9,Cell Differentiation,FALSE
W2047842452,10,DNA Mutational Analysis,FALSE
W2047842452,11,DNA-Binding Proteins,FALSE
W2047842452,12,DNA-Binding Proteins,FALSE
W2047842452,13,Genes,FALSE
W2047842452,14,Leucine Zippers,FALSE
W2047842452,15,Liver,FALSE
W2047842452,16,Molecular Sequence Data,FALSE
W2047842452,17,Protein Biosynthesis,FALSE
W2047842452,18,"RNA, Messenger",FALSE
W2047842452,19,"RNA, Messenger",FALSE
W2047842452,20,Rats,FALSE
W2047842452,21,Repressor Proteins,FALSE
W2047842452,22,Repressor Proteins,FALSE
W2047842452,23,Ribosomes,FALSE
W2047842452,24,Ribosomes,FALSE
W2047842452,25,Transcription Factors,FALSE
W2047842452,26,Transcription Factors,FALSE
W2047842452,27,"Transcription, Genetic",FALSE
W2072516696,1,Rhodopsin,TRUE
W2072516696,2,Rhodopsin,TRUE
W2072516696,3,Animals,FALSE
W2072516696,4,Lasers,FALSE
W2072516696,5,Light,FALSE
W2072516696,6,Photochemistry,FALSE
W2072516696,7,Rhodopsin,FALSE
W2072516696,8,Spectrophotometry,FALSE
W2072516696,9,Stereoisomerism,FALSE
W2072516696,10,Time Factors,FALSE
W2072516696,11,"Vision, Ocular",FALSE
W2072516696,12,"Vision, Ocular",FALSE
W2059735255,1,Ethylenes,TRUE
W2059735255,2,Lyases,TRUE
W2059735255,3,Plants,TRUE
W2059735255,4,Ethylenes,FALSE
W2059735255,5,Lyases,FALSE
W2059735255,6,Oxygen Consumption,FALSE
W2059735255,7,Plant Development,FALSE
W2059735255,8,Plants,FALSE
W2059735255,9,Plants,FALSE
W2059735255,10,"Plants, Genetically Modified",FALSE
W2059735255,11,"RNA, Antisense",FALSE
W2165830038,1,Drosophila,TRUE
W2165830038,2,Mutation,TRUE
W2165830038,3,Potassium Channels,TRUE
W2165830038,4,Animals,FALSE
W2165830038,5,Drosophila,FALSE
W2165830038,6,Kinetics,FALSE
W2165830038,7,Oocytes,FALSE
W2165830038,8,Oocytes,FALSE
W2165830038,9,Potassium Channels,FALSE
W2165830038,10,Potassium Channels,FALSE
W2165830038,11,Time Factors,FALSE
W2165830038,12,Xenopus,FALSE
W2058598541,1,"DNA, Viral",TRUE
W2058598541,2,HIV Infections,TRUE
W2058598541,3,HIV-1,TRUE
W2058598541,4,T-Lymphocytes,TRUE
W2058598541,5,"DNA, Viral",FALSE
