id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2056390181,0,Remarks ON A CASE OF TRYPANOSOMIASIS,1903-05-30,FALSE,5,journal-article,20760928,1,A5067417092,Patrick Manson,,,,1
W2056390181,0,Remarks ON A CASE OF TRYPANOSOMIASIS,1903-05-30,FALSE,5,journal-article,20760928,2,A5061203033,Chris Daniels,,,,1
W2033524049,0,HODGKIN'S DISEASE AND ARSENICAL POISONING,1903-05-16,FALSE,4,journal-article,20760899,1,A5086385508,Walter Broadbent,,,,1
W2070648388,0,THE OVERCROWDING OF THE MEDICAL PROFESSION,1903-05-16,FALSE,4,journal-article,20760904,1,A5059291244,William E. Gordon,,,,1
W2078408283,0,THE SO-CALLED ANTHRACOSIS AND PHTHISIS IN COAL MINERS,1903-05-23,FALSE,4,journal-article,20760914,1,A5005812335,R. S. Trotter,,,,1
W2093631912,0,CASES OF ANGIOMA OF SYNOVIAL MEMBRANES AND OF MUSCLE,1903-05-16,FALSE,4,journal-article,20760903,1,A5060407340,Frederic S. Eve,,,,1
W1973292632,0,DATURA POISONING IN THE FEDERATED MALAY STATES,1903-05-16,FALSE,3,journal-article,20760897,1,A5008451486,John Gimlette,,,,1
W2025619199,0,THE USE OF ACID PHOSPHATE OF SODIUM IN ALKALINITY OF THE URINE,1903-05-30,FALSE,3,journal-article,20760930,1,A5023092047,Robert Hutchison,,,,1
W1963729939,0,GUAIACOL IN THE TREATMENT OF SMALL-POX,1903-05-30,FALSE,2,journal-article,20760931,1,A5003511814,J. J. Ridge,,,,1
W2145271058,0,CLINICAL OBSERVATIONS ON THE TREATMENT OF INOPERABLE CANCER BY FORMALIN,1903-05-30,FALSE,2,journal-article,20760932,1,A5090048002,Aime Powell,,,,1
W1973411757,0,TRAUMATISM AS A FACTOR IN THE ETIOLOGY OF PULMONARY TUBERCULOSIS,1903-05-23,FALSE,1,journal-article,20760913,1,A5009101640,James H. Weir,,,,1
W1997704148,0,A MERCURIAL INJECTION FOR USE IN THE INTRAMUSCULAR TREATMENT OF SYPHILIS,1903-05-30,FALSE,1,journal-article,20760933,1,A5025234149,F. J. Lambkin,,,,1
W2013123153,0,EXPERIMENTAL HAEMOGLOBINURIA IN A CASE OF BLACKWATER FEVER,1903-05-16,FALSE,1,journal-article,20760898,1,A5067417092,Patrick Manson,,,,1
W2013123153,0,EXPERIMENTAL HAEMOGLOBINURIA IN A CASE OF BLACKWATER FEVER,1903-05-16,FALSE,1,journal-article,20760898,2,A5020797565,William A. Ross,,,,1
W2013123153,0,EXPERIMENTAL HAEMOGLOBINURIA IN A CASE OF BLACKWATER FEVER,1903-05-16,FALSE,1,journal-article,20760898,3,A5002102398,George C. Low,,,,1
W2042621776,0,"THREE CASES OF TRYPANOSOMA IN MAN IN ENTEBBE, UGANDA",1903-05-30,FALSE,1,journal-article,20760929,1,A5014278817,Chris Baker,,,,1
