id,which_mesh,term,is_major_topic
W2022811087,1,Adenoviridae Infections,TRUE
W2022811087,2,Anti-Bacterial Agents,TRUE
W2022811087,3,Complement Fixation Tests,TRUE
W2022811087,4,Coxsackievirus Infections,TRUE
W2022811087,5,Drug Therapy,TRUE
W2022811087,6,Epidemiology,TRUE
W2022811087,7,Hemagglutination Inhibition Tests,TRUE
W2022811087,8,Herpesviridae Infections,TRUE
W2022811087,9,"Influenza, Human",TRUE
W2022811087,10,Neutralization Tests,TRUE
W2022811087,11,Orthomyxoviridae,TRUE
W2022811087,12,Paramyxoviridae Infections,TRUE
W2022811087,13,Penicillins,TRUE
W2022811087,14,Pharyngitis,TRUE
W2022811087,15,Simplexvirus,TRUE
W2022811087,16,Streptococcal Infections,TRUE
W2022811087,17,Student Health Services,TRUE
W2022811087,18,Students,TRUE
W2022811087,19,Tonsillitis,TRUE
W2022811087,20,Universities,TRUE
W2022811087,21,Humans,FALSE
W2022811087,22,Wisconsin,FALSE
W2071983381,1,Blacks,TRUE
W2071983381,2,Blood Chemical Analysis,TRUE
W2071983381,3,Blood Group Antigens,TRUE
W2071983381,4,Blood Protein Electrophoresis,TRUE
W2071983381,5,Chromosomes,TRUE
W2071983381,6,Erythrocytes,TRUE
W2071983381,7,Ethnology,TRUE
W2071983381,8,"Genetics, Medical",TRUE
W2071983381,9,Glucosephosphate Dehydrogenase,TRUE
W2071983381,10,Jews,TRUE
W2071983381,11,Malaria,TRUE
W2071983381,12,Whites,TRUE
W2071983381,13,Humans,FALSE
W2071983381,14,Nigeria,FALSE
W2071983381,15,United States,FALSE
W2985087204,1,Amputation,TRUE
W2985087204,2,Bone Neoplasms,TRUE
W2985087204,3,Osteosarcoma,TRUE
W2985087204,4,Humans,FALSE
W2066272694,1,Angiography,TRUE
W2066272694,2,Aorta,TRUE
W2066272694,3,"Aorta, Abdominal",TRUE
W2066272694,4,Blood Vessel Prosthesis,TRUE
W2066272694,5,"Hypertension, Renal",TRUE
W2066272694,6,"Hypertension, Renovascular",TRUE
W2066272694,7,Kidney,TRUE
W2066272694,8,Nephrectomy,TRUE
W2066272694,9,Radioisotope Renography,TRUE
W2066272694,10,Renal Artery,TRUE
W2066272694,11,Renal Artery Obstruction,TRUE
W2066272694,12,Splenic Artery,TRUE
W2066272694,13,Urography,TRUE
W2066272694,14,Vascular Surgical Procedures,TRUE
W2066272694,15,Humans,FALSE
W2410531950,1,Physicians,TRUE
W2410531950,2,Universities,TRUE
W2410531950,3,England,FALSE
W2410531950,4,Humans,FALSE
W1979221101,1,Drug Eruptions,TRUE
W1979221101,2,Drug Hypersensitivity,TRUE
W1979221101,3,Skin Tests,TRUE
W1979221101,4,Toxicology,TRUE
W1979221101,5,Urticaria,TRUE
W2004340533,1,Amitriptyline,TRUE
W2004340533,2,Antidepressive Agents,TRUE
W2004340533,3,Benzoates,TRUE
W2004340533,4,Classification,TRUE
W2004340533,5,Depression,TRUE
W2004340533,6,Depressive Disorder,TRUE
W2004340533,7,Drug Therapy,TRUE
W2004340533,8,Electroconvulsive Therapy,TRUE
W2004340533,9,Imipramine,TRUE
W2004340533,10,Isocarboxazid,TRUE
W2004340533,11,Isoniazid,TRUE
W2004340533,12,Monoamine Oxidase Inhibitors,TRUE
W2004340533,13,Nialamide,TRUE
W2004340533,14,Pargyline,TRUE
W2004340533,15,Phenelzine,TRUE
W2004340533,16,Phentolamine,TRUE
W2004340533,17,Psychopharmacology,TRUE
W2004340533,18,Psychotherapy,TRUE
W2004340533,19,Reserpine,TRUE
W2004340533,20,Sulfates,TRUE
W2004340533,21,Toxicology,TRUE
W2004340533,22,Tranylcypromine,TRUE
W2004340533,23,Vitamin B 12,TRUE
W2118353294,1,Disease Management,TRUE
W2118353294,2,Oxygen Inhalation Therapy,TRUE
W2118353294,3,Pulmonary Valve Insufficiency,TRUE
W2118353294,4,Respiratory Insufficiency,TRUE
W2118353294,5,Humans,FALSE
W2062717800,1,Acute Kidney Injury,TRUE
W2062717800,2,Blood,TRUE
W2062717800,3,Blood Urea Nitrogen,TRUE
W2062717800,4,Creatine,TRUE
W2062717800,5,Creatinine,TRUE
W2062717800,6,"Hypertension, Renal",TRUE
W2062717800,7,Kidney,TRUE
W2062717800,8,Kidney Calculi,TRUE
W2062717800,9,Kidney Function Tests,TRUE
W2062717800,10,Prostatic Neoplasms,TRUE
W2062717800,11,Renal Insufficiency,TRUE
W2062717800,12,Urea,TRUE
W2062717800,13,Urinary Bladder Neoplasms,TRUE
W2062717800,14,Humans,FALSE
W2062717800,15,Male,FALSE
W2769183825,1,Bacteriological Techniques,TRUE
W2769183825,2,Drug Resistance,TRUE
W2769183825,3,"Drug Resistance, Microbial",TRUE
W2769183825,4,Leprosy,TRUE
W2769183825,5,Mycobacterium leprae,TRUE
W2769183825,6,Sulfones,TRUE
W2769183825,7,Humans,FALSE
W2412000419,1,Drug Therapy,TRUE
W2412000419,2,Radiography,TRUE
W2412000419,3,Rheumatic Diseases,TRUE
W2046091210,1,Congenital Abnormalities,TRUE
W2046091210,2,"Delivery, Obstetric",TRUE
W2046091210,3,"Pregnancy, Twin",TRUE
W2046091210,4,Twins,TRUE
W2046091210,5,Umbilical Cord,TRUE
W2046091210,6,Female,FALSE
W2046091210,7,Humans,FALSE
W2046091210,8,Pregnancy,FALSE
W2089672909,1,Avian Leukosis Virus,TRUE
W2089672909,2,Avian Sarcoma Viruses,TRUE
W2089672909,3,Carcinogens,TRUE
W2089672909,4,Neoplasms,TRUE
W2089672909,5,Neoplasms,TRUE
W2089672909,6,Poultry,TRUE
W2089672909,7,RNA,TRUE
W2089672909,8,"RNA, Viral",TRUE
W2089672909,9,Research,TRUE
W2089672909,10,Research Design,TRUE
W2089672909,11,Rous sarcoma virus,TRUE
W2089672909,12,Tissue Culture Techniques,TRUE
W2089672909,13,Virus Cultivation,TRUE
W2089672909,14,Animals,FALSE
W2089672909,15,Neoplasms,FALSE
W4248862699,1,Cardiovascular Diseases,TRUE
W4248862699,2,Diphenhydramine,TRUE
W4248862699,3,Drug Therapy,TRUE
W4248862699,4,Electrocardiography,TRUE
W4248862699,5,Isoproterenol,TRUE
W4248862699,6,Procainamide,TRUE
W4248862699,7,Syncope,TRUE
W4248862699,8,Ventricular Fibrillation,TRUE
W4248862699,9,Humans,FALSE
W2138006776,1,Blood Chemical Analysis,TRUE
W2138006776,2,Drug-Related Side Effects and Adverse Reactions,TRUE
W2138006776,3,"Exchange Transfusion, Whole Blood",TRUE
W2138006776,4,Iron,TRUE
W2138006776,5,"Metals, Heavy",TRUE
W2138006776,6,Poisoning,TRUE
W2138006776,7,Sulfates,TRUE
W2138006776,8,Toxicology,TRUE
W2138006776,9,Heavy Metal Poisoning,FALSE
W2138006776,10,Infant,FALSE
W2094424138,1,Antifungal Agents,TRUE
W2094424138,2,Emetine,TRUE
W2094424138,3,Fungi,TRUE
W2094424138,4,Mycoses,TRUE
W2094424138,5,Tinea Favosa,TRUE
W2094424138,6,Humans,FALSE
W2097905591,1,Catecholamines,TRUE
W2097905591,2,Diagnosis,TRUE
W2097905591,3,Epinephrine,TRUE
W2097905591,4,Geriatrics,TRUE
W2097905591,5,Hypertension,TRUE
W2097905591,6,Metabolism,TRUE
W2097905591,7,Norepinephrine,TRUE
W2097905591,8,Pheochromocytoma,TRUE
W2097905591,9,Urine,TRUE
W2097905591,10,Mandelic Acids,FALSE
W2409438387,1,"Arrhythmias, Cardiac",TRUE
W2409438387,2,Heart Conduction System,TRUE
W2409438387,3,Brugada Syndrome,FALSE
W2409438387,4,Cardiac Conduction System Disease,FALSE
W2409438387,5,Humans,FALSE
W1985172858,1,Bronchial Neoplasms,TRUE
W1985172858,2,Classification,TRUE
W1985172858,3,Colonic Neoplasms,TRUE
W1985172858,4,Esophageal Neoplasms,TRUE
W1985172858,5,Lymphatic Metastasis,TRUE
W1985172858,6,Neoplasm Metastasis,TRUE
W1985172858,7,Neoplasms,TRUE
W1985172858,8,Pathology,TRUE
W1985172858,9,Rectal Neoplasms,TRUE
W1985172858,10,Stomach Neoplasms,TRUE
W1985172858,11,Thyroid Neoplasms,TRUE
W1985172858,12,Uterine Cervical Neoplasms,TRUE
W1985172858,13,Uterine Neoplasms,TRUE
W1985172858,14,Female,FALSE
W1985172858,15,Humans,FALSE
W1985172858,16,Neoplasms,FALSE
W1986419699,1,Breast Feeding,TRUE
W1986419699,2,Child Care,TRUE
W1986419699,3,Dietary Carbohydrates,TRUE
W1986419699,4,Family Practice,TRUE
W1986419699,5,Infant Nutritional Physiological Phenomena,TRUE
W1986419699,6,Milk,TRUE
W1986419699,7,Child,FALSE
W1986419699,8,Humans,FALSE
W1986419699,9,Infant,FALSE
W2016530652,1,Back Pain,TRUE
W2016530652,2,Carbamates,TRUE
W2016530652,3,Drug Hypersensitivity,TRUE
W2016530652,4,Drug Therapy,TRUE
W2016530652,5,Fever,TRUE
W2016530652,6,Mephenesin,TRUE
W2016530652,7,Toxicology,TRUE
W2019047408,1,Blood,TRUE
W2019047408,2,Gastric Acidity Determination,TRUE
W2019047408,3,Gastric Juice,TRUE
W2019047408,4,Zollinger-Ellison Syndrome,TRUE
W2019047408,5,Humans,FALSE
W2083351849,1,Communications Media,TRUE
W2083351849,2,"Education, Medical, Graduate",TRUE
W2083351849,3,Television,TRUE
W2083351849,4,Humans,FALSE
W2083351849,5,Scotland,FALSE
W1966840595,1,Health Facilities,TRUE
W1966840595,2,Hospital Design and Construction,TRUE
W1966840595,3,Hospital Planning,TRUE
W1966840595,4,United States,FALSE
W1982676917,1,Adrenocorticotropic Hormone,TRUE
W1982676917,2,Coloring Agents,TRUE
W1982676917,3,Fluorescent Antibody Technique,TRUE
W1982676917,4,Histocytochemistry,TRUE
W1982676917,5,Luteinizing Hormone,TRUE
W1982676917,6,Pituitary Gland,TRUE
W1982676917,7,Staining and Labeling,TRUE
W1982676917,8,Humans,FALSE
W1988958494,1,Electric Stimulation,TRUE
W1988958494,2,Peptic Ulcer,TRUE
W1988958494,3,Vagotomy,TRUE
W1988958494,4,Humans,FALSE
W2045978268,1,Absorption,TRUE
W2045978268,2,Cryosurgery,TRUE
W2045978268,3,Duodenal Ulcer,TRUE
W2045978268,4,Freezing,TRUE
W2045978268,5,Gastrectomy,TRUE
W2045978268,6,Gastric Hypothermia,TRUE
W2045978268,7,"Hypothermia, Induced",TRUE
W2045978268,8,Iatrogenic Disease,TRUE
W2045978268,9,Metabolism,TRUE
W2045978268,10,Urine,TRUE
W2045978268,11,Vitamin B 12,TRUE
W2072249699,1,Asphyxia Neonatorum,TRUE
W2072249699,2,Intubation,TRUE
W2072249699,3,"Intubation, Intratracheal",TRUE
W2072249699,4,Respiratory Distress Syndrome,TRUE
W2072249699,5,"Respiratory Distress Syndrome, Newborn",TRUE
W2072249699,6,Resuscitation,TRUE
W2072249699,7,Humans,FALSE
W2072249699,8,"Infant, Newborn",FALSE
W2072922511,1,Family Practice,TRUE
W2072922511,2,General Practice,TRUE
W2072922511,3,General Practitioners,TRUE
W2072922511,4,Health Personnel,TRUE
W2072922511,5,"Medical Staff, Hospital",TRUE
W2072922511,6,England,FALSE
W2403393006,1,Intellectual Disability,TRUE
W2403393006,2,Syndrome,TRUE
W2403393006,3,Child,FALSE
W2403393006,4,Humans,FALSE
W4254650239,1,Bone Neoplasms,TRUE
W4254650239,2,Femur,TRUE
W4254650239,3,Fibrosarcoma,TRUE
W4254650239,4,Forearm,TRUE
W4254650239,5,Giant Cell Tumors,TRUE
W4254650239,6,Ilium,TRUE
W4254650239,7,Knee Joint,TRUE
W4254650239,8,Neoplasms,TRUE
W4254650239,9,"Neoplasms, Radiation-Induced",TRUE
W4254650239,10,Occupational Diseases,TRUE
W4254650239,11,Osteosarcoma,TRUE
W4254650239,12,Osteosclerosis,TRUE
W4254650239,13,Pelvic Bones,TRUE
W4254650239,14,Radiation Genetics,TRUE
W4254650239,15,Radiation Injuries,TRUE
