id,which_mesh,term,is_major_topic
W2109520345,1,Coronavirus Infections,TRUE
W2109520345,2,Coronavirus Infections,TRUE
W2109520345,3,Respiratory Tract Infections,TRUE
W2109520345,4,Respiratory Tract Infections,TRUE
W2109520345,5,Adrenal Cortex Hormones,FALSE
W2109520345,6,Adrenal Cortex Hormones,FALSE
W2109520345,7,Adult,FALSE
W2109520345,8,Aged,FALSE
W2109520345,9,"Aged, 80 and over",FALSE
W2109520345,10,Antiviral Agents,FALSE
W2109520345,11,Antiviral Agents,FALSE
W2109520345,12,"Communicable Diseases, Emerging",FALSE
W2109520345,13,"Communicable Diseases, Emerging",FALSE
W2109520345,14,"Communicable Diseases, Emerging",FALSE
W2109520345,15,"Communicable Diseases, Emerging",FALSE
W2109520345,16,Community-Acquired Infections,FALSE
W2109520345,17,Community-Acquired Infections,FALSE
W2109520345,18,Community-Acquired Infections,FALSE
W2109520345,19,Community-Acquired Infections,FALSE
W2109520345,20,Community-Acquired Infections,FALSE
W2109520345,21,Coronavirus Infections,FALSE
W2109520345,22,Coronavirus Infections,FALSE
W2109520345,23,Cross Infection,FALSE
W2109520345,24,Cross Infection,FALSE
W2109520345,25,Cross Infection,FALSE
W2109520345,26,Cross Infection,FALSE
W2109520345,27,Female,FALSE
W2109520345,28,Humans,FALSE
W2109520345,29,"Immunoglobulins, Intravenous",FALSE
W2109520345,30,"Immunoglobulins, Intravenous",FALSE
W2109520345,31,Intensive Care Units,FALSE
W2109520345,32,Length of Stay,FALSE
W2109520345,33,Male,FALSE
W2109520345,34,Middle Aged,FALSE
W2109520345,35,"Respiration, Artificial",FALSE
W2109520345,36,Respiratory Insufficiency,FALSE
W2109520345,37,Respiratory Insufficiency,FALSE
W2109520345,38,Respiratory Insufficiency,FALSE
W2109520345,39,Respiratory Tract Infections,FALSE
W2109520345,40,Respiratory Tract Infections,FALSE
W2109520345,41,Respiratory Tract Infections,FALSE
W2109520345,42,Saudi Arabia,FALSE
W2109520345,43,Saudi Arabia,FALSE
W2109520345,44,Syndrome,FALSE
W2109520345,45,Treatment Outcome,FALSE
W2104586338,1,Delivery of Health Care,TRUE
W2104586338,2,Developing Countries,TRUE
W2104586338,3,Delivery of Health Care,FALSE
W2104586338,4,Delivery of Health Care,FALSE
W2104586338,5,Humans,FALSE
W2104586338,6,Income,FALSE
W2104586338,7,Insurance Coverage,FALSE
W2104586338,8,"Insurance, Health",FALSE
