id,which_concept,concept_id,term,level,score
W1519470329,1,C25602115,Ubiquitin,3,0.6451992
W1519470329,2,C185592680,Chemistry,0,0.57695144
W1519470329,3,C195580219,Protein turnover,3,0.5447655
W1519470329,4,C55493867,Biochemistry,1,0.51967937
W1519470329,5,C3675279,Protein biosynthesis,2,0.24689686
W1519470329,6,C104317684,Gene,2,0.06480205
W2014395675,1,C86803240,Biology,0,0.9038838
W2014395675,2,C2992511266,Gene rearrangement,3,0.79276806
W2014395675,3,C104317684,Gene,2,0.7040564
W2014395675,4,C54355233,Genetics,1,0.6114477
W2014395675,5,C552990157,DNA,2,0.4767055
W2014395675,6,C86546924,Chromosomal rearrangement,5,0.4683767
W2014395675,7,C2779562191,Murine leukemia virus,3,0.46182495
W2014395675,8,C30481170,Chromosome,3,0.42796934
W2014395675,9,C2779343474,Context (archaeology),2,0.4156459
W2014395675,10,C153911025,Molecular biology,1,0.38528568
W2014395675,11,C53226629,Karyotype,4,0.21994838
W2014395675,12,C151730666,Paleontology,1,0
W2089015567,1,C2779057330,Vesicular stomatitis virus,3,0.91477007
W2089015567,2,C86803240,Biology,0,0.85128593
W2089015567,3,C153911025,Molecular biology,1,0.6987652
W2089015567,4,C187882448,Complementary DNA,3,0.66141284
W2089015567,5,C54009773,Transfection,3,0.64158136
W2089015567,6,C108625454,Glycoprotein,2,0.6011935
W2089015567,7,C24530287,Transmembrane protein,3,0.49874353
W2089015567,8,C88532467,Protein A/G,5,0.4358614
W2089015567,9,C2522874641,Virus,2,0.42984277
W2089015567,10,C123894998,Fusion protein,4,0.31399775
W2089015567,11,C159047783,Virology,1,0.22315845
W2089015567,12,C104317684,Gene,2,0.21031135
W2089015567,13,C55493867,Biochemistry,1,0.19864556
W2089015567,14,C40767141,Recombinant DNA,3,0.17091331
W2089015567,15,C170493617,Receptor,2,0
W1989665007,1,C86803240,Biology,0,0.77461535
W1989665007,2,C43554185,LDL receptor,4,0.7342864
W1989665007,3,C170493617,Receptor,2,0.68823665
W1989665007,4,C180754005,Allele,3,0.66032577
W1989665007,5,C143065580,Mutant,3,0.63292515
W1989665007,6,C2779120738,Familial hypercholesterolemia,3,0.5802598
W1989665007,7,C71829478,Immunoprecipitation,3,0.55736846
W1989665007,8,C84597430,Locus (genetics),3,0.5073921
W1989665007,9,C176944494,Point mutation,4,0.4771002
W1989665007,10,C153911025,Molecular biology,1,0.45053196
W1989665007,11,C12125453,Compound heterozygosity,4,0.4488365
W1989665007,12,C542903549,Monoclonal antibody,3,0.44332975
W1989665007,13,C127716648,Phenotype,3,0.4341014
W1989665007,14,C2779620165,Low-density lipoprotein,3,0.4209494
W1989665007,15,C159654299,Antibody,2,0.39895746
W1989665007,16,C55493867,Biochemistry,1,0.35789555
W1989665007,17,C134018914,Endocrinology,1,0.34874696
W1989665007,18,C2780072125,Lipoprotein,3,0.34084016
W1989665007,19,C54355233,Genetics,1,0.30463833
W1989665007,20,C2778163477,Cholesterol,2,0.19658765
W1989665007,21,C104317684,Gene,2,0.16098958
W1574870186,1,C2775954498,Retinoid,4,0.7928667
W1574870186,2,C2778024200,Retinal pigment epithelium,3,0.7714637
W1574870186,3,C2777093970,Retina,2,0.7135322
W1574870186,4,C16613235,Endogeny,2,0.6773521
W1574870186,5,C95444343,Cell biology,1,0.5651209
W1574870186,6,C529295009,Epithelium,2,0.50201344
W1574870186,7,C116834253,Identification (biology),2,0.4661013
W1574870186,8,C64584667,Pigment,2,0.45768583
W1574870186,9,C86803240,Biology,0,0.42760095
W1574870186,10,C2780827179,Retinal,2,0.42693025
W1574870186,11,C185592680,Chemistry,0,0.391368
W1574870186,12,C55493867,Biochemistry,1,0.38284716
W1574870186,13,C2781121885,Retinoic acid,3,0.23965576
W1574870186,14,C54355233,Genetics,1,0.15521097
W1574870186,15,C169760540,Neuroscience,1,0.14240977
W1574870186,16,C104317684,Gene,2,0.063813
W1574870186,17,C59822182,Botany,1,0
