id,which_mesh,term,is_major_topic
W4312194384,1,Breast Neoplasms,TRUE
W4312194384,2,Female,FALSE
W4312194384,3,Humans,FALSE
W4312194384,4,Prognosis,FALSE
W4312194384,5,Proportional Hazards Models,FALSE
W4313269109,1,Employment,TRUE
W4313269109,2,State Medicine,TRUE
W4313269109,3,Humans,FALSE
W4313269109,4,"Medical Staff, Hospital",FALSE
W4313269109,5,Surveys and Questionnaires,FALSE
W4313257157,1,Exome Sequencing,TRUE
W4313257157,2,"Polycystic Kidney, Autosomal Dominant",TRUE
W4313257157,3,Female,FALSE
W4313257157,4,Humans,FALSE
W4313257157,5,Kidney,FALSE
W4313257157,6,Kidney,FALSE
W4313257157,7,Male,FALSE
W4313257157,8,Middle Aged,FALSE
W4313257157,9,Mutation,FALSE
W4313257157,10,"Polycystic Kidney, Autosomal Dominant",FALSE
W4313257157,11,Retrospective Studies,FALSE
W4313257157,12,TRPP Cation Channels,FALSE
W4313257157,13,TRPP Cation Channels,FALSE
W4312119660,1,Health Equity,TRUE
W4312119660,2,Hospitals,TRUE
W4312119660,3,Humans,FALSE
W4312193725,1,Climate Change,TRUE
W4312193725,2,Peripheral Arterial Disease,TRUE
W4312193725,3,Humans,FALSE
W4313257135,1,Health Personnel,TRUE
W4313257135,2,Labor Unions,TRUE
W4313257135,3,Adult,FALSE
W4313257135,4,Cross-Sectional Studies,FALSE
W4313257135,5,Ethnicity,FALSE
W4313257135,6,Ethnicity,FALSE
W4313257135,7,Female,FALSE
W4313257135,8,Health Personnel,FALSE
W4313257135,9,Humans,FALSE
W4313257135,10,Income,FALSE
W4313257135,11,Labor Unions,FALSE
W4313257135,12,Labor Unions,FALSE
W4313257135,13,Male,FALSE
W4313257135,14,Middle Aged,FALSE
W4313257135,15,Minority Groups,FALSE
W4313257135,16,Minority Groups,FALSE
W4313257135,17,United States,FALSE
W4313257135,18,United States,FALSE
W4311640278,1,Conflict of Interest,TRUE
W4311640278,2,Risk Management,TRUE
W4311640278,3,Disclosure,FALSE
W4311640278,4,Humans,FALSE
W4312000325,1,Medical Records,TRUE
W4312000325,2,Physicians,TRUE
W4312000325,3,Electronic Health Records,FALSE
W4312000325,4,Humans,FALSE
W4312032635,1,COVID-19,TRUE
W4312032635,2,China,FALSE
W4312032635,3,China,FALSE
W4312032635,4,Humans,FALSE
W4312032635,5,SARS-CoV-2,FALSE
W4312032635,6,Seasons,FALSE
W4312032635,7,Surge Capacity,FALSE
W4312179112,1,Scarlet Fever,TRUE
W4312179112,2,Humans,FALSE
W4312179112,3,Incidence,FALSE
W4312179112,4,Scarlet Fever,FALSE
W4312179112,5,Streptococcus pyogenes,FALSE
W4313257036,1,Adolescent Health,TRUE
W4313257036,2,Child Health,TRUE
W4313257036,3,Health Services Accessibility,TRUE
W4313257036,4,Income,TRUE
W4313257036,5,Poverty,TRUE
W4313257036,6,Adolescent,FALSE
W4313257036,7,Adolescent Health,FALSE
W4313257036,8,Adolescent Health,FALSE
W4313257036,9,Asthma,FALSE
W4313257036,10,Asthma,FALSE
W4313257036,11,Asthma,FALSE
W4313257036,12,Child,FALSE
W4313257036,13,Child Health,FALSE
W4313257036,14,Child Health,FALSE
W4313257036,15,"Child, Preschool",FALSE
