id,which_mesh,term,is_major_topic
W2160917955,1,"Graft Enhancement, Immunologic",TRUE
W2160917955,2,Graft Survival,TRUE
W2160917955,3,Immunosuppressive Agents,TRUE
W2160917955,4,Kidney Transplantation,TRUE
W2160917955,5,Liver Transplantation,TRUE
W2160917955,6,Pancreas Transplantation,TRUE
W2160917955,7,"Peptides, Cyclic",TRUE
W2160917955,8,Adult,FALSE
W2160917955,9,Aged,FALSE
W2160917955,10,Diuresis,FALSE
W2160917955,11,Female,FALSE
W2160917955,12,Follow-Up Studies,FALSE
W2160917955,13,Fungal Proteins,FALSE
W2160917955,14,Fungal Proteins,FALSE
W2160917955,15,Graft Survival,FALSE
W2160917955,16,Humans,FALSE
W2160917955,17,Immunosuppressive Agents,FALSE
W2160917955,18,Kidney,FALSE
W2160917955,19,Kidney,FALSE
W2160917955,20,Liver,FALSE
W2160917955,21,Liver,FALSE
W2160917955,22,Male,FALSE
W2160917955,23,Middle Aged,FALSE
W2160917955,24,Pancreas,FALSE
W2160917955,25,Pancreas,FALSE
W2160917955,26,"Peptides, Cyclic",FALSE
W2160917955,27,Postoperative Complications,FALSE
W2160917955,28,Postoperative Complications,FALSE
W2160917955,29,Time Factors,FALSE
W2160917955,30,"Transplantation, Homologous",FALSE
W1970218396,1,Aspirin,TRUE
W1970218396,2,"Death, Sudden",TRUE
W1970218396,3,Myocardial Infarction,TRUE
W1970218396,4,Adult,FALSE
W1970218396,5,Aged,FALSE
W1970218396,6,Aspirin,FALSE
W1970218396,7,Aspirin,FALSE
W1970218396,8,Aspirin,FALSE
W1970218396,9,Clinical Trials as Topic,FALSE
W1970218396,10,"Death, Sudden",FALSE
W1970218396,11,Female,FALSE
W1970218396,12,Follow-Up Studies,FALSE
W1970218396,13,Humans,FALSE
W1970218396,14,Male,FALSE
W1970218396,15,Middle Aged,FALSE
W1970218396,16,Myocardial Infarction,FALSE
W1970218396,17,Patient Dropouts,FALSE
W1970218396,18,Placebos,FALSE
W1970218396,19,Prospective Studies,FALSE
W1970218396,20,Research Design,FALSE
W1970218396,21,Time Factors,FALSE
W1977944577,1,"Hemorrhagic Fever, American",TRUE
W1977944577,2,"Immunization, Passive",TRUE
W1977944577,3,Neurologic Manifestations,TRUE
W1977944577,4,Blood Donors,FALSE
W1977944577,5,Cerebellar Diseases,FALSE
W1977944577,6,Cerebellar Diseases,FALSE
W1977944577,7,Clinical Trials as Topic,FALSE
W1977944577,8,Double-Blind Method,FALSE
W1977944577,9,"Hemorrhagic Fever, American",FALSE
W1977944577,10,"Hemorrhagic Fever, American",FALSE
W1977944577,11,Humans,FALSE
W1977944577,12,"Immunization, Passive",FALSE
W1977944577,13,Retrospective Studies,FALSE
W1977944577,14,Time Factors,FALSE
W2100200241,1,Celiac Disease,TRUE
W2100200241,2,Disaccharides,TRUE
W2100200241,3,Intestinal Absorption,TRUE
W2100200241,4,Jejunum,TRUE
W2100200241,5,Lactulose,TRUE
W2100200241,6,Rhamnose,TRUE
W2100200241,7,Adult,FALSE
W2100200241,8,Aged,FALSE
W2100200241,9,Atrophy,FALSE
W2100200241,10,Atrophy,FALSE
W2100200241,11,Atrophy,FALSE
W2100200241,12,Celiac Disease,FALSE
W2100200241,13,Celiac Disease,FALSE
W2100200241,14,Cell Membrane Permeability,FALSE
W2100200241,15,Disaccharides,FALSE
