id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2091676560,0,Photoperiodic Timing Mechanisms in Insects,1966-06-01,FALSE,95,journal-article,5914920,1,A5043514015,A. D. Lees,"Agricultural Research Council Unit of Insect Physiology, Department of Zoology, Cambridge",Agricultural Research Council,I4210125105,1
W2002340122,0,An Effect of Stimulus Colour on Average Steady-state Potentials evoked in Man,1966-06-01,FALSE,88,journal-article,5914904,1,A5042325451,D. Regan,,,,1
W1984299344,36,Rheumatic-like Cardiac Lesions in Mice,1966-10-14,FALSE,72,journal-article,5914764,1,A5000833757,William J. Cromartie,"Departments of Bacteriology and Medicine, University of North Carolina School of Medicine, Chapel Hill",University of North Carolina at Chapel Hill,I114027177,1
W1984299344,36,Rheumatic-like Cardiac Lesions in Mice,1966-10-14,FALSE,72,journal-article,5914764,2,A5062746462,John G. Craddock,"Departments of Bacteriology and Medicine, University of North Carolina School of Medicine, Chapel Hill",University of North Carolina at Chapel Hill,I114027177,1
W1988140239,30,Toxicity of Aquatic Herbicides to <i>Daphnia magna</i>,1966-10-14,FALSE,62,journal-article,5914766,1,A5011275052,Donald G. Crosby,"Agricultural Toxicology and Residue Research Laboratory, University of California, Davis,","University of California, Davis",I84218800,1
W1988140239,30,Toxicity of Aquatic Herbicides to <i>Daphnia magna</i>,1966-10-14,FALSE,62,journal-article,5914766,2,A5009563136,Richard K. Tucker,"Agricultural Toxicology and Residue Research Laboratory, University of California, Davis; U.S. Fish and Wildlife Service, Denver, Colorado.",United States Fish and Wildlife Service,I1343028186,1
W1988140239,30,Toxicity of Aquatic Herbicides to <i>Daphnia magna</i>,1966-10-14,FALSE,62,journal-article,5914766,2,A5009563136,Richard K. Tucker,"Agricultural Toxicology and Residue Research Laboratory, University of California, Davis; U.S. Fish and Wildlife Service, Denver, Colorado.","University of California, Davis",I84218800,2
W2170386674,27,Scanning Electron Microscopy of Biological Material,1966-06-01,FALSE,46,journal-article,5914896,1,A5018240386,R. F. W. Pease,"Electronics Research Laboratory,",,,1
W2170386674,27,Scanning Electron Microscopy of Biological Material,1966-06-01,FALSE,46,journal-article,5914896,2,A5089325363,T. Hayes,"Donner Laboratory, Lawrence Radiation Laboratory, University of California, Berkeley,",Lawrence Berkeley National Laboratory,I148283060,1
W2170386674,27,Scanning Electron Microscopy of Biological Material,1966-06-01,FALSE,46,journal-article,5914896,2,A5089325363,T. Hayes,"Donner Laboratory, Lawrence Radiation Laboratory, University of California, Berkeley,","University of California, Berkeley",I95457486,2
W2074512997,0,Potentials evoked in vitro in Preparations from the Mammalian Brain,1966-06-01,FALSE,44,journal-article,5914903,1,A5027587300,Chosaburo Yamamoto,"Department of Biochemistry, Institute of Psychiatry (British Postgraduate Medical Federation, University of London), Maudsley Hospital, London",University of London,I124357947,1
W2074512997,0,Potentials evoked in vitro in Preparations from the Mammalian Brain,1966-06-01,FALSE,44,journal-article,5914903,1,A5027587300,Chosaburo Yamamoto,"Department of Biochemistry, Institute of Psychiatry (British Postgraduate Medical Federation, University of London), Maudsley Hospital, London",Maudsley Hospital,I4210115181,2
W2074512997,0,Potentials evoked in vitro in Preparations from the Mammalian Brain,1966-06-01,FALSE,44,journal-article,5914903,2,A5068939527,H. McIlwain,"Department of Biochemistry, Institute of Psychiatry (British Postgraduate Medical Federation, University of London), Maudsley Hospital, London",University of London,I124357947,1
W2074512997,0,Potentials evoked in vitro in Preparations from the Mammalian Brain,1966-06-01,FALSE,44,journal-article,5914903,2,A5068939527,H. McIlwain,"Department of Biochemistry, Institute of Psychiatry (British Postgraduate Medical Federation, University of London), Maudsley Hospital, London",Maudsley Hospital,I4210115181,2
W1972697558,0,Number and Location of Acetylcholinesterase Molecules at Motor Endplates of the Mouse,1966-06-01,FALSE,42,journal-article,5914885,1,A5072425199,Rogers Aw,"Department of Engineering Physics, Cornell University, Ithaca; Medical Research Council Neuroendocrinology Unit, Department of Human Anatomy, Oxford; Molecular Enzymology Unit, Department of Biochemical Pharmacology, State University of New York, Buffalo",Cornell University,I205783295,1
W1972697558,0,Number and Location of Acetylcholinesterase Molecules at Motor Endplates of the Mouse,1966-06-01,FALSE,42,journal-article,5914885,1,A5072425199,Rogers Aw,"Department of Engineering Physics, Cornell University, Ithaca; Medical Research Council Neuroendocrinology Unit, Department of Human Anatomy, Oxford; Molecular Enzymology Unit, Department of Biochemical Pharmacology, State University of New York, Buffalo",Medical Research Council,I90344618,2
W1972697558,0,Number and Location of Acetylcholinesterase Molecules at Motor Endplates of the Mouse,1966-06-01,FALSE,42,journal-article,5914885,1,A5072425199,Rogers Aw,"Department of Engineering Physics, Cornell University, Ithaca; Medical Research Council Neuroendocrinology Unit, Department of Human Anatomy, Oxford; Molecular Enzymology Unit, Department of Biochemical Pharmacology, State University of New York, Buffalo",State University of New York,I1327163397,3
W1972697558,0,Number and Location of Acetylcholinesterase Molecules at Motor Endplates of the Mouse,1966-06-01,FALSE,42,journal-article,5914885,2,A5086304089,Zbigniew Darzynkiewicz,"Department of Engineering Physics, Cornell University, Ithaca; Department of Histology, Medical Academy, Warsaw; Molecular Enzymology Unit, Department of Biochemical Pharmacology, State University of New York, Buffalo",Cornell University,I205783295,1
W1972697558,0,Number and Location of Acetylcholinesterase Molecules at Motor Endplates of the Mouse,1966-06-01,FALSE,42,journal-article,5914885,2,A5086304089,Zbigniew Darzynkiewicz,"Department of Engineering Physics, Cornell University, Ithaca; Department of Histology, Medical Academy, Warsaw; Molecular Enzymology Unit, Department of Biochemical Pharmacology, State University of New York, Buffalo",Medical University of Warsaw,I268303160,2
W1972697558,0,Number and Location of Acetylcholinesterase Molecules at Motor Endplates of the Mouse,1966-06-01,FALSE,42,journal-article,5914885,2,A5086304089,Zbigniew Darzynkiewicz,"Department of Engineering Physics, Cornell University, Ithaca; Department of Histology, Medical Academy, Warsaw; Molecular Enzymology Unit, Department of Biochemical Pharmacology, State University of New York, Buffalo",State University of New York,I1327163397,3
W1972697558,0,Number and Location of Acetylcholinesterase Molecules at Motor Endplates of the Mouse,1966-06-01,FALSE,42,journal-article,5914885,3,A5049870391,E.A. Barnard,"Department of Engineering Physics, Cornell University, Ithaca; Molecular Enzymology Unit, Department of Biochemical Pharmacology, State University of New York, Buffalo",Cornell University,I205783295,1
W1972697558,0,Number and Location of Acetylcholinesterase Molecules at Motor Endplates of the Mouse,1966-06-01,FALSE,42,journal-article,5914885,3,A5049870391,E.A. Barnard,"Department of Engineering Physics, Cornell University, Ithaca; Molecular Enzymology Unit, Department of Biochemical Pharmacology, State University of New York, Buffalo",State University of New York,I1327163397,2
W1972697558,0,Number and Location of Acetylcholinesterase Molecules at Motor Endplates of the Mouse,1966-06-01,FALSE,42,journal-article,5914885,4,A5003518860,MM Salpeter,"Department of Engineering Physics, Cornell University, Ithaca; Molecular Enzymology Unit, Department of Biochemical Pharmacology, State University of New York, Buffalo",Cornell University,I205783295,1
W1972697558,0,Number and Location of Acetylcholinesterase Molecules at Motor Endplates of the Mouse,1966-06-01,FALSE,42,journal-article,5914885,4,A5003518860,MM Salpeter,"Department of Engineering Physics, Cornell University, Ithaca; Molecular Enzymology Unit, Department of Biochemical Pharmacology, State University of New York, Buffalo",State University of New York,I1327163397,2
W2073720537,0,Inhibition of the Aggregation of Dissociated Embryo-Chick Fibroblast Cells by Adenosine Triphosphate,1966-06-01,FALSE,40,journal-article,5914887,1,A5017644612,Vincent Knight,"Department of Zoology, University College of Wales Aberystwyth",Aberystwyth University,I16038530,1
W2073720537,0,Inhibition of the Aggregation of Dissociated Embryo-Chick Fibroblast Cells by Adenosine Triphosphate,1966-06-01,FALSE,40,journal-article,5914887,2,A5017537232,B. M. G. Jones,"Department of Zoology, University College of Wales Aberystwyth",Aberystwyth University,I16038530,1
W2073720537,0,Inhibition of the Aggregation of Dissociated Embryo-Chick Fibroblast Cells by Adenosine Triphosphate,1966-06-01,FALSE,40,journal-article,5914887,3,A5064324510,Peter C. Jones,"Department of Zoology, University College of Wales Aberystwyth",Aberystwyth University,I16038530,1
W1996250668,0,"In vitro Metabolism of p,p′DDT in Pigeon Liver",1966-06-01,FALSE,34,journal-article,5914895,1,A5059617821,P. J. Bunyan,"Infestation Control Laboratory, Ministry of Agriculture, Fisheries and Food, Hook Rise South, Tolworth, Surrey","Ministry of Agriculture, Fisheries and Food",I4210149126,1
W1996250668,0,"In vitro Metabolism of p,p′DDT in Pigeon Liver",1966-06-01,FALSE,34,journal-article,5914895,2,A5034857749,Jane M. J. Page,"Infestation Control Laboratory, Ministry of Agriculture, Fisheries and Food, Hook Rise South, Tolworth, Surrey","Ministry of Agriculture, Fisheries and Food",I4210149126,1
W1996250668,0,"In vitro Metabolism of p,p′DDT in Pigeon Liver",1966-06-01,FALSE,34,journal-article,5914895,3,A5087241181,A. Taylor,"Infestation Control Laboratory, Ministry of Agriculture, Fisheries and Food, Hook Rise South, Tolworth, Surrey","Ministry of Agriculture, Fisheries and Food",I4210149126,1
W2074358407,0,Changes in the Nervous System of Rabbits following the Administration of Sodium Diethyldithiocarbamate,1966-06-01,FALSE,34,journal-article,5914908,1,A5055851640,N. Edington,"Department of Veterinary Pathology, University of Liverpool.",University of Liverpool,I146655781,1
W2074358407,0,Changes in the Nervous System of Rabbits following the Administration of Sodium Diethyldithiocarbamate,1966-06-01,FALSE,34,journal-article,5914908,2,A5015404084,J. M. Howell,"Department of Veterinary Pathology, University of Liverpool.",University of Liverpool,I146655781,1
W2016906150,0,Modification of the Electrokinetic Response of Blood Platelets to Aggregating Agents,1966-06-01,FALSE,30,journal-article,5914884,1,A5057689214,John R. Hampton,"Department of the Regius Professor of Medicine, Radcliffe Infirmary Oxford",,,1
W2016906150,0,Modification of the Electrokinetic Response of Blood Platelets to Aggregating Agents,1966-06-01,FALSE,30,journal-article,5914884,2,A5041245385,J. R. A. Mitchell,"Department of the Regius Professor of Medicine, Radcliffe Infirmary Oxford",,,1
W1974548275,46,Malaria Infection ( Plasmodium lophurae ): Changes in Free Amino Acids,1966-10-14,FALSE,26,journal-article,5914765,1,A5053350629,Irwin W. Sherman,"Departments of Life Sciences and Biochemistry, University of California, Riverside","University of California, Riverside",I103635307,1
W1974548275,46,Malaria Infection ( Plasmodium lophurae ): Changes in Free Amino Acids,1966-10-14,FALSE,26,journal-article,5914765,2,A5012447026,J.B. Mudd,"Departments of Life Sciences and Biochemistry, University of California, Riverside","University of California, Riverside",I103635307,1
W2007788577,0,Spinal Cord Hypothermia by Localized Perfusion Cooling,1966-06-01,FALSE,26,journal-article,5914907,1,A5002079202,Maurice S. Albin,"Cleveland Metropolitan General Hospital and Western Reserve University School of Medicine, Cleveland",,,1
W2007788577,0,Spinal Cord Hypothermia by Localized Perfusion Cooling,1966-06-01,FALSE,26,journal-article,5914907,2,A5061822893,Robert J. White,"Cleveland Metropolitan General Hospital and Western Reserve University School of Medicine, Cleveland",,,1
W2007788577,0,Spinal Cord Hypothermia by Localized Perfusion Cooling,1966-06-01,FALSE,26,journal-article,5914907,3,A5063468299,George E. Locke,"Cleveland Metropolitan General Hospital and Western Reserve University School of Medicine, Cleveland",,,1
W2007788577,0,Spinal Cord Hypothermia by Localized Perfusion Cooling,1966-06-01,FALSE,26,journal-article,5914907,4,A5074097698,Henry E. Kretchmer,"Cleveland Metropolitan General Hospital and Western Reserve University School of Medicine, Cleveland",,,1
W1994383678,31,Radionuclide Fractionation in Air-Burst Debris,1966-01-01,FALSE,24,journal-article,5915953,1,A5085122798,E.C. Freiling,"U.S. Naval Radiological Defense Laboratory, San Francisco",,,1
W1994383678,31,Radionuclide Fractionation in Air-Burst Debris,1966-01-01,FALSE,24,journal-article,5915953,2,A5072783929,M. A. Kay,"U.S. Naval Radiological Defense Laboratory, San Francisco",,,1
W2088373806,0,Regional Differences in the Rate of Turnover of Norepinephrine in the Rat Brain,1966-06-01,FALSE,24,journal-article,5914886,1,A5067653782,Leslie L. Iversen,"Laboratory of Clinical Science, National Institute of Mental Health, National Institutes of Health, Bethesda",National Institutes of Health,I1299303238,1
W2088373806,0,Regional Differences in the Rate of Turnover of Norepinephrine in the Rat Brain,1966-06-01,FALSE,24,journal-article,5914886,2,A5005549596,J. Glowinski,"Laboratory of Clinical Science, National Institute of Mental Health, National Institutes of Health, Bethesda",National Institutes of Health,I1299303238,1
W2042329483,0,Estimation of the Total Hydrogen Content of the Human Body,1966-06-01,FALSE,22,journal-article,5914890,1,A5047765625,J. Rundo,"Atomic Energy Research Establishment, Harwell, Berkshire",Atomic Energy (Canada),I69816183,1
W2042329483,0,Estimation of the Total Hydrogen Content of the Human Body,1966-06-01,FALSE,22,journal-article,5914890,2,A5019556124,L. J. Bunce,"Atomic Energy Research Establishment, Harwell, Berkshire",Atomic Energy (Canada),I69816183,1
W2000642191,53,Protein Synthesis by Heart Muscle Ribosomes: An Effect of Insulin Independent of Substrate Transport,1966-10-14,FALSE,19,journal-article,5914763,1,A5034740130,William S. Stirewalt,"Departments of Physiology and Biochemistry, University of Chicago, Chicago, Illinois",University of Chicago,I40347166,1
W2000642191,53,Protein Synthesis by Heart Muscle Ribosomes: An Effect of Insulin Independent of Substrate Transport,1966-10-14,FALSE,19,journal-article,5914763,2,A5054581422,Ira G. Wool,"Departments of Physiology and Biochemistry, University of Chicago, Chicago, Illinois",University of Chicago,I40347166,1
W2029539707,0,Generation-to-generation Passage of the Nuclear Polyhedral Virus of Spodoptera exempta (Wlk.),1966-06-01,FALSE,19,journal-article,5914901,1,A5001505184,G. Swaine,"Department of Agriculture, Suva, Fiji; Ministry of Agriculture, Northern Research Centre, Arusha, Tanzania","Ministry of Agriculture, Food Security and Cooperatives",I209822943,1
W2045071423,0,Aggregation of Dissociated Embryonic Chick Cells at 3° C,1966-06-01,FALSE,18,journal-article,5914916,1,A5048006359,William D. Ball,"Department of Biochemistry, University of Washington, Seattle, Washington; Department of Zoology, University of Chicago, Chicago",University of Washington,I201448701,1
W2045071423,0,Aggregation of Dissociated Embryonic Chick Cells at 3° C,1966-06-01,FALSE,18,journal-article,5914916,1,A5048006359,William D. Ball,"Department of Biochemistry, University of Washington, Seattle, Washington; Department of Zoology, University of Chicago, Chicago",University of Chicago,I40347166,2
W2054939488,0,Tonic Activity of Lung Receptors in Normal and Pathological States,1966-06-01,FALSE,16,journal-article,5914902,1,A5085326015,S. I. Frankstein,"Institute of Normal and Pathological Physiology, Academy of Medical Sciences, Moscow",Institute of Normal and Pathological Physiology,I4210159919,1
W2054939488,0,Tonic Activity of Lung Receptors in Normal and Pathological States,1966-06-01,FALSE,16,journal-article,5914902,1,A5085326015,S. I. Frankstein,"Institute of Normal and Pathological Physiology, Academy of Medical Sciences, Moscow",Academy of Medical Sciences,I1302978242,2
W2054939488,0,Tonic Activity of Lung Receptors in Normal and Pathological States,1966-06-01,FALSE,16,journal-article,5914902,2,A5047809175,Z. N. Sergeeva,"Institute of Normal and Pathological Physiology, Academy of Medical Sciences, Moscow",Institute of Normal and Pathological Physiology,I4210159919,1
W2054939488,0,Tonic Activity of Lung Receptors in Normal and Pathological States,1966-06-01,FALSE,16,journal-article,5914902,2,A5047809175,Z. N. Sergeeva,"Institute of Normal and Pathological Physiology, Academy of Medical Sciences, Moscow",Academy of Medical Sciences,I1302978242,2
W2062315545,0,Possible Structures for Transfer Ribonucleic Acid: A Triple-Stranded Model,1966-01-01,FALSE,15,journal-article,5915955,1,A5026554085,Wilhelm Guschlbauer,"Département de Biologie, Centre d'Etudes Nucléaires de Saclay, Gif-sur-Yvette, France; Institut de Biologie Physico-chimique, Paris",CEA Saclay,I4210128565,1
W2062315545,0,Possible Structures for Transfer Ribonucleic Acid: A Triple-Stranded Model,1966-01-01,FALSE,15,journal-article,5915955,1,A5026554085,Wilhelm Guschlbauer,"Département de Biologie, Centre d'Etudes Nucléaires de Saclay, Gif-sur-Yvette, France; Institut de Biologie Physico-chimique, Paris",Institut de Biologie Physico-Chimique,I4210107423,2
W2063265157,0,"Insulin-Like Effects of Adenosine-3′,5′-Monophosphate on Rat Striated Muscle",1966-06-01,FALSE,13,journal-article,5914889,1,A5048787538,P. Michael Edelman,"Departments of Physiology and Medicine, University of Cincinnati College of Medicine, Cincinnati; The Medical Research Center, Brookhaven National Laboratory, Upton, Long Island; The Mount Sinai Medical and Graduate Schools, New York",University of Cincinnati Medical Center,I92156820,1
W2063265157,0,"Insulin-Like Effects of Adenosine-3′,5′-Monophosphate on Rat Striated Muscle",1966-06-01,FALSE,13,journal-article,5914889,1,A5048787538,P. Michael Edelman,"Departments of Physiology and Medicine, University of Cincinnati College of Medicine, Cincinnati; The Medical Research Center, Brookhaven National Laboratory, Upton, Long Island; The Mount Sinai Medical and Graduate Schools, New York",Brookhaven National Laboratory,I200870766,2
W2063265157,0,"Insulin-Like Effects of Adenosine-3′,5′-Monophosphate on Rat Striated Muscle",1966-06-01,FALSE,13,journal-article,5914889,2,A5071495590,Jean C. Edelman,"Departments of Physiology and Medicine, University of Cincinnati College of Medicine, Cincinnati; The Medical Research Center, Brookhaven National Laboratory, Upton, Long Island; The Mount Sinai Medical and Graduate Schools, New York",University of Cincinnati Medical Center,I92156820,1
W2063265157,0,"Insulin-Like Effects of Adenosine-3′,5′-Monophosphate on Rat Striated Muscle",1966-06-01,FALSE,13,journal-article,5914889,2,A5071495590,Jean C. Edelman,"Departments of Physiology and Medicine, University of Cincinnati College of Medicine, Cincinnati; The Medical Research Center, Brookhaven National Laboratory, Upton, Long Island; The Mount Sinai Medical and Graduate Schools, New York",Brookhaven National Laboratory,I200870766,2
W2063265157,0,"Insulin-Like Effects of Adenosine-3′,5′-Monophosphate on Rat Striated Muscle",1966-06-01,FALSE,13,journal-article,5914889,3,A5085949684,Irving L. Schwartz,"Departments of Physiology and Medicine, University of Cincinnati College of Medicine, Cincinnati; The Medical Research Center, Brookhaven National Laboratory, Upton, Long Island; The Mount Sinai Medical and Graduate Schools, New York",University of Cincinnati Medical Center,I92156820,1
W2063265157,0,"Insulin-Like Effects of Adenosine-3′,5′-Monophosphate on Rat Striated Muscle",1966-06-01,FALSE,13,journal-article,5914889,3,A5085949684,Irving L. Schwartz,"Departments of Physiology and Medicine, University of Cincinnati College of Medicine, Cincinnati; The Medical Research Center, Brookhaven National Laboratory, Upton, Long Island; The Mount Sinai Medical and Graduate Schools, New York",Brookhaven National Laboratory,I200870766,2
W1981766022,0,Collagen-plasticizing Function of Carbohydrate Polymers,1966-06-01,FALSE,12,journal-article,5914891,1,A5077121456,Robert Austin Milch,"Division of Orthopædic Surgery, Department of Surgery, The Johns Hopkins University, Baltimore",Johns Hopkins University,I145311948,1
W2012117604,44,Gamma-A Cold Agglutinin: Importance of Disulfide Bonds in Activity and Structure,1966-10-14,FALSE,12,journal-article,5914762,1,A5071796228,Burton R. Andersen,"Department of Medicine, University of Rochester School of Medicine and Dentistry, and Rochester General Hospital, Rochester, New York",Rochester General Hospital,I4210111757,1
W2012117604,44,Gamma-A Cold Agglutinin: Importance of Disulfide Bonds in Activity and Structure,1966-10-14,FALSE,12,journal-article,5914762,1,A5071796228,Burton R. Andersen,"Department of Medicine, University of Rochester School of Medicine and Dentistry, and Rochester General Hospital, Rochester, New York",University of Rochester,I5388228,2
W2028234258,0,Highly Fractionated Nuclear Debris Resulting from the Venting of a Soviet Underground Nuclear Test,1966-01-01,FALSE,12,journal-article,5915954,1,A5056667171,Seitaro Koyama,,,,1
