id,which_mesh,term,is_major_topic
W2014274241,1,Artificial Intelligence,TRUE
W2014274241,2,"Models, Molecular",TRUE
W2014274241,3,Peptides,TRUE
W2014274241,4,Software,TRUE
W2014274241,5,Amino Acid Motifs,FALSE
W2014274241,6,Animals,FALSE
W2014274241,7,Computer Simulation,FALSE
W2014274241,8,"Databases, Protein",FALSE
W2014274241,9,Humans,FALSE
W2014274241,10,Internet,FALSE
W2014274241,11,Molecular Sequence Data,FALSE
W2014274241,12,Peptides,FALSE
W2014274241,13,Peptides,FALSE
W2014274241,14,Sensitivity and Specificity,FALSE
W2014274241,15,"Sequence Analysis, Protein",FALSE
W2052281465,1,Citrus,TRUE
W2052281465,2,"Gene Expression Regulation, Plant",TRUE
W2052281465,3,Plant Diseases,TRUE
W2052281465,4,Plant Proteins,TRUE
W2052281465,5,Plant Roots,TRUE
W2052281465,6,Plant Stems,TRUE
W2052281465,7,"Transcription, Genetic",TRUE
W2052281465,8,Citrus,FALSE
W2052281465,9,Citrus,FALSE
W2052281465,10,Citrus,FALSE
W2052281465,11,Citrus,FALSE
W2052281465,12,Gene Expression Profiling,FALSE
W2052281465,13,Metabolic Networks and Pathways,FALSE
W2052281465,14,Molecular Sequence Annotation,FALSE
W2052281465,15,Oligonucleotide Array Sequence Analysis,FALSE
W2052281465,16,Plant Diseases,FALSE
W2052281465,17,Plant Diseases,FALSE
W2052281465,18,Plant Proteins,FALSE
W2052281465,19,Plant Proteins,FALSE
W2052281465,20,Plant Roots,FALSE
W2052281465,21,Plant Roots,FALSE
W2052281465,22,Plant Roots,FALSE
W2052281465,23,Plant Roots,FALSE
W2052281465,24,Plant Stems,FALSE
W2052281465,25,Plant Stems,FALSE
W2052281465,26,Plant Stems,FALSE
W2052281465,27,Plant Stems,FALSE
W2052281465,28,Rhizobiaceae,FALSE
W2052281465,29,Rhizobiaceae,FALSE
W2052281465,30,Rhizobiaceae,FALSE
W2052281465,31,Starch,FALSE
