id,which_mesh,term,is_major_topic
W2009127815,1,Blood Group Antigens,TRUE
W2009127815,2,Ethnicity,TRUE
W2009127815,3,Humans,FALSE
W2036451919,1,Bacteria,TRUE
W2036451919,2,Bacteriology,TRUE
W2036451919,3,Cobalt,TRUE
W2036451919,4,Rumen,TRUE
W2036451919,5,"Sheep, Domestic",TRUE
W2036451919,6,Animals,FALSE
W2036451919,7,Rumen,FALSE
W2036451919,8,Sheep,FALSE
W2088332929,1,Amino Acids,TRUE
W2088332929,2,Ninhydrin,TRUE
W2088332929,3,Amino Acids,FALSE
W2040803132,1,Agglutination,TRUE
W2040803132,2,Agglutinins,TRUE
W2040803132,3,Hemagglutination,TRUE
W2040803132,4,"Influenza A Virus, H1N1 Subtype",TRUE
W2040803132,5,"Influenza, Human",TRUE
W2040803132,6,Orthomyxoviridae,TRUE
W2040803132,7,Viscosity,TRUE
W2040803132,8,Humans,FALSE
W2081954262,1,Biological Phenomena,TRUE
W2081954262,2,Cyclohexanes,TRUE
W2081954262,3,Cytogenetic Analysis,TRUE
W2081954262,4,Hexachlorocyclohexane,TRUE
W2081954262,5,Physiological Phenomena,TRUE
W2070452455,1,Biology,TRUE
W2070452455,2,Iodine Radioisotopes,TRUE
W2026925583,1,Iodine,TRUE
W2026925583,2,Radioactivity,TRUE
W2026925583,3,Radioisotopes,TRUE
W2026925583,4,Humans,FALSE
W2083138672,1,Kymography,TRUE
W2083138672,2,Humans,FALSE
W2099139884,1,Anthracenes,TRUE
W2099139884,2,Carbohydrates,TRUE
W2099139884,3,Indicators and Reagents,TRUE
W2099139884,4,Carbohydrates,FALSE
W2099139884,5,Humans,FALSE
W1989583702,1,Carbon,TRUE
W1989583702,2,Carbon Radioisotopes,TRUE
W1989583702,3,Chromatography,TRUE
W1989583702,4,"Chromatography, Liquid",TRUE
W1989583702,5,Filtration,TRUE
W1989583702,6,Radioactivity,TRUE
W2074455132,1,Nucleic Acids,TRUE
W2013609148,1,Cells,TRUE
W2013609148,2,Diploidy,TRUE
W2013609148,3,Radiation Effects,TRUE
W2013609148,4,Radiation Tolerance,TRUE
W2013609148,5,Humans,FALSE
W2087411570,1,"2,4-Dichlorophenoxyacetic Acid",TRUE
W2087411570,2,Charcoal,TRUE
W2087411570,3,Ipomoea batatas,TRUE
W2087411570,4,Solanum tuberosum,TRUE
W1970150592,1,Clothing,TRUE
W1970150592,2,Hexachlorocyclohexane,TRUE
W1970150592,3,Humans,FALSE
W1986529409,1,Names,TRUE
W1986529409,2,Streptomycin,TRUE
W1986529409,3,Terminology as Topic,TRUE
W2041086867,1,Immunologic Tests,TRUE
W2041086867,2,Plasmodium gallinaceum,TRUE
W2041086867,3,Animals,FALSE
W2041086867,4,Humans,FALSE
W2004493581,1,Anura,TRUE
W2004493581,2,Catheterization,TRUE
W2004493581,3,Heart,TRUE
W2004493581,4,Ranidae,TRUE
W2004493581,5,Animals,FALSE
W2004493581,6,Heart,FALSE
W2004493581,7,Humans,FALSE
W2057535097,1,Dehydroascorbic Acid,TRUE
W2057535097,2,Freezing,TRUE
W2057535097,3,Vegetables,TRUE
W2057535097,4,Humans,FALSE
W1982024095,1,Genetic Therapy,TRUE
W1982024095,2,Radiation Effects,TRUE
W1963937628,1,Folic Acid,TRUE
W1963937628,2,Vision Tests,TRUE
W1963937628,3,Vitamin B Complex,TRUE
W1963937628,4,Vitamins,TRUE
W1963937628,5,gamma-Glutamyl Hydrolase,TRUE
W1963937628,6,Humans,FALSE
W1966499195,1,Soybeans,TRUE
W1966499195,2,Tissues,TRUE
W1966499195,3,Tissues,FALSE
W2082183994,1,Color,TRUE
W2082183994,2,Reference Standards,TRUE
W2082183994,3,Color,FALSE
W2082183994,4,Humans,FALSE
W2022671346,1,Carbon Dioxide,TRUE
W2022671346,2,Carbon Monoxide,TRUE
W2022671346,3,Animals,FALSE
W2022671346,4,Humans,FALSE
W2012286882,1,Choline,TRUE
W2012286882,2,Lipogenesis,TRUE
W2012286882,3,Liver Diseases,TRUE
W2012286882,4,Methionine,TRUE
W2012286882,5,Phosphorus,TRUE
W2012286882,6,Radioactivity,TRUE
W2012286882,7,Choline,FALSE
W2012286882,8,Choline,FALSE
W2012286882,9,Humans,FALSE
W2012286882,10,Methionine,FALSE
W1998303421,1,Electricity,TRUE
W1998303421,2,Equipment and Supplies,TRUE
W1998303421,3,Household Articles,TRUE
W1998303421,4,Logic,TRUE
W1998303421,5,Humans,FALSE
W1975942384,1,Ethnicity,TRUE
W1975942384,2,Publications,TRUE
