id,which_mesh,term,is_major_topic
W2030570915,1,Biomedical Research,TRUE
W2030570915,2,Thyroiditis,TRUE
W2030570915,3,Thyroiditis,FALSE
W2038526879,1,Amidines,TRUE
W2038526879,2,Antihypertensive Agents,TRUE
W2038526879,3,Guanethidine,TRUE
W2038526879,4,Hypertension,TRUE
W2038526879,5,Research,TRUE
W2038526879,6,Amidines,FALSE
W2038526879,7,Antihypertensive Agents,FALSE
W1969584505,1,Brain,TRUE
W1969584505,2,Brain Injuries,TRUE
W1969584505,3,"Databases, Genetic",TRUE
W1969584505,4,Child,FALSE
W1969584505,5,Humans,FALSE
W2005965835,1,Disease,TRUE
W2005965835,2,Intestinal Diseases,TRUE
W2005965835,3,Intestines,TRUE
W2005965835,4,Pneumatosis Cystoides Intestinalis,TRUE
W2005965835,5,Humans,FALSE
W2062209997,1,Bretylium Tosylate,TRUE
W2062209997,2,Hypertension,TRUE
W2062209997,3,Sympatholytics,TRUE
W2062209997,4,Hypertension,FALSE
W2062209997,5,Sympatholytics,FALSE
W1964383197,1,Antihypertensive Agents,TRUE
W1964383197,2,Hypertension,TRUE
W1964383197,3,Hyperuricemia,TRUE
W1964383197,4,Uric Acid,TRUE
W1964383197,5,Antihypertensive Agents,FALSE
W1964383197,6,Humans,FALSE
W1964383197,7,Uric Acid,FALSE
W1996763872,1,Disease,TRUE
W1996763872,2,Fetal Diseases,TRUE
W1996763872,3,Fetal Hypoxia,TRUE
W1996763872,4,Fetus,TRUE
W1996763872,5,Hemodynamics,TRUE
W1996763872,6,Leukocytes,TRUE
W1996763872,7,Umbilical Cord,TRUE
W1996763872,8,Humans,FALSE
W2086200665,1,Disease,TRUE
W2086200665,2,Humans,FALSE
W2086200665,3,Prospective Studies,FALSE
W2086200665,4,Retrospective Studies,FALSE
W2336939639,1,Leukocytes,TRUE
W2336939639,2,Humans,FALSE
W2068534035,1,Catheterization,TRUE
W2068534035,2,Catheters,TRUE
W2068534035,3,Drainage,TRUE
W2068534035,4,Urinary Tract Infections,TRUE
W2068534035,5,Humans,FALSE
W2068534035,6,Urinary Tract Infections,FALSE
W2007132198,1,Colitis,TRUE
W2007132198,2,"Colitis, Ulcerative",TRUE
W2007132198,3,"Sexual Dysfunction, Physiological",TRUE
W2007132198,4,"Colitis, Ulcerative",FALSE
W2007132198,5,Humans,FALSE
W2007132198,6,"Sexual Dysfunction, Physiological",FALSE
W2322666921,1,Exercise,TRUE
W2322666921,2,Intermittent Claudication,TRUE
W2322666921,3,Pulse,TRUE
W2322666921,4,Humans,FALSE
W2322666921,5,Intermittent Claudication,FALSE
W2031360631,1,Bronchiolitis,TRUE
W2031360631,2,Bronchopneumonia,TRUE
W2031360631,3,Epidemics,TRUE
W2031360631,4,Child,FALSE
W2031360631,5,Humans,FALSE
W2031360631,6,Infant,FALSE
W1969329966,1,Hypertension,TRUE
W1969329966,2,"Hypertension, Malignant",TRUE
W1969329966,3,Hypokalemia,TRUE
W1969329966,4,Nephrectomy,TRUE
W1969329966,5,Potassium,TRUE
W1969329966,6,Humans,FALSE
W1969329966,7,Hypertension,FALSE
W1969329966,8,Potassium,FALSE
W19544010,1,"Hospitals, Chronic Disease",TRUE
W19544010,2,Isoniazid,TRUE
W19544010,3,Tuberculosis,TRUE
W19544010,4,Child,FALSE
W19544010,5,Humans,FALSE
W19544010,6,Infant,FALSE
W19544010,7,Isoniazid,FALSE
W4247781085,1,"Purine-Pyrimidine Metabolism, Inborn Errors",TRUE
W4247781085,2,Xanthines,TRUE
W4247781085,3,Humans,FALSE
W4247781085,4,Xanthines,FALSE
W2012175505,1,Cystic Fibrosis,TRUE
W2012175505,2,Humans,FALSE
W2029492013,1,Hemochromatosis,TRUE
W2029492013,2,Siblings,TRUE
W2029492013,3,Hemochromatosis,FALSE
W2029492013,4,Humans,FALSE
W158563783,1,Brain,TRUE
W158563783,2,Cardiomegaly,TRUE
W158563783,3,Heart,TRUE
W158563783,4,Heart Diseases,TRUE
W158563783,5,Hypertension,TRUE
W158563783,6,"Hypertrophy, Left Ventricular",TRUE
W158563783,7,Stroke,TRUE
W158563783,8,Brain,FALSE
W158563783,9,Cardiomegaly,FALSE
W158563783,10,Humans,FALSE
W158563783,11,Hypertension,FALSE
W1999417776,1,Hemoglobins,TRUE
W1999417776,2,Adult,FALSE
W1999417776,3,Humans,FALSE
W2084310775,1,Brain,TRUE
W2084310775,2,Brain Diseases,TRUE
W2084310775,3,Movement,TRUE
W2084310775,4,Movement Disorders,TRUE
W2084310775,5,Humans,FALSE
W2084310775,6,Movement Disorders,FALSE
W2091141812,1,Dehydration,TRUE
W2091141812,2,Diarrhea,TRUE
W2091141812,3,Hypernatremia,TRUE
W2091141812,4,Iatrogenic Disease,TRUE
W2091141812,5,Sodium,TRUE
W2091141812,6,Child,FALSE
W2091141812,7,Humans,FALSE
W2091141812,8,Infant,FALSE
W2091141812,9,Sodium,FALSE
W2119984264,1,Cold Temperature,TRUE
W2119984264,2,Cystic Fibrosis,TRUE
W2119984264,3,Dehydration,TRUE
W2119984264,4,Hyponatremia,TRUE
W2119984264,5,Sodium,TRUE
W2119984264,6,Child,FALSE
W2119984264,7,Cystic Fibrosis,FALSE
W2119984264,8,Humans,FALSE
W2119984264,9,Infant,FALSE
W2119984264,10,Sodium,FALSE
W2422753647,1,Galactose,TRUE
W2422753647,2,Hypoglycemia,TRUE
W2422753647,3,Galactose,FALSE
W2015934497,1,Epilepsy,TRUE
W2015934497,2,Pregnancy Complications,TRUE
W2015934497,3,Female,FALSE
W2015934497,4,Humans,FALSE
W2015934497,5,Pregnancy,FALSE
W2133890539,1,Glucose,TRUE
W2133890539,2,Lactates,TRUE
W2133890539,3,Lactic Acid,TRUE
W2133890539,4,Pyruvates,TRUE
W2133890539,5,Pyruvic Acid,TRUE
W2133890539,6,Sucrose,TRUE
W2133890539,7,Glucose,FALSE
W2133890539,8,Humans,FALSE
W2133890539,9,Lactates,FALSE
W2133890539,10,Pyruvates,FALSE
W2133890539,11,Sucrose,FALSE
W1585850290,1,Hemodynamics,TRUE
W1585850290,2,Phonocardiography,TRUE
W1585850290,3,Pulmonary Valve Stenosis,TRUE
W1585850290,4,Humans,FALSE
W2078937008,1,Kidney Transplantation,TRUE
W2078937008,2,Twins,TRUE
W2078937008,3,"Twins, Monozygotic",TRUE
W2078937008,4,Humans,FALSE
W2078937008,5,Twins,FALSE
W2098724533,1,Equipment and Supplies,TRUE
W2098724533,2,"Respiration, Artificial",TRUE
