id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2046497519,0,Novel cytochrome b system in phagocytic vacuoles of human granulocytes,1978-11-01,FALSE,315,journal-article,723935,1,A5082895750,Anthony W. Segal,"Division of Cell Pathology, Clinical Research Centre, Harrow, Middx, UK",MRC Clinical Trials Unit,I4210091428,1
W2046497519,0,Novel cytochrome b system in phagocytic vacuoles of human granulocytes,1978-11-01,FALSE,315,journal-article,723935,2,A5052948502,Owen Jones,"Dept of Biochemistry, University of Bristol, Bristol, UK",University of Bristol,I36234482,1
W1970380751,0,"24, 25-Dihydroxyvitamin D is a metabolite of vitamin D essential for bone formation",1978-11-01,FALSE,312,journal-article,723936,1,A5021317983,Asher Ornoy,"Department of Anatomy and Embryology, Hebrew University, Hadassah Medical School, Jerusalem, Israel.",Hebrew University of Jerusalem,I197251160,1
W1970380751,0,"24, 25-Dihydroxyvitamin D is a metabolite of vitamin D essential for bone formation",1978-11-01,FALSE,312,journal-article,723936,2,A5075132801,David G. Goodwin,"Biochemistry Department, Weizmann Institute of Science, Rehovot (Israel)",Weizmann Institute of Science,I53964585,1
W1970380751,0,"24, 25-Dihydroxyvitamin D is a metabolite of vitamin D essential for bone formation",1978-11-01,FALSE,312,journal-article,723936,3,A5049612237,Dina Noff,"Biochemistry Department, Weizmann Institute of Science, Rehovot (Israel)",Weizmann Institute of Science,I53964585,1
W1970380751,0,"24, 25-Dihydroxyvitamin D is a metabolite of vitamin D essential for bone formation",1978-11-01,FALSE,312,journal-article,723936,4,A5022769025,S. Edelstein,"Biochemistry Department, Weizmann Institute of Science, Rehovot (Israel)",Weizmann Institute of Science,I53964585,1
W2079713804,0,Calcium-dependent exocytosis in bovine adrenal medullary cells with leaky plasma membranes,1978-12-01,FALSE,301,journal-article,723944,1,A5059943628,P. F. Baker,"Department of Physiology, King’s College, London, UK",King's College London,I183935753,1
W2079713804,0,Calcium-dependent exocytosis in bovine adrenal medullary cells with leaky plasma membranes,1978-12-01,FALSE,301,journal-article,723944,2,A5072141070,D. E. Knight,"Department of Physiology, King’s College, London, UK",King's College London,I183935753,1
W2064367068,0,Molecular structure of a double helical DNA fragment intercalator complex between deoxy CpG and a terpyridine platinum compound,1978-11-01,FALSE,199,journal-article,723928,1,A5016567722,Andrew H.-J. Wang,"Department of Biology, Massachusetts Institute of Technology, Cambridge;",Massachusetts Institute of Technology,I63966007,1
W2064367068,0,Molecular structure of a double helical DNA fragment intercalator complex between deoxy CpG and a terpyridine platinum compound,1978-11-01,FALSE,199,journal-article,723928,2,A5089697603,Jeremy Nathans,"Department of Biology, Massachusetts Institute of Technology, Cambridge;",Massachusetts Institute of Technology,I63966007,1
