id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W1976564639,142,The Use of Molecular Profiling to Predict Survival after Chemotherapy for Diffuse Large-B-Cell Lymphoma,2002-06-20,FALSE,3407,journal-article,12075054,1,A5028397596,Andreas Rosenwald,"the Metabolism Branch, Center for Cancer Research",Center for Cancer Research,I4210149717,1
W1976564639,142,The Use of Molecular Profiling to Predict Survival after Chemotherapy for Diffuse Large-B-Cell Lymphoma,2002-06-20,FALSE,3407,journal-article,12075054,2,A5086207316,George W. Wright,"Biometric Research Branch, Division of Cancer Treatment and Diagnosis, National Cancer Institute, National Institutes of Health, Bethesda, Md.",National Institutes of Health,I1299303238,1
W1976564639,142,The Use of Molecular Profiling to Predict Survival after Chemotherapy for Diffuse Large-B-Cell Lymphoma,2002-06-20,FALSE,3407,journal-article,12075054,3,A5015247283,Wing C. Chan,"Department of Pathology and Microbiology, University of Nebraska Medical Center, Omaha",University of Nebraska Medical Center,I59130452,1
W1976564639,142,The Use of Molecular Profiling to Predict Survival after Chemotherapy for Diffuse Large-B-Cell Lymphoma,2002-06-20,FALSE,3407,journal-article,12075054,4,A5022658681,Joseph M. Connors,"British Columbia Cancer Center, Vancouver, B.C., Canada",,,1
W1976564639,142,The Use of Molecular Profiling to Predict Survival after Chemotherapy for Diffuse Large-B-Cell Lymphoma,2002-06-20,FALSE,3407,journal-article,12075054,5,A5059097260,Elias Campo,University of Barcelona,University of Barcelona,I71999127,1
W1976564639,142,The Use of Molecular Profiling to Predict Survival after Chemotherapy for Diffuse Large-B-Cell Lymphoma,2002-06-20,FALSE,3407,journal-article,12075054,6,A5009574158,Richard I. Fisher,"Southwest Oncology Group and James P. Wilmot Cancer Center, University of Rochester School of Medicine, Rochester, N.Y.",SWOG Cancer Research Network,I4210165553,1
W1976564639,142,The Use of Molecular Profiling to Predict Survival after Chemotherapy for Diffuse Large-B-Cell Lymphoma,2002-06-20,FALSE,3407,journal-article,12075054,6,A5009574158,Richard I. Fisher,"Southwest Oncology Group and James P. Wilmot Cancer Center, University of Rochester School of Medicine, Rochester, N.Y.",University of Rochester,I5388228,2
W1976564639,142,The Use of Molecular Profiling to Predict Survival after Chemotherapy for Diffuse Large-B-Cell Lymphoma,2002-06-20,FALSE,3407,journal-article,12075054,7,A5031758990,Randy D. Gascoyne,"British Columbia Cancer Center, Vancouver, B.C., Canada",,,1
W1976564639,142,The Use of Molecular Profiling to Predict Survival after Chemotherapy for Diffuse Large-B-Cell Lymphoma,2002-06-20,FALSE,3407,journal-article,12075054,8,A5031872526,H. K. Müller-Hermelink,University of Wurzburg#TAB#,University of Würzburg,I25974101,1
W1976564639,142,The Use of Molecular Profiling to Predict Survival after Chemotherapy for Diffuse Large-B-Cell Lymphoma,2002-06-20,FALSE,3407,journal-article,12075054,9,A5040680720,Erlend B. Smeland,"the Department of Immunology, Norwegian Radium Hospital, Oslo, Norway",Norwegian Cancer Society,I2801049993,1
