id,which_mesh,term,is_major_topic
W2051950245,1,Dermatitis Herpetiformis,TRUE
W2051950245,2,Diet Therapy,TRUE
W2051950245,3,Glutens,TRUE
W2051950245,4,Intestinal Mucosa,TRUE
W2051950245,5,Skin Manifestations,TRUE
W2051950245,6,Adult,FALSE
W2051950245,7,Biopsy,FALSE
W2051950245,8,Blood Cell Count,FALSE
W2051950245,9,Bone Marrow Cells,FALSE
W2051950245,10,Dapsone,FALSE
W2051950245,11,Dapsone,FALSE
W2051950245,12,Dermatitis Herpetiformis,FALSE
W2051950245,13,Dermatitis Herpetiformis,FALSE
W2051950245,14,Dermatitis Herpetiformis,FALSE
W2051950245,15,Dermatitis Herpetiformis,FALSE
W2051950245,16,Fats,FALSE
W2051950245,17,Fats,FALSE
W2051950245,18,Feces,FALSE
W2051950245,19,Feces,FALSE
W2051950245,20,Female,FALSE
W2051950245,21,Folic Acid,FALSE
W2051950245,22,Folic Acid,FALSE
W2051950245,23,Hemoglobinometry,FALSE
W2051950245,24,Humans,FALSE
W2051950245,25,Intestinal Mucosa,FALSE
W2051950245,26,"Intestine, Small",FALSE
W2051950245,27,"Intestine, Small",FALSE
W2051950245,28,Iron,FALSE
W2051950245,29,Iron,FALSE
W2051950245,30,Male,FALSE
W2051950245,31,Middle Aged,FALSE
W2051950245,32,Vitamin B 12,FALSE
W2051950245,33,Vitamin B 12,FALSE
W1996337989,1,Birth Weight,TRUE
W1996337989,2,Blood Coagulation Disorders,TRUE
W1996337989,3,Cerebral Hemorrhage,TRUE
W1996337989,4,"Infant, Newborn, Diseases",TRUE
W1996337989,5,Blood Coagulation Disorders,FALSE
W1996337989,6,Blood Coagulation Disorders,FALSE
W1996337989,7,Blood Coagulation Tests,FALSE
W1996337989,8,Cerebral Hemorrhage,FALSE
W1996337989,9,Gestational Age,FALSE
W1996337989,10,Humans,FALSE
W1996337989,11,Infant Mortality,FALSE
W1996337989,12,"Infant, Newborn",FALSE
W1996337989,13,Vitamin K,FALSE
W1996337989,14,Vitamin K,FALSE
W2169720171,1,Autoantibodies,TRUE
W2169720171,2,Infectious Mononucleosis,TRUE
W2169720171,3,Adolescent,FALSE
W2169720171,4,Adult,FALSE
W2169720171,5,"Antibodies, Antinuclear",FALSE
W2169720171,6,"Antibodies, Antinuclear",FALSE
W2169720171,7,Autoantibodies,FALSE
W2169720171,8,Cryoglobulins,FALSE
W2169720171,9,Cryoglobulins,FALSE
W2169720171,10,Fluorescent Antibody Technique,FALSE
W2169720171,11,Humans,FALSE
W2169720171,12,Infectious Mononucleosis,FALSE
W2169720171,13,gamma-Globulins,FALSE
W2169720171,14,gamma-Globulins,FALSE
W2058555440,1,Glomerulonephritis,TRUE
W2058555440,2,"Skin Diseases, Infectious",TRUE
W2058555440,3,Streptococcal Infections,TRUE
W2058555440,4,Child,FALSE
W2058555440,5,Glomerulonephritis,FALSE
W2058555440,6,Humans,FALSE
W2058555440,7,Impetigo,FALSE
W2058555440,8,Impetigo,FALSE
W2058555440,9,Respiratory Tract Infections,FALSE
W2058555440,10,Respiratory Tract Infections,FALSE
W2058555440,11,"Skin Diseases, Infectious",FALSE
W2058555440,12,Streptococcal Infections,FALSE
W2058555440,13,Streptococcal Infections,FALSE
W2058555440,14,Streptococcus pyogenes,FALSE
W2058555440,15,Streptococcus pyogenes,FALSE
W2164260432,1,Anticonvulsants,TRUE
W2164260432,2,Folic Acid,TRUE
W2164260432,3,Peripheral Nervous System Diseases,TRUE
W2164260432,4,Adolescent,FALSE
W2164260432,5,Adult,FALSE
W2164260432,6,Anticonvulsants,FALSE
