id,which_concept,concept_id,term,level,score
W2605899784,1,C2776890026,Nutrition Education,2,0.67505354
W2605899784,2,C71924100,Medicine,0,0.675001
W2605899784,3,C61427482,Anthropometry,2,0.661576
W2605899784,4,C168563851,Randomized controlled trial,2,0.63636327
W2605899784,5,C551997983,Malnutrition,2,0.63129956
W2605899784,6,C549605437,Food security,3,0.55289805
W2605899784,7,C3018403216,Dietary diversity,4,0.520398
W2605899784,8,C176400912,Cluster randomised controlled trial,3,0.49759415
W2605899784,9,C149923435,Demography,1,0.41740668
W2605899784,10,C148257392,Clinical nutrition,2,0.4134307
W2605899784,11,C74909509,Gerontology,1,0.38187984
W2605899784,12,C99454951,Environmental health,1,0.38113207
W2605899784,13,C187212893,Pediatrics,1,0.32039234
W2605899784,14,C205649164,Geography,0,0.1141887
W2605899784,15,C126322002,Internal medicine,1,0.10684541
W2605899784,16,C118518473,Agriculture,2,0.083808035
W2605899784,17,C166957645,Archaeology,1,0
W2605899784,18,C144024400,Sociology,0,0
W2605702841,1,C48349386,Reactive oxygen species,2,0.65207636
W2605702841,2,C95444343,Cell biology,1,0.64819366
W2605702841,3,C55885012,Anaerobic glycolysis,4,0.6101423
W2605702841,4,C86554907,PI3K/AKT/mTOR pathway,3,0.5673817
W2605702841,5,C2776090121,T cell,3,0.5365588
W2605702841,6,C2780124434,AMPK,4,0.5317819
W2605702841,7,C20251656,Glycolysis,3,0.48740155
W2605702841,8,C8891405,Immune system,2,0.4801159
W2605702841,9,C127561419,Downregulation and upregulation,3,0.45950457
W2605702841,10,C57600042,Oxidative phosphorylation,2,0.45693934
W2605702841,11,C86803240,Biology,0,0.44015387
W2605702841,12,C185592680,Chemistry,0,0.40933287
W2605702841,13,C62478195,Signal transduction,2,0.34822577
W2605702841,14,C55493867,Biochemistry,1,0.28664678
W2605702841,15,C62231903,Metabolism,2,0.22408131
W2605702841,16,C11960822,Phosphorylation,2,0.20882136
W2605702841,17,C203014093,Immunology,1,0.15458038
W2605702841,18,C97029542,Protein kinase A,3,0.121053874
W2605702841,19,C104317684,Gene,2,0
W2607354784,1,C162317418,Transcriptome,4,0.8848542
W2607354784,2,C86803240,Biology,0,0.77412164000000006
W2607354784,3,C70721500,Computational biology,1,0.5093225
W2607354784,4,C41091548,Epigenetics,3,0.4814655
W2607354784,5,C201539569,Interstitial cell of Cajal,3,0.46572277
W2607354784,6,C141231307,Genome,3,0.46350116
W2607354784,7,C18431079,Gene expression profiling,4,0.45439106
W2607354784,8,C104317684,Gene,2,0.40486863
W2607354784,9,C54355233,Genetics,1,0.35765034
W2607354784,10,C150194340,Gene expression,3,0.2893815
W2607354784,11,C204232928,Immunohistochemistry,2,0
W2607354784,12,C203014093,Immunology,1,0
W2606871534,1,C2777649605,Mycobiota,2,0.9827886
W2606871534,2,C86803240,Biology,0,0.78997153
W2606871534,3,C196405362,Marine fungi,2,0.7838106
W2606871534,4,C2777207941,Dothideomycetes,4,0.70229304
W2606871534,5,C59822182,Botany,1,0.6238091
W2606871534,6,C2781212518,Ascomycota,3,0.5820192
