id,which_concept,concept_id,term,level,score
W2149284219,1,C84393581,Blood pressure,2,0.7003727
W2149284219,2,C107130276,Epidemiology,2,0.69877803
W2149284219,3,C71924100,Medicine,0,0.6511861
W2149284219,4,C149923435,Demography,1,0.61709446
W2149284219,5,C121117317,Credible interval,3,0.5989636
W2149284219,6,C44249647,Confidence interval,2,0.55619526
W2149284219,7,C2908647359,Population,2,0.47213727
W2149284219,8,C2779874844,National Health and Nutrition Examination Survey,3,0.41647398
W2149284219,9,C99454951,Environmental health,1,0.27854115
W2149284219,10,C126322002,Internal medicine,1,0.21608308
W2149284219,11,C144024400,Sociology,0,0
W2061410297,1,C9357733,Missing data,2,0.79631275
W2061410297,2,C148220186,Outcome (game theory),2,0.65404546
W2061410297,3,C41008148,Computer science,0,0.4303566
W2061410297,4,C71924100,Medicine,0,0.39141232
W2061410297,5,C119857082,Machine learning,1,0.15017423
W2061410297,6,C33923547,Mathematics,0,0.087322086
W2061410297,7,C144237770,Mathematical economics,1,0
W2156317766,1,C149923435,Demography,1,0.62704057
W2156317766,2,C107130276,Epidemiology,2,0.59576863
W2156317766,3,C71924100,Medicine,0,0.5187364
W2156317766,4,C44249647,Confidence interval,2,0.48228315
W2156317766,5,C2778163477,Cholesterol,2,0.47562912
W2156317766,6,C2779874844,National Health and Nutrition Examination Survey,3,0.44343755
W2156317766,7,C121117317,Credible interval,3,0.42082807
W2156317766,8,C2908647359,Population,2,0.41536033
W2156317766,9,C99454951,Environmental health,1,0.25597432
W2156317766,10,C126322002,Internal medicine,1,0.13306257
W2156317766,11,C144024400,Sociology,0,0
W2152938368,1,C71924100,Medicine,0,0.8617199
W2152938368,2,C164705383,Cardiology,1,0.40321317
W2152938368,3,C126322002,Internal medicine,1,0.38030776
W2089546043,1,C71924100,Medicine,0,0.968572
W2089546043,2,C2776007630,Accountability,2,0.7351961
W2089546043,3,C2780009758,Measure (data warehouse),2,0.6722317
W2089546043,4,C545542383,Medical emergency,1,0.3255769
W2089546043,5,C124101348,Data mining,1,0.06941214
W2089546043,6,C17744445,Political science,0,0
W2089546043,7,C41008148,Computer science,0,0
W2089546043,8,C199539241,Law,1,0
W1970302367,1,C2781131914,Bovine spongiform encephalopathy,4,0.76438874
W1970302367,2,C1621761,Whole blood,2,0.64418095
W1970302367,3,C71924100,Medicine,0,0.6366911
W1970302367,4,C2777910003,Asymptomatic,2,0.6133865
W1970302367,5,C2910731194,Creutzfeldt-Jakob Syndrome,4,0.60865676
W1970302367,6,C159047783,Virology,1,0.6039275
W1970302367,7,C143701427,Incubation period,3,0.4847543
W1970302367,8,C2779134260,Disease,2,0.44953966
W1970302367,9,C142724271,Pathology,1,0.37739143000000003
W1970302367,10,C203014093,Immunology,1,0.3158075
W1970302367,11,C86803240,Biology,0,0.28564823
W1970302367,12,C3019804061,Prion protein,3,0.22237542
W1970302367,13,C25642318,Incubation,2,0.17291161
W1970302367,14,C55493867,Biochemistry,1,0
W2072632162,1,C2775919319,Clinical equipoise,3,0.8056901
W2072632162,2,C71924100,Medicine,0,0.7319429
W2072632162,3,C2778496695,Dilemma,2,0.7020892
W2072632162,4,C168563851,Randomized controlled trial,2,0.6521536
W2072632162,5,C535046627,Clinical trial,2,0.5872597
W2072632162,6,C2779473830,MEDLINE,2,0.41215926
W2072632162,7,C177713679,Intensive care medicine,1,0.3313234
W2072632162,8,C111472728,Epistemology,1,0.14608306
W2072632162,9,C141071460,Surgery,1,0.116877854
W2072632162,10,C199539241,Law,1,0.075295866
W2072632162,11,C126322002,Internal medicine,1,0.069508076
W2072632162,12,C138885662,Philosophy,0,0
W2072632162,13,C17744445,Political science,0,0
W2056531136,1,C2779328685,Patient safety,3,0.5504684
W2056531136,2,C2778755073,Scale (ratio),2,0.5263801
W2056531136,3,C2780665704,Intervention (counseling),2,0.5201505
W2056531136,4,C2776654903,SAFER,2,0.49173263
W2056531136,5,C71924100,Medicine,0,0.4903779
W2056531136,6,C159110408,Nursing,1,0.45688397
W2056531136,7,C160735492,Health care,2,0.41772932
W2056531136,8,C512399662,Family medicine,1,0.39440367
W2056531136,9,C205649164,Geography,0,0.19961575
W2056531136,10,C17744445,Political science,0,0.12386078
W2056531136,11,C41008148,Computer science,0,0.10727665
W2056531136,12,C58640448,Cartography,1,0.10578191
W2056531136,13,C38652104,Computer security,1,0
W2056531136,14,C199539241,Law,1,0
W2079265229,1,C71924100,Medicine,0,0.8429769
W2079265229,2,C2781410689,Verbal autopsy,4,0.5431482
W2079265229,3,C2776135927,Referral,2,0.5195149
W2079265229,4,C112299071,Infant mortality,3,0.49168283
W2079265229,5,C187212893,Pediatrics,1,0.48576382
W2079265229,6,C2778279030,Live birth,3,0.47904718
W2079265229,7,C2908647359,Population,2,0.44803616
W2079265229,8,C2779234561,Pregnancy,2,0.4468886
W2079265229,9,C44249647,Confidence interval,2,0.42249253
W2079265229,10,C131872663,Obstetrics,1,0.37584674
W2079265229,11,C29374701,Cause of death,3,0.2812845
W2079265229,12,C512399662,Family medicine,1,0.17833933
W2079265229,13,C99454951,Environmental health,1,0.13852519
W2079265229,14,C2779134260,Disease,2,0.089957386
W2079265229,15,C142724271,Pathology,1,0
W2079265229,16,C86803240,Biology,0,0
W2079265229,17,C126322002,Internal medicine,1,0
W2079265229,18,C54355233,Genetics,1,0
W2043850370,1,C71924100,Medicine,0,0.9652276
W2043850370,2,C2777575956,Rheumatoid arthritis,2,0.65444946
W2043850370,3,C151956035,Logistic regression,2,0.65210920000000006
W2043850370,4,C44249647,Confidence interval,2,0.6200187
W2043850370,5,C2778979077,Receipt,2,0.6179707
W2043850370,6,C2779343474,Context (archaeology),2,0.5766442
W2043850370,7,C156957248,Odds ratio,2,0.5612655
W2043850370,8,C2992755240,Health plan,3,0.49701002
W2043850370,9,C2780265253,Managed care,3,0.49124402
W2043850370,10,C126322002,Internal medicine,1,0.48438674
W2043850370,11,C1862650,Physical therapy,1,0.38696954
W2043850370,12,C160735492,Health care,2,0.37300622
W2043850370,13,C151730666,Paleontology,1,0
W2043850370,14,C136764020,World Wide Web,1,0
W2043850370,15,C41008148,Computer science,0,0
W2043850370,16,C162324750,Economics,0,0
W2043850370,17,C86803240,Biology,0,0
W2043850370,18,C50522688,Economic growth,1,0
W2019687600,1,C71924100,Medicine,0,0.90331733
W2019687600,2,C197636746,Postmarketing surveillance,3,0.78894514
W2019687600,3,C89623803,Pandemic,5,0.72014976
W2019687600,4,C22070199,Vaccination,2,0.69262576
W2019687600,5,C191935318,China,2,0.64237136
W2019687600,6,C159047783,Virology,1,0.595451
W2019687600,7,C133239900,Live attenuated influenza vaccine,4,0.581499
W2019687600,8,C2910793863,H1N1 influenza,5,0.5622422
W2019687600,9,C99454951,Environmental health,1,0.49845624
W2019687600,10,C192805744,Human mortality from H5N1,5,0.45241755
W2019687600,11,C2780689484,Influenza vaccine,3,0.43431696
W2019687600,12,C2777546802,Influenza A virus,3,0.42740396
W2019687600,13,C3008058167,Coronavirus disease 2019 (COVID-19),4,0.37725678
W2019687600,14,C2522874641,Virus,2,0.32140696
W2019687600,15,C197934379,Adverse effect,2,0.26881528
W2019687600,16,C126322002,Internal medicine,1,0.09368062
W2019687600,17,C17744445,Political science,0,0
W2019687600,18,C199539241,Law,1,0
W2019687600,19,C2779134260,Disease,2,0
W2019687600,20,C524204448,Infectious disease (medical specialty),3,0
W2079623751,1,C71924100,Medicine,0,0.74848694
W2079623751,2,C156957248,Odds ratio,2,0.6102534
W2079623751,3,C547646559,Hygiene,2,0.5515869
W2079623751,4,C44249647,Confidence interval,2,0.5368237
W2079623751,5,C194828623,Emergency medicine,1,0.5114085
W2079623751,6,C2780665704,Intervention (counseling),2,0.49041435
W2079623751,7,C160735492,Health care,2,0.43323666
W2079623751,8,C545542383,Medical emergency,1,0.37811974
W2079623751,9,C187212893,Pediatrics,1,0.3411016
W2079623751,10,C159110408,Nursing,1,0.13796178
W2079623751,11,C126322002,Internal medicine,1,0.113740236
W2079623751,12,C142724271,Pathology,1,0
W2079623751,13,C162324750,Economics,0,0
W2079623751,14,C50522688,Economic growth,1,0
W2025949025,1,C71924100,Medicine,0,0.9488038
W2025949025,2,C108516343,Otorhinolaryngology,2,0.52754474
W2025949025,3,C512399662,Family medicine,1,0.5145859
W2025949025,4,C118552586,Psychiatry,1,0.31713313
W1972014861,1,C71924100,Medicine,0,0.77405024
W1972014861,2,C2775924081,Control (management),2,0.6060272
W1972014861,3,C3018838755,Medical care,2,0.54421175
W1972014861,4,C2989236134,Patient care,2,0.48125288
W1972014861,5,C3017581826,Cost control,2,0.43441373
W1972014861,6,C509550671,Medical education,1,0.35246316
W1972014861,7,C159110408,Nursing,1,0.33887982
W1972014861,8,C512399662,Family medicine,1,0.33504885
W1972014861,9,C39549134,Public relations,1,0.32305238
W1972014861,10,C187736073,Management,1,0.15582317
W1972014861,11,C17744445,Political science,0,0.09170887
W1972014861,12,C112930515,Risk analysis (engineering),1,0.090313554
W1972014861,13,C162324750,Economics,0,0
W2334137353,1,C71924100,Medicine,0,0.7740569
W2334137353,2,C3018838755,Medical care,2,0.5120378
W2334137353,3,C145097563,Payment,2,0.46512982
W2334137353,4,C509550671,Medical education,1,0.42256725
W2334137353,5,C74909509,Gerontology,1,0.40441856
W2334137353,6,C512399662,Family medicine,1,0.34970665
W2334137353,7,C10138342,Finance,1,0.09849146
W2334137353,8,C144133560,Business,0,0.07419518
W1984595204,1,C2993138411,Cervical mucus,4,0.83281404
W1984595204,2,C2777678268,Receptivity,2,0.7239036
W1984595204,3,C2777312293,Mucus,2,0.6469446
W1984595204,4,C71924100,Medicine,0,0.39172357
W1984595204,5,C41008148,Computer science,0,0.3825284
W1984595204,6,C86803240,Biology,0,0.2857072
W1984595204,7,C2777740455,Cervix,3,0.19018692
W1984595204,8,C126322002,Internal medicine,1,0.18347958
W1984595204,9,C18903297,Ecology,1,0
W1984595204,10,C121608353,Cancer,2,0
W2214088554,1,C64502627,Pathogenicity,2,0.6381324
W2214088554,2,C2779306812,Streptococcus pyogenes,4,0.5812332
W2214088554,3,C2778276568,Streptococcus,3,0.5724095
W2214088554,4,C2781311116,Group (periodic table),2,0.5294081
W2214088554,5,C2911159362,STREPTOCOCCAL INFECTIONS,2,0.51673764
W2214088554,6,C89423630,Microbiology,1,0.5125425
W2214088554,7,C41008148,Computer science,0,0.33757472
W2214088554,8,C86803240,Biology,0,0.3111288
W2214088554,9,C523546767,Bacteria,2,0.18894503
W2214088554,10,C54355233,Genetics,1,0.15954703
W2214088554,11,C185592680,Chemistry,0,0.13878757
W2214088554,12,C2779489039,Staphylococcus aureus,3,0.10667074
W2214088554,13,C178790620,Organic chemistry,1,0
W2029458830,1,C71924100,Medicine,0,0.8844677
W2029458830,2,C2778198053,Heart failure,2,0.87280846
W2029458830,3,C2780630273,Oxygen therapy,2,0.6370517
W2029458830,4,C2779547634,Continuous positive airway pressure,3,0.5134643
W2029458830,5,C2780334268,Nasal cannula,3,0.4765304
W2029458830,6,C164705383,Cardiology,1,0.45663053
W2029458830,7,C7836513,Hypoxia (environmental),3,0.45346415
W2029458830,8,C177713679,Intensive care medicine,1,0.4312602
W2029458830,9,C2776006263,Obstructive sleep apnea,2,0.42259306
W2029458830,10,C126322002,Internal medicine,1,0.41639566
W2029458830,11,C2776780178,COPD,2,0.4138697
W2029458830,12,C2778074680,Cannula,2,0.1913079
W2029458830,13,C141071460,Surgery,1,0.15570894
W2029458830,14,C540031477,Oxygen,2,0.12740499
W2029458830,15,C185592680,Chemistry,0,0
W2029458830,16,C178790620,Organic chemistry,1,0
W2342127454,1,C2779728014,Nicotinamide,3,0.76757514
W2342127454,2,C174802600,Penicillin,3,0.75344384
W2342127454,3,C71924100,Medicine,0,0.4717905
W2342127454,4,C2780765947,Administration (probate law),2,0.4601086
W2342127454,5,C2777056448,Oral administration,2,0.4549193
W2342127454,6,C41008148,Computer science,0,0.37274134
W2342127454,7,C177713679,Intensive care medicine,1,0.340191
W2342127454,8,C501593827,Antibiotics,2,0.26860237
W2342127454,9,C98274493,Pharmacology,1,0.26294035
W2342127454,10,C89423630,Microbiology,1,0.24043968
W2342127454,11,C185592680,Chemistry,0,0.1464147
W2342127454,12,C17744445,Political science,0,0.111991554
W2342127454,13,C86803240,Biology,0,0.10502818
W2342127454,14,C55493867,Biochemistry,1,0.08515245
W2342127454,15,C199539241,Law,1,0
W2342127454,16,C181199279,Enzyme,2,0
W2047722196,1,C71924100,Medicine,0,0.9756491
W2047722196,2,C2779473830,MEDLINE,2,0.41357756
W2047722196,3,C545542383,Medical emergency,1,0.36361575
W2047722196,4,C512399662,Family medicine,1,0.32657298
W2047722196,5,C199539241,Law,1,0
W2047722196,6,C17744445,Political science,0,0
W2334242132,1,C71924100,Medicine,0,0.8628564
W2334242132,2,C177713679,Intensive care medicine,1,0.4416455
W2334242132,3,C2779473830,MEDLINE,2,0.42328435
W2334242132,4,C17744445,Political science,0,0
W2334242132,5,C199539241,Law,1,0
W4239218299,1,C199033989,Narrative,2,0.47919616
W4239218299,2,C71924100,Medicine,0,0.38917625
W4239218299,3,C15744967,Psychology,0,0.380922
W4239218299,4,C138885662,Philosophy,0,0.25699058
W4239218299,5,C41895202,Linguistics,1,0.18263498
W1819217089,1,C2777817097,Addison's disease,3,0.7407533
W1819217089,2,C2909459036,Addison Disease,4,0.49654156
W1819217089,3,C41008148,Computer science,0,0.48443606
W1819217089,4,C2779134260,Disease,2,0.40418682
W1819217089,5,C71924100,Medicine,0,0.39629313
W1819217089,6,C2522767166,Data science,1,0.39532408
W1819217089,7,C136764020,World Wide Web,1,0.32934916
W1819217089,8,C142724271,Pathology,1,0.22650012
W2066231357,1,C71924100,Medicine,0,0.9798391
W2066231357,2,C2780152017,Rosiglitazone,3,0.9322336
W2066231357,3,C556039675,Traditional medicine,1,0.33053514
W2066231357,4,C126322002,Internal medicine,1,0.3197828
W2066231357,5,C170493617,Receptor,2,0.10332763
W2345882977,1,C41008148,Computer science,0,0.3826302
W2345882977,2,C71924100,Medicine,0,0.35659087
W2345882977,3,C187212893,Pediatrics,1,0.3436736
W2345882977,4,C199343813,Dentistry,1,0.3347691
W1986261298,1,C71924100,Medicine,0,0.52694404
W1986261298,2,C41008148,Computer science,0,0.40823966
W1986261298,3,C199343813,Dentistry,1,0.40497547
W1986261298,4,C141071460,Surgery,1,0.32993418
W1986261298,5,C29694066,Orthodontics,1,0.32918656
