id,which_mesh,term,is_major_topic,qualifier_name
W1972867200,1,Chemical Fractionation,TRUE,
W1972867200,2,"Chromosomes, Artificial, Bacterial",TRUE,
W1972867200,3,Microfluidics,TRUE,
W1972867200,4,Chemical Fractionation,FALSE,methods
W1972867200,5,Chemical Fractionation,FALSE,instrumentation
W1972867200,6,Chemical Phenomena,FALSE,
W1972867200,7,"Chemistry, Physical",FALSE,
W1972867200,8,Diffusion,FALSE,
W1972867200,9,Electricity,FALSE,
W1972867200,10,"Fractionation, Field Flow",FALSE,methods
W1972867200,11,"Fractionation, Field Flow",FALSE,
W1972867200,12,"Fractionation, Field Flow",FALSE,instrumentation
W1972867200,13,"Microscopy, Fluorescence",FALSE,
W1972867200,14,Microspheres,FALSE,
W1972867200,15,Miniaturization,FALSE,
W1972867200,16,Particle Size,FALSE,
W1972867200,17,Rheology,FALSE,
W2028594041,1,Hippocampus,TRUE,physiology
W2028594041,2,Long-Term Potentiation,TRUE,
W2028594041,3,Long-Term Synaptic Depression,TRUE,
W2028594041,4,Pyramidal Cells,TRUE,physiology
W2028594041,5,"Receptors, N-Methyl-D-Aspartate",TRUE,metabolism
W2028594041,6,Synapses,TRUE,physiology
W2028594041,7,2-Amino-5-phosphonovalerate,FALSE,pharmacology
W2028594041,8,2-Amino-5-phosphonovalerate,FALSE,
W2028594041,9,Animals,FALSE,
W2028594041,10,Calcium,FALSE,metabolism
W2028594041,11,Calcium,FALSE,
W2028594041,12,Electric Stimulation,FALSE,
W2028594041,13,Excitatory Amino Acid Antagonists,FALSE,pharmacology
W2028594041,14,Excitatory Amino Acid Antagonists,FALSE,
W2028594041,15,Excitatory Postsynaptic Potentials,FALSE,
W2028594041,16,Excitatory Postsynaptic Potentials,FALSE,drug effects
W2028594041,17,Hippocampus,FALSE,cytology
W2028594041,18,Hippocampus,FALSE,
W2028594041,19,Hippocampus,FALSE,drug effects
W2028594041,20,In Vitro Techniques,FALSE,
W2028594041,21,Long-Term Potentiation,FALSE,drug effects
W2028594041,22,Long-Term Synaptic Depression,FALSE,drug effects
W2028594041,23,Patch-Clamp Techniques,FALSE,
W2028594041,24,Phenols,FALSE,
W2028594041,25,Phenols,FALSE,pharmacology
W2028594041,26,Piperidines,FALSE,pharmacology
W2028594041,27,Piperidines,FALSE,
W2028594041,28,Pyramidal Cells,FALSE,drug effects
W2028594041,29,Pyramidal Cells,FALSE,
W2028594041,30,Rats,FALSE,
W2028594041,31,"Rats, Sprague-Dawley",FALSE,
W2028594041,32,"Receptors, N-Methyl-D-Aspartate",FALSE,
W2028594041,33,"Receptors, N-Methyl-D-Aspartate",FALSE,antagonists & inhibitors
W2028594041,34,Synapses,FALSE,
W2028594041,35,Synaptic Transmission,FALSE,
W2028594041,36,Synaptic Transmission,FALSE,drug effects
W2098084836,1,Bacteria,TRUE,immunology
W2098084836,2,Macrophages,TRUE,immunology
W2098084836,3,Membrane Glycoproteins,TRUE,metabolism
W2098084836,4,Phagocytosis,TRUE,
W2098084836,5,Phagosomes,TRUE,physiology
W2098084836,6,"Receptors, Cell Surface",TRUE,metabolism
W2098084836,7,Signal Transduction,TRUE,
W2098084836,8,"Adaptor Proteins, Signal Transducing",FALSE,
W2098084836,9,Animals,FALSE,
W2098084836,10,"Antigens, Differentiation",FALSE,metabolism
W2098084836,11,"Antigens, Differentiation",FALSE,
W2098084836,12,Apoptosis,FALSE,
W2098084836,13,Bacteria,FALSE,metabolism
W2098084836,14,Bacteria,FALSE,
W2098084836,15,Enzyme Activation,FALSE,
W2098084836,16,Enzyme Inhibitors,FALSE,pharmacology
W2098084836,17,Enzyme Inhibitors,FALSE,
W2098084836,18,Escherichia coli,FALSE,immunology
W2098084836,19,Escherichia coli,FALSE,physiology
W2098084836,20,Escherichia coli,FALSE,
W2098084836,21,Lysosomes,FALSE,ultrastructure
W2098084836,22,Lysosomes,FALSE,
W2098084836,23,Macrophages,FALSE,metabolism
