id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2052357340,74,Periarteritis Nodosa and Other Forms of Necrotizing Angiitis*,1953-04-30,FALSE,311,journal-article,13046612,1,A5059793869,Pearl M. Zeek,"Associate professor, Department of Pathology, University of Cincinnati College of Medicine; attending pathologist, Cincinnati General Hospital.",University of Cincinnati Medical Center,I92156820,1
W2329814939,79,"Collection, Preservation and Transfusion of Platelets",1953-05-07,FALSE,73,journal-article,13046615,1,A5077755105,Mario Stefanini,"Associate research professor of medicine, Tufts College Medical School; established investigator, American Heart Association.; physician, New England Center Hospital",Tufts University,I121934306,1
W2329814939,79,"Collection, Preservation and Transfusion of Platelets",1953-05-07,FALSE,73,journal-article,13046615,1,A5077755105,Mario Stefanini,"Associate research professor of medicine, Tufts College Medical School; established investigator, American Heart Association.; physician, New England Center Hospital",American Heart Association,I1281833243,2
W2329814939,79,"Collection, Preservation and Transfusion of Platelets",1953-05-07,FALSE,73,journal-article,13046615,2,A5023746809,William Dameshek,,,,1
W2321262902,73,Relation of Obesity to Longevity,1953-06-04,FALSE,60,journal-article,13046657,1,A5013185278,Louis I. Dublin,"Second vice-president and statistician, Metropolitan Life Insurance Company.",MetLife (United States),I1292871996,1
W2323700822,88,"The Use of Diamox, a Carbonic Anhydrase Inhibitor, as an Oral Diuretic in Patients with Congestive Heart Failure",1953-05-21,FALSE,57,journal-article,13046634,1,A5015359680,Charles K. Friedberg,"Assistant professor of clinical medicine, Columbia University College of Physicians and Surgeons; associate attending physician, Mount Sinai Hospital.",Columbia College,I4210163064,1
W2323700822,88,"The Use of Diamox, a Carbonic Anhydrase Inhibitor, as an Oral Diuretic in Patients with Congestive Heart Failure",1953-05-21,FALSE,57,journal-article,13046634,1,A5015359680,Charles K. Friedberg,"Assistant professor of clinical medicine, Columbia University College of Physicians and Surgeons; associate attending physician, Mount Sinai Hospital.",Royal College of Physicians,I4339842,2
W2323700822,88,"The Use of Diamox, a Carbonic Anhydrase Inhibitor, as an Oral Diuretic in Patients with Congestive Heart Failure",1953-05-21,FALSE,57,journal-article,13046634,1,A5015359680,Charles K. Friedberg,"Assistant professor of clinical medicine, Columbia University College of Physicians and Surgeons; associate attending physician, Mount Sinai Hospital.",Columbia University,I78577930,3
W2323700822,88,"The Use of Diamox, a Carbonic Anhydrase Inhibitor, as an Oral Diuretic in Patients with Congestive Heart Failure",1953-05-21,FALSE,57,journal-article,13046634,1,A5015359680,Charles K. Friedberg,"Assistant professor of clinical medicine, Columbia University College of Physicians and Surgeons; associate attending physician, Mount Sinai Hospital.",Mount Sinai Hospital,I4210101641,4
W2323700822,88,"The Use of Diamox, a Carbonic Anhydrase Inhibitor, as an Oral Diuretic in Patients with Congestive Heart Failure",1953-05-21,FALSE,57,journal-article,13046634,2,A5007787656,Robert C. Taymor,"Research assistant in medicine, Mount Sinai Hospital.",Mount Sinai Hospital,I4210101641,1
