id,which_mesh,term,is_major_topic
W1988834945,1,Clinical Laboratory Techniques,TRUE
W1988834945,2,Costs and Cost Analysis,TRUE
W1988834945,3,Drug Therapy,TRUE
W1988834945,4,Aged,FALSE
W1988834945,5,Ambulatory Care,FALSE
W1988834945,6,District of Columbia,FALSE
W1988834945,7,Drug Therapy,FALSE
W1988834945,8,Female,FALSE
W1988834945,9,Hospitalization,FALSE
W1988834945,10,"Hospitals, Teaching",FALSE
W1988834945,11,Humans,FALSE
W1988834945,12,Male,FALSE
W1988834945,13,Middle Aged,FALSE
W1988834945,14,Radiography,FALSE
W1988834945,15,Radiography,FALSE
W2090470894,1,"Anemia, Sickle Cell",TRUE
W2090470894,2,"Hemoglobins, Abnormal",TRUE
W2090470894,3,Sports Medicine,TRUE
W2090470894,4,Altitude,FALSE
W2090470894,5,"Anemia, Sickle Cell",FALSE
W2090470894,6,"Anemia, Sickle Cell",FALSE
W2090470894,7,Blacks,FALSE
W2090470894,8,Electrophoresis,FALSE
W2090470894,9,"Hemoglobin, Sickle",FALSE
W2090470894,10,Humans,FALSE
W2090470894,11,Physical Exertion,FALSE
W2090470894,12,Socioeconomic Factors,FALSE
W2090470894,13,Sports,FALSE
W2090470894,14,United States,FALSE
W2005956502,1,Fluorouracil,TRUE
W2005956502,2,Tears,TRUE
W2005956502,3,Fluorouracil,FALSE
W2005956502,4,Fluorouracil,FALSE
W2005956502,5,Humans,FALSE
W2005956502,6,Neoplasms,FALSE
W2005956502,7,Neoplasms,FALSE
W2005956502,8,Tears,FALSE
W2007573210,1,Brachial Plexus,TRUE
W2007573210,2,Heroin,TRUE
W2007573210,3,Lumbosacral Plexus,TRUE
W2007573210,4,Neuritis,TRUE
W2007573210,5,Substance-Related Disorders,TRUE
W2007573210,6,Adult,FALSE
W2007573210,7,Blacks,FALSE
W2007573210,8,Electrodiagnosis,FALSE
W2007573210,9,Electromyography,FALSE
W2007573210,10,Evoked Potentials,FALSE
W2007573210,11,Female,FALSE
W2007573210,12,Heroin,FALSE
W2007573210,13,Heroin Dependence,FALSE
W2007573210,14,Heroin Dependence,FALSE
W2007573210,15,Humans,FALSE
W2007573210,16,"Injections, Intravenous",FALSE
W2007573210,17,"Injections, Subcutaneous",FALSE
W2007573210,18,Male,FALSE
W2007573210,19,Motor Neurons,FALSE
W2007573210,20,Muscular Diseases,FALSE
W2007573210,21,Muscular Diseases,FALSE
W2007573210,22,Neural Conduction,FALSE
W2007573210,23,Neuritis,FALSE
W2007573210,24,Neuritis,FALSE
W2007573210,25,New York City,FALSE
W2007573210,26,Substance-Related Disorders,FALSE
W2007573210,27,Time Factors,FALSE
W2013167795,1,Cholangiography,TRUE
W2013167795,2,Endoscopy,TRUE
W2013167795,3,Pancreas,TRUE
W2013167795,4,Adolescent,FALSE
W2013167795,5,Adult,FALSE
W2013167795,6,Aged,FALSE
W2013167795,7,Ampulla of Vater,FALSE
W2013167795,8,Biliary Tract,FALSE
W2013167795,9,Biliary Tract Diseases,FALSE
W2013167795,10,Biliary Tract Diseases,FALSE
W2013167795,11,Colic,FALSE
W2013167795,12,Contrast Media,FALSE
W2013167795,13,Duodenal Neoplasms,FALSE
W2013167795,14,Duodenal Neoplasms,FALSE
W2013167795,15,Duodenum,FALSE
W2013167795,16,Female,FALSE
W2013167795,17,Fiber Optic Technology,FALSE
W2013167795,18,Fluoroscopy,FALSE
W2013167795,19,Humans,FALSE
W2013167795,20,Jaundice,FALSE
W2013167795,21,Jaundice,FALSE
W2013167795,22,Male,FALSE
W2013167795,23,Methods,FALSE
W2013167795,24,Middle Aged,FALSE
W2013167795,25,Neoplasms,FALSE
W2013167795,26,Neoplasms,FALSE
W2013167795,27,Pancreas,FALSE
W2013167795,28,Pancreatic Diseases,FALSE
W2013167795,29,Pancreatic Diseases,FALSE
W2013167795,30,Pancreatic Ducts,FALSE
W2013167795,31,Pancreatic Neoplasms,FALSE
W2013167795,32,Pancreatic Neoplasms,FALSE
W2013167795,33,Posture,FALSE
W4233867283,1,"Conditioning, Operant",TRUE
W4233867283,2,Hypnosis,TRUE
