id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2061279411,0,Conservative Treatment of Cancer of the Breast.,1937-10-02,FALSE,63,journal-article,20780934,1,A5041133102,Geoffrey Keynes,,,,1
W2073666312,0,Tumours of Bone,1937-10-02,FALSE,25,journal-article,20780935,1,A5063704523,J. S. Young,,,,1
W2018635650,0,Thoracoplasty with Extrafascial Apicolysis,1937-10-02,FALSE,24,journal-article,20780936,1,A5013470437,C Semb,,,,1
W2004095065,0,Modern Methods of Treatment of Club-foot,1937-09-18,FALSE,23,journal-article,20780906,1,A5073750469,Denis Browne,,,,1
W1970511326,0,Chemical Diagnosis of Early Pregnancy,1937-09-11,FALSE,17,journal-article,20780895,1,A5007222760,Jocelyn Patterson,,,,1
W2030059821,0,MODERN METHODS OF TREATMENT OF CLUB-FOOT,1937-09-18,FALSE,14,journal-article,20780907,1,A5069018941,E. P. Brockman,,,,1
W2013736297,0,Diet in Relation to Health: Dark Adaptation as Index of Vitamin A Intake,1937-09-18,FALSE,13,journal-article,20780905,1,A5033335180,J. R. Mutch,,,,1
W2013736297,0,Diet in Relation to Health: Dark Adaptation as Index of Vitamin A Intake,1937-09-18,FALSE,13,journal-article,20780905,2,A5070985816,H. D. Griffith,,,,1
W2029598320,0,Benzedrine: A Review of its Toxic Effects,1937-09-25,FALSE,12,journal-article,20780925,1,A5012405577,Ivor J. Davies,,,,1
W1977557595,0,Influenza: Four Years' Progress,1937-09-11,FALSE,8,journal-article,20780892,1,A5038963135,C. H. Andrewes,,,,1
W2054923868,0,Epidemic Influenza: A Clinical Point of View,1937-09-11,FALSE,6,journal-article,20780893,1,A5010987479,C. H. Stuart-Harris,,,,1
W1985667640,0,Pernicious Anaemia with Diabetes Mellitus,1937-09-25,FALSE,5,journal-article,20780926,1,A5023803436,H. G. McGregor,,,,1
W2013829145,0,ANALGESIA IN MIDWIFERY,1937-09-11,FALSE,2,journal-article,20780902,1,A5042398885,R. J. Minnitt,,,,1
W2048758369,0,Diagnosis and Treatment of Ectopic Gestation,1937-09-18,FALSE,2,journal-article,20780909,1,A5007151519,W. C. W. Nixon,,,,1
W2059688814,0,Cerebral Oedema in Mental Disorders,1937-10-02,FALSE,2,journal-article,20780937,1,A5024249699,C. Lovell,,,,1
W4230864202,0,ENDOTRACHEAL ANAESTHESIA,1937-09-25,FALSE,2,journal-article,20780932,1,A5001771770,I Lewis,,,,1
W2073905365,0,Instinct and Hysteria,1937-09-18,FALSE,1,journal-article,20780908,1,A5023850312,Ernst Kretschmer,,,,1
W2156627651,0,"""The Surgeon's Log""",1937-09-18,FALSE,1,journal-article,20780916,1,A5017422004,Tatchell Wa,,,,1
W1989168355,0,A NEW RADIOLOGY DEPARTMENT IN EGYPT,1937-09-11,FALSE,0,journal-article,20780903,1,A5067958042,Richard A. Gardner,,,,1
W2047991311,106,Structure of the Personality in Psychotherapy,1937-09-11,FALSE,0,journal-article,20780894,1,A5023850312,Ernst Kretschmer,,,,1
W2054657005,0,GENERAL ANAESTHESIA IN DENTISTRY,1937-09-18,FALSE,0,journal-article,20780915,1,A5048199134,W. S. McConnell,,,,1
W2074937089,0,THE WIDER ISSUES OF HEALTH LEGISLATION IN INDUSTRY,1937-09-25,FALSE,0,journal-article,20780922,1,A5048310993,Robert E. Lane,,,,1
W2111357790,0,Athletic Injuries to the Knee,1937-09-11,FALSE,0,journal-article,20780896,1,A5075381935,W. E. Tucker,,,,1
