id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W1998184536,102,"CYTOLOGIC SMEARS IN DIAGNOSIS OF HERPES SIMPLEX, HERPES ZOSTER, AND VARICELLA",1951-08-11,FALSE,117,journal-article,14850308,1,A5037428819,Harvey Blank,,,,1
W1998184536,102,"CYTOLOGIC SMEARS IN DIAGNOSIS OF HERPES SIMPLEX, HERPES ZOSTER, AND VARICELLA",1951-08-11,FALSE,117,journal-article,14850308,2,A5040772053,Burgoon Cf,,,,1
W1998184536,102,"CYTOLOGIC SMEARS IN DIAGNOSIS OF HERPES SIMPLEX, HERPES ZOSTER, AND VARICELLA",1951-08-11,FALSE,117,journal-article,14850308,3,A5057329745,Baldridge Gd,,,,1
W1998184536,102,"CYTOLOGIC SMEARS IN DIAGNOSIS OF HERPES SIMPLEX, HERPES ZOSTER, AND VARICELLA",1951-08-11,FALSE,117,journal-article,14850308,4,A5006137067,McCARTHY Pl,,,,1
W1998184536,102,"CYTOLOGIC SMEARS IN DIAGNOSIS OF HERPES SIMPLEX, HERPES ZOSTER, AND VARICELLA",1951-08-11,FALSE,117,journal-article,14850308,5,A5046681316,Frederick Urbach,,,,1
W2072456033,91,ANOMALY OF THE VENA CAVA INFERIOR,1951-08-04,FALSE,86,journal-article,14850287,1,A5043084777,Donald B. Effler,,,,1
W2081091722,113,SYSTEMIC BLASTOMYCOSIS TREATED WITH STILBAMIDINE,1951-08-04,FALSE,80,journal-article,14850284,1,A5044376519,Emanuel B. Schoenbach,,,,1
W2081091722,113,SYSTEMIC BLASTOMYCOSIS TREATED WITH STILBAMIDINE,1951-08-04,FALSE,80,journal-article,14850284,2,A5008160642,Joseph M. Miller,,,,1
W2081091722,113,SYSTEMIC BLASTOMYCOSIS TREATED WITH STILBAMIDINE,1951-08-04,FALSE,80,journal-article,14850284,3,A5031642704,Milton Ginsberg,,,,1
W2081091722,113,SYSTEMIC BLASTOMYCOSIS TREATED WITH STILBAMIDINE,1951-08-04,FALSE,80,journal-article,14850284,4,A5075908913,Perrin H. Long,,,,1
