id,which_mesh,term,is_major_topic,qualifier_name
W2002957328,1,"Hypersensitivity, Delayed",TRUE,
W2002957328,2,Inflammation,TRUE,chemically induced
W2002957328,3,Neoplasms,TRUE,immunology
W2002957328,4,Skin Tests,TRUE,
W2002957328,5,Adolescent,FALSE,
W2002957328,6,Adult,FALSE,
W2002957328,7,Aged,FALSE,
W2002957328,8,Croton Oil,FALSE,
W2002957328,9,Humans,FALSE,
W2002957328,10,"Immunity, Cellular",FALSE,
W2002957328,11,Immunosuppressive Agents,FALSE,
W2002957328,12,Immunosuppressive Agents,FALSE,therapeutic use
W2002957328,13,Immunosuppressive Agents,FALSE,pharmacology
W2002957328,14,Inflammation,FALSE,
W2002957328,15,Middle Aged,FALSE,
W2002957328,16,Neoplasms,FALSE,drug therapy
W2002957328,17,Neoplasms,FALSE,
W2002957328,18,Nitrobenzenes,FALSE,
W2007495992,1,Carbon Dioxide,TRUE,
W2007495992,2,Lung Diseases,TRUE,physiopathology
W2007495992,3,Ventilation-Perfusion Ratio,TRUE,
W2007495992,4,Carbon Dioxide,FALSE,blood
W2007495992,5,Humans,FALSE,
W2007495992,6,Hypercapnia,FALSE,etiology
W2007495992,7,Hypercapnia,FALSE,
W2007495992,8,Hypoventilation,FALSE,etiology
W2007495992,9,Hypoventilation,FALSE,
W2007495992,10,Lung Diseases,FALSE,
W2007495992,11,"Lung Diseases, Obstructive",FALSE,therapy
W2007495992,12,"Lung Diseases, Obstructive",FALSE,complications
W2007495992,13,"Lung Diseases, Obstructive",FALSE,physiopathology
W2007495992,14,"Lung Diseases, Obstructive",FALSE,
W2007495992,15,"Models, Biological",FALSE,
W2007495992,16,Oxygen,FALSE,blood
W2007495992,17,Oxygen,FALSE,
W2007495992,18,Pulmonary Alveoli,FALSE,physiopathology
W2007495992,19,Pulmonary Alveoli,FALSE,
W2007495992,20,Pulmonary Emphysema,FALSE,physiopathology
W2007495992,21,Pulmonary Emphysema,FALSE,
W2007495992,22,Solubility,FALSE,
W2024276064,1,Blood,TRUE,
W2024276064,2,Ethanol,TRUE,pharmacology
W2024276064,3,Osmolar Concentration,TRUE,
W2024276064,4,Alcohol Drinking,FALSE,
W2024276064,5,Alcoholic Intoxication,FALSE,blood
W2024276064,6,Alcoholic Intoxication,FALSE,
W2024276064,7,Ethanol,FALSE,blood
W2024276064,8,Ethanol,FALSE,
W2024276064,9,Humans,FALSE,
W2024276064,10,Male,FALSE,
W2024276064,11,Spectrophotometry,FALSE,
W2111824961,1,Smoking,TRUE,
W2111824961,2,Adolescent,FALSE,
W2111824961,3,Humans,FALSE,
W2111824961,4,Nicotine,FALSE,
W2111824961,5,Reward,FALSE,
W2111824961,6,Social Behavior,FALSE,
W2111824961,7,Substance Withdrawal Syndrome,FALSE,
W2111824961,8,Substance-Related Disorders,FALSE,
W1998208967,1,Blood Protein Disorders,TRUE,complications
W1998208967,2,Coronary Disease,TRUE,etiology
W1998208967,3,Hyperlipidemias,TRUE,genetics
W1998208967,4,Hyperlipidemias,TRUE,complications
W1998208967,5,Lipoproteins,TRUE,blood
W1998208967,6,Mutation,TRUE,
W1998208967,7,Arteriosclerosis,FALSE,etiology
W1998208967,8,Arteriosclerosis,FALSE,
W1998208967,9,Blood Protein Disorders,FALSE,
W1998208967,10,Blood Protein Electrophoresis,FALSE,
W1998208967,11,Coronary Disease,FALSE,
W1998208967,12,Coronary Disease,FALSE,prevention & control
W1998208967,13,Diet Therapy,FALSE,
W1998208967,14,"Diet, Atherogenic",FALSE,
W1998208967,15,Humans,FALSE,
W1998208967,16,Hyperlipidemias,FALSE,
W1998208967,17,Hyperlipidemias,FALSE,therapy
W1998208967,18,Lipoproteins,FALSE,
W1998208967,19,Phenotype,FALSE,
W2061931028,1,Deafness,TRUE,congenital
W2061931028,2,Fetal Diseases,TRUE,complications
W2061931028,3,"Pregnancy Complications, Infectious",TRUE,
W2061931028,4,Rubella,TRUE,complications
W2061931028,5,Antibody Formation,FALSE,
W2061931028,6,Birth Weight,FALSE,
W2061931028,7,Child,FALSE,
W2061931028,8,"Child, Preschool",FALSE,
W2061931028,9,Deafness,FALSE,
W2061931028,10,Deafness,FALSE,etiology
W2061931028,11,Female,FALSE,
W2061931028,12,Fetal Diseases,FALSE,
W2061931028,13,Gestational Age,FALSE,
W2061931028,14,Hemagglutination Inhibition Tests,FALSE,
W2061931028,15,Humans,FALSE,
W2061931028,16,Infant,FALSE,
W2061931028,17,Intellectual Disability,FALSE,
W2061931028,18,Intellectual Disability,FALSE,etiology
W2061931028,19,Neutralization Tests,FALSE,
W2061931028,20,Pregnancy,FALSE,
W2061931028,21,Retrospective Studies,FALSE,
W2061931028,22,Rubella,FALSE,
W2061931028,23,Rubella,FALSE,immunology
W2330508212,1,Body Composition,TRUE,
W2330508212,2,Obesity,TRUE,metabolism
W2330508212,3,Adipose Tissue,FALSE,
W2330508212,4,Adult,FALSE,
W2330508212,5,Body Weight,FALSE,
W2330508212,6,Glucose Tolerance Test,FALSE,
W2330508212,7,Growth Hormone,FALSE,blood
W2330508212,8,Growth Hormone,FALSE,
W2330508212,9,Humans,FALSE,
W2330508212,10,Hypoglycemia,FALSE,chemically induced
W2330508212,11,Hypoglycemia,FALSE,blood
W2330508212,12,Hypoglycemia,FALSE,
W2330508212,13,Insulin,FALSE,blood
W2330508212,14,Insulin,FALSE,
W2330508212,15,Male,FALSE,
W2330508212,16,Muscles,FALSE,
W2330508212,17,Obesity,FALSE,blood
W2330508212,18,Obesity,FALSE,
W2330508212,19,Skinfold Thickness,FALSE,
W2330508212,20,Tolbutamide,FALSE,
W2016840965,1,"Colitis, Ulcerative",TRUE,complications
W2016840965,2,Colonic Neoplasms,TRUE,complications
W2016840965,3,Rectal Neoplasms,TRUE,complications
W2016840965,4,Adenocarcinoma,FALSE,complications
W2016840965,5,Adenocarcinoma,FALSE,
W2016840965,6,Adult,FALSE,
W2016840965,7,Carcinoma,FALSE,complications
W2016840965,8,Carcinoma,FALSE,
W2016840965,9,"Carcinoma, Squamous Cell",FALSE,
