id,which_mesh,term,is_major_topic
W2922809418,1,Carcinogenesis,TRUE
W2922809418,2,Diet,TRUE
W2922809418,3,High Fructose Corn Syrup,TRUE
W2922809418,4,Intestinal Neoplasms,TRUE
W2922809418,5,Tumor Burden,TRUE
W2922809418,6,Adenomatous Polyposis Coli Protein,FALSE
W2922809418,7,Adenomatous Polyposis Coli Protein,FALSE
W2922809418,8,Animals,FALSE
W2922809418,9,Carcinogenesis,FALSE
W2922809418,10,Diet,FALSE
W2922809418,11,High Fructose Corn Syrup,FALSE
W2922809418,12,High Fructose Corn Syrup,FALSE
W2922809418,13,Intestinal Neoplasms,FALSE
W2922809418,14,Mice,FALSE
W2922809418,15,"Mice, Mutant Strains",FALSE
W2922809418,16,Neoplasm Grading,FALSE
W2923543767,1,Fertility Preservation,TRUE
W2923543767,2,Fertilization,TRUE
W2923543767,3,Spermatogenesis,TRUE
W2923543767,4,Spermatozoa,TRUE
W2923543767,5,Testis,TRUE
W2923543767,6,Testis,TRUE
W2923543767,7,Animals,FALSE
W2923543767,8,Autografts,FALSE
W2923543767,9,Cryopreservation,FALSE
W2923543767,10,Fertility Preservation,FALSE
W2923543767,11,Macaca mulatta,FALSE
W2923543767,12,Male,FALSE
W2923543767,13,Reproduction,FALSE
W2923543767,14,Sexual Maturation,FALSE
W2923543767,15,Spermatozoa,FALSE
W2923543767,16,Testis,FALSE
W2923543767,17,"Transplantation, Autologous",FALSE
W2923733494,1,Biological Evolution,TRUE
W2923733494,2,Biota,TRUE
W2923733494,3,Fossils,TRUE
W2923733494,4,Animals,FALSE
W2923733494,5,China,FALSE
W2923733494,6,Larva,FALSE
W2923733494,7,Minerals,FALSE
W2924598282,1,"Burnout, Professional",TRUE
W2924598282,2,Faculty,TRUE
W2924598282,3,Quality of Life,TRUE
W2924598282,4,Adult,FALSE
W2924598282,5,Cross-Sectional Studies,FALSE
W2924598282,6,Female,FALSE
W2924598282,7,Humans,FALSE
W2924598282,8,Male,FALSE
W2924598282,9,Middle Aged,FALSE
W2924598282,10,Sex Factors,FALSE
W2924598282,11,"Stress, Psychological",FALSE
W2924598282,12,"Stress, Psychological",FALSE
W2924598282,13,Universities,FALSE
W2942797094,1,Books,TRUE
W2942797094,2,Data Mining,TRUE
W2942797094,3,Language,TRUE
W2942797094,4,Religion,TRUE
W2942797094,5,Search Engine,TRUE
W2942797094,6,Guidelines as Topic,FALSE
W2937386439,1,"Memory, Short-Term",TRUE
W2937386439,2,Prefrontal Cortex,TRUE
W2937386439,3,Transcranial Magnetic Stimulation,TRUE
W2937386439,4,Adult,FALSE
W2937386439,5,Aged,FALSE
W2937386439,6,"Aged, 80 and over",FALSE
W2937386439,7,Humans,FALSE
W2937386439,8,Magnetic Resonance Imaging,FALSE
W2937386439,9,"Memory, Short-Term",FALSE
W2937386439,10,Middle Aged,FALSE
W2937386439,11,Neuropsychological Tests,FALSE
W2937386439,12,Prefrontal Cortex,FALSE
W2937386439,13,Single-Blind Method,FALSE
W2937386439,14,Transcranial Magnetic Stimulation,FALSE
W2937386439,15,Young Adult,FALSE
W2923373128,1,Brucella,TRUE
W2923373128,2,Brucellosis,TRUE
W2923373128,3,Brucellosis,TRUE
W2923373128,4,Animals,FALSE
W2923373128,5,"Animals, Wild",FALSE
W2923373128,6,"Animals, Wild",FALSE
W2923373128,7,Bacterial Typing Techniques,FALSE
W2923373128,8,Brucella,FALSE
W2923373128,9,Brucellosis,FALSE
W2923373128,10,Brucellosis,FALSE
W2923373128,11,"DNA, Bacterial",FALSE
W2923373128,12,"DNA, Bacterial",FALSE
W2923373128,13,Geography,FALSE
W2923373128,14,Humans,FALSE
W2923373128,15,Italy,FALSE
W2923373128,16,Italy,FALSE
W2923373128,17,Livestock,FALSE
W2923373128,18,Livestock,FALSE
W2923373128,19,Molecular Typing,FALSE
W2923373128,20,Polymerase Chain Reaction,FALSE
W2923373128,21,Zoonoses,FALSE
W2923373128,22,Zoonoses,FALSE
W2923373128,23,Zoonoses,FALSE
W2923373128,24,Zoonoses,FALSE
W2924981678,1,Anti-Bacterial Agents,TRUE
W2924981678,2,Antineoplastic Agents,TRUE
W2924981678,3,Nanoparticles,TRUE
W2924981678,4,Nanotubes,TRUE
W2924981678,5,Selenium,TRUE
W2924981678,6,Titanium,TRUE
W2924981678,7,Animals,FALSE
W2924981678,8,Anti-Bacterial Agents,FALSE
W2924981678,9,Anti-Bacterial Agents,FALSE
W2924981678,10,Antineoplastic Agents,FALSE
W2924981678,11,Antineoplastic Agents,FALSE
W2924981678,12,"Cell Line, Tumor",FALSE
W2924981678,13,Escherichia coli,FALSE
W2924981678,14,Escherichia coli,FALSE
W2924981678,15,Escherichia coli Infections,FALSE
W2924981678,16,Escherichia coli Infections,FALSE
W2924981678,17,Humans,FALSE
W2924981678,18,Mice,FALSE
W2924981678,19,NIH 3T3 Cells,FALSE
W2924981678,20,Nanoparticles,FALSE
W2924981678,21,Nanoparticles,FALSE
W2924981678,22,Nanotubes,FALSE
W2924981678,23,Nanotubes,FALSE
W2924981678,24,Neoplasms,FALSE
W2924981678,25,Neoplasms,FALSE
W2924981678,26,Osteoblasts,FALSE
W2924981678,27,Osteoblasts,FALSE
W2924981678,28,Selenium,FALSE
W2924981678,29,Selenium,FALSE
W2924981678,30,Titanium,FALSE
W2924981678,31,Titanium,FALSE
W2944640149,1,Bacillus,TRUE
W2944640149,2,Lactobacillus,TRUE
W2944640149,3,Probiotics,TRUE
W2944640149,4,Saccharomyces,TRUE
W2944640149,5,Bacillus,FALSE
W2944640149,6,Bacillus,FALSE
W2944640149,7,Lactobacillus,FALSE
W2944640149,8,Lactobacillus,FALSE
W2944640149,9,Probiotics,FALSE
W2944640149,10,"RNA, Ribosomal, 16S",FALSE
W2944640149,11,"RNA, Ribosomal, 16S",FALSE
W2944640149,12,"RNA, Ribosomal, 16S",FALSE
W2944640149,13,Saccharomyces,FALSE
W2944640149,14,Saccharomyces,FALSE
W2944640149,15,"Sequence Analysis, DNA",FALSE
W2944640149,16,"Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization",FALSE
W2925152248,1,"Evolution, Molecular",TRUE
W2925152248,2,"Genes, Bacterial",TRUE
W2925152248,3,Microbial Interactions,TRUE
W2925152248,4,Myxococcus xanthus,TRUE
W2925152248,5,"Selection, Genetic",TRUE
W2925152248,6,Soil Microbiology,TRUE
W2925152248,7,Alleles,FALSE
W2925152248,8,Microbial Interactions,FALSE
W2925152248,9,Myxococcus xanthus,FALSE
W2925152248,10,Nucleotidyltransferases,FALSE
W2925152248,11,Nucleotidyltransferases,FALSE
W2925152248,12,Phenotype,FALSE
W2942325737,1,Achievement,TRUE
W2942325737,2,Health Education,TRUE
W2942325737,3,Learning,TRUE
W2942325737,4,Students,TRUE
W2942325737,5,Universities,TRUE
W2942325737,6,Female,FALSE
W2942325737,7,Humans,FALSE
W2942325737,8,Male,FALSE
W2942325737,9,Students,FALSE
W2942325737,10,Universities,FALSE
W2961290387,1,"Models, Economic",TRUE
W2961290387,2,Commerce,FALSE
W2961290387,3,Commerce,FALSE
W2961290387,4,Humans,FALSE
W2961290387,5,Normal Distribution,FALSE
W2961290387,6,Volatilization,FALSE
W2991321296,1,Multiple Myeloma,TRUE
W2991321296,2,Multiple Myeloma,TRUE
W2991321296,3,"Neoplasm, Residual",TRUE
W2991321296,4,"Neoplasm, Residual",TRUE
W2991321296,5,V(D)J Recombination,TRUE
W2991321296,6,Aged,FALSE
W2991321296,7,Bone Marrow Cells,FALSE
W2991321296,8,Bone Marrow Cells,FALSE
W2991321296,9,Female,FALSE
W2991321296,10,Humans,FALSE
W2991321296,11,Immunoglobulin Heavy Chains,FALSE
W2991321296,12,Immunoglobulin Heavy Chains,FALSE
W2991321296,13,Immunoglobulin kappa-Chains,FALSE
W2991321296,14,Immunoglobulin kappa-Chains,FALSE
W2991321296,15,Male,FALSE
W2991321296,16,Middle Aged,FALSE
W2991321296,17,Multiple Myeloma,FALSE
W2991321296,18,"Neoplasm, Residual",FALSE
W2991321296,19,"Sequence Analysis, DNA",FALSE
W2990710898,1,HIV Infections,TRUE
W2990710898,2,HIV-1,TRUE
W2990710898,3,"Reagent Kits, Diagnostic",TRUE
W2990710898,4,Cross-Sectional Studies,FALSE
W2990710898,5,HIV Infections,FALSE
W2990710898,6,HIV Infections,FALSE
W2990710898,7,HIV-1,FALSE
W2990710898,8,HIV-1,FALSE
W2990710898,9,Humans,FALSE
W2990710898,10,Infant,FALSE
W2990710898,11,Kenya,FALSE
W2990710898,12,"RNA, Viral",FALSE
W2990710898,13,"RNA, Viral",FALSE
W2990710898,14,Reproducibility of Results,FALSE
W2990710898,15,Viral Load,FALSE
W2924475544,1,Crop Production,TRUE
W2924475544,2,"Crops, Agricultural",TRUE
W2924475544,3,Soil Microbiology,TRUE
W2924475544,4,Solanum tuberosum,TRUE
W2924475544,5,Bacteria,FALSE
W2924475544,6,Bacteria,FALSE
W2924475544,7,Crop Production,FALSE
W2924475544,8,"Crops, Agricultural",FALSE
W2924475544,9,Microbiota,FALSE
W2924475544,10,Soil,FALSE
W2924475544,11,Soil,FALSE
W2924475544,12,Solanum tuberosum,FALSE
W2923386324,1,Anti-Bacterial Agents,TRUE
W2923386324,2,Cystic Fibrosis,TRUE
