id,which_concept,concept_id,term,level,score
W3216228299,1,C2779094486,Quantum machine learning,4,0.63990396
W3216228299,2,C84114770,Quantum,2,0.6318164
W3216228299,3,C58053490,Quantum computer,3,0.59159166
W3216228299,4,C203087015,Qubit,3,0.5519636
W3216228299,5,C137019171,Quantum algorithm,3,0.5010731
W3216228299,6,C190463098,Quantum technology,4,0.47173417
W3216228299,7,C41008148,Computer science,0,0.4579493
W3216228299,8,C144559511,Principal (computer security),2,0.44177508
W3216228299,9,C169699857,Quantum information,3,0.43473804
W3216228299,10,C190474826,Open quantum system,3,0.36009735
W3216228299,11,C121864883,Statistical physics,1,0.35831383
W3216228299,12,C121332964,Physics,0,0.34494257
W3216228299,13,C62520636,Quantum mechanics,1,0.30259836
W3216228299,14,C111919701,Operating system,1,0
W4282936228,1,C126725582,Nuclear pore,3,0.85029036
W4282936228,2,C68556195,Nucleoporin,5,0.84406626
W4282936228,3,C53645450,Scaffold protein,3,0.64529127
W4282936228,4,C70721500,Computational biology,1,0.60256296
W4282936228,5,C89429830,Scaffold,2,0.5442607
W4282936228,6,C86803240,Biology,0,0.49107218
W4282936228,7,C139425391,Molecular machine,2,0.43931156
W4282936228,8,C59157529,Nuclear transport,4,0.43275902
W4282936228,9,C2780723820,Nucleus,2,0.4064211
W4282936228,10,C12554922,Biophysics,1,0.39061522
W4282936228,11,C41008148,Computer science,0,0.38164237
W4282936228,12,C95444343,Cell biology,1,0.3055688
W4282936228,13,C54355233,Genetics,1,0.2376943
W4282936228,14,C2780114586,Cell nucleus,3,0.19031486
W4282936228,15,C62478195,Signal transduction,2,0
W4282936228,16,C77088390,Database,1,0
W4282918855,1,C126725582,Nuclear pore,3,0.94824696
W4282918855,2,C68556195,Nucleoporin,5,0.9085245
W4282918855,3,C190062978,Cytoplasm,2,0.63409245
W4282918855,4,C2779535977,Xenopus,3,0.5384035
W4282918855,5,C2780723820,Nucleus,2,0.5291232
W4282918855,6,C86803240,Biology,0,0.48874688
W4282918855,7,C95444343,Cell biology,1,0.48720807
W4282918855,8,C20702342,Cryo-electron microscopy,2,0.48482266
W4282918855,9,C2780378348,Ring (chemistry),2,0.46375775
W4282918855,10,C98539663,Cytosol,3,0.44748482
W4282918855,11,C65871279,Inner membrane,3,0.44291344
W4282918855,12,C2776690073,Oocyte,3,0.4411296
W4282918855,13,C12554922,Biophysics,1,0.42409658
W4282918855,14,C185592680,Chemistry,0,0.3406533
W4282918855,15,C2780114586,Cell nucleus,3,0.3382227
W4282918855,16,C8010536,Crystallography,1,0.3200075
W4282918855,17,C55493867,Biochemistry,1,0.1995644
W4282918855,18,C59157529,Nuclear transport,4,0.18918982
W4282918855,19,C28859421,Mitochondrion,2,0.13869151
W4282918855,20,C196843134,Embryo,2,0
W4282918855,21,C178790620,Organic chemistry,1,0
W4282918855,22,C104317684,Gene,2,0
W4282918855,23,C181199279,Enzyme,2,0
W4281776919,1,C40637687,Lasing threshold,3,0.8153293
W4281776919,2,C111154242,Spontaneous emission,3,0.7869735
W4281776919,3,C75302062,Photonic crystal,2,0.72568655
W4281776919,4,C20788544,Photonics,2,0.6686939
W4281776919,5,C121332964,Physics,0,0.6584362
W4281776919,6,C142181693,Laser linewidth,3,0.6285223
W4281776919,7,C60718061,Momentum (technical analysis),2,0.59340656
W4281776919,8,C520434653,Laser,2,0.5610946
W4281776919,9,C133386390,Dielectric,2,0.5059387
W4281776919,10,C58312451,Atom (system on chip),2,0.4900757
W4281776919,11,C120665830,Optics,1,0.4715379
W4281776919,12,C49040817,Optoelectronics,1,0.4693046
W4281776919,13,C153385146,Radiation,2,0.44077626
W4281776919,14,C2776360541,Purcell effect,4,0.42210215
W4281776919,15,C68717125,Quantum optics,2,0.4148037
W4281776919,16,C42067758,Refractive index,2,0.41408187
W4281776919,17,C84114770,Quantum,2,0.41312334
W4281776919,18,C184779094,Atomic physics,1,0.37195277
