id,which_mesh,term,is_major_topic,qualifier_name
W2031769026,1,Antibodies,TRUE,
W2031769026,2,Diabetes Mellitus,TRUE,immunology
W2031769026,3,Enterovirus,TRUE,immunology
W2031769026,4,Adolescent,FALSE,
W2031769026,5,Adult,FALSE,
W2031769026,6,Aged,FALSE,
W2031769026,7,Antigens,FALSE,
W2031769026,8,Child,FALSE,
W2031769026,9,"Child, Preschool",FALSE,
W2031769026,10,Complement Fixation Tests,FALSE,
W2031769026,11,Diabetes Mellitus,FALSE,
W2031769026,12,Enterovirus,FALSE,
W2031769026,13,Female,FALSE,
W2031769026,14,Humans,FALSE,
W2031769026,15,Infant,FALSE,
W2031769026,16,"Infant, Newborn",FALSE,
W2031769026,17,Male,FALSE,
W2031769026,18,Middle Aged,FALSE,
W2031769026,19,Mycoplasma,FALSE,immunology
W2031769026,20,Mycoplasma,FALSE,
W2031769026,21,Neutralization Tests,FALSE,
W2031769026,22,Rickettsia,FALSE,immunology
W2031769026,23,Rickettsia,FALSE,
W1994624133,1,Coxsackievirus Infections,TRUE,epidemiology
W1994624133,2,Diabetes Mellitus,TRUE,epidemiology
W1994624133,3,Seasons,TRUE,
W1994624133,4,Adolescent,FALSE,
W1994624133,5,Adult,FALSE,
W1994624133,6,Age Factors,FALSE,
W1994624133,7,Aged,FALSE,
W1994624133,8,Analysis of Variance,FALSE,
W1994624133,9,Child,FALSE,
W1994624133,10,"Child, Preschool",FALSE,
W1994624133,11,Coxsackievirus Infections,FALSE,
W1994624133,12,Diabetes Mellitus,FALSE,drug therapy
W1994624133,13,Diabetes Mellitus,FALSE,
W1994624133,14,"Diabetes Mellitus, Type 1",FALSE,epidemiology
W1994624133,15,"Diabetes Mellitus, Type 1",FALSE,
W1994624133,16,Humans,FALSE,
W1994624133,17,Infant,FALSE,
W1994624133,18,"Infant, Newborn",FALSE,
W1994624133,19,Insulin,FALSE,
W1994624133,20,Insulin,FALSE,therapeutic use
W1994624133,21,London,FALSE,
W1994624133,22,Middle Aged,FALSE,
W1982496005,1,"Surgical Procedures, Operative",TRUE,
W1982496005,2,Adenoidectomy,FALSE,
W1982496005,3,Adolescent,FALSE,
W1982496005,4,Appendectomy,FALSE,
W1982496005,5,Cholecystectomy,FALSE,
W1982496005,6,Costs and Cost Analysis,FALSE,
W1982496005,7,Family Practice,FALSE,
W1982496005,8,General Surgery,FALSE,
W1982496005,9,Health Facility Size,FALSE,
W1982496005,10,Hemorrhoids,FALSE,
W1982496005,11,Hemorrhoids,FALSE,surgery
W1982496005,12,Herniorrhaphy,FALSE,
W1982496005,13,Humans,FALSE,
W1982496005,14,"Insurance, Health",FALSE,
W1982496005,15,Kansas,FALSE,
W1982496005,16,Statistics as Topic,FALSE,
W1982496005,17,Tonsillectomy,FALSE,
W1982496005,18,Varicose Veins,FALSE,surgery
W1982496005,19,Varicose Veins,FALSE,
W1982496005,20,Workforce,FALSE,
W2337339099,1,Calcium,TRUE,pharmacology
W2337339099,2,Calcium,TRUE,blood
W2337339099,3,Zollinger-Ellison Syndrome,TRUE,blood
W2337339099,4,Calcium,FALSE,
W2337339099,5,Fasting,FALSE,
W2337339099,6,Gastrectomy,FALSE,
W2337339099,7,Gastric Juice,FALSE,metabolism
W2337339099,8,Gastric Juice,FALSE,
W2337339099,9,Humans,FALSE,
W2337339099,10,Hyperparathyroidism,FALSE,
W2337339099,11,Hyperparathyroidism,FALSE,surgery
W2337339099,12,Hypocalcemia,FALSE,
W2337339099,13,Insulin,FALSE,blood
W2337339099,14,Insulin,FALSE,
W2337339099,15,Male,FALSE,
W2337339099,16,Middle Aged,FALSE,
W2337339099,17,Parathyroid Glands,FALSE,surgery
W2337339099,18,Parathyroid Glands,FALSE,
W2337339099,19,Parathyroid Hormone,FALSE,pharmacology
W2337339099,20,Parathyroid Hormone,FALSE,
W2337339099,21,Radioimmunoassay,FALSE,
W2337339099,22,Zollinger-Ellison Syndrome,FALSE,
W2336828680,1,Factor VIII,TRUE,antagonists & inhibitors
W2336828680,2,Hemophilia A,TRUE,blood
W2336828680,3,Adolescent,FALSE,
W2336828680,4,Adult,FALSE,
W2336828680,5,Age Factors,FALSE,
W2336828680,6,Blood Coagulation Tests,FALSE,
W2336828680,7,Chemical Precipitation,FALSE,
W2336828680,8,Child,FALSE,
W2336828680,9,"Child, Preschool",FALSE,
W2336828680,10,Cold Temperature,FALSE,
W2336828680,11,"Exchange Transfusion, Whole Blood",FALSE,
W2336828680,12,Factor VIII,FALSE,therapeutic use
W2336828680,13,Factor VIII,FALSE,administration & dosage
W2336828680,14,Factor VIII,FALSE,
W2336828680,15,Hemophilia A,FALSE,drug therapy
W2336828680,16,Hemophilia A,FALSE,
W2336828680,17,Hemophilia A,FALSE,therapy
W2336828680,18,Humans,FALSE,
W2336828680,19,Male,FALSE,
W2336828680,20,Time Factors,FALSE,
W2338384893,1,Blood Group Incompatibility,TRUE,therapy
W2338384893,2,Blood Platelets,TRUE,
W2338384893,3,Blood Transfusion,TRUE,
W2338384893,4,Isoantibodies,TRUE,
W2338384893,5,"Purpura, Thrombocytopenic",TRUE,congenital
W2338384893,6,Adult,FALSE,
W2338384893,7,Animals,FALSE,
W2338384893,8,Antibody Formation,FALSE,
W2338384893,9,Blood Cell Count,FALSE,
W2338384893,10,Blood Group Incompatibility,FALSE,
W2338384893,11,Blood Platelets,FALSE,immunology
W2338384893,12,Complement Fixation Tests,FALSE,
W2338384893,13,"Exchange Transfusion, Whole Blood",FALSE,
W2338384893,14,Female,FALSE,
W2338384893,15,Guinea Pigs,FALSE,
W2338384893,16,Humans,FALSE,
W2338384893,17,Hydrocortisone,FALSE,therapeutic use
W2338384893,18,Hydrocortisone,FALSE,
W2338384893,19,"Infant, Newborn",FALSE,
W2338384893,20,Maternal-Fetal Exchange,FALSE,
W2338384893,21,Pregnancy,FALSE,
W2338384893,22,"Purpura, Thrombocytopenic",FALSE,
W2338384893,23,"Purpura, Thrombocytopenic",FALSE,therapy
W2338384893,24,"Purpura, Thrombocytopenic",FALSE,immunology
W2018382139,1,Chlorpromazine,TRUE,adverse effects
W2018382139,2,Chromosome Aberrations,TRUE,
W2018382139,3,Lysergic Acid Diethylamide,TRUE,adverse effects
W2018382139,4,Perphenazine,TRUE,adverse effects
W2018382139,5,Adolescent,FALSE,
W2018382139,6,Adult,FALSE,
W2018382139,7,Age Factors,FALSE,
W2018382139,8,Aged,FALSE,
W2018382139,9,Chlorpromazine,FALSE,
W2018382139,10,Chlorpromazine,FALSE,administration & dosage
W2018382139,11,Culture Techniques,FALSE,
W2018382139,12,Ergolines,FALSE,
W2018382139,13,Ergolines,FALSE,administration & dosage
W2018382139,14,Humans,FALSE,
W2018382139,15,Leukocytes,FALSE,
W2018382139,16,Leukocytes,FALSE,cytology
W2018382139,17,Lysergic Acid Diethylamide,FALSE,
W2018382139,18,Middle Aged,FALSE,
W2018382139,19,Perphenazine,FALSE,
W2018382139,20,Perphenazine,FALSE,administration & dosage
W2018382139,21,Statistics as Topic,FALSE,
W2051034498,1,Behavior Therapy,TRUE,
W2051034498,2,Phobic Disorders,TRUE,therapy
W2051034498,3,Adult,FALSE,
W2051034498,4,Anxiety,FALSE,
W2051034498,5,Female,FALSE,
W2051034498,6,Galvanic Skin Response,FALSE,
W2051034498,7,Heart Rate,FALSE,
W2051034498,8,Humans,FALSE,
W2051034498,9,Male,FALSE,
W2051034498,10,"Outpatient Clinics, Hospital",FALSE,
W2051034498,11,Phobic Disorders,FALSE,
W2051034498,12,Spiders,FALSE,
W2051034498,13,Vomiting,FALSE,
W1983133414,1,Carotid Sinus,TRUE,innervation
W1983133414,2,Electric Stimulation,TRUE,
W1983133414,3,"Tachycardia, Paroxysmal",TRUE,therapy
W1983133414,4,Aged,FALSE,
W1983133414,5,Carotid Sinus,FALSE,
W1983133414,6,Electric Stimulation,FALSE,instrumentation
W1983133414,7,Electrocardiography,FALSE,
W1983133414,8,Humans,FALSE,
W1983133414,9,Male,FALSE,
W1983133414,10,"Pacemaker, Artificial",FALSE,
W1983133414,11,Phenylephrine,FALSE,
W1983133414,12,Propranolol,FALSE,
W1983133414,13,Propranolol,FALSE,therapeutic use
W1983133414,14,"Tachycardia, Paroxysmal",FALSE,
W2336839237,1,Amylases,TRUE,metabolism
W2336839237,2,Kallikreins,TRUE,metabolism
