id,which_concept,concept_id,term,level,score
W4310240068,1,C80368990,Earth system science,2,0.6551949
W4310240068,2,C130217890,Biodiversity,2,0.59319395
W4310240068,3,C18555067,Joint (building),2,0.5749605
W4310240068,4,C132651083,Climate change,2,0.47591788
W4310240068,5,C107826830,Environmental resource management,1,0.4389839
W4310240068,6,C1965285,Earth science,1,0.4292511
W4310240068,7,C26148502,Earth (classical element),2,0.42202795
W4310240068,8,C39432304,Environmental science,0,0.36417758
W4310240068,9,C87355193,Astrobiology,1,0.3222685
W4310240068,10,C127313418,Geology,0,0.20553157
W4310240068,11,C18903297,Ecology,1,0.17488274
W4310240068,12,C86803240,Biology,0,0.1445221
W4310240068,13,C127413603,Engineering,0,0.123699844
W4310240068,14,C170154142,Architectural engineering,1,0
W4310240068,15,C121332964,Physics,0,0
W4310240068,16,C37914503,Mathematical physics,1,0
W4310289082,1,C37000724,Serotonergic,4,0.83976024
W4310289082,2,C205044023,Anxiogenic,4,0.7573737
W4310289082,3,C32610206,Dorsal raphe nucleus,5,0.7465975
W4310289082,4,C169760540,Neuroscience,1,0.7143674
W4310289082,5,C2779144063,Amygdala,2,0.6278093
W4310289082,6,C15744967,Psychology,0,0.5843761
W4310289082,7,C2777545354,Social anxiety,3,0.54409015
W4310289082,8,C2775864247,Serotonin,3,0.5180454
W4310289082,9,C141547260,Parvalbumin,2,0.49843
W4310289082,10,C2777865548,Raphe nuclei,5,0.4875078
W4310289082,11,C53910766,5-HT receptor,4,0.47045007
W4310289082,12,C2779999352,TPH2,5,0.44076002
W4310289082,13,C170493617,Receptor,2,0.3724684
W4310289082,14,C185592680,Chemistry,0,0.34706068
W4310289082,15,C558461103,Anxiety,2,0.27169627
W4310289082,16,C2777765862,Anxiolytic,3,0.11512634
W4310289082,17,C55493867,Biochemistry,1,0
W4310289082,18,C118552586,Psychiatry,1,0
W4310437632,1,C143020374,Coral,2,0.6936774
W4310437632,2,C79367842,Coral reef,2,0.6911929
W4310437632,3,C77044568,Reef,2,0.54107493
W4310437632,4,C89463210,Coral reef organizations,4,0.5012071
W4310437632,5,C107826830,Environmental resource management,1,0.49677283
W4310437632,6,C137176749,Psychological resilience,2,0.4465013
W4310437632,7,C125460053,Resilience of coral reefs,3,0.42770624
W4310437632,8,C18903297,Ecology,1,0.37179038
W4310437632,9,C91375879,Environmental planning,1,0.37044603
W4310437632,10,C73849760,Coral reef protection,3,0.33601373
W4310437632,11,C205649164,Geography,0,0.26762626
W4310437632,12,C39432304,Environmental science,0,0.19994691
W4310437632,13,C86803240,Biology,0,0.1739307
W4310437632,14,C15744967,Psychology,0,0.0998455
W4310437632,15,C542102704,Psychotherapist,1,0
W4309476505,1,C2780496858,Olfactory bulb,3,0.8092284
W4309476505,2,C142724271,Pathology,1,0.6693851
W4309476505,3,C196822366,Parenchyma,2,0.5637692
W4309476505,4,C2777310793,Lamina propria,3,0.52431977
W4309476505,5,C2776886281,Olfactory nerve,4,0.5082757
W4309476505,6,C86803240,Biology,0,0.48679015
W4309476505,7,C2781377823,Olfactory mucosa,3,0.4803444
W4309476505,8,C3008058167,Coronavirus disease 2019 (COVID-19),4,0.41865167
W4309476505,9,C204232928,Immunohistochemistry,2,0.41714185
W4309476505,10,C201792869,Olfactory system,2,0.40480384
W4309476505,11,C105702510,Anatomy,1,0.39539406
W4309476505,12,C71924100,Medicine,0,0.2913267
W4309476505,13,C169760540,Neuroscience,1,0.27913353
W4309476505,14,C529278444,Central nervous system,2,0.27309817
W4309476505,15,C529295009,Epithelium,2,0.17626384
W4309476505,16,C2779134260,Disease,2,0.100164026
W4309476505,17,C524204448,Infectious disease (medical specialty),3,0
W4310337193,1,C2781316041,Diversity (politics),2,0.68793267
W4310337193,2,C2778012447,Scope (computer science),2,0.59385633
W4310337193,3,C164850336,Interpersonal communication,2,0.5604958
W4310337193,4,C98045186,Process (computing),2,0.53457195
W4310337193,5,C179420905,Mediation,2,0.47856954
W4310337193,6,C128654540,Team composition,2,0.46707705
W4310337193,7,C57035238,Team effectiveness,2,0.4627611
W4310337193,8,C151719136,Publishing,2,0.4597405
W4310337193,9,C2780084366,Demographics,2,0.44749707
W4310337193,10,C15744967,Psychology,0,0.4266153
W4310337193,11,C56739046,Knowledge management,1,0.42264473
W4310337193,12,C39549134,Public relations,1,0.36124635
W4310337193,13,C144024400,Sociology,0,0.26916367
W4310337193,14,C17744445,Political science,0,0.24408418
W4310337193,15,C77805123,Social psychology,1,0.2039414
W4310337193,16,C41008148,Computer science,0,0.1985451
W4310337193,17,C36289849,Social science,1,0.1804817
W4310337193,18,C149923435,Demography,1,0
W4310337193,19,C199539241,Law,1,0
W4310337193,20,C199360897,Programming language,1,0
W4310337193,21,C111919701,Operating system,1,0
