id,which_concept,concept_id,term,level,score
W2142017607,1,C86803240,Biology,0,0.8587755
W2142017607,2,C74737994,RAR-related orphan receptor gamma,4,0.8096944
W2142017607,3,C2779161069,Orphan receptor,4,0.73719674
W2142017607,4,C164027704,Proinflammatory cytokine,3,0.6325187
W2142017607,5,C95444343,Cell biology,1,0.5524336
W2142017607,6,C86339819,Transcription factor,3,0.5158238
W2142017607,7,C203014093,Immunology,1,0.48914745
W2142017607,8,C8891405,Immune system,2,0.47019657
W2142017607,9,C63932345,Nuclear receptor,4,0.46709865
W2142017607,10,C47348012,Interleukin 17,3,0.44148275
W2142017607,11,C148738053,Cellular differentiation,3,0.4199469
W2142017607,12,C2781136212,T helper cell,4,0.41919467
W2142017607,13,C47742525,Innate lymphoid cell,4,0.4160754
W2142017607,14,C2776090121,T cell,3,0.38887322
W2142017607,15,C2779727006,FOXP3,3,0.32538658
W2142017607,16,C2776914184,Inflammation,2,0.31074893
W2142017607,17,C2779341262,Immunity,3,0.1864608
W2142017607,18,C104317684,Gene,2,0.10961917
W2142017607,19,C54355233,Genetics,1,0.108002216
W2159793493,1,C86803240,Biology,0,0.85044944
W2159793493,2,C145059251,microRNA,3,0.7792861
W2159793493,3,C89604277,Untranslated region,4,0.67348367
W2159793493,4,C70721500,Computational biology,1,0.5838868
W2159793493,5,C91779695,Coding region,3,0.48687926
W2159793493,6,C104317684,Gene,2,0.4669308
W2159793493,7,C54355233,Genetics,1,0.46464607
W2159793493,8,C141231307,Genome,3,0.46222627
W2159793493,9,C107824862,Binding site,2,0.42816383
W2159793493,10,C111335760,Luciferase,4,0.42700186
W2159793493,11,C22667442,Three prime untranslated region,5,0.42676717
W2159793493,12,C119056186,Gene silencing,3,0.4128977
W2159793493,13,C105580179,Messenger RNA,3,0.2106643
W2159793493,14,C54009773,Transfection,3,0.13132665
W2133452478,1,C121332964,Physics,0,0.7912098
W2133452478,2,C26873012,Condensed matter physics,1,0.7098705
W2133452478,3,C43506125,Spinor,2,0.675989
W2133452478,4,C37589322,Bose–Einstein condensate,2,0.6148735
W2133452478,5,C80891386,Quantum phases,4,0.546325
W2133452478,6,C72190298,Quantum phase transition,3,0.52121556
