id,which_mesh,term,is_major_topic
W2149284219,1,Blood Pressure,TRUE
W2149284219,2,Global Health,TRUE
W2149284219,3,Health Surveys,TRUE
W2149284219,4,Adult,FALSE
W2149284219,5,Africa,FALSE
W2149284219,6,Australasia,FALSE
W2149284219,7,Bayes Theorem,FALSE
W2149284219,8,Cardiovascular Diseases,FALSE
W2149284219,9,Cardiovascular Diseases,FALSE
W2149284219,10,Europe,FALSE
W2149284219,11,Female,FALSE
W2149284219,12,Humans,FALSE
W2149284219,13,Internationality,FALSE
W2149284219,14,Life Style,FALSE
W2149284219,15,Male,FALSE
W2149284219,16,North America,FALSE
W2149284219,17,Risk Factors,FALSE
W2061410297,1,Intention to Treat Analysis,TRUE
W2061410297,2,Randomized Controlled Trials as Topic,TRUE
W2061410297,3,Humans,FALSE
W2061410297,4,Intention to Treat Analysis,FALSE
W2061410297,5,Randomized Controlled Trials as Topic,FALSE
W2061410297,6,Sensitivity and Specificity,FALSE
W2061410297,7,Treatment Outcome,FALSE
W2156317766,1,Cholesterol,TRUE
W2156317766,2,Global Health,TRUE
W2156317766,3,Health Surveys,TRUE
W2156317766,4,Hypercholesterolemia,TRUE
W2156317766,5,Adult,FALSE
W2156317766,6,Bayes Theorem,FALSE
W2156317766,7,Cholesterol,FALSE
W2156317766,8,Female,FALSE
W2156317766,9,Humans,FALSE
W2156317766,10,Hypercholesterolemia,FALSE
W2156317766,11,Income,FALSE
W2156317766,12,Male,FALSE
W2156317766,13,Nutrition Policy,FALSE
W2156317766,14,Socioeconomic Factors,FALSE
W2152938368,1,5'-Nucleotidase,TRUE
W2152938368,2,Atherosclerosis,TRUE
W2152938368,3,Calcinosis,TRUE
W2152938368,4,Joint Diseases,TRUE
W2152938368,5,Mutation,TRUE
W2152938368,6,5'-Nucleotidase,FALSE
W2152938368,7,5'-Nucleotidase,FALSE
W2152938368,8,Arteries,FALSE
W2152938368,9,Arteries,FALSE
W2152938368,10,Atherosclerosis,FALSE
W2152938368,11,Calcinosis,FALSE
W2152938368,12,"Chromosomes, Human, Pair 6",FALSE
W2152938368,13,"Codon, Nonsense",FALSE
W2152938368,14,DNA Mutational Analysis,FALSE
W2152938368,15,Female,FALSE
W2152938368,16,Fibroblasts,FALSE
W2152938368,17,Fibroblasts,FALSE
W2152938368,18,Genotype,FALSE
W2152938368,19,Humans,FALSE
W2152938368,20,Intermittent Claudication,FALSE
W2152938368,21,Intermittent Claudication,FALSE
W2152938368,22,Joint Diseases,FALSE
W2152938368,23,Lower Extremity,FALSE
W2152938368,24,Lower Extremity,FALSE
W2152938368,25,Lower Extremity,FALSE
W2152938368,26,"Mutation, Missense",FALSE
W2152938368,27,"Polymorphism, Single Nucleotide",FALSE
W2152938368,28,"RNA, Messenger",FALSE
W2152938368,29,"RNA, Messenger",FALSE
W2152938368,30,Radiography,FALSE
W2089546043,1,Medicare,TRUE
W2089546043,2,Patient Readmission,TRUE
W2089546043,3,"Quality Indicators, Health Care",TRUE
W2089546043,4,"Reimbursement, Incentive",TRUE
W2089546043,5,Health Policy,FALSE
W2089546043,6,Health Status Disparities,FALSE
W2089546043,7,Heart Failure,FALSE
W2089546043,8,Hospital Mortality,FALSE
W2089546043,9,Humans,FALSE
W2089546043,10,Medicare,FALSE
W2089546043,11,Medicare,FALSE
W2089546043,12,Medicare,FALSE
W2089546043,13,Myocardial Infarction,FALSE
W2089546043,14,Patient Readmission,FALSE
W2089546043,15,Pneumonia,FALSE
W2089546043,16,"Quality Indicators, Health Care",FALSE
W2089546043,17,United States,FALSE
W1970302367,1,Brain,TRUE
W1970302367,2,Creutzfeldt-Jakob Syndrome,TRUE
W1970302367,3,Luminescent Measurements,TRUE
W1970302367,4,Prions,TRUE
W1970302367,5,Antibodies,FALSE
W1970302367,6,Antibodies,FALSE
W1970302367,7,Brain,FALSE
W1970302367,8,Case-Control Studies,FALSE
W1970302367,9,Creutzfeldt-Jakob Syndrome,FALSE
W1970302367,10,Creutzfeldt-Jakob Syndrome,FALSE
W1970302367,11,Enzyme-Linked Immunosorbent Assay,FALSE
W1970302367,12,Humans,FALSE
W1970302367,13,Prions,FALSE
W1970302367,14,Prions,FALSE
W1970302367,15,Protein Binding,FALSE
W1970302367,16,Sensitivity and Specificity,FALSE
W1970302367,17,Stainless Steel,FALSE
W2072632162,1,"Ethics, Research",TRUE
W2072632162,2,Randomized Controlled Trials as Topic,TRUE
W2072632162,3,Therapeutic Equipoise,TRUE
W2072632162,4,Treatment Outcome,TRUE
W2072632162,5,Antineoplastic Agents,FALSE
W2072632162,6,Antineoplastic Agents,FALSE
W2072632162,7,Dacarbazine,FALSE
W2072632162,8,Dacarbazine,FALSE
W2072632162,9,Humans,FALSE
W2072632162,10,Indoles,FALSE
W2072632162,11,Indoles,FALSE
W2072632162,12,Melanoma,FALSE
W2072632162,13,Melanoma,FALSE
W2072632162,14,Randomized Controlled Trials as Topic,FALSE
W2072632162,15,Sulfonamides,FALSE
W2072632162,16,Sulfonamides,FALSE
W2072632162,17,Uncertainty,FALSE
W2072632162,18,Vemurafenib,FALSE
W2056531136,1,Clinical Competence,TRUE
W2056531136,2,"Hospitals, Public",TRUE
W2056531136,3,"Hospitals, Rural",TRUE
W2056531136,4,"Hospitals, Urban",TRUE
W2056531136,5,"Medical Staff, Hospital",TRUE
W2056531136,6,Attitude of Health Personnel,FALSE
W2056531136,7,Clinical Competence,FALSE
W2056531136,8,Hospital Mortality,FALSE
W2056531136,9,"Hospitals, Public",FALSE
W2056531136,10,"Hospitals, Rural",FALSE
W2056531136,11,"Hospitals, Urban",FALSE
W2056531136,12,Humans,FALSE
W2056531136,13,Job Satisfaction,FALSE
W2056531136,14,Medical Errors,FALSE
W2056531136,15,Medical Errors,FALSE
W2056531136,16,Medical History Taking,FALSE
W2056531136,17,Medical History Taking,FALSE
W2056531136,18,"Medical Staff, Hospital",FALSE
W2056531136,19,"Outcome Assessment, Health Care",FALSE
W2056531136,20,Patient Satisfaction,FALSE
W2056531136,21,Quality of Health Care,FALSE
W2056531136,22,Safety Management,FALSE
W2056531136,23,State Medicine,FALSE
W2056531136,24,State Medicine,FALSE
W2056531136,25,United Kingdom,FALSE
W2079265229,1,Clinical Competence,TRUE
W2079265229,2,"Delivery, Obstetric",TRUE
W2079265229,3,Infant Mortality,TRUE
W2079265229,4,"Infant, Newborn, Diseases",TRUE
W2079265229,5,Midwifery,TRUE
W2079265229,6,Pregnancy Outcome,TRUE
W2079265229,7,Adult,FALSE
W2079265229,8,Anti-Bacterial Agents,FALSE
W2079265229,9,Anti-Bacterial Agents,FALSE
W2079265229,10,Clinical Competence,FALSE
W2079265229,11,Cluster Analysis,FALSE
W2079265229,12,"Delivery, Obstetric",FALSE
W2079265229,13,"Delivery, Obstetric",FALSE
W2079265229,14,Female,FALSE
W2079265229,15,Humans,FALSE
W2079265229,16,"Infant, Newborn",FALSE
W2079265229,17,"Infant, Newborn, Diseases",FALSE
W2079265229,18,Middle Aged,FALSE
W2079265229,19,Midwifery,FALSE
W2079265229,20,Midwifery,FALSE
W2079265229,21,Pregnancy,FALSE
W2079265229,22,Pregnancy Outcome,FALSE
W2079265229,23,Prospective Studies,FALSE
W2079265229,24,Referral and Consultation,FALSE
W2079265229,25,Resuscitation,FALSE
W2079265229,26,Rural Health,FALSE
W2079265229,27,Zambia,FALSE
W2079265229,28,Zambia,FALSE
W2043850370,1,Antirheumatic Agents,TRUE
W2043850370,2,"Arthritis, Rheumatoid",TRUE
W2043850370,3,Managed Care Programs,TRUE
W2043850370,4,Medicare,TRUE
W2043850370,5,Aged,FALSE
W2043850370,6,"Aged, 80 and over",FALSE
W2043850370,7,Antirheumatic Agents,FALSE
W2043850370,8,"Arthritis, Rheumatoid",FALSE
W2043850370,9,Cohort Studies,FALSE
W2043850370,10,Diagnosis-Related Groups,FALSE
W2043850370,11,Female,FALSE
W2043850370,12,Humans,FALSE
W2043850370,13,"Insurance, Health",FALSE
W2043850370,14,Male,FALSE
W2043850370,15,Managed Care Programs,FALSE
W2043850370,16,Medicare,FALSE
W2043850370,17,Residence Characteristics,FALSE
W2043850370,18,Socioeconomic Factors,FALSE
W2043850370,19,United States,FALSE
W2019687600,1,"Influenza A Virus, H1N1 Subtype",TRUE
W2019687600,2,Influenza Vaccines,TRUE
W2019687600,3,"Influenza, Human",TRUE
W2019687600,4,"Product Surveillance, Postmarketing",TRUE
W2019687600,5,Adolescent,FALSE
W2019687600,6,Adult,FALSE
W2019687600,7,Child,FALSE
W2019687600,8,China,FALSE
W2019687600,9,Female,FALSE
W2019687600,10,Humans,FALSE
W2019687600,11,Influenza Vaccines,FALSE
W2019687600,12,"Influenza, Human",FALSE
W2019687600,13,Male,FALSE
W2019687600,14,Middle Aged,FALSE
W2019687600,15,Pandemics,FALSE
W2019687600,16,Young Adult,FALSE
W2079623751,1,Acute Disease,TRUE
W2079623751,2,Hospitalization,TRUE
W2079623751,3,"Hospitals, Public",TRUE
W2079623751,4,Acute Disease,FALSE
W2079623751,5,Case-Control Studies,FALSE
W2079623751,6,Critical Care,FALSE
W2079623751,7,Critical Care,FALSE
W2079623751,8,England,FALSE
W2079623751,9,Hand Disinfection,FALSE
W2079623751,10,Hand Disinfection,FALSE
W2079623751,11,Hospital Mortality,FALSE
W2079623751,12,"Hospitals, Public",FALSE
W2079623751,13,Humans,FALSE
W2079623751,14,Infection Control,FALSE
W2079623751,15,Infection Control,FALSE
W2079623751,16,Intraoperative Care,FALSE
W2079623751,17,Intraoperative Care,FALSE
W2079623751,18,Medical Errors,FALSE
W2079623751,19,Medical History Taking,FALSE
W2079623751,20,Methicillin-Resistant Staphylococcus aureus,FALSE
W2079623751,21,Patient Satisfaction,FALSE
W2079623751,22,Professional Practice,FALSE
W2079623751,23,Professional Practice,FALSE
W2079623751,24,Quality of Health Care,FALSE
W2079623751,25,Safety Management,FALSE
