id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W1995628336,77,Alpha Interferon for Induction of Remission in Hairy-Cell Leukemia,1984-01-05,FALSE,786,journal-article,6689734,1,A5069617607,Jorge R. Quesada,"Department of Clinical Immunology and Biological Therapy and the Department of Pathology, University of Texas M.D. Anderson Hospital and Tumor Institute, Houston. Address reprint requests to Dr. Quesada at the Department of Clinical Immunology and Biological Therapy, M.D. Anderson Hospital and Tumor Institute, 6723 Bertner Ave., Houston, TX 77030.",Anderson Hospital,I4210140750,1
W1995628336,77,Alpha Interferon for Induction of Remission in Hairy-Cell Leukemia,1984-01-05,FALSE,786,journal-article,6689734,2,A5040423978,James M. Reuben,"Department of Clinical Immunology and Biological Therapy and the Department of Pathology, University of Texas M.D. Anderson Hospital and Tumor Institute, Houston. Address reprint requests to Dr. Quesada at the Department of Clinical Immunology and Biological Therapy, M.D. Anderson Hospital and Tumor Institute, 6723 Bertner Ave., Houston, TX 77030.",Anderson Hospital,I4210140750,1
W1995628336,77,Alpha Interferon for Induction of Remission in Hairy-Cell Leukemia,1984-01-05,FALSE,786,journal-article,6689734,3,A5035410664,John T. Manning,"Department of Clinical Immunology and Biological Therapy and the Department of Pathology, University of Texas M.D. Anderson Hospital and Tumor Institute, Houston. Address reprint requests to Dr. Quesada at the Department of Clinical Immunology and Biological Therapy, M.D. Anderson Hospital and Tumor Institute, 6723 Bertner Ave., Houston, TX 77030.",Anderson Hospital,I4210140750,1
W1995628336,77,Alpha Interferon for Induction of Remission in Hairy-Cell Leukemia,1984-01-05,FALSE,786,journal-article,6689734,4,A5064210978,Evan M. Hersh,"Department of Clinical Immunology and Biological Therapy and the Department of Pathology, University of Texas M.D. Anderson Hospital and Tumor Institute, Houston. Address reprint requests to Dr. Quesada at the Department of Clinical Immunology and Biological Therapy, M.D. Anderson Hospital and Tumor Institute, 6723 Bertner Ave., Houston, TX 77030.",Anderson Hospital,I4210140750,1
W1995628336,77,Alpha Interferon for Induction of Remission in Hairy-Cell Leukemia,1984-01-05,FALSE,786,journal-article,6689734,5,A5036003682,Jordan U. Gutterman,"Department of Clinical Immunology and Biological Therapy and the Department of Pathology, University of Texas M.D. Anderson Hospital and Tumor Institute, Houston. Address reprint requests to Dr. Quesada at the Department of Clinical Immunology and Biological Therapy, M.D. Anderson Hospital and Tumor Institute, 6723 Bertner Ave., Houston, TX 77030.",Anderson Hospital,I4210140750,1
W2323304773,123,Use of Single Voided Urine Samples to Estimate Quantitative Proteinuria,1983-12-22,FALSE,667,journal-article,6656849,1,A5035081563,Jay M. Ginsberg,,,,1
W2323304773,123,Use of Single Voided Urine Samples to Estimate Quantitative Proteinuria,1983-12-22,FALSE,667,journal-article,6656849,2,A5018948968,Bruce S. Chang,,,,1
W2323304773,123,Use of Single Voided Urine Samples to Estimate Quantitative Proteinuria,1983-12-22,FALSE,667,journal-article,6656849,3,A5075847795,Richard A. Matarese,,,,1
W2323304773,123,Use of Single Voided Urine Samples to Estimate Quantitative Proteinuria,1983-12-22,FALSE,667,journal-article,6656849,4,A5014332217,Serafino Garella,,,,1
W2341833941,121,Congenital Protein C Deficiency and Venous Thromboembolism,1983-08-11,FALSE,384,journal-article,6688122,1,A5008195988,A.W. Broekmans,"Haemostasis and Thrombosis Research Unit, Leiden University Hospital, Rijnsburgerweg 10, 2333 AA Leiden, The Netherlands, where reprint requests should be addressed to Dr. Broekmans.",Leiden University,I121797337,1
W2341833941,121,Congenital Protein C Deficiency and Venous Thromboembolism,1983-08-11,FALSE,384,journal-article,6688122,2,A5054681884,J.J. Veltkamp,"Haemostasis and Thrombosis Research Unit, Leiden University Hospital, Rijnsburgerweg 10, 2333 AA Leiden, The Netherlands, where reprint requests should be addressed to Dr. Broekmans.",Leiden University,I121797337,1
W2341833941,121,Congenital Protein C Deficiency and Venous Thromboembolism,1983-08-11,FALSE,384,journal-article,6688122,3,A5043167641,Rogier M. Bertina,"Haemostasis and Thrombosis Research Unit, Leiden University Hospital, Rijnsburgerweg 10, 2333 AA Leiden, The Netherlands, where reprint requests should be addressed to Dr. Broekmans.",Leiden University,I121797337,1
W2036845216,105,Dimorphic Cardiac Adaptation to Obesity and Arterial Hypertension,1983-12-01,FALSE,315,journal-article,6651022,1,A5021945153,Franz H. Messerli,,,,1
W2016782194,108,Danazol for the Treatment of Idiopathic Thrombocytopenic Purpura,1983-06-09,FALSE,265,journal-article,6682484,1,A5050054546,Yeon S. Ahn,,,,1
W2016782194,108,Danazol for the Treatment of Idiopathic Thrombocytopenic Purpura,1983-06-09,FALSE,265,journal-article,6682484,2,A5051268791,William J. Harrington,,,,1
W2016782194,108,Danazol for the Treatment of Idiopathic Thrombocytopenic Purpura,1983-06-09,FALSE,265,journal-article,6682484,3,A5026711168,Sheryl R. Simon,,,,1
W2016782194,108,Danazol for the Treatment of Idiopathic Thrombocytopenic Purpura,1983-06-09,FALSE,265,journal-article,6682484,4,A5052765161,Ravindra Mylvaganam,,,,1
W2016782194,108,Danazol for the Treatment of Idiopathic Thrombocytopenic Purpura,1983-06-09,FALSE,265,journal-article,6682484,5,A5053797544,Lorraine Pall,,,,1
W2016782194,108,Danazol for the Treatment of Idiopathic Thrombocytopenic Purpura,1983-06-09,FALSE,265,journal-article,6682484,6,A5051771209,Antero G. So,,,,1
W2132819882,72,A Critical Appraisal of the Efficacy of Continuing Medical Education,1984-01-06,FALSE,265,journal-article,6690767,1,A5081821458,R. Brian Haynes,,,,1
W2010025364,101,An Additional Basic Science for Clinical Medicine: IV. The Development of Clinimetrics,1983-12-01,FALSE,232,journal-article,6651026,1,A5023783600,Alvan R. Feinstein,,,,1
W1975290953,136,Agranulocytosis Associated with Antithyroid Drugs,1983-01-01,FALSE,214,journal-article,6687345,1,A5062693491,David S. Cooper,,,,1
W2007455730,90,Reduced cardiotoxicity of doxorubicin delivered on a weekly schedule. Assessment by endomyocardial biopsy.,1983-12-01,FALSE,211,journal-article,6651020,1,A5087773842,Frank M. Torti,,,,1
W2007455730,90,Reduced cardiotoxicity of doxorubicin delivered on a weekly schedule. Assessment by endomyocardial biopsy.,1983-12-01,FALSE,211,journal-article,6651020,2,A5042834490,Michael R. Bristow,,,,1
W2007455730,90,Reduced cardiotoxicity of doxorubicin delivered on a weekly schedule. Assessment by endomyocardial biopsy.,1983-12-01,FALSE,211,journal-article,6651020,3,A5084688516,Anthony E. Howes,,,,1
W2007455730,90,Reduced cardiotoxicity of doxorubicin delivered on a weekly schedule. Assessment by endomyocardial biopsy.,1983-12-01,FALSE,211,journal-article,6651020,4,A5054297541,Diana A. Aston,,,,1
W2007455730,90,Reduced cardiotoxicity of doxorubicin delivered on a weekly schedule. Assessment by endomyocardial biopsy.,1983-12-01,FALSE,211,journal-article,6651020,5,A5002727073,Frank E. Stockdale,,,,1
W2007455730,90,Reduced cardiotoxicity of doxorubicin delivered on a weekly schedule. Assessment by endomyocardial biopsy.,1983-12-01,FALSE,211,journal-article,6651020,6,A5024340068,Stephen K. Carter,,,,1
W2007455730,90,Reduced cardiotoxicity of doxorubicin delivered on a weekly schedule. Assessment by endomyocardial biopsy.,1983-12-01,FALSE,211,journal-article,6651020,7,A5011803356,Marsha Kohler,,,,1
W2007455730,90,Reduced cardiotoxicity of doxorubicin delivered on a weekly schedule. Assessment by endomyocardial biopsy.,1983-12-01,FALSE,211,journal-article,6651020,8,A5043886645,Byron W. Brown,,,,1
W2007455730,90,Reduced cardiotoxicity of doxorubicin delivered on a weekly schedule. Assessment by endomyocardial biopsy.,1983-12-01,FALSE,211,journal-article,6651020,9,A5079829878,Margaret E. Billingham,,,,1
W2323518765,126,Growth Hormone Treatment for Short Stature,1983-10-27,FALSE,206,journal-article,6684729,1,A5082660547,Guy Van Vliet,"Department of Pediatrics, University of California, San Francisco, San Francisco, CA 94143, where reprint requests should be addressed to Dr. Kaplan.","University of California, San Francisco",I180670191,1
W2323518765,126,Growth Hormone Treatment for Short Stature,1983-10-27,FALSE,206,journal-article,6684729,2,A5038240107,Dennis M. Styne,"Department of Pediatrics, University of California, San Francisco, San Francisco, CA 94143, where reprint requests should be addressed to Dr. Kaplan.","University of California, San Francisco",I180670191,1
W2323518765,126,Growth Hormone Treatment for Short Stature,1983-10-27,FALSE,206,journal-article,6684729,3,A5012126365,Selna L. Kaplan,"Department of Pediatrics, University of California, San Francisco, San Francisco, CA 94143, where reprint requests should be addressed to Dr. Kaplan.","University of California, San Francisco",I180670191,1
W2323518765,126,Growth Hormone Treatment for Short Stature,1983-10-27,FALSE,206,journal-article,6684729,4,A5011827648,Melvin M. Grumbach,"Department of Pediatrics, University of California, San Francisco, San Francisco, CA 94143, where reprint requests should be addressed to Dr. Kaplan.","University of California, San Francisco",I180670191,1
W2013220681,117,Increased Ionized Calcium and Left Ventricular Contractility during Hemodialysis,1984-01-05,FALSE,198,journal-article,6689735,1,A5042267976,William L. Henrich,,,,1
W2013220681,117,Increased Ionized Calcium and Left Ventricular Contractility during Hemodialysis,1984-01-05,FALSE,198,journal-article,6689735,2,A5076114442,Judson Hunt,,,,1
W2013220681,117,Increased Ionized Calcium and Left Ventricular Contractility during Hemodialysis,1984-01-05,FALSE,198,journal-article,6689735,3,A5072267948,J.V. Nixon,,,,1
W2001761779,75,A Preliminary Study of the Effect of Estrogen Dose on Growth in Turner's Syndrome,1983-11-03,FALSE,195,journal-article,6684731,1,A5091902647,Judith L. Ross,"Developmental Endocrinology Branch, National Institute of Child Health and Human Development, Bethesda, Md., Hahnemann University, Philadelphia, and Catholic University of Nijmegen, Nijmegen, the Netherlands. Address reprint requests to Dr. Ross at the National Institutes of Health, Bldg. 10, Rm. 10B09, Bethesda, MD 20205.",National Institutes of Health,I1299303238,1
W2001761779,75,A Preliminary Study of the Effect of Estrogen Dose on Growth in Turner's Syndrome,1983-11-03,FALSE,195,journal-article,6684731,2,A5023213381,Fernando Cassorla,"Developmental Endocrinology Branch, National Institute of Child Health and Human Development, Bethesda, Md., Hahnemann University, Philadelphia, and Catholic University of Nijmegen, Nijmegen, the Netherlands. Address reprint requests to Dr. Ross at the National Institutes of Health, Bldg. 10, Rm. 10B09, Bethesda, MD 20205.",National Institutes of Health,I1299303238,1
W2001761779,75,A Preliminary Study of the Effect of Estrogen Dose on Growth in Turner's Syndrome,1983-11-03,FALSE,195,journal-article,6684731,3,A5040315557,Skerda Mc,"Developmental Endocrinology Branch, National Institute of Child Health and Human Development, Bethesda, Md., Hahnemann University, Philadelphia, and Catholic University of Nijmegen, Nijmegen, the Netherlands. Address reprint requests to Dr. Ross at the National Institutes of Health, Bldg. 10, Rm. 10B09, Bethesda, MD 20205.",National Institutes of Health,I1299303238,1
W2001761779,75,A Preliminary Study of the Effect of Estrogen Dose on Growth in Turner's Syndrome,1983-11-03,FALSE,195,journal-article,6684731,4,A5050665962,Valk Im,"Developmental Endocrinology Branch, National Institute of Child Health and Human Development, Bethesda, Md., Hahnemann University, Philadelphia, and Catholic University of Nijmegen, Nijmegen, the Netherlands. Address reprint requests to Dr. Ross at the National Institutes of Health, Bldg. 10, Rm. 10B09, Bethesda, MD 20205.",National Institutes of Health,I1299303238,1
W2001761779,75,A Preliminary Study of the Effect of Estrogen Dose on Growth in Turner's Syndrome,1983-11-03,FALSE,195,journal-article,6684731,5,A5070165062,Loriaux Dl,"Developmental Endocrinology Branch, National Institute of Child Health and Human Development, Bethesda, Md., Hahnemann University, Philadelphia, and Catholic University of Nijmegen, Nijmegen, the Netherlands. Address reprint requests to Dr. Ross at the National Institutes of Health, Bldg. 10, Rm. 10B09, Bethesda, MD 20205.",National Institutes of Health,I1299303238,1
W2001761779,75,A Preliminary Study of the Effect of Estrogen Dose on Growth in Turner's Syndrome,1983-11-03,FALSE,195,journal-article,6684731,6,A5063830309,Cutler Gb,"Developmental Endocrinology Branch, National Institute of Child Health and Human Development, Bethesda, Md., Hahnemann University, Philadelphia, and Catholic University of Nijmegen, Nijmegen, the Netherlands. Address reprint requests to Dr. Ross at the National Institutes of Health, Bldg. 10, Rm. 10B09, Bethesda, MD 20205.",National Institutes of Health,I1299303238,1
W2028369954,95,Young's Syndrome,1984-01-05,FALSE,174,journal-article,6689737,1,A5039213409,David J. Handelsman,,,,1
W2028369954,95,Young's Syndrome,1984-01-05,FALSE,174,journal-article,6689737,2,A5070930392,Ann J. Conway,,,,1
W2028369954,95,Young's Syndrome,1984-01-05,FALSE,174,journal-article,6689737,3,A5067929934,Lyn M. Boylan,,,,1
W2028369954,95,Young's Syndrome,1984-01-05,FALSE,174,journal-article,6689737,4,A5035243261,John R. Turtle,,,,1
W2320012330,59,Improved Diagnosis of Mastocytosis by Measurement of Urinary Hist Amine Metabolites,1983-12-29,FALSE,164,journal-article,6646186,1,A5073340903,Jules J. Keyzer,,,,1
W2320012330,59,Improved Diagnosis of Mastocytosis by Measurement of Urinary Hist Amine Metabolites,1983-12-29,FALSE,164,journal-article,6646186,2,A5056470986,J. G. R. De Monchy,,,,1
W2320012330,59,Improved Diagnosis of Mastocytosis by Measurement of Urinary Hist Amine Metabolites,1983-12-29,FALSE,164,journal-article,6646186,3,A5073128247,Jasper J. van Doormaal,,,,1
W2320012330,59,Improved Diagnosis of Mastocytosis by Measurement of Urinary Hist Amine Metabolites,1983-12-29,FALSE,164,journal-article,6646186,4,A5079355181,Pieter Vader,,,,1
W1986641746,119,Lymphoma of the Thyroid,1983-11-01,FALSE,162,journal-article,6688935,1,A5019745014,Joel I. Hamburger,,,,1
W1986641746,119,Lymphoma of the Thyroid,1983-11-01,FALSE,162,journal-article,6688935,2,A5088492167,Joanne L. Miller,,,,1
W1986641746,119,Lymphoma of the Thyroid,1983-11-01,FALSE,162,journal-article,6688935,3,A5042383800,Sudha R. Kini,,,,1
W2093747275,96,Role of a Natriuretic Factor in Essential Hypertension: An Hypothesis,1983-05-01,FALSE,100,journal-article,6682639,1,A5029649717,Mordecai P. Blaustein,,,,1
W2058559502,106,Prevalence of Increased Intraocular Pressure in Graves' Disease — Evidence of Frequent Subclinical Ophthalmopathy,1983-02-24,FALSE,98,journal-article,6687400,1,A5069612933,George T. Gamblin,"Departments of Medicine, Ophthalmology, and Radiology, National Naval Medical Center and Uniformed Services University of the Health Sciences, Bethesda, Md. Address reprint requests to Dr. Gamblin at Box 262, Naval Hospital Bethesda, Bethesda, MD 20814.",Uniformed Services University of the Health Sciences,I148314036,1
