id,which_mesh,term,is_major_topic,qualifier_name
W1992494470,1,Chromosome Mapping,TRUE,
W1992494470,2,Circadian Rhythm,TRUE,genetics
W1992494470,3,Genes,TRUE,
W1992494470,4,Mutagenesis,TRUE,
W1992494470,5,Animals,FALSE,
W1992494470,6,"Chromosomes, Human, Pair 4",FALSE,
W1992494470,7,Circadian Rhythm,FALSE,
W1992494470,8,Ethylnitrosourea,FALSE,
W1992494470,9,Female,FALSE,
W1992494470,10,Genotype,FALSE,
W1992494470,11,Humans,FALSE,
W1992494470,12,Male,FALSE,
W1992494470,13,Mice,FALSE,
W1992494470,14,"Mice, Inbred C57BL",FALSE,
W1992494470,15,Phenotype,FALSE,
W1983352401,1,Cell Size,TRUE,
W1983352401,2,"Cells, Cultured",TRUE,cytology
W1983352401,3,Cytological Techniques,TRUE,
W1983352401,4,Liver,TRUE,cytology
W1983352401,5,Albumins,FALSE,metabolism
W1983352401,6,Albumins,FALSE,
W1983352401,7,Amino Acid Sequence,FALSE,
W1983352401,8,Animals,FALSE,
W1983352401,9,Cell Adhesion,FALSE,
W1983352401,10,Cell Differentiation,FALSE,
W1983352401,11,Cell Division,FALSE,
W1983352401,12,"Cells, Cultured",FALSE,metabolism
W1983352401,13,"Cells, Cultured",FALSE,
W1983352401,14,Culture Media,FALSE,
W1983352401,15,Dimethylpolysiloxanes,FALSE,
W1983352401,16,Gold,FALSE,
W1983352401,17,Liver,FALSE,
W1983352401,18,Molecular Sequence Data,FALSE,
W1983352401,19,Rats,FALSE,
W1983352401,20,Silicones,FALSE,
W1983352401,21,Sulfhydryl Compounds,FALSE,
W2036180570,1,"Chromosomes, Human, Pair 12",TRUE,
W2036180570,2,"Chromosomes, Human, Pair 5",TRUE,
W2036180570,3,DNA-Binding Proteins,TRUE,genetics
W2036180570,4,"Leukemia, Myelomonocytic, Chronic",TRUE,genetics
W2036180570,5,"Receptors, Platelet-Derived Growth Factor",TRUE,genetics
W2036180570,6,Repressor Proteins,TRUE,
W2036180570,7,Transcription Factors,TRUE,genetics
W2036180570,8,"Translocation, Genetic",TRUE,genetics
W2036180570,9,Amino Acid Sequence,FALSE,
W2036180570,10,Base Sequence,FALSE,
W2036180570,11,"Cell Transformation, Neoplastic",FALSE,
W2036180570,12,Chromosome Mapping,FALSE,
W2036180570,13,DNA-Binding Proteins,FALSE,chemistry
W2036180570,14,DNA-Binding Proteins,FALSE,physiology
W2036180570,15,DNA-Binding Proteins,FALSE,
W2036180570,16,Humans,FALSE,
W2036180570,17,Karyotyping,FALSE,
W2036180570,18,"Leukemia, Myeloid, Acute",FALSE,genetics
W2036180570,19,"Leukemia, Myeloid, Acute",FALSE,
W2036180570,20,"Leukemia, Myelomonocytic, Chronic",FALSE,
W2036180570,21,Molecular Sequence Data,FALSE,
W2036180570,22,Polymerase Chain Reaction,FALSE,
W2036180570,23,Proto-Oncogene Proteins c-ets,FALSE,
W2036180570,24,"RNA, Messenger",FALSE,analysis
W2036180570,25,"RNA, Messenger",FALSE,
W2036180570,26,"Receptors, Platelet-Derived Growth Factor",FALSE,
W2036180570,27,"Receptors, Platelet-Derived Growth Factor",FALSE,physiology
W2036180570,28,"Sequence Analysis, DNA",FALSE,
W2036180570,29,Transcription Factors,FALSE,
W2036180570,30,Transcription Factors,FALSE,chemistry
W2036180570,31,Transcription Factors,FALSE,physiology
W2036180570,32,"Transcription, Genetic",FALSE,
W2036180570,33,"Translocation, Genetic",FALSE,
W1984925149,1,Apoptosis,TRUE,genetics
W1984925149,2,Drosophila,TRUE,genetics
W1984925149,3,Drosophila Proteins,TRUE,
W1984925149,4,"Genes, Insect",TRUE,
W1984925149,5,Peptides,TRUE,genetics
W1984925149,6,Amino Acid Sequence,FALSE,
W1984925149,7,Animals,FALSE,
W1984925149,8,Apoptosis,FALSE,
W1984925149,9,Base Sequence,FALSE,
W1984925149,10,"Cloning, Molecular",FALSE,
W1984925149,11,DNA Primers,FALSE,
W1984925149,12,Drosophila,FALSE,
W1984925149,13,Drosophila,FALSE,cytology
W1984925149,14,Drosophila,FALSE,embryology
W1984925149,15,"Embryo, Nonmammalian",FALSE,
W1984925149,16,"Embryo, Nonmammalian",FALSE,cytology
W1984925149,17,"Models, Genetic",FALSE,
W1984925149,18,Molecular Sequence Data,FALSE,
W1984925149,19,Mutation,FALSE,
W1984925149,20,Nervous System,FALSE,
W1984925149,21,Nervous System,FALSE,cytology
W1984925149,22,Neurons,FALSE,
W1984925149,23,Neurons,FALSE,cytology
W1984925149,24,Peptides,FALSE,
W1984925149,25,Peptides,FALSE,chemistry
W1984925149,26,Peptides,FALSE,physiology
W2050842983,1,Granulocyte-Macrophage Colony-Stimulating Factor,TRUE,physiology
W2050842983,2,Lung,TRUE,pathology
W2050842983,3,Pulmonary Alveolar Proteinosis,TRUE,pathology
W2050842983,4,Pulmonary Alveoli,TRUE,metabolism
W2050842983,5,Pulmonary Surfactants,TRUE,metabolism
W2050842983,6,Animals,FALSE,
W2050842983,7,Bronchoalveolar Lavage Fluid,FALSE,
W2050842983,8,Bronchoalveolar Lavage Fluid,FALSE,chemistry
W2050842983,9,Granulocyte-Macrophage Colony-Stimulating Factor,FALSE,
W2050842983,10,Granulocyte-Macrophage Colony-Stimulating Factor,FALSE,genetics
W2050842983,11,Hematopoiesis,FALSE,
W2050842983,12,Homeostasis,FALSE,
W2050842983,13,Humans,FALSE,
W2050842983,14,Hyperplasia,FALSE,
W2050842983,15,Lung,FALSE,
W2050842983,16,Mice,FALSE,
W2050842983,17,"Mice, Inbred C57BL",FALSE,
W2050842983,18,Mutation,FALSE,
W2050842983,19,Proteolipids,FALSE,metabolism
W2050842983,20,Proteolipids,FALSE,
W2050842983,21,Pulmonary Alveolar Proteinosis,FALSE,metabolism
W2050842983,22,Pulmonary Alveolar Proteinosis,FALSE,
W2050842983,23,Pulmonary Alveoli,FALSE,pathology
W2050842983,24,Pulmonary Alveoli,FALSE,
W2050842983,25,Pulmonary Surfactant-Associated Proteins,FALSE,
W2050842983,26,Pulmonary Surfactants,FALSE,
W2105409819,1,B-Lymphocytes,TRUE,physiology
W2105409819,2,Cell Differentiation,TRUE,genetics
W2105409819,3,"Genes, Immunoglobulin",TRUE,genetics
W2105409819,4,Plasma Cells,TRUE,physiology
