id,which_concept,concept_id,term,level,score
W2083726777,1,C195616568,Epitope,3,0.9047559
W2083726777,2,C159047783,Virology,1,0.8278178
W2083726777,3,C14086860,Neutralization,3,0.8219108
W2083726777,4,C542903549,Monoclonal antibody,3,0.7504231
W2083726777,5,C2780195530,HIV vaccine,4,0.68514454
W2083726777,6,C159654299,Antibody,2,0.6763936
W2083726777,7,C86803240,Biology,0,0.6002405
W2083726777,8,C2779261636,Neutralizing antibody,3,0.5446351
W2083726777,9,C2909828532,AIDS Vaccines,4,0.49932814
W2083726777,10,C44465124,Clade,4,0.44873342
W2083726777,11,C3013748606,Human immunodeficiency virus (HIV),2,0.4478529
W2083726777,12,C203014093,Immunology,1,0.28535038
W2083726777,13,C2522874641,Virus,2,0.2708677
W2083726777,14,C2778190748,Vaccine trial,3,0.23801515
W2083726777,15,C104317684,Gene,2,0.16994491
W2083726777,16,C54355233,Genetics,1,0.1328544
W2083726777,17,C90132467,Phylogenetics,3,0.05839348
W1996605319,1,C64927066,Histone,3,0.64148486
W1996605319,2,C71723506,Histone deacetylase 2,5,0.62933356
W1996605319,3,C95444343,Cell biology,1,0.5877617
W1996605319,4,C142354902,HDAC10,5,0.51702416
W1996605319,5,C41091548,Epigenetics,3,0.5052808
W1996605319,6,C119157956,Acetylation,3,0.5005648
W1996605319,7,C2776596873,Sphingosine-1-phosphate,4,0.48031825
W1996605319,8,C150425827,Histone methyltransferase,4,0.47230673
W1996605319,9,C10058791,Histone code,5,0.45899418
W1996605319,10,C27253355,Histone deacetylase 5,5,0.44979832
W1996605319,11,C22709980,Histone methylation,5,0.44443902
W1996605319,12,C56428682,Histone H2A,4,0.43404332
W1996605319,13,C4951695,HDAC11,5,0.4301637
W1996605319,14,C185592680,Chemistry,0,0.4242277
W1996605319,15,C2778305200,Histone deacetylase,4,0.4159714
W1996605319,16,C86803240,Biology,0,0.4085074
W1996605319,17,C2778703144,Sphingosine,3,0.4024373
W1996605319,18,C55493867,Biochemistry,1,0.39852372
W1996605319,19,C150194340,Gene expression,3,0.23503226
W1996605319,20,C170493617,Receptor,2,0.22264403
W1996605319,21,C104317684,Gene,2,0.14837718
W1996605319,22,C190727270,DNA methylation,4,0.13428855
W1996605319,23,C84772758,Nucleosome,4,0.08057141
W2039539900,1,C129987498,Perineuronal net,3,0.89774716
W2039539900,2,C101991246,Extinction (optical mineralogy),2,0.7637094
W2039539900,3,C2778790127,Erasure,2,0.6634475
W2039539900,4,C2779144063,Amygdala,2,0.63765323
