id,which_mesh,term,is_major_topic,qualifier_name
W1998531275,1,Autoantibodies,TRUE,genetics
W1998531275,2,Autoimmune Diseases,TRUE,genetics
W1998531275,3,HLA-D Antigens,TRUE,genetics
W1998531275,4,Amino Acid Sequence,FALSE,
W1998531275,5,"Arthritis, Rheumatoid",FALSE,
W1998531275,6,"Arthritis, Rheumatoid",FALSE,immunology
W1998531275,7,Autoantibodies,FALSE,
W1998531275,8,Autoimmune Diseases,FALSE,
W1998531275,9,"Diabetes Mellitus, Type 1",FALSE,
W1998531275,10,"Diabetes Mellitus, Type 1",FALSE,immunology
W1998531275,11,HLA-D Antigens,FALSE,
W1998531275,12,Humans,FALSE,
W1998531275,13,Major Histocompatibility Complex,FALSE,
W1998531275,14,Molecular Sequence Data,FALSE,
W1998531275,15,Pemphigus,FALSE,
W1998531275,16,Pemphigus,FALSE,immunology
W1973592220,1,Gene Expression Regulation,TRUE,drug effects
W1973592220,2,Iron,TRUE,pharmacology
W1973592220,3,Mutation,TRUE,
W1973592220,4,"RNA, Messenger",TRUE,metabolism
W1973592220,5,"Receptors, Transferrin",TRUE,genetics
W1973592220,6,Base Sequence,FALSE,
W1973592220,7,Cytoplasm,FALSE,metabolism
W1973592220,8,Cytoplasm,FALSE,
W1973592220,9,Gene Expression Regulation,FALSE,
W1973592220,10,Genes,FALSE,
W1973592220,11,Humans,FALSE,
W1973592220,12,Iron,FALSE,
W1973592220,13,Molecular Sequence Data,FALSE,
W1973592220,14,Nucleic Acid Conformation,FALSE,
W1973592220,15,"RNA, Messenger",FALSE,genetics
W1973592220,16,"RNA, Messenger",FALSE,drug effects
W1973592220,17,"RNA, Messenger",FALSE,
W1973592220,18,"Receptors, Transferrin",FALSE,
W1973592220,19,Transferrin,FALSE,metabolism
W1973592220,20,Transferrin,FALSE,
W1995499596,1,Caenorhabditis elegans Proteins,TRUE,
W1995499596,2,Protein Kinase C,TRUE,genetics
W1995499596,3,"Receptors, Drug",TRUE,
W1995499596,4,Amino Acid Sequence,FALSE,
W1995499596,5,Animals,FALSE,
W1995499596,6,Base Sequence,FALSE,
W1995499596,7,Brain,FALSE,
W1995499596,8,Brain,FALSE,enzymology
W1995499596,9,Carrier Proteins,FALSE,
W1995499596,10,Cell Line,FALSE,
W1995499596,11,"Cloning, Molecular",FALSE,
W1995499596,12,DNA,FALSE,
W1995499596,13,DNA,FALSE,genetics
W1995499596,14,Genes,FALSE,
W1995499596,15,Molecular Sequence Data,FALSE,
W1995499596,16,Phorbol Esters,FALSE,
W1995499596,17,Phorbol Esters,FALSE,metabolism
W1995499596,18,Protein Kinase C,FALSE,
W1995499596,19,Protein Kinase C,FALSE,metabolism
W1995499596,20,Rabbits,FALSE,
W1995499596,21,"Sequence Homology, Nucleic Acid",FALSE,
W1995499596,22,Transfection,FALSE,
W2093342523,1,Cell Membrane,TRUE,physiology
W2093342523,2,Kidney Tubules,TRUE,physiology
W2093342523,3,Vasopressins,TRUE,pharmacology
W2093342523,4,Animals,FALSE,
W2093342523,5,Body Water,FALSE,metabolism
W2093342523,6,Body Water,FALSE,
W2093342523,7,Cell Membrane,FALSE,drug effects
W2093342523,8,Cell Membrane,FALSE,
W2093342523,9,Cell Membrane,FALSE,ultrastructure
W2093342523,10,Endocytosis,FALSE,
W2093342523,11,Kidney Tubules,FALSE,
W2093342523,12,Kinetics,FALSE,
W2093342523,13,Rats,FALSE,
W2093342523,14,"Rats, Brattleboro",FALSE,
W2093342523,15,Thermodynamics,FALSE,
W2093342523,16,Vasopressins,FALSE,
W2070983684,1,"Neurons, Afferent",TRUE,physiology
W2070983684,2,Synapses,TRUE,physiology
W2070983684,3,Animals,FALSE,
W2070983684,4,Anisomycin,FALSE,
W2070983684,5,Anisomycin,FALSE,pharmacology
W2070983684,6,Aplysia,FALSE,
W2070983684,7,FMRFamide,FALSE,
W2070983684,8,"Neurons, Afferent",FALSE,
W2070983684,9,"Neurons, Afferent",FALSE,drug effects
W2070983684,10,Neuropeptides,FALSE,
W2070983684,11,Neuropeptides,FALSE,pharmacology
W2070983684,12,Synapses,FALSE,
W1978292798,1,Autoantibodies,TRUE,immunology
W1978292798,2,Immunoglobulin Idiotypes,TRUE,immunology
W1978292798,3,Immunoglobulin Variable Region,TRUE,immunology
W1978292798,4,Amino Acid Sequence,FALSE,
W1978292798,5,Autoantibodies,FALSE,
W1978292798,6,Choline,FALSE,pharmacology
W1978292798,7,Choline,FALSE,
W1978292798,8,Immunoglobulin Idiotypes,FALSE,
W1978292798,9,Immunoglobulin Variable Region,FALSE,
W1978292798,10,Peptides,FALSE,
W1978292798,11,Peptides,FALSE,pharmacology
W1978292798,12,Phosphorylcholine,FALSE,pharmacology
W1978292798,13,Phosphorylcholine,FALSE,
W1978292798,14,Protein Binding,FALSE,
W1978292798,15,Structure-Activity Relationship,FALSE,
W1809573767,1,Creatinine,TRUE,physiology
W1809573767,2,Oxygen,TRUE,metabolism
W1809573767,3,Ascorbic Acid,FALSE,
W1809573767,4,Copper,FALSE,
W1809573767,5,Creatinine,FALSE,
W1809573767,6,Free Radicals,FALSE,
W1809573767,7,Humans,FALSE,
W1809573767,8,Kinetics,FALSE,
W1809573767,9,Oxygen,FALSE,
W1809573767,10,Phycoerythrin,FALSE,analysis
W1809573767,11,Phycoerythrin,FALSE,
W1809573767,12,"Spectrometry, Fluorescence",FALSE,
W2157586076,1,Alcohol Dehydrogenase,TRUE,genetics
W2157586076,2,Drosophila,TRUE,genetics
W2157586076,3,"Enhancer Elements, Genetic",TRUE,
W2157586076,4,"Promoter Regions, Genetic",TRUE,
W2157586076,5,Alcohol Dehydrogenase,FALSE,
W2157586076,6,Alcohol Dehydrogenase,FALSE,analysis
W2157586076,7,Animals,FALSE,
W2157586076,8,Chromosome Deletion,FALSE,
W2157586076,9,Drosophila,FALSE,enzymology
W2157586076,10,Drosophila,FALSE,
W2157586076,11,Fat Body,FALSE,
W2157586076,12,Fat Body,FALSE,enzymology
W2157586076,13,Larva,FALSE,enzymology
W2157586076,14,Larva,FALSE,
W2157586076,15,Malpighian Tubules,FALSE,enzymology
W2157586076,16,Malpighian Tubules,FALSE,
W2157586076,17,Mutation,FALSE,
W2157586076,18,Organ Specificity,FALSE,
W2157586076,19,"Regulatory Sequences, Nucleic Acid",FALSE,
W2157586076,20,Species Specificity,FALSE,
W2157586076,21,"Transcription, Genetic",FALSE,
W2157586076,22,"Transformation, Genetic",FALSE,
W2023928842,1,DNA-Binding Proteins,TRUE,metabolism
W2023928842,2,Zinc,TRUE,metabolism
W2023928842,3,DNA-Binding Proteins,FALSE,
W2023928842,4,Transcription Factor TFIIIA,FALSE,
W2023928842,5,Transcription Factors,FALSE,metabolism
W2023928842,6,Transcription Factors,FALSE,
W2023928842,7,Zinc,FALSE,
W1990731469,1,Depth Perception,TRUE,
W1990731469,2,Motion Perception,TRUE,
W1990731469,3,"Vision, Ocular",TRUE,
