id,which_mesh,term,is_major_topic
W2108603500,1,AIDS Serodiagnosis,TRUE
W2108603500,2,HIV Infections,TRUE
W2108603500,3,HIV-1,TRUE
W2108603500,4,Algorithms,FALSE
W2108603500,5,HIV Antibodies,FALSE
W2108603500,6,HIV Antibodies,FALSE
W2108603500,7,HIV Infections,FALSE
W2108603500,8,HIV Infections,FALSE
W2108603500,9,HIV-1,FALSE
W2108603500,10,Humans,FALSE
W2108603500,11,Immunoenzyme Techniques,FALSE
W2108603500,12,Incidence,FALSE
W2108603500,13,Male,FALSE
W2108603500,14,"Models, Theoretical",FALSE
W2108603500,15,Predictive Value of Tests,FALSE
W2108603500,16,Sensitivity and Specificity,FALSE
W2108603500,17,"Statistics, Nonparametric",FALSE
W2105054066,1,Neoplasms,TRUE
W2105054066,2,Thromboembolism,TRUE
W2105054066,3,Cohort Studies,FALSE
W2105054066,4,Female,FALSE
W2105054066,5,Humans,FALSE
W2105054066,6,Incidence,FALSE
W2105054066,7,Male,FALSE
W2105054066,8,Middle Aged,FALSE
W2105054066,9,Neoplasms,FALSE
W2105054066,10,Polycythemia Vera,FALSE
W2105054066,11,Polycythemia Vera,FALSE
W2105054066,12,Registries,FALSE
W2105054066,13,Risk Factors,FALSE
W2105054066,14,Sweden,FALSE
W2105054066,15,Sweden,FALSE
W2105054066,16,Thromboembolism,FALSE
W2105054066,17,Time Factors,FALSE
W2075323628,1,HIV Infections,TRUE
W2075323628,2,HIV Infections,TRUE
W2075323628,3,HIV-1,TRUE
W2075323628,4,Herpes Genitalis,TRUE
W2075323628,5,Adult,FALSE
W2075323628,6,HIV Infections,FALSE
W2075323628,7,HIV-1,FALSE
W2075323628,8,HIV-1,FALSE
W2075323628,9,Herpes Genitalis,FALSE
W2075323628,10,Herpes Genitalis,FALSE
W2075323628,11,"Herpesvirus 2, Human",FALSE
W2075323628,12,"Herpesvirus 2, Human",FALSE
W2075323628,13,"Homosexuality, Male",FALSE
W2075323628,14,Humans,FALSE
W2075323628,15,Male,FALSE
W2075323628,16,Middle Aged,FALSE
W2075323628,17,Polymerase Chain Reaction,FALSE
W2075323628,18,"RNA, Viral",FALSE
W2075323628,19,"RNA, Viral",FALSE
W2075323628,20,Risk Factors,FALSE
W2075323628,21,Virus Shedding,FALSE
W1969901476,1,Anti-HIV Agents,TRUE
W1969901476,2,"Delivery, Obstetric",TRUE
W1969901476,3,HIV Infections,TRUE
W1969901476,4,HIV Infections,TRUE
W1969901476,5,HIV-1,TRUE
W1969901476,6,"Infectious Disease Transmission, Vertical",TRUE
W1969901476,7,"Pregnancy Complications, Infectious",TRUE
W1969901476,8,Zidovudine,TRUE
W1969901476,9,Anti-HIV Agents,FALSE
W1969901476,10,Cesarean Section,FALSE
W1969901476,11,Female,FALSE
W1969901476,12,HIV Infections,FALSE
W1969901476,13,Humans,FALSE
W1969901476,14,"Infant, Newborn",FALSE
W1969901476,15,"Infectious Disease Transmission, Vertical",FALSE
W1969901476,16,Multivariate Analysis,FALSE
W1969901476,17,Pregnancy,FALSE
W1969901476,18,"Pregnancy Complications, Infectious",FALSE
W1969901476,19,Prospective Studies,FALSE
W1969901476,20,Risk Factors,FALSE
W1969901476,21,Zidovudine,FALSE
W2132372975,1,"Encephalitis, Japanese",TRUE
W2132372975,2,Poliomyelitis,TRUE
W2132372975,3,Acute Disease,FALSE
W2132372975,4,Adolescent,FALSE
W2132372975,5,Child,FALSE
W2132372975,6,"Child, Preschool",FALSE
W2132372975,7,"Diagnosis, Differential",FALSE
W2132372975,8,"Encephalitis, Japanese",FALSE
W2132372975,9,"Encephalitis, Japanese",FALSE
W2132372975,10,"Encephalitis, Japanese",FALSE
W2132372975,11,Female,FALSE
W2132372975,12,Humans,FALSE
W2132372975,13,Male,FALSE
W2132372975,14,Muscle Hypotonia,FALSE
W2132372975,15,Muscle Hypotonia,FALSE
