id,which_concept,concept_id,term,level,score
W2037218287,1,C542059537,Domestic violence,4,0.83532804
W2037218287,2,C27415008,Psychological intervention,2,0.5421229
W2037218287,3,C3017944768,Poison control,2,0.50319
W2037218287,4,C149923435,Demography,1,0.48654976
W2037218287,5,C526869908,Suicide prevention,3,0.47552755
W2037218287,6,C190385971,Injury prevention,3,0.4624055
W2037218287,7,C15744967,Psychology,0,0.4445438
W2037218287,8,C71924100,Medicine,0,0.32906508
W2037218287,9,C99454951,Environmental health,1,0.297639
W2037218287,10,C144024400,Sociology,0,0.17560598
W2037218287,11,C118552586,Psychiatry,1,0.15913174
W2050937759,1,C86803240,Biology,0,0.82911026
W2050937759,2,C136449434,Innate immune system,3,0.6692306
W2050937759,3,C95444343,Cell biology,1,0.63817203
W2050937759,4,C2776954689,RIG-I,4,0.5619535
W2050937759,5,C104397665,Proteome,2,0.5351108
W2050937759,6,C183786373,Signal transducing adaptor protein,3,0.5237275
W2050937759,7,C67705224,RNA,3,0.51574737
W2050937759,8,C2780127873,Sendai virus,3,0.4524223
W2050937759,9,C2779174946,RNA virus,4,0.4441367
W2050937759,10,C62478195,Signal transduction,2,0.43499845
W2050937759,11,C2522874641,Virus,2,0.41907695
W2050937759,12,C98539663,Cytosol,3,0.41126305
W2050937759,13,C159047783,Virology,1,0.3649
W2050937759,14,C8891405,Immune system,2,0.24393785
W2050937759,15,C203014093,Immunology,1,0.15132588
W2050937759,16,C60644358,Bioinformatics,1,0.1142115
W2050937759,17,C54355233,Genetics,1,0.11117324
W2050937759,18,C104317684,Gene,2,0.106018335
W2050937759,19,C55493867,Biochemistry,1,0.084831595
W2050937759,20,C181199279,Enzyme,2,0
W2073441380,1,C2779998236,Loneliness,2,0.77447814
W2073441380,2,C150966472,Psychosocial,2,0.68852544
W2073441380,3,C74909509,Gerontology,1,0.5754387
W2073441380,4,C4727928,Social network (sociolinguistics),3,0.54900265
W2073441380,5,C134362201,Mental health,2,0.5315435
W2073441380,6,C169900460,Cognition,2,0.51658046
W2073441380,7,C207103383,Hazard ratio,3,0.5053678
W2073441380,8,C71924100,Medicine,0,0.4855456
W2073441380,9,C2777895361,Longitudinal study,2,0.47566622
W2073441380,10,C2778175527,Successful aging,2,0.47485307
W2073441380,11,C149923435,Demography,1,0.47087395
W2073441380,12,C2778087770,Social support,2,0.46992835
W2073441380,13,C50382708,Proportional hazards model,2,0.44584572
W2073441380,14,C15744967,Psychology,0,0.37711206
W2073441380,15,C118552586,Psychiatry,1,0.16736868
W2073441380,16,C44249647,Confidence interval,2,0.15157986
W2073441380,17,C126322002,Internal medicine,1,0.1229766
W2073441380,18,C518677369,Social media,2,0.12224281
W2073441380,19,C77805123,Social psychology,1,0.09667972
W2073441380,20,C142724271,Pathology,1,0
W2073441380,21,C144024400,Sociology,0,0
W2073441380,22,C17744445,Political science,0,0
W2073441380,23,C199539241,Law,1,0
W2009642254,1,C119060515,Interquartile range,2,0.7961298
W2009642254,2,C149923435,Demography,1,0.59641796
W2009642254,3,C71924100,Medicine,0,0.53750825
W2009642254,4,C65375091,Mixing patterns,3,0.5096855
W2009642254,5,C2993273237,Social contact,2,0.42807743
W2009642254,6,C142052008,Cross-sectional study,2,0.41923553
W2009642254,7,C99454951,Environmental health,1,0.4059606
W2009642254,8,C205649164,Geography,0,0.3962573
W2009642254,9,C74909509,Gerontology,1,0.361262
W2009642254,10,C15744967,Psychology,0,0.20287731
W2009642254,11,C138777275,Mixing (physics),2,0.12404141
W2009642254,12,C141071460,Surgery,1,0.096646935
W2009642254,13,C121332964,Physics,0,0
W2009642254,14,C142724271,Pathology,1,0
W2009642254,15,C62520636,Quantum mechanics,1,0
W2009642254,16,C144024400,Sociology,0,0
W2009642254,17,C138496976,Developmental psychology,1,0
W2000256732,1,C95967509,Multielectrode array,4,0.7076425
W2000256732,2,C111670793,Microelectrode,3,0.65486693
W2000256732,3,C185263204,Electrophysiology,2,0.6426393
W2000256732,4,C169760540,Neuroscience,1,0.5903484
W2000256732,5,C2776303644,Interfacing,2,0.53628963
W2000256732,6,C97562148,Electrode array,3,0.5268872
W2000256732,7,C2779530196,Axon,2,0.5094221
W2000256732,8,C24998067,Stimulation,2,0.4543128
W2000256732,9,C8673954,Microfluidics,2,0.44005424
W2000256732,10,C17525397,Electrode,2,0.4177924
W2000256732,11,C12554922,Biophysics,1,0.3790136
W2000256732,12,C86803240,Biology,0,0.31996223
W2000256732,13,C185592680,Chemistry,0,0.31916904
W2000256732,14,C192562407,Materials science,0,0.2747064
W2000256732,15,C41008148,Computer science,0,0.2727948
W2000256732,16,C171250308,Nanotechnology,1,0.22943556
W2000256732,17,C147789679,Physical chemistry,1,0
