id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2339795226,86,Pituitary Function in Hand-Schüller-Christian Disease,1972-06-08,FALSE,59,journal-article,5022887,1,A5072313172,Glenn D. Braunstein,"Endocrinology Service, Reproduction Research Branch, National Institute of Child Health and Human Development, National Institutes of Health (address reprint requests to Dr. Braunstein at the National Institutes of Health, Bldg. 10, Room 10B09, Bethesda, Md. 20014)",National Institutes of Health,I1299303238,1
W2339795226,86,Pituitary Function in Hand-Schüller-Christian Disease,1972-06-08,FALSE,59,journal-article,5022887,1,A5072313172,Glenn D. Braunstein,"Endocrinology Service, Reproduction Research Branch, National Institute of Child Health and Human Development, National Institutes of Health (address reprint requests to Dr. Braunstein at the National Institutes of Health, Bldg. 10, Room 10B09, Bethesda, Md. 20014)",Health and Human Development (2HD) Research Network,I4210162168,2
W2339795226,86,Pituitary Function in Hand-Schüller-Christian Disease,1972-06-08,FALSE,59,journal-article,5022887,2,A5018043196,Peter O. Kohler,"Endocrinology Service, Reproduction Research Branch, National Institute of Child Health and Human Development, National Institutes of Health (address reprint requests to Dr. Braunstein at the National Institutes of Health, Bldg. 10, Room 10B09, Bethesda, Md. 20014)",National Institutes of Health,I1299303238,1
W2339795226,86,Pituitary Function in Hand-Schüller-Christian Disease,1972-06-08,FALSE,59,journal-article,5022887,2,A5018043196,Peter O. Kohler,"Endocrinology Service, Reproduction Research Branch, National Institute of Child Health and Human Development, National Institutes of Health (address reprint requests to Dr. Braunstein at the National Institutes of Health, Bldg. 10, Room 10B09, Bethesda, Md. 20014)",Health and Human Development (2HD) Research Network,I4210162168,2
W2015600668,70,Hemodynamic Response of the Pulmonary Circulation to Bronchopulmonary Lavage in Man,1972-06-08,FALSE,56,journal-article,5022888,1,A5012115788,Robert M. Rogers,"departments of Medicine, Physiology and Anesthesiology, University of Pennsylvania School of Medicine (address reprint requests to Dr. Rogers at the University of Oklahoma Medical Center, P.O. Box 26901, Oklahoma City, Okla. 73901)",Rogers (United States),I75717288,1
W2015600668,70,Hemodynamic Response of the Pulmonary Circulation to Bronchopulmonary Lavage in Man,1972-06-08,FALSE,56,journal-article,5022888,1,A5012115788,Robert M. Rogers,"departments of Medicine, Physiology and Anesthesiology, University of Pennsylvania School of Medicine (address reprint requests to Dr. Rogers at the University of Oklahoma Medical Center, P.O. Box 26901, Oklahoma City, Okla. 73901)",University of Oklahoma Medical Center,I2803024077,2
W2015600668,70,Hemodynamic Response of the Pulmonary Circulation to Bronchopulmonary Lavage in Man,1972-06-08,FALSE,56,journal-article,5022888,2,A5046202022,J. P. Szidon,"departments of Medicine, Physiology and Anesthesiology, University of Pennsylvania School of Medicine (address reprint requests to Dr. Rogers at the University of Oklahoma Medical Center, P.O. Box 26901, Oklahoma City, Okla. 73901)",Rogers (United States),I75717288,1
W2015600668,70,Hemodynamic Response of the Pulmonary Circulation to Bronchopulmonary Lavage in Man,1972-06-08,FALSE,56,journal-article,5022888,2,A5046202022,J. P. Szidon,"departments of Medicine, Physiology and Anesthesiology, University of Pennsylvania School of Medicine (address reprint requests to Dr. Rogers at the University of Oklahoma Medical Center, P.O. Box 26901, Oklahoma City, Okla. 73901)",University of Oklahoma Medical Center,I2803024077,2
W2015600668,70,Hemodynamic Response of the Pulmonary Circulation to Bronchopulmonary Lavage in Man,1972-06-08,FALSE,56,journal-article,5022888,3,A5049082426,James C. Shelburne,"departments of Medicine, Physiology and Anesthesiology, University of Pennsylvania School of Medicine (address reprint requests to Dr. Rogers at the University of Oklahoma Medical Center, P.O. Box 26901, Oklahoma City, Okla. 73901)",Rogers (United States),I75717288,1
W2015600668,70,Hemodynamic Response of the Pulmonary Circulation to Bronchopulmonary Lavage in Man,1972-06-08,FALSE,56,journal-article,5022888,3,A5049082426,James C. Shelburne,"departments of Medicine, Physiology and Anesthesiology, University of Pennsylvania School of Medicine (address reprint requests to Dr. Rogers at the University of Oklahoma Medical Center, P.O. Box 26901, Oklahoma City, Okla. 73901)",University of Oklahoma Medical Center,I2803024077,2
