id,which_concept,concept_id,term,level,score
W80667966,1,C2778835679,Thyroglobulin,3,0.9791679
W80667966,2,C185592680,Chemistry,0,0.8154487
W80667966,3,C43617362,Chromatography,1,0.8090025
W80667966,4,C54689828,Ultracentrifuge,2,0.7301645
W80667966,5,C539932907,Iodine,2,0.59480685
W80667966,6,C193363816,Size-exclusion chromatography,3,0.5603513
W80667966,7,C526584372,Thyroid,2,0.5183345
W80667966,8,C7623868,Centrifugation,2,0.50072217
W80667966,9,C40250595,Electrophoresis,2,0.46102083
W80667966,10,C55493867,Biochemistry,1,0.41186494
W80667966,11,C134018914,Endocrinology,1,0.12610918
W80667966,12,C178790620,Organic chemistry,1,0.08213222
W80667966,13,C181199279,Enzyme,2,0.075754285
W80667966,14,C71924100,Medicine,0,0.072019845
W157112779,1,C2778253522,Teichoic acid,4,0.89686495
W157112779,2,C185592680,Chemistry,0,0.5214614
W157112779,3,C55493867,Biochemistry,1,0.41730672
W157112779,4,C125235067,Cell wall,2,0.09092596
W157112779,5,C2776634448,Peptidoglycan,3,0.0908345
W44866970,1,C181199279,Enzyme,2,0.5542846
W44866970,2,C185592680,Chemistry,0,0.5353475
W44866970,3,C2779679103,Degradation (telecommunications),2,0.5166057
W44866970,4,C55493867,Biochemistry,1,0.48129836
W44866970,5,C70721500,Computational biology,1,0.34379148
W44866970,6,C86803240,Biology,0,0.27978507
W44866970,7,C41008148,Computer science,0,0.23531839
W44866970,8,C76155785,Telecommunications,1,0
W1483286156,1,C20251656,Glycolysis,3,0.80973774
W1483286156,2,C185592680,Chemistry,0,0.49588618
W1483286156,3,C55493867,Biochemistry,1,0.4277604
W1483286156,4,C95444343,Cell biology,1,0.4009862
W1483286156,5,C62231903,Metabolism,2,0.27937245
W1483286156,6,C86803240,Biology,0,0.27400047
W20140133,1,C2778253522,Teichoic acid,4,0.89786494
W20140133,2,C185592680,Chemistry,0,0.49337497
W20140133,3,C21951064,Combinatorial chemistry,1,0.3572482
W20140133,4,C55493867,Biochemistry,1,0.33970484
W20140133,5,C181199279,Enzyme,2,0.06784424
W20140133,6,C2776634448,Peptidoglycan,3,0.05841604
W79813148,1,C2777552656,Mutase,3,0.6824981
W79813148,2,C61174792,Glutamate receptor,3,0.5508006
W79813148,3,C185592680,Chemistry,0,0.4988203
W79813148,4,C55493867,Biochemistry,1,0.43802023
W79813148,5,C91754966,Phosphoglycerate mutase,4,0.42521733
W79813148,6,C181199279,Enzyme,2,0.1377284
W79813148,7,C170493617,Receptor,2,0
W79813148,8,C20251656,Glycolysis,3,0
W2125067130,1,C20251656,Glycolysis,3,0.8317514
W2125067130,2,C95444343,Cell biology,1,0.49117777
W2125067130,3,C185592680,Chemistry,0,0.48797816
W2125067130,4,C55493867,Biochemistry,1,0.42660362
W2125067130,5,C86803240,Biology,0,0.2927181
W2125067130,6,C62231903,Metabolism,2,0.26835006
W1012301336,1,C553450214,Biosynthesis,3,0.7193944
W1012301336,2,C108625454,Glycoprotein,2,0.6823981
W1012301336,3,C55493867,Biochemistry,1,0.5597479
W1012301336,4,C185592680,Chemistry,0,0.5256352
W1012301336,5,C104317684,Gene,2,0.073515385
W67578151,1,C81358767,Globulin,2,0.5222705
W67578151,2,C2778977261,Carbohydrate,2,0.5166652
W67578151,3,C185592680,Chemistry,0,0.43300813
W67578151,4,C55493867,Biochemistry,1,0.40741283
W67578151,5,C86803240,Biology,0,0.24246359
W67578151,6,C203014093,Immunology,1,0.18304965
W1502622813,1,C2909279666,Squalus acanthias,2,0.9964891
W1502622813,2,C2909007308,Spiny dogfish,3,0.5446978
W1502622813,3,C2780841128,Characterization (materials science),2,0.53611463
W1502622813,4,C505870484,Fishery,1,0.5082666
W1502622813,5,C185592680,Chemistry,0,0.5027008
W1502622813,6,C86803240,Biology,0,0.37936133
W1502622813,7,C90856448,Zoology,1,0.33949202
W1502622813,8,C55493867,Biochemistry,1,0.31103189999999997
W1502622813,9,C192562407,Materials science,0,0.113748014
W1502622813,10,C171250308,Nanotechnology,1,0.085844755
W2402042236,1,C2778253522,Teichoic acid,4,0.9254446
W2402042236,2,C185592680,Chemistry,0,0.49778414
W2402042236,3,C55493867,Biochemistry,1,0.37506697
W2402042236,4,C21951064,Combinatorial chemistry,1,0.32661366
W2402042236,5,C125235067,Cell wall,2,0.07972348
W2402042236,6,C2776634448,Peptidoglycan,3,0.07777038
W2411037497,1,C2778063876,Myoglobin,2,0.9326515
W2411037497,2,C185592680,Chemistry,0,0.63683075
W2411037497,3,C2776125364,Albumin,2,0.60635006
W2411037497,4,C165616093,Serum albumin,2,0.5169653
W2411037497,5,C55493867,Biochemistry,1,0.42796606
W79747536,1,C185592680,Chemistry,0,0.35550433
W1494018898,1,C20251656,Glycolysis,3,0.81674874
W1494018898,2,C185592680,Chemistry,0,0.4750973
W1494018898,3,C95444343,Cell biology,1,0.43027475
W1494018898,4,C55493867,Biochemistry,1,0.42374164
W1494018898,5,C86803240,Biology,0,0.28782022
W1494018898,6,C62231903,Metabolism,2,0.2534508
W90674671,1,C2780115458,Sialic acid,2,0.8278787
W90674671,2,C185592680,Chemistry,0,0.5984813
W90674671,3,C2777331542,Ganglioside,2,0.52584153
W90674671,4,C55493867,Biochemistry,1,0.4943633
W90674671,5,C2911126425,Brain chemistry,2,0.45248774
W90674671,6,C43617362,Chromatography,1,0.4170023
W90674671,7,C86803240,Biology,0,0.20372131
W90674671,8,C134018914,Endocrinology,1,0.07556534
W4780316,1,C28859421,Mitochondrion,2,0.65400076
W4780316,2,C185592680,Chemistry,0,0.4892559
W4780316,3,C55493867,Biochemistry,1,0.488251
W4780316,4,C126322002,Internal medicine,1,0.38005722
W4780316,5,C31903555,Food science,1,0.37121856
W4780316,6,C86803240,Biology,0,0.35687643
W4780316,7,C134018914,Endocrinology,1,0.35589403
W4780316,8,C71924100,Medicine,0,0.22413322
