id,which_mesh,term,is_major_topic
W3012562222,1,Betacoronavirus,TRUE
W3012562222,2,Compassionate Use Trials,TRUE
W3012562222,3,Coronavirus Infections,TRUE
W3012562222,4,Off-Label Use,TRUE
W3012562222,5,"Pneumonia, Viral",TRUE
W3012562222,6,Randomized Controlled Trials as Topic,TRUE
W3012562222,7,Antiviral Agents,FALSE
W3012562222,8,Antiviral Agents,FALSE
W3012562222,9,Antiviral Agents,FALSE
W3012562222,10,COVID-19,FALSE
W3012562222,11,Coronavirus Infections,FALSE
W3012562222,12,"Hemorrhagic Fever, Ebola",FALSE
W3012562222,13,"Hemorrhagic Fever, Ebola",FALSE
W3012562222,14,Humans,FALSE
W3012562222,15,Pandemics,FALSE
W3012562222,16,"Pneumonia, Viral",FALSE
W3012562222,17,SARS-CoV-2,FALSE
W3012868903,1,Cross Infection,TRUE
W3012868903,2,Adult,FALSE
W3012868903,3,Anti-Bacterial Agents,FALSE
W3012868903,4,Asia,FALSE
W3012868903,5,Cross-Sectional Studies,FALSE
W3012868903,6,Humans,FALSE
W3012868903,7,Intensive Care Units,FALSE
W3012868903,8,Male,FALSE
W3012868903,9,Middle Aged,FALSE
W3012868903,10,Middle East,FALSE
W3012868903,11,Prevalence,FALSE
W3012745165,1,Cardiovascular Diseases,TRUE
W3012745165,2,Gait,TRUE
W3012745165,3,Neoplasms,TRUE
W3012745165,4,Walking,TRUE
W3012745165,5,Accelerometry,FALSE
W3012745165,6,Adult,FALSE
W3012745165,7,Aged,FALSE
W3012745165,8,Cardiovascular Diseases,FALSE
W3012745165,9,Female,FALSE
W3012745165,10,Gait,FALSE
W3012745165,11,Humans,FALSE
W3012745165,12,Incidence,FALSE
W3012745165,13,Male,FALSE
W3012745165,14,Middle Aged,FALSE
W3012745165,15,Neoplasms,FALSE
W3012745165,16,Nutrition Surveys,FALSE
W3012745165,17,Proportional Hazards Models,FALSE
W3012745165,18,United States,FALSE
W3012745165,19,United States,FALSE
W3012745165,20,Walking,FALSE
W3012753807,1,Aftercare,TRUE
W3012753807,2,Betacoronavirus,TRUE
W3012753807,3,Coronavirus Infections,TRUE
W3012753807,4,"Pneumonia, Viral",TRUE
W3012753807,5,Subacute Care,TRUE
W3012753807,6,Aftercare,FALSE
W3012753807,7,COVID-19,FALSE
W3012753807,8,Coronavirus Infections,FALSE
W3012753807,9,Health Workforce,FALSE
W3012753807,10,Humans,FALSE
W3012753807,11,Pandemics,FALSE
W3012753807,12,Personnel Staffing and Scheduling,FALSE
W3012753807,13,"Pneumonia, Viral",FALSE
W3012753807,14,SARS-CoV-2,FALSE
W3012753807,15,Subacute Care,FALSE
W3012753807,16,United States,FALSE
W3012820582,1,Diet,TRUE
W3012820582,2,"Diet, Healthy",TRUE
W3012820582,3,Adolescent,FALSE
W3012820582,4,Child,FALSE
W3012820582,5,"Child, Preschool",FALSE
W3012820582,6,Cross-Sectional Studies,FALSE
W3012820582,7,Diet,FALSE
W3012820582,8,Diet,FALSE
W3012820582,9,Diet,FALSE
W3012820582,10,Diet Surveys,FALSE
W3012820582,11,"Diet, Healthy",FALSE
W3012820582,12,Female,FALSE
W3012820582,13,Food Assistance,FALSE
W3012820582,14,Food Assistance,FALSE
W3012820582,15,Humans,FALSE
W3012820582,16,Male,FALSE
