id,which_mesh,term,is_major_topic
W2017035524,1,Folic Acid,TRUE
W2017035524,2,"NADP",TRUE
W2017035524,3,Animals,FALSE
W2017035524,4,Carbon,FALSE
W2017035524,5,Carbon,FALSE
W2017035524,6,Cell Line,FALSE
W2017035524,7,"Cell Line, Tumor",FALSE
W2017035524,8,Cytosol,FALSE
W2017035524,9,Cytosol,FALSE
W2017035524,10,Cytosol,FALSE
W2017035524,11,Folic Acid,FALSE
W2017035524,12,Glutathione,FALSE
W2017035524,13,Glutathione,FALSE
W2017035524,14,Glycine,FALSE
W2017035524,15,Glycine,FALSE
W2017035524,16,HEK293 Cells,FALSE
W2017035524,17,Humans,FALSE
W2017035524,18,Isoenzymes,FALSE
W2017035524,19,Isoenzymes,FALSE
W2017035524,20,Isoenzymes,FALSE
W2017035524,21,Isoenzymes,FALSE
W2017035524,22,Leucovorin,FALSE
W2017035524,23,Leucovorin,FALSE
W2017035524,24,Leucovorin,FALSE
W2017035524,25,Methylenetetrahydrofolate Dehydrogenase (NADP),FALSE
W2017035524,26,Methylenetetrahydrofolate Dehydrogenase (NADP),FALSE
W2017035524,27,Methylenetetrahydrofolate Dehydrogenase (NADP),FALSE
W2017035524,28,Methylenetetrahydrofolate Dehydrogenase (NADP),FALSE
W2017035524,29,Mice,FALSE
W2017035524,30,Mitochondria,FALSE
W2017035524,31,Mitochondria,FALSE
W2017035524,32,Mitochondria,FALSE
W2017035524,33,"NADP",FALSE
W2017035524,34,"NADP",FALSE
W2017035524,35,Oxidation-Reduction,FALSE
W2017035524,36,Oxidative Stress,FALSE
W2017035524,37,Pentose Phosphate Pathway,FALSE
W2017035524,38,Serine,FALSE
W2017035524,39,Serine,FALSE
W2017035524,40,Tetrahydrofolates,FALSE
W2017035524,41,Tetrahydrofolates,FALSE
W2010368308,1,Cell Lineage,TRUE
W2010368308,2,Heart Injuries,TRUE
W2010368308,3,"Myoblasts, Cardiac",TRUE
W2010368308,4,"Myoblasts, Cardiac",TRUE
W2010368308,5,Myocardium,TRUE
W2010368308,6,"Myocytes, Cardiac",TRUE
W2010368308,7,Proto-Oncogene Proteins c-kit,TRUE
W2010368308,8,Aging,FALSE
W2010368308,9,Aging,FALSE
W2010368308,10,Animals,FALSE
W2010368308,11,Cell Differentiation,FALSE
W2010368308,12,Cell Fusion,FALSE
W2010368308,13,Endothelial Cells,FALSE
W2010368308,14,Endothelial Cells,FALSE
W2010368308,15,Endothelial Cells,FALSE
W2010368308,16,Female,FALSE
W2010368308,17,Heart,FALSE
W2010368308,18,Heart,FALSE
W2010368308,19,Heart Injuries,FALSE
W2010368308,20,Integrases,FALSE
W2010368308,21,Integrases,FALSE
W2010368308,22,Integrases,FALSE
W2010368308,23,Male,FALSE
W2010368308,24,Mice,FALSE
W2010368308,25,"Models, Biological",FALSE
W2010368308,26,"Myoblasts, Cardiac",FALSE
W2010368308,27,Myocardium,FALSE
W2010368308,28,"Myocytes, Cardiac",FALSE
W2010368308,29,"Myocytes, Cardiac",FALSE
W2010368308,30,Proto-Oncogene Proteins c-kit,FALSE
W2010368308,31,Regeneration,FALSE
W2010368308,32,Regeneration,FALSE
W2010368308,33,Tamoxifen,FALSE
W2010368308,34,Tamoxifen,FALSE
W2047618390,1,Biodiversity,TRUE
W2047618390,2,Carbon Cycle,TRUE
W2047618390,3,Ecosystem,TRUE
W2047618390,4,Arctic Regions,FALSE
W2047618390,5,Carbon,FALSE
W2047618390,6,Carbon,FALSE
W2047618390,7,Nitrogen,FALSE
W2047618390,8,Nitrogen,FALSE
W2047618390,9,Nitrogen Cycle,FALSE
W2047618390,10,Plants,FALSE
W2047618390,11,Plants,FALSE
W2047618390,12,Tropical Climate,FALSE
W2073253475,1,Escherichia coli,TRUE
W2073253475,2,Escherichia coli,TRUE
W2073253475,3,Genetic Code,TRUE
W2073253475,4,Genomic Instability,TRUE
W2073253475,5,Nucleotides,TRUE
W2073253475,6,Nucleotides,TRUE
W2073253475,7,Synthetic Biology,TRUE
W2073253475,8,Algal Proteins,FALSE
W2073253475,9,Algal Proteins,FALSE
W2073253475,10,Algal Proteins,FALSE
W2073253475,11,Base Pairing,FALSE
W2073253475,12,Culture Media,FALSE
W2073253475,13,Culture Media,FALSE
W2073253475,14,Culture Media,FALSE
W2073253475,15,Culture Media,FALSE
W2073253475,16,DNA Repair,FALSE
W2073253475,17,DNA Replication,FALSE
W2073253475,18,Escherichia coli,FALSE
W2073253475,19,Escherichia coli,FALSE
W2073253475,20,Genetic Code,FALSE
W2073253475,21,Genetic Code,FALSE
W2073253475,22,Genomic Instability,FALSE
W2073253475,23,Isoquinolines,FALSE
W2073253475,24,Isoquinolines,FALSE
W2073253475,25,Naphthalenes,FALSE
W2073253475,26,Naphthalenes,FALSE
W2073253475,27,Nucleotide Transport Proteins,FALSE
W2073253475,28,Nucleotide Transport Proteins,FALSE
W2073253475,29,Nucleotide Transport Proteins,FALSE
W2073253475,30,Nucleotides,FALSE
W2073253475,31,Nucleotides,FALSE
W2073253475,32,Plasmids,FALSE
W2073253475,33,Plasmids,FALSE
W2073253475,34,Plasmids,FALSE
W2073253475,35,Synthetic Biology,FALSE
W2073253475,36,Thiones,FALSE
W2073253475,37,Thiones,FALSE
W2016054852,1,B-Lymphocytes,TRUE
W2016054852,2,B-Lymphocytes,TRUE
W2016054852,3,"Clonal Selection, Antigen-Mediated",TRUE
W2016054852,4,Germinal Center,TRUE
W2016054852,5,Germinal Center,TRUE
W2016054852,6,"Somatic Hypermutation, Immunoglobulin",TRUE
W2016054852,7,Animals,FALSE
W2016054852,8,Antibody Affinity,FALSE
W2016054852,9,Antibody Affinity,FALSE
W2016054852,10,Antigen Presentation,FALSE
W2016054852,11,Antigen Presentation,FALSE
W2016054852,12,Antigens,FALSE
W2016054852,13,Antigens,FALSE
W2016054852,14,B-Lymphocytes,FALSE
W2016054852,15,B-Lymphocytes,FALSE
W2016054852,16,Cell Movement,FALSE
W2016054852,17,Cell Proliferation,FALSE
W2016054852,18,"Clonal Selection, Antigen-Mediated",FALSE
W2016054852,19,Clone Cells,FALSE
W2016054852,20,Clone Cells,FALSE
W2016054852,21,Clone Cells,FALSE
W2016054852,22,Clone Cells,FALSE
W2016054852,23,"Genes, Reporter",FALSE
W2016054852,24,"Genes, Reporter",FALSE
W2016054852,25,Germinal Center,FALSE
W2016054852,26,Male,FALSE
W2016054852,27,Mice,FALSE
W2016054852,28,S Phase,FALSE
W2016054852,29,"Somatic Hypermutation, Immunoglobulin",FALSE
W2016054852,30,"T-Lymphocytes, Helper-Inducer",FALSE
W2016054852,31,"T-Lymphocytes, Helper-Inducer",FALSE
W2016054852,32,"T-Lymphocytes, Helper-Inducer",FALSE
W2016054852,33,Time Factors,FALSE
W2033357735,1,Freezing,TRUE
W2033357735,2,Ice Cover,TRUE
W2033357735,3,"Models, Theoretical",TRUE
W2033357735,4,Rain,TRUE
W2033357735,5,Volatilization,TRUE
W2033357735,6,Air,FALSE
W2033357735,7,Arctic Regions,FALSE
W2033357735,8,Atlantic Ocean,FALSE
W2033357735,9,Atmosphere,FALSE
W2033357735,10,Atmosphere,FALSE
W2033357735,11,Global Warming,FALSE
W2033357735,12,Global Warming,FALSE
W2033357735,13,Oceans and Seas,FALSE
W2033357735,14,Rivers,FALSE
W2033357735,15,Salinity,FALSE
W2033357735,16,Seasons,FALSE
W2033357735,17,Seawater,FALSE
W2033357735,18,Seawater,FALSE
W2033357735,19,Snow,FALSE
W2033357735,20,Temperature,FALSE
W2033357735,21,Water Cycle,FALSE
W2033357735,22,Water Movements,FALSE
W2040156859,1,Brain Mapping,TRUE
W2040156859,2,"Models, Neurological",TRUE
W2040156859,3,Neural Pathways,TRUE
W2040156859,4,Retina,TRUE
W2040156859,5,Retina,TRUE
W2040156859,6,Spatio-Temporal Analysis,TRUE
W2040156859,7,Amacrine Cells,FALSE
W2040156859,8,Amacrine Cells,FALSE
W2040156859,9,Amacrine Cells,FALSE
W2040156859,10,Amacrine Cells,FALSE
W2040156859,11,Animals,FALSE
W2040156859,12,Artificial Intelligence,FALSE
W2040156859,13,Crowdsourcing,FALSE
W2040156859,14,Dendrites,FALSE
W2040156859,15,Dendrites,FALSE
W2040156859,16,Mice,FALSE
W2040156859,17,Motion,FALSE
W2040156859,18,Neural Pathways,FALSE
W2040156859,19,Presynaptic Terminals,FALSE
W2040156859,20,Presynaptic Terminals,FALSE
W2040156859,21,Retina,FALSE
W2040156859,22,Retinal Bipolar Cells,FALSE
W2040156859,23,Retinal Bipolar Cells,FALSE
W2040156859,24,Retinal Bipolar Cells,FALSE
W2040156859,25,Retinal Bipolar Cells,FALSE
W2047712100,1,Learning,TRUE
W2047712100,2,Motor Cortex,TRUE
W2047712100,3,Motor Skills,TRUE
W2047712100,4,Spatio-Temporal Analysis,TRUE
W2047712100,5,Animals,FALSE
W2047712100,6,Calcium,FALSE
W2047712100,7,Calcium,FALSE
W2047712100,8,Dendritic Spines,FALSE
W2047712100,9,Dendritic Spines,FALSE
W2047712100,10,Female,FALSE
W2047712100,11,Forelimb,FALSE
W2047712100,12,Forelimb,FALSE
W2047712100,13,Learning,FALSE
