id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2066200076,0,THE DANGERS OF SALINE INJECTIONS,1911-12-16,FALSE,39,journal-article,20765919,1,A5007193352,Edward C. Hort,,,,1
W2066200076,0,THE DANGERS OF SALINE INJECTIONS,1911-12-16,FALSE,39,journal-article,20765919,2,A5031129405,W. J. Penfold,,,,1
W2024642175,0,THE LATE DR. HUGHLINGS JACKSON: RECOLLECTIONS OF A LIFELONG FRIENDSHIP,1911-12-09,FALSE,10,journal-article,20765913,1,A5033527279,Jonathan Hutchinson,,,,1
W2071102653,0,THE BACTERIOLOGY OF THE COCKROACH,1911-12-09,FALSE,9,journal-article,20765909,1,A5070329811,C. Conyers Morrell,,,,1
W2077938828,0,SOME MANIFESTATIONS OF PITUITARY GROWTHS,1911-12-02,FALSE,8,journal-article,20765891,1,A5050390201,John J. Evans,,,,1
W2025282009,0,A CASE OF PAROXYSMAL TACHYCARDIA,1911-12-23,FALSE,5,journal-article,20765930,1,A5046578953,R.O. Moon,,,,1
W2023513629,0,THE ROUTINE USE OF SPINAL ANAESTHESIA: A STUDY OF FIVE HUNDRED CONSECUTIVE CASES,1911-12-23,FALSE,3,journal-article,20765928,1,A5016779116,Owen Richards,,,,1
W2080996043,0,Two Lectures ON UNICELLULA CANCRI: THE PARASITE OF CANCER: Delivered before the Royal College of Surgeons of England,1911-12-02,FALSE,3,journal-article,20765890,1,A5036472288,Henry T. Butlin,,,,1
W2011978587,0,Epidemic Anterior Poliomyelitis in South Derbyshire,1911-12-30,FALSE,2,journal-article,20765937,1,A5074042070,John Moir,,,,1
W2027152346,0,"An Address ON CERTAIN OPERATIVE PROCEDURES IN THE PARALYSIS OF CHILDREN, WITH SPECIAL REFERENCE TO POLIOMYELITIS: Delivered before the Northumberland and Durham Medical Society",1911-12-09,FALSE,2,journal-article,20765906,1,A5006992274,Robert Jones,,,,1
W2039697836,0,A Lecture ON LEPROSY: A NEW VIEW OF ITS BACTERIOLOGY AND TREATMENT: Delivered at the London School of Tropical Medicine,1911-12-16,FALSE,2,journal-article,20765917,1,A5063689818,T Williams,,,,1
W2148297759,0,An Address on the Varieties of Colitis and their Diagnosis by Sigmoidoscopic Examination,1911-12-30,FALSE,2,journal-article,20765933,1,A5077800531,Mummery Pl,,,,1
W1997416198,0,A REPORT OF SIX CASES OF ARSENICAL POISONING CAUSED BY FUMES FROM A COKE STOVE,1911-12-16,FALSE,1,journal-article,20765920,1,A5080291311,Taylor Jg,,,,1
W1997416198,0,A REPORT OF SIX CASES OF ARSENICAL POISONING CAUSED BY FUMES FROM A COKE STOVE,1911-12-16,FALSE,1,journal-article,20765920,2,A5045255398,Trubshaw Kv,,,,1
W2010281154,0,EPIDEMIC PARALYSIS (POLIOENCEPHALOMYELITIS),1911-12-02,FALSE,1,journal-article,20765894,1,A5078309839,S. C. Hounsfield,,,,1
W2024821656,0,THE VACCINE TREATMENT OF GONOCOCCAL ARTHRITIS,1911-12-02,FALSE,1,journal-article,20765892,1,A5063882968,Ralph Stockman,,,,1
W2032577995,0,Epidemic Poliomyelitis Occurring at Stowmarket,1911-12-30,FALSE,1,journal-article,20765935,1,A5022189833,Sharon Hillier,,,,1
W2132017540,0,A Record of Some Cases of Epidemic Paralysis Occurring in Hampshire,1911-12-30,FALSE,1,journal-article,20765936,1,A5088915002,Gene England,,,,1
W1970216762,0,ON THE USE OF THE SPHYGMO-OSCILLOMETER OF PACHON,1911-12-02,FALSE,0,journal-article,20765896,1,A5019840923,H. L. Watson-Wemyss,,,,1
W1973197783,0,LEUCODERMIA UNDERGOING PIGMENTATION ON EXPOSURE TO SUNLIGHT,1911-12-23,FALSE,0,journal-article,20765929,1,A5002451832,Kenneth H. Jones,,,,1
W1973309261,0,A Clinical Lecture ON THE SURGERY OF THE ABDOMINAL WALL: Delivered at the Middlesex Hospital,1911-12-09,FALSE,0,journal-article,20765905,1,A5071927408,A. Pearce Gould,,,,1
W1987760026,0,"An Inaugural Address ON BIER'S HYPERAEMIC TREATMENT: Delivered to the Willesden and District Medical Society, October 20th, 1911",1911-12-16,FALSE,0,journal-article,20765916,1,A5077324066,Herbert F. Waterhouse,,,,1
