id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2064104974,91,ACUTE CALCIUM DEPOSITS IN THE HAND,1955-01-29,FALSE,88,journal-article,13221441,1,A5056576284,Robert E. Carroll,,,,1
W2064104974,91,ACUTE CALCIUM DEPOSITS IN THE HAND,1955-01-29,FALSE,88,journal-article,13221441,2,A5073821042,William A. Sinton,,,,1
W2064104974,91,ACUTE CALCIUM DEPOSITS IN THE HAND,1955-01-29,FALSE,88,journal-article,13221441,3,A5040276485,Andrea M. Garcia,,,,1
W1983731808,99,NEUROGENIC TUMORS OF THE NASAL FOSSA,1955-01-22,FALSE,87,journal-article,13221415,1,A5080445754,Lawrence J. McCormack,,,,1
W2074704098,105,OBSTRUCTIVE-TYPE JAUNDICE DUE TO CHLORPROMAZINE (THORAZINE),1955-01-22,FALSE,53,journal-article,13221416,1,A5001200492,Ray A. Van Ommen,,,,1
W1989286734,99,DISTRIBUTION OF COLORADO TICK FEVER AND VIRUS-CARRYING TICKS,1955-01-22,FALSE,45,journal-article,13221421,1,A5091712197,Carl M. Eklund,,,,1
W2086778263,111,AGRANULOCYTOSIS FOLLOWING DIAMOX THERAPY,1955-01-22,FALSE,38,journal-article,13221423,1,A5010403825,Julius R. Pearson,,,,1
W2035713638,94,SOURCES OF UPPER ALIMENTARY TRACT HEMORRHAGE IN CIRRHOSIS OF THE LIVER,1955-01-29,FALSE,36,journal-article,13221438,1,A5020774196,David C. Fainer,,,,1
W2041841296,95,BRYANT'S TRACTION,1955-01-29,FALSE,33,journal-article,13221439,1,A5045325895,Jesse T. Nicholson,,,,1
W2037019335,95,CLINICAL SIGNIFICANCE OF ANTIBIOTIC-RESISTANT BACTERIA,1955-01-22,FALSE,28,journal-article,13221418,1,A5067454808,Harry F. Dowling,,,,1
W1972531060,107,SIGNIFICANCE OF TIETZE'S SYNDROME IN DIFFERENTIAL DIAGNOSIS OF CHEST PAIN,1955-02-05,FALSE,20,journal-article,13221462,1,A5066362959,William H. Wehrmacher,,,,1
W1966575334,105,SEGMENTAL AORTO-ILIAC AND FEMORAL ARTERIAL OCCLUSION,1955-01-29,FALSE,19,journal-article,13221442,1,A5071345020,D. Emerick Szilagyi,,,,1
W1966575334,105,SEGMENTAL AORTO-ILIAC AND FEMORAL ARTERIAL OCCLUSION,1955-01-29,FALSE,19,journal-article,13221442,2,A5082818396,Paul R. Overhulse,,,,1
W4235329461,0,OSTEOARTHRITIS,1955-02-05,FALSE,19,journal-article,13221454,1,A5032225970,Edward W. Lowman,,,,1
W2034588097,114,PHILADELPHIA PULMONARY NEOPLASM RESEARCH PROJECT,1955-01-29,FALSE,16,journal-article,13221445,1,A5026941150,Katharine R. Boucot,,,,1
W2034588097,114,PHILADELPHIA PULMONARY NEOPLASM RESEARCH PROJECT,1955-01-29,FALSE,16,journal-article,13221445,2,A5026612433,William J. Carnahan,,,,1
W2034588097,114,PHILADELPHIA PULMONARY NEOPLASM RESEARCH PROJECT,1955-01-29,FALSE,16,journal-article,13221445,3,A5063673979,David A. Cooper,,,,1
W2034588097,114,PHILADELPHIA PULMONARY NEOPLASM RESEARCH PROJECT,1955-01-29,FALSE,16,journal-article,13221445,4,A5078547283,Thomas F. Nealon,,,,1
W2034588097,114,PHILADELPHIA PULMONARY NEOPLASM RESEARCH PROJECT,1955-01-29,FALSE,16,journal-article,13221445,5,A5085416741,Donald J. Ottenberg,,,,1
W2034588097,114,PHILADELPHIA PULMONARY NEOPLASM RESEARCH PROJECT,1955-01-29,FALSE,16,journal-article,13221445,6,A5018658182,Peter A. Theodos,,,,1
W2008631127,90,BORON ABSORPTION FROM BORATED TALC,1955-02-05,FALSE,15,journal-article,13221461,1,A5063369311,Russell S. Fisher,,,,1
W1986541936,98,UNALTERED PENICILLIN SUSCEPTIBILITY OF STREPTOCOCCI,1955-01-22,FALSE,13,journal-article,13221419,1,A5013013090,Carl A. Berntsen,,,,1
W2002503164,114,VENTRICULAR CONTROL BY ARTIFICIAL PACEMAKER FOR SEVEN DAYS WITH RECOVERY,1955-01-29,FALSE,13,journal-article,13221446,1,A5047727309,Albert H. Douglas,,,,1
