id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2002957328,74,Skin Reactivity in Patients with Cancer,1971-06-03,FALSE,126,journal-article,5573838,1,A5083278460,Michael W. Johnson,,,,1
W2002957328,74,Skin Reactivity in Patients with Cancer,1971-06-03,FALSE,126,journal-article,5573838,2,A5031933716,Howard I. Maibach,,,,1
W2002957328,74,Skin Reactivity in Patients with Cancer,1971-06-03,FALSE,126,journal-article,5573838,3,A5050240461,Sydney E. Salmon,,,,1
W2007495992,85,Causes of Carbon Dioxide Retention in Lung Disease,1971-06-03,FALSE,105,journal-article,5573833,1,A5076031696,John B. West,,,,1
W2024276064,75,Ethanol Ingestion — Commonest Cause of Elevated Plasma Osmolality?,1971-06-03,FALSE,83,journal-article,5573837,1,A5048122262,Alan G. Robinson,,,,1
W2024276064,75,Ethanol Ingestion — Commonest Cause of Elevated Plasma Osmolality?,1971-06-03,FALSE,83,journal-article,5573837,2,A5039575161,Jacques Loeb,,,,1
W2111824961,0,Cigarette dependence. I. Nature and classification.,1971-05-08,FALSE,44,journal-article,5575243,1,A5010556700,Michael A. Russell,,,,1
W1998208967,0,"Mutants, hyperlipoproteinaemia, and coronary artery disease.",1971-04-24,FALSE,36,journal-article,5575950,1,A5045650765,Donald S. Fredrickson,,,,1
W2061931028,80,Congenital Perceptive Deafness: Role of Intrauterine Rubella,1971-05-08,FALSE,36,journal-article,5575233,1,A5014892948,Shirley M. Gumpel,,,,1
W2061931028,80,Congenital Perceptive Deafness: Role of Intrauterine Rubella,1971-05-08,FALSE,36,journal-article,5575233,2,A5031687363,Kathleen Hayes,,,,1
W2061931028,80,Congenital Perceptive Deafness: Role of Intrauterine Rubella,1971-05-08,FALSE,36,journal-article,5575233,3,A5018749009,J. A. Dudgeon,,,,1
W2330508212,82,Metabolic Differences between Obese Overweight and Muscular Overweight Men,1971-06-03,FALSE,30,journal-article,5573834,1,A5034090312,Ronald K. Kalkhoff,,,,1
W2330508212,82,Metabolic Differences between Obese Overweight and Muscular Overweight Men,1971-06-03,FALSE,30,journal-article,5573834,2,A5029149735,Carlos Ferrou,,,,1
W2016840965,50,Cancer and Ulcerative Colitis,1971-04-24,FALSE,27,journal-article,5575952,1,A5065559528,Stanley Aylett,,,,1
W2085002738,70,Metastatic Myocardial Calcification in Chronic Renal Failure Presenting as Atrioventricular Block,1971-06-03,FALSE,23,journal-article,5573836,1,A5022092905,Robert R. Henderson,,,,1
W2085002738,70,Metastatic Myocardial Calcification in Chronic Renal Failure Presenting as Atrioventricular Block,1971-06-03,FALSE,23,journal-article,5573836,2,A5072475354,Lombardo M. Santiago,,,,1
W2085002738,70,Metastatic Myocardial Calcification in Chronic Renal Failure Presenting as Atrioventricular Block,1971-06-03,FALSE,23,journal-article,5573836,3,A5020859828,Donald A. Spring,,,,1
W2085002738,70,Metastatic Myocardial Calcification in Chronic Renal Failure Presenting as Atrioventricular Block,1971-06-03,FALSE,23,journal-article,5573836,4,A5016858363,Avery R. Harrington,,,,1
W1996083265,63,Abnormal Chemoreceptor Response to Hypoxia in Patients with Tabes Dorsalis,1971-03-06,FALSE,20,journal-article,5575947,1,A5040042329,R.J. Courtenay Evans,,,,1
W1996083265,63,Abnormal Chemoreceptor Response to Hypoxia in Patients with Tabes Dorsalis,1971-03-06,FALSE,20,journal-article,5575947,2,A5058306742,Matthew A. Benson,,,,1
W1996083265,63,Abnormal Chemoreceptor Response to Hypoxia in Patients with Tabes Dorsalis,1971-03-06,FALSE,20,journal-article,5575947,3,A5015425356,David J. Hughes,,,,1
W1978714390,0,"Urea, albumin, and response rates.",1971-05-08,FALSE,17,journal-article,5575239,1,A5074460939,R Peto,,,,1
W4212991220,0,Extramedullary plasmacytoma.,1971-05-08,FALSE,16,journal-article,5575241,1,A5007986153,E. Wiltshaw,,,,1
W1967507478,0,Prognostic factors in myelomatosis.,1971-05-08,FALSE,13,journal-article,5575242,1,A5022929143,B. Johansson,,,,1
W2171837611,45,Spontaneous and Persisting Decrease in Maximal Acid Output,1971-05-08,FALSE,12,journal-article,5575235,1,A5053446119,H G Desai,,,,1
W2171837611,45,Spontaneous and Persisting Decrease in Maximal Acid Output,1971-05-08,FALSE,12,journal-article,5575235,2,A5040675527,M. P. Zaveri,,,,1
W2171837611,45,Spontaneous and Persisting Decrease in Maximal Acid Output,1971-05-08,FALSE,12,journal-article,5575235,3,A5076002478,F. P. Antia,,,,1
W2027337416,64,Breath Tests for Alcohol,1971-06-03,FALSE,11,journal-article,5573841,1,A5079335578,David Lester,,,,1
W2065154941,80,Obesity and Insulin Levels,1971-06-03,FALSE,11,journal-article,5573840,1,A5017780499,George F. Cahill,,,,1
W1976005341,0,Modes of escape from therapeutic control in myelomatosis.,1971-05-08,FALSE,10,journal-article,5575240,1,A5059167400,J.R. Hobbs,,,,1
W2084446310,0,Urinary low molecular weight products in neoplasia.,1971-05-08,FALSE,9,journal-article,5575238,1,A5062188311,H Wachter,,,,1
W2084446310,0,Urinary low molecular weight products in neoplasia.,1971-05-08,FALSE,9,journal-article,5575238,2,A5041940172,K Grassmayr,,,,1
W2084446310,0,Urinary low molecular weight products in neoplasia.,1971-05-08,FALSE,9,journal-article,5575238,3,A5064250632,W. Gütter,,,,1
W2084446310,0,Urinary low molecular weight products in neoplasia.,1971-05-08,FALSE,9,journal-article,5575238,4,A5078946871,Arno Hausen,,,,1
W2084446310,0,Urinary low molecular weight products in neoplasia.,1971-05-08,FALSE,9,journal-article,5575238,5,A5088623733,G. Sallaberger,,,,1
W2084446310,0,Urinary low molecular weight products in neoplasia.,1971-05-08,FALSE,9,journal-article,5575238,6,A5091701300,F Gabl,,,,1
W4213073761,0,The menopause.,1971-04-24,FALSE,7,journal-article,5575954,1,A5032104304,D. C. Williams,,,,1
