id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2083728499,0,Human Vigilance,1958-07-11,FALSE,157,journal-article,13568739,1,A5035940603,James G. Holland,"Member of the staff of the Psychological Laboratories, Harvard University, Cambridge, Mass.",Hologic (Germany),I897549280,1
W2083728499,0,Human Vigilance,1958-07-11,FALSE,157,journal-article,13568739,1,A5035940603,James G. Holland,"Member of the staff of the Psychological Laboratories, Harvard University, Cambridge, Mass.",Harvard University,I136199984,2
W2000240531,0,Dependence of Bone Marrow Cells on the Liver for Purine Supply,1958-07-01,FALSE,150,journal-article,13566239,1,A5039312780,L. G. Lajtha,"Radiobiology Laboratory, Department of Radiotherapy, Churchill Hospital, Oxford",Churchill Hospital,I2801179840,1
W2000240531,0,Dependence of Bone Marrow Cells on the Liver for Purine Supply,1958-07-01,FALSE,150,journal-article,13566239,2,A5059382959,John R. Vane,"Dept of Pharmacology, Royal College of Surgeons, London.",Royal College of Surgeons of England,I14746517,1
W2025417656,0,A Correlation between the Compositions of Deoxyribonucleic and Ribonucleic Acids,1958-07-01,FALSE,117,journal-article,13566202,1,A5017398239,A. N. Belozersky,"A. N. Bach Institute of Biochemistry, Academy of Sciences of the U.S.S.R., Moscow",A N Bach Institute of Biochemistry,I4210087281,1
W2025417656,0,A Correlation between the Compositions of Deoxyribonucleic and Ribonucleic Acids,1958-07-01,FALSE,117,journal-article,13566202,2,A5015282605,Alexander S. Spirin,"A. N. Bach Institute of Biochemistry, Academy of Sciences of the U.S.S.R., Moscow",A N Bach Institute of Biochemistry,I4210087281,1
W2053551909,0,An Outbreak of Subcutaneous Tumours in Rhesus Monkeys,1958-07-01,FALSE,99,journal-article,13566242,1,A5022286072,W. G. C. Bearcroft,"Virus Research Unit, West African Council for Medical Research, Yaba, Lagos",,,1
W2053551909,0,An Outbreak of Subcutaneous Tumours in Rhesus Monkeys,1958-07-01,FALSE,99,journal-article,13566242,2,A5086529510,M. F. Jamieson,"Virus Research Unit, West African Council for Medical Research, Yaba, Lagos",,,1
W2060060799,70,Heparin Content of Adipose Tissue,1958-07-01,FALSE,72,journal-article,13566209,1,A5041305801,H. G. Hind,"The Evans Biological Institute, Runcorn, Cheshire",,,1
W2060060799,70,Heparin Content of Adipose Tissue,1958-07-01,FALSE,72,journal-article,13566209,2,A5040057568,Stella McGinn,"The Evans Biological Institute, Runcorn, Cheshire",,,1
W1990756176,0,Content of Citrulline and Other Amino-Acids in a Protein of Hair Follicles,1958-07-01,FALSE,71,journal-article,13566234,1,A5042712343,George E. Rogers,"Biochemistry Unit, Wool Textile Research Laboratories, Commonwealth Scientific and Industrial Research Organization, Melbourne",Health Sciences and Nutrition,I4210101388,1
W1990756176,0,Content of Citrulline and Other Amino-Acids in a Protein of Hair Follicles,1958-07-01,FALSE,71,journal-article,13566234,2,A5090298137,D. H. Simmonds,"Biochemistry Unit, Wool Textile Research Laboratories, Commonwealth Scientific and Industrial Research Organization, Melbourne; Waite Agricultural Research Institute, Adelaide",Agricultural Institute,I4210166699,1
W1990756176,0,Content of Citrulline and Other Amino-Acids in a Protein of Hair Follicles,1958-07-01,FALSE,71,journal-article,13566234,2,A5090298137,D. H. Simmonds,"Biochemistry Unit, Wool Textile Research Laboratories, Commonwealth Scientific and Industrial Research Organization, Melbourne; Waite Agricultural Research Institute, Adelaide",Health Sciences and Nutrition,I4210101388,2
