id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2157133899,0,TREATMENT OF VARICOSE ULCERS,1930-12-13,FALSE,15,journal-article,20775898,1,A5090808473,A. D. Wright,,,,1
W2116478342,0,APPENDIX CONCRETIONS OPAQUE TO X RAYS,1930-12-20,FALSE,9,journal-article,20775905,1,A5048656739,Charles Wells,,,,1
W1979121754,0,CONVALESCENT SERUM IN PROPHYLAXIS OF MEASLES,1931-01-03,FALSE,5,journal-article,20775931,1,A5061723552,David Nabarro,,,,1
W1979121754,0,CONVALESCENT SERUM IN PROPHYLAXIS OF MEASLES,1931-01-03,FALSE,5,journal-article,20775931,2,A5002338431,A. Gordon Signy,,,,1
W1979312542,0,NOTES ON THE CLINICAL USE OF CERTAIN PLACENTAL EXTRACTS,1930-12-27,FALSE,5,journal-article,20775921,1,A5060901530,Andrew D. Campbell,,,,1
W1979312542,0,NOTES ON THE CLINICAL USE OF CERTAIN PLACENTAL EXTRACTS,1930-12-27,FALSE,5,journal-article,20775921,2,A5074710846,J. B. Collip,,,,1
W2031280663,0,RECTAL PARALDEHYDE AS A PRELIMINARY TO TONSILLECTOMY IN CHILDREN,1930-12-13,FALSE,4,journal-article,20775896,1,A5044724349,M. Sourasky,,,,1
W4213333560,0,PLACENTAL HORMONES,1930-12-27,FALSE,4,journal-article,20775920,1,A5074710846,J. B. Collip,,,,1
W2044881875,0,A Paper on NERVOUS AND MENTAL MANIFESTATIONS OF THE CLIMACTERIC,1930-12-13,FALSE,3,journal-article,20775893,1,A5050503840,George Riddoch,,,,1
W1972393939,0,"""FAT NECROSIS"" OF THE BREAST",1930-12-20,FALSE,2,journal-article,20775907,1,A5071801743,Harold Cookson,,,,1
W1997685737,0,TREATMENT OF LYMPHATIC GLANDS IN CARCINOMA OF THE CERVIX UTERI,1930-12-20,FALSE,2,journal-article,20775904,1,A5044556040,Malcolm Donaldson,,,,1
W2034651083,0,AMIDOPYRIN IN THE TREATMENT OF MEASLES,1930-12-13,FALSE,2,journal-article,20775899,1,A5044267788,W. H. W. Attlee,,,,1
W2121130479,0,PLEURAL EFFUSIONS IN GENERAL PRACTICE,1930-12-20,FALSE,2,journal-article,20775903,1,A5058478596,W.A. Dickson,,,,1
W2145425606,0,An Address on SYMPTOMS AND PATHOGENESIS OF THE HAEMORRHAGIC DIATHESIS,1930-12-27,FALSE,2,journal-article,20775918,1,A5059484672,H. Letheby Tidy,,,,1
W2020144259,0,MEASLES IN A PUBLIC SCHOOL,1931-01-03,FALSE,1,journal-article,20775932,1,A5024256107,L. R. Lempriere,,,,1
