id,which_concept,concept_id,term,level,score
W2785770559,1,C195221683,Bursting,2,0.85945845
W2785770559,2,C169760540,Neuroscience,1,0.7325429
W2785770559,3,C67018056,NMDA receptor,3,0.72401905
W2785770559,4,C2780795376,Ketamine,2,0.60692126
W2785770559,5,C2779177272,Antidepressant,3,0.54359305
W2785770559,6,C2780374578,Habenula,3,0.48304516
W2785770559,7,C42251903,Monoaminergic,4,0.473167
W2785770559,8,C2778941446,Anhedonia,3,0.47175914
W2785770559,9,C2778468042,Blockade,3,0.44850153
W2785770559,10,C2781161787,Hippocampus,2,0.35472268
W2785770559,11,C15744967,Psychology,0,0.34395975
W2785770559,12,C71924100,Medicine,0,0.2860245
W2785770559,13,C529278444,Central nervous system,2,0.17396525
W2785770559,14,C513476851,Dopamine,2,0.16113827
W2785770559,15,C170493617,Receptor,2,0.15189543
W2785770559,16,C126322002,Internal medicine,1,0.14507714
W2785770559,17,C2775864247,Serotonin,3,0.13610432
W2787343838,1,C195221683,Bursting,2,0.9369522
W2787343838,2,C169760540,Neuroscience,1,0.7917393
W2787343838,3,C2780374578,Habenula,3,0.77029896
W2787343838,4,C83743174,Potassium channel,2,0.5996958
W2787343838,5,C2778794669,Neuron,2,0.5430883
W2787343838,6,C74254510,Premovement neuronal activity,2,0.54015434
W2787343838,7,C61174792,Glutamate receptor,3,0.49472854
W2787343838,8,C86803240,Biology,0,0.36752543
W2787343838,9,C15744967,Psychology,0,0.32936013
W2787343838,10,C529278444,Central nervous system,2,0.26169932
W2787343838,11,C71924100,Medicine,0,0.20604217
W2787343838,12,C126322002,Internal medicine,1,0.18187147
W2787343838,13,C134018914,Endocrinology,1,0.15293747
W2787343838,14,C170493617,Receptor,2,0.0707027
W2787605658,1,C121332964,Physics,0,0.787737
W2787605658,2,C108205863,Quantum spin liquid,4,0.7438108
W2787605658,3,C26873012,Condensed matter physics,1,0.69777244
W2787605658,4,C136479403,Quasiparticle,3,0.55220085
W2787605658,5,C147120987,Electron,2,0.54807997
W2787605658,6,C2778870898,Spins,2,0.54152083
W2787605658,7,C52233224,Fermion,2,0.48575857
W2787605658,8,C84114770,Quantum,2,0.46020266
W2787605658,9,C79955541,Dirac fermion,3,0.45821613
W2787605658,10,C62520636,Quantum mechanics,1,0.4491307
W2787605658,11,C136766821,Mott insulator,2,0.41674286
W2787605658,12,C21690051,Spin polarization,3,0.25879678
W2787605658,13,C54101563,Superconductivity,2,0.11935702
W2787372725,1,C2777795277,Electron precipitation,4,0.7794925
W2787372725,2,C121332964,Physics,0,0.74060625
W2787372725,3,C130443932,Magnetosphere,3,0.67805785
W2787372725,4,C185920578,Whistler,3,0.5711498
W2787372725,5,C8058405,Geophysics,1,0.55860543
W2787372725,6,C157899998,Substorm,4,0.53682184
W2787372725,7,C65440619,Atmosphere (unit),2,0.52330685
W2787372725,8,C54173289,Van Allen radiation belt,4,0.5039484
W2787372725,9,C147120987,Electron,2,0.5025382
W2787372725,10,C116403925,Ionosphere,2,0.4619845
W2787372725,11,C2780832652,Chorus,2,0.44381723
W2787372725,12,C35777598,Incoherent scatter,3,0.4408449
W2787372725,13,C170641098,Geomagnetic storm,4,0.4383421
W2787372725,14,C91586092,Atmospheric sciences,1,0.42199397
W2787372725,15,C108411613,Solar wind,3,0.34832513
W2787372725,16,C115260700,Magnetic field,2,0.24069199
W2787372725,17,C153294291,Meteorology,1,0.15756172
W2787372725,18,C142362112,Art,0,0
W2787372725,19,C124952713,Literature,1,0
W2787372725,20,C62520636,Quantum mechanics,1,0
W2786067956,1,C203036418,Crystallization,2,0.6966311
W2786067956,2,C201941533,Annihilation,2,0.5663495
W2786067956,3,C2781204021,Lattice (music),2,0.539419
W2786067956,4,C104862878,Topological defect,2,0.5198601
W2786067956,5,C2776799497,Surface (topology),2,0.5016048
W2786067956,6,C184720557,Topology (electrical circuits),2,0.49302837
W2786067956,7,C8010536,Crystallography,1,0.4392634
W2786067956,8,C115624301,Crystal structure,2,0.41016918
W2786067956,9,C121332964,Physics,0,0.39464355
W2786067956,10,C192562407,Materials science,0,0.35828006
W2786067956,11,C159467904,Chemical physics,1,0.3313521
W2786067956,12,C26873012,Condensed matter physics,1,0.31236142
W2786067956,13,C185592680,Chemistry,0,0.25265047
W2786067956,14,C2524010,Geometry,1,0.23624441
W2786067956,15,C33923547,Mathematics,0,0.12249133
W2786067956,16,C114614502,Combinatorics,1,0.08978933
W2786067956,17,C97355855,Thermodynamics,1,0.08637142
W2786067956,18,C24890656,Acoustics,1,0
W2786067956,19,C62520636,Quantum mechanics,1,0
W2787960426,1,C1422475,Rhizobacteria,4,0.8926219
W2787960426,2,C86803240,Biology,0,0.66661274
W2787960426,3,C189797535,Drought tolerance,2,0.6295551
W2787960426,4,C180032290,Inoculation,2,0.6045134
W2787960426,5,C144027150,Horticulture,1,0.50829715
W2787960426,6,C86626682,Rhizosphere,3,0.49571812
W2787960426,7,C6557445,Agronomy,1,0.4935118
W2787960426,8,C161221295,Plant physiology,2,0.44028947
W2787960426,9,C59822182,Botany,1,0.29503474
W2787960426,10,C523546767,Bacteria,2,0.108938664
W2787960426,11,C54355233,Genetics,1,0
W2794407085,1,C2781249084,Preference,2,0.66022414
W2794407085,2,C146508145,Level design,3,0.5866091
W2794407085,3,C173560066,Interior design,2,0.5577178
W2794407085,4,C83854009,Environmental design,2,0.53615
W2794407085,5,C170154142,Architectural engineering,1,0.48069483
W2794407085,6,C26760741,Perception,2,0.43290323000000003
W2794407085,7,C15744967,Psychology,0,0.3861222
W2794407085,8,C41008148,Computer science,0,0.34200045
W2794407085,9,C33923547,Mathematics,0,0.20470703
W2794407085,10,C49774154,Multimedia,1,0.19779286
