id,which_mesh,term,is_major_topic,qualifier_name
W2076502587,1,Chloroquine,TRUE,toxicity
W2076502587,2,Disease,TRUE,
W2076502587,3,"Lupus Erythematosus, Systemic",TRUE,therapy
W2076502587,4,Retina,TRUE,
W2076502587,5,Retinal Diseases,TRUE,
W2076502587,6,Chloroquine,FALSE,
W2076502587,7,"Lupus Erythematosus, Systemic",FALSE,
W1972165192,1,Angiomatosis,TRUE,genetics
W1972165192,2,Arteriovenous Fistula,TRUE,genetics
W1972165192,3,Lung,TRUE,blood supply
W1972165192,4,Pulmonary Artery,TRUE,
W1972165192,5,Pulmonary Veins,TRUE,
W1972165192,6,"Telangiectasia, Hereditary Hemorrhagic",TRUE,
W1972165192,7,Angiomatosis,FALSE,
W1972165192,8,Arteriovenous Fistula,FALSE,
W1972165192,9,Humans,FALSE,
W1972165192,10,Lung,FALSE,
W2341219139,1,Fludrocortisone,TRUE,therapy
W2341219139,2,Hypotension,TRUE,therapy
W2341219139,3,"Hypotension, Orthostatic",TRUE,
W2341219139,4,Fludrocortisone,FALSE,
W2341219139,5,Humans,FALSE,
W2341219139,6,Hypotension,FALSE,
W2337507786,1,Adenocarcinoma,TRUE,complications
W2337507786,2,"Carcinoma, Renal Cell",TRUE,
W2337507786,3,Erythrocytes,TRUE,
W2337507786,4,Kidney Neoplasms,TRUE,
W2337507786,5,Neoplasms,TRUE,
W2337507786,6,Polycythemia,TRUE,
W2337507786,7,Adenocarcinoma,FALSE,
W2337507786,8,Humans,FALSE,
W2087965915,1,Fibrinogen,TRUE,
W2087965915,2,Radiometry,TRUE,
W2087965915,3,Thrombosis,TRUE,diagnosis
W2087965915,4,Venous Thrombosis,TRUE,
W2087965915,5,Animals,FALSE,
W2087965915,6,Rabbits,FALSE,
W2087965915,7,Thrombosis,FALSE,
W1540881351,1,Common Cold,TRUE,virology
W1540881351,2,Research Design,TRUE,
W1540881351,3,Common Cold,FALSE,
W2084994677,1,Distemper,TRUE,
W2084994677,2,Healthy Volunteers,TRUE,
W2084994677,3,Measles,TRUE,immunology
W2084994677,4,Vaccination,TRUE,
W2084994677,5,"Vaccines, Attenuated",TRUE,
W2084994677,6,Animals,FALSE,
W2084994677,7,Dogs,FALSE,
