id,which_mesh,term,is_major_topic
W2172202413,1,Calcium,TRUE
W2172202413,2,Calcium-Binding Proteins,TRUE
W2172202413,3,Cytosol,TRUE
W2172202413,4,Membrane Glycoproteins,TRUE
W2172202413,5,Nerve Tissue Proteins,TRUE
W2172202413,6,Phospholipases A,TRUE
W2172202413,7,Animals,FALSE
W2172202413,8,Binding Sites,FALSE
W2172202413,9,Brain,FALSE
W2172202413,10,Brain,FALSE
W2172202413,11,Calcium,FALSE
W2172202413,12,Calcium-Binding Proteins,FALSE
W2172202413,13,Cell Membrane,FALSE
W2172202413,14,Cell Membrane,FALSE
W2172202413,15,"Cells, Cultured",FALSE
W2172202413,16,Cytosol,FALSE
W2172202413,17,Membrane Glycoproteins,FALSE
W2172202413,18,Nerve Tissue Proteins,FALSE
W2172202413,19,Osmolar Concentration,FALSE
W2172202413,20,Phospholipases A,FALSE
W2172202413,21,Phospholipases A2,FALSE
W2172202413,22,Static Electricity,FALSE
W2172202413,23,Synaptotagmin I,FALSE
W2172202413,24,Synaptotagmins,FALSE
W2016166286,1,Exocytosis,TRUE
W2016166286,2,Hydrogen-Ion Concentration,TRUE
W2016166286,3,Indicators and Reagents,TRUE
W2016166286,4,Luminescent Proteins,TRUE
W2016166286,5,Synaptic Transmission,TRUE
W2016166286,6,Animals,FALSE
W2016166286,7,"Cells, Cultured",FALSE
W2016166286,8,Cytoplasmic Granules,FALSE
W2016166286,9,Cytoplasmic Granules,FALSE
W2016166286,10,Fluorescent Dyes,FALSE
W2016166286,11,Green Fluorescent Proteins,FALSE
W2016166286,12,HeLa Cells,FALSE
W2016166286,13,Hippocampus,FALSE
W2016166286,14,Hippocampus,FALSE
W2016166286,15,Humans,FALSE
W2016166286,16,Luminescent Proteins,FALSE
W2016166286,17,Molecular Sequence Data,FALSE
W2016166286,18,Mutagenesis,FALSE
W2016166286,19,Rats,FALSE
W2016166286,20,Recombinant Fusion Proteins,FALSE
W2016166286,21,Synaptic Vesicles,FALSE
W2016166286,22,Synaptic Vesicles,FALSE
W2042962536,1,Chromosome Mapping,TRUE
W2042962536,2,"Chromosomes, Human, Pair 22",TRUE
W2042962536,3,DNA-Binding Proteins,TRUE
W2042962536,4,Rhabdoid Tumor,TRUE
W2042962536,5,Transcription Factors,TRUE
W2042962536,6,Child,FALSE
W2042962536,7,"Chromosomal Proteins, Non-Histone",FALSE
W2042962536,8,Chromosome Deletion,FALSE
W2042962536,9,DNA-Binding Proteins,FALSE
W2042962536,10,Frameshift Mutation,FALSE
W2042962536,11,Humans,FALSE
W2042962536,12,Infant,FALSE
W2042962536,13,"Infant, Newborn",FALSE
W2042962536,14,Mutation,FALSE
W2042962536,15,Rhabdoid Tumor,FALSE
W2042962536,16,SMARCB1 Protein,FALSE
W2042962536,17,Transcription Factors,FALSE
W2042962536,18,"Tumor Cells, Cultured",FALSE
W2070834812,1,Arteriosclerosis,TRUE
W2070834812,2,CD40 Antigens,TRUE
W2070834812,3,Animals,FALSE
W2070834812,4,"Antibodies, Monoclonal",FALSE
W2070834812,5,"Antibodies, Monoclonal",FALSE
W2070834812,6,"Aorta, Thoracic",FALSE
W2070834812,7,"Aorta, Thoracic",FALSE
W2070834812,8,Arteriosclerosis,FALSE
W2070834812,9,Arteriosclerosis,FALSE
W2070834812,10,CD40 Antigens,FALSE
W2070834812,11,CD40 Ligand,FALSE
W2070834812,12,Cholesterol,FALSE
W2070834812,13,Cholesterol,FALSE
W2070834812,14,"Diet, Atherogenic",FALSE
W2070834812,15,Hyperlipidemias,FALSE
W2070834812,16,Hyperlipidemias,FALSE
W2070834812,17,Immunoglobulin G,FALSE
W2070834812,18,Immunoglobulin G,FALSE
W2070834812,19,Ligands,FALSE
W2070834812,20,"Lipoproteins, LDL",FALSE
W2070834812,21,"Lipoproteins, LDL",FALSE
W2070834812,22,"Lipoproteins, VLDL",FALSE
W2070834812,23,"Lipoproteins, VLDL",FALSE
W2070834812,24,Macrophages,FALSE
W2070834812,25,Macrophages,FALSE
W2070834812,26,Membrane Glycoproteins,FALSE
W2070834812,27,Membrane Glycoproteins,FALSE
W2070834812,28,Membrane Glycoproteins,FALSE
W2070834812,29,Mice,FALSE
W2070834812,30,Signal Transduction,FALSE
W2070834812,31,T-Lymphocytes,FALSE
W2070834812,32,T-Lymphocytes,FALSE
W2041359982,1,Acetylcholine,TRUE
W2041359982,2,Hippocampus,TRUE
W2041359982,3,Acetylcholine,FALSE
W2041359982,4,Action Potentials,FALSE
W2041359982,5,Animals,FALSE
W2041359982,6,Barbiturates,FALSE
W2041359982,7,Barbiturates,FALSE
W2041359982,8,Carbachol,FALSE
W2041359982,9,Carbachol,FALSE
W2041359982,10,Hippocampus,FALSE
W2041359982,11,In Vitro Techniques,FALSE
W2041359982,12,Neural Inhibition,FALSE
W2041359982,13,Neurons,FALSE
W2041359982,14,Neurons,FALSE
W2041359982,15,Oscillometry,FALSE
