id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2076502587,0,RETINOPATHY FOLLOWING CHLOROQUINE THERAPY,1959-10-01,FALSE,310,journal-article,14402143,1,A5010823457,H.E. Hobbs,"ROYAL COLLEGE OF SURGEONS, LONDON, W.C.1, United Kingdom",Royal College of Surgeons of England,I14746517,1
W2076502587,0,RETINOPATHY FOLLOWING CHLOROQUINE THERAPY,1959-10-01,FALSE,310,journal-article,14402143,2,A5058274183,Arnold Sorsby,"ROYAL COLLEGE OF SURGEONS, LONDON, W.C.1, United Kingdom",Royal College of Surgeons of England,I14746517,1
W2076502587,0,RETINOPATHY FOLLOWING CHLOROQUINE THERAPY,1959-10-01,FALSE,310,journal-article,14402143,3,A5065908432,Allan P. Freedman,"ROYAL COLLEGE OF SURGEONS, LONDON, W.C.1, United Kingdom",Royal College of Surgeons of England,I14746517,1
W1972165192,76,Hereditary Hemorrhagic Telangiectasia and Pulmonary Arteriovenous Fistula,1959-09-24,FALSE,202,journal-article,14402245,1,A5016831368,Corrin H. Hodgson,"Associate professor of medicine, Mayo Foundation; consultant, Section of Medicine, Mayo Clinic.",Mayo Clinic,I4210125099,1
W1972165192,76,Hereditary Hemorrhagic Telangiectasia and Pulmonary Arteriovenous Fistula,1959-09-24,FALSE,202,journal-article,14402245,2,A5074308109,Howard B. Burchell,"Professor of medicine, Mayo Foundation; consultant, Section of Medicine, Mayo Clinic.",Mayo Clinic,I4210125099,1
W1972165192,76,Hereditary Hemorrhagic Telangiectasia and Pulmonary Arteriovenous Fistula,1959-09-24,FALSE,202,journal-article,14402245,3,A5007036904,C. Allen Good,"Professor of radiology, Mayo Foundation; consultant, Section of Roentgenology, Mayo Clinic.",Mayo Clinic,I4210146710,1
W1972165192,76,Hereditary Hemorrhagic Telangiectasia and Pulmonary Arteriovenous Fistula,1959-09-24,FALSE,202,journal-article,14402245,4,A5047120101,O. Theron Clagett,"Professor of surgery, Mayo Foundation; consultant, Section of Surgery, Mayo Clinic.",Mayo Clinic,I4210125099,1
W2341219139,80,Successful Treatment of Orthostatic Hypotension with 9-Alpha-Fluorohydrocortisone,1959-10-15,FALSE,96,journal-article,14401690,1,A5027648537,Roger B. Hickler,"Instructor in medicine, Harvard Medical School; director, Pearl Memorial Geriatric Unit, Peter Bent Brigham Hospital.",Harvard University,I136199984,1
W2341219139,80,Successful Treatment of Orthostatic Hypotension with 9-Alpha-Fluorohydrocortisone,1959-10-15,FALSE,96,journal-article,14401690,2,A5011457790,George R. Lieutenant Thompson,,,,1
W2341219139,80,Successful Treatment of Orthostatic Hypotension with 9-Alpha-Fluorohydrocortisone,1959-10-15,FALSE,96,journal-article,14401690,3,A5075523878,Lay M. Fox,,,,1
