id,abstract
https://openalex.org/W2018520623,"THE characteristics of the laser beam which are of great interest and importance from the biomedical aspect are the ability to direct and to focus, intense energy density and some selectivity1. Since the laser beam is a light beam, it can be focused most accurately by using lens systems. Energy density is intense. In these experiments, the energy density was approximately 9,000 joules/cm2 in the target area. Selectivity indicates that materials which are coloured absorb more of the incident beam of the lasers now available than uncoloured materials. In addition to these properties, of interest to the dentist is the fact that the duration of the impact is in the order of a millisecond."
https://openalex.org/W2092563321,"The lactic dehydrogenase of a strain of Streptococcus bovis specifically requires fructose-1,6-diphosphate for activity. Phosphate or fructose-1,6-diphosphate prevents inactivation of the dehydrogenase, but phosphate and other compounds cannot be substituted for the fructose-1,6-diphosphate required for activity. Lactic dehydrogenases of other species of Streptococcus show a similar requirement for fructose-1,6-diphosphate."
https://openalex.org/W2012547281,A temporary inhibition of RNA synthesis leads to a corresponding delay in the formation of all puffs which are stimulated by ecdysone in the salivary gland chromosomes of Chironomus tentans. Inhibition of protein synthesis does not influence the induction of those puffs which appear shortly after injection of ecdysone. Puffs which develop after a longer period are delayed in appearance. It is concluded that early reacting genes are involved in those processes leading to the sequential activation of the puffs which appear later.
https://openalex.org/W1999215124,Inanimate objects may exhibit distributions of temperature similar to those of reptiles in the field. The uncontrolled field methods of collecting body temperatures of reptiles have resulted in the accumulation of much inconclusive data. A return to more comprehensive study is called for.
https://openalex.org/W2062513729,"Deficiency of cystathioninie synthetase activity results in the clinical syndrome of homocystinuria. In both parents of a patient with homocystinuria, the hepatic cystathionine synthetase activity was 40 percent of that in unrelated control patients. These findings demonstrate that the metabolic error is inherited and suggest that the parents, although clinically normal, represent the heterozygous. state. A second case of homocystinuria also is shown to be associated with cystathionine synthetase deficiency."
https://openalex.org/W1983375447,
https://openalex.org/W2052391789,Dialysis of cerebral venous blood was performed on rabbits during sleep induced by electrical stimulation of the hypnogenic thalamic system or during sustained wakefulness elicited by stimulation of the activating reticular system. The injection of dialysate from a sleeping donor elicited in a normal recipient a moderate sleep which did not differ from normal sleep according to the behavior of the animal and the pattern of the electroencephalogram. The action of the dialysate obtained from sleeping donors was significantly different from that obtained from control donors after sham-stimulation of the thalamus. Injection of dialysate from alert donors elicited a behavioral and electrographic arousal with rhinodiencephalic activation symptoms. These results suggest that dialyzable humoral factors play a role in the mediation of sleep and wakeleness.
https://openalex.org/W2059932489,There is enhanced incorporation of leucine-C(14) into proteins in cell-free preparations from livers of young rats force-fed a threonine-devoid diet for 3 days. This increased protein synthesis in the liver is related predominantly to enhanced activity of ribosomes. The aggregates of liver ribosomes (ergosonmes or polysomes) as measured in a sucrose gradient indicated a shift from lighter toward heavier ergosomes with a decrease in monomers.
https://openalex.org/W1986852026,Subcellular fractions of mouse brain were prepared by differential and sucrose density-gradient centrifugation at intervals up to 130 hours after intracerebral injection of C14-labeled leucine. The specific activity of the nerve ending fraction continued to rise during this period. Between 2 and 130 hours after injection there was a fivefold rise in the specific activity of the soluble protein prepared by lysing the nerve ending particles with water while the specific activity of the soluble protein from the whole homogenate concomitantly fell almost by a factor of three. The data are interpreted as being consistent with the appearance of protein in nerve endings by axoplasmic flow.
https://openalex.org/W2029135380,The finding that attraction is a function of attitude similarity has been interpreted as a special case of the effect of positive and negative reinforcements on attraction. A simple discrimination learning task was employed in which the reinforcements were attitude statements similar and dissimilar to the opinions of the subject. The presentation of similar attitude statements after each correct response and dissimilar attitude statements after each incorrect response significantly changed response probability. The hypothesis that such statements could be used as reinforcers in a learning situation was thus confirmed.
