id,abstract
https://openalex.org/W1576349452,"Spatial working memory, the caching of behaviourally relevant spatial cues on a timescale of seconds, is a fundamental constituent of cognition. Although the prefrontal cortex and hippocampus are known to contribute jointly to successful spatial working memory, the anatomical pathway and temporal window for the interaction of these structures critical to spatial working memory has not yet been established. Here we find that direct hippocampal-prefrontal afferents are critical for encoding, but not for maintenance or retrieval, of spatial cues in mice. These cues are represented by the activity of individual prefrontal units in a manner that is dependent on hippocampal input only during the cue-encoding phase of a spatial working memory task. Successful encoding of these cues appears to be mediated by gamma-frequency synchrony between the two structures. These findings indicate a critical role for the direct hippocampal-prefrontal afferent pathway in the continuous updating of task-related spatial information during spatial working memory."
https://openalex.org/W2128718394,"The analysis of more than 9,000 haemagglutinin sequences of human seasonal influenza viruses over a 12-year time period shows that the global circulation patterns of A/H1N1 and B viruses are different from those of the well characterised A/H3N2 viruses; in particular the A/H1N1 and B viruses are shown to persist locally across several seasons and do not display the same degree of global movement as the H3N2 viruses. An analysis of more than 9,000 haemagglutinin sequences of human seasonal influenza viruses over a 12-year time period (2000–2012) shows that the global circulation patterns of A/H1N1 and B viruses differ markedly from those of the well characterized A/H3N2 viruses. In particular the H1N1 viruses persist locally across multiple seasons and don't show the same degree of global movement as the H3N2 viruses. The authors correlate these dynamics with rates of antigenic evolution, age of infection and size of epidemics. Understanding the spatiotemporal patterns of emergence and circulation of new human seasonal influenza virus variants is a key scientific and public health challenge. The global circulation patterns of influenza A/H3N2 viruses are well characterized1,2,3,4,5,6,7, but the patterns of A/H1N1 and B viruses have remained largely unexplored. Here we show that the global circulation patterns of A/H1N1 (up to 2009), B/Victoria, and B/Yamagata viruses differ substantially from those of A/H3N2 viruses, on the basis of analyses of 9,604 haemagglutinin sequences of human seasonal influenza viruses from 2000 to 2012. Whereas genetic variants of A/H3N2 viruses did not persist locally between epidemics and were reseeded from East and Southeast Asia, genetic variants of A/H1N1 and B viruses persisted across several seasons and exhibited complex global dynamics with East and Southeast Asia playing a limited role in disseminating new variants. The less frequent global movement of influenza A/H1N1 and B viruses coincided with slower rates of antigenic evolution, lower ages of infection, and smaller, less frequent epidemics compared to A/H3N2 viruses. Detailed epidemic models support differences in age of infection, combined with the less frequent travel of children, as probable drivers of the differences in the patterns of global circulation, suggesting a complex interaction between virus evolution, epidemiology, and human behaviour."
https://openalex.org/W1569922252,"Lipid mediators influence immunity in myriad ways. For example, circulating sphingosine-1-phosphate (S1P) is a key regulator of lymphocyte egress. Although the majority of plasma S1P is bound to apolipoprotein M (ApoM) in the high-density lipoprotein (HDL) particle, the immunological functions of the ApoM-S1P complex are unknown. Here we show that ApoM-S1P is dispensable for lymphocyte trafficking yet restrains lymphopoiesis by activating the S1P1 receptor on bone marrow lymphocyte progenitors. Mice that lacked ApoM (Apom(-/-)) had increased proliferation of Lin(-) Sca-1(+) cKit(+) haematopoietic progenitor cells (LSKs) and common lymphoid progenitors (CLPs) in bone marrow. Pharmacological activation or genetic overexpression of S1P1 suppressed LSK and CLP cell proliferation in vivo. ApoM was stably associated with bone marrow CLPs, which showed active S1P1 signalling in vivo. Moreover, ApoM-bound S1P, but not albumin-bound S1P, inhibited lymphopoiesis in vitro. Upon immune stimulation, Apom(-/-) mice developed more severe experimental autoimmune encephalomyelitis, characterized by increased lymphocytes in the central nervous system and breakdown of the blood-brain barrier. Thus, the ApoM-S1P-S1P1 signalling axis restrains the lymphocyte compartment and, subsequently, adaptive immune responses. Unique biological functions imparted by specific S1P chaperones could be exploited for novel therapeutic opportunities."
https://openalex.org/W618747867,"Introduction Neuroblastoma is a malignant pediatric cancer derived from neural crest cells. It is characterized by a generalized reduction of mitochondrial oxidative phosphorylation. The goal of the present study was to investigate the effects of calorie restriction and ketogenic diet on neuroblastoma tumor growth and monitor potential adaptive mechanisms of the cancer’s oxidative phosphorylation system. Methods Xenografts were established in CD-1 nude mice by subcutaneous injection of two neuroblastoma cell lines having distinct genetic characteristics and therapeutic sensitivity [SH-SY5Y and SK-N-BE(2)]. Mice were randomized to four treatment groups receiving standard diet, calorie-restricted standard diet, long chain fatty acid based ketogenic diet or calorie-restricted ketogenic diet. Tumor growth, survival, metabolic parameters and weight of the mice were monitored. Cancer tissue was evaluated for diet-induced changes of proliferation indices and multiple oxidative phosphorylation system parameters (respiratory chain enzyme activities, western blot analysis, immunohistochemistry and mitochondrial DNA content). Results Ketogenic diet and/or calorie restriction significantly reduced tumor growth and prolonged survival in the xenograft model. Neuroblastoma growth reduction correlated with decreased blood glucose concentrations and was characterized by a significant decrease in Ki-67 and phospho-histone H3 levels in the diet groups with low tumor growth. As in human tumor tissue, neuroblastoma xenografts showed distinctly low mitochondrial complex II activity in combination with a generalized low level of mitochondrial oxidative phosphorylation, validating the tumor model. Neuroblastoma showed no ability to adapt its mitochondrial oxidative phosphorylation activity to the change in nutrient supply induced by dietary intervention. Conclusions Our data suggest that targeting the metabolic characteristics of neuroblastoma could open a new front in supporting standard therapy regimens. Therefore, we propose that a ketogenic diet and/or calorie restriction should be further evaluated as a possible adjuvant therapy for patients undergoing treatment for neuroblastoma."
https://openalex.org/W820190806,"This paper presents the results of a clinical, observational, descriptive study to quantify the use patterns of electronic cigarette users in their natural environment. Previously published work regarding puff topography has been widely indirect in nature, and qualitative rather than quantitative, with the exception of three studies conducted in a laboratory environment for limited amounts of time. The current study quantifies the variation in puffing behaviors among users as well as the variation for a given user throughout the course of a day. Puff topography characteristics computed for each puffing session by each subject include the number of subject puffs per puffing session, the mean puff duration per session, the mean puff flow rate per session, the mean puff volume per session, and the cumulative puff volume per session. The same puff topography characteristics are computed across all puffing sessions by each single subject and across all subjects in the study cohort. Results indicate significant inter-subject variability with regard to puffing topography, suggesting that a range of representative puffing topography patterns should be used to drive machine-puffed electronic cigarette aerosol evaluation systems."
https://openalex.org/W634957480,"Background Patient and public involvement (PPI) is advocated in clinical trials yet evidence on how to optimise its impact is limited. We explored researchers' and PPI contributors' accounts of the impact of PPI within trials and factors likely to influence its impact. Methods Semi-structured qualitative interviews with researchers and PPI contributors accessed through a cohort of randomised clinical trials. Analysis of transcripts of audio-recorded interviews was informed by the principles of the constant comparative method, elements of content analysis and informant triangulation. Results We interviewed 21 chief investigators, 10 trial managers and 17 PPI contributors from 28 trials. The accounts of informants within the same trials were largely in agreement. Over half the informants indicted PPI had made a difference within a trial, through contributions that influenced either an aspect of a trial, or how researchers thought about a trial. According to informants, the opportunity for PPI to make a difference was influenced by two main factors: whether chief investigators had goals and plans for PPI and the quality of the relationship between the research team and the PPI contributors. Early involvement of PPI contributors and including them in responsive (e.g. advisory groups) and managerial (e.g. trial management groups) roles were more likely to achieve impact compared to late involvement and oversight roles (e.g. trial steering committees). Conclusion Those seeking to enhance PPI in trials should develop goals for PPI at an early stage that fits the needs of the trial, plan PPI implementation in accordance with these goals, invest in developing good relationships between PPI contributors and researchers, and favour responsive and managerial roles for contributors in preference to oversight-only roles. These features could be used by research funders in judging PPI in trial grant applications and to inform policies to optimise PPI within trials."
https://openalex.org/W2134128803,"Mesenchymal stem cells (MSCs) have the ability to differentiate into a variety of lineages and to renew themselves without malignant changes, and thus hold potential for many clinical applications. However, it has not been well characterized how different the properties of MSCs are depending on the tissue source in which they resided. We previously reported a novel technique for the prospective MSC isolation from bone marrow, and revealed that a combination of cell surface markers (LNGFR and THY-1) allows the isolation of highly enriched MSC populations. In this study, we isolated LNGFR(+) THY-1 (+) MSCs from synovium using flow cytometry. The results show that the synovium tissue contained a significantly larger percentage of LNGFR (+) THY-1 (+) MSCs. We examined the colony formation and differentiation abilities of bone marrow-derived MSCs (BM-MSCs) and synovium-derived MSCs (SYN-MSCs) isolated from the same patients. Both types of MSCs exhibited a marked propensity to differentiate into specific lineages. BM-MSCs were preferentially differentiated into bone, while in the SYN-MSC culture, enhanced adipogenic and chondrogenic differentiation was observed. These data suggest that the tissue from which MSCs are isolated should be tailored according to their intended clinical therapeutic application."
https://openalex.org/W1511047951,"Preeclampsia (PE) is a specific syndrome of pregnancy, characterized by hypertension and proteinuria. This pathology is associated with hyperuricemia and elevated serum levels of inflammatory cytokines. Uric acid crystals may activate an intracellular complex called inflammasome, which is important for processing and release of inflammatory cytokines. This study investigated the state of monocyte activation, both endogenous and stimulated with monosodium urate (MSU), by gene expression of NLRP1 and NLRP3 receptors as well as their association with inflammatory cytokines expression. Monocytes were obtained from peripheral blood of 23 preeclamptic pregnant women, 23 normotensive pregnant women (NT) and 23 healthy non-pregnant women (NP). Inflammasome activation was evaluated by the gene expression of NLRP1, NLRP3, caspase-1, IL-1β, IL-18 and TNF-α by RT-qPCR in unstimulated monocytes (endogenous expression), or after cell stimulation with MSU (stimulated expression). The concentration of cytokines was assessed by ELISA. In preeclamptic pregnant women, gene expression of NLRP1, NLRP3, caspase-1, IL-1β and TNF-α by monocytes stimulated or not with MSU was significantly higher than in NT and NP groups. Stimulation of monocytes from preeclamptic and non-pregnant women with MSU induced increased gene expression of NLRP3, caspase-1 and TNF-α in relation to the endogenous expression in these groups, while this was not observed in the NT group. The cytokine determination showed that monocytes from women with PE produced higher endogenous levels of IL-1β, IL-18 and TNF-α compared to the other groups, while the stimulus with MSU led to higher production of these cytokines in preeclamptic group than in the NT group. In conclusion, the results showed increased basal gene expression of NLRP1 and NLRP3 receptors in monocytes from PE group. These cells stimulation with MSU demonstrates that uric acid plays a role in NLRP3 inflammasome activation, suggesting the participation of this inflammatory complex in the pathogenesis of preeclampsia."
https://openalex.org/W572985876,"In recent years, evidence has indicated that the tumor microenvironment (TME) plays a significant role in tumor progression. Fibroblasts represent an abundant cell population in the TME and produce several growth factors and cytokines. Fibroblasts generate a suitable niche for tumor cell survival and metastasis under the influence of interactions between fibroblasts and tumor cells. Investigating these interactions requires suitable experimental systems to understand the cross-talk involved. Most in vitro experimental systems use 2D cell culture and trans-well assays to study these interactions even though these paradigms poorly represent the tumor, in which direct cell-cell contacts in 3D spaces naturally occur. Investigating these interactions in vivo is of limited value due to problems regarding the challenges caused by the species-specificity of many molecules. Thus, it is essential to use in vitro models in which human fibroblasts are co-cultured with tumor cells to understand their interactions. Here, we developed a 3D co-culture model that enables direct cell-cell contacts between pancreatic, breast and or lung tumor cells and human fibroblasts/ or tumor-associated fibroblasts (TAFs). We found that co-culturing with fibroblasts/TAFs increases the proliferation in of several types of cancer cells. We also observed that co-culture induces differential expression of soluble factors in a cancer type-specific manner. Treatment with blocking antibodies against selected factors or their receptors resulted in the inhibition of cancer cell proliferation in the co-cultures. Using our co-culture model, we further revealed that TAFs can influence the response to therapeutic agents in vitro. We suggest that this model can be reliably used as a tool to investigate the interactions between a tumor and the TME."
https://openalex.org/W1798205344,"Background Impaired autonomic control of postural homeostasis results in orthostatic intolerance. However, the role of neurohormones in orthostatic intolerance has not been explained. Methods Six-hundred-and-seventy-one patients (299 males; 55±22 years) with unexplained syncope underwent head-up tilt (HUT) with serial blood sampling. Systolic blood pressure (SBP) and heart rate (HR) supine, after 3min, and lowest BP/highest HR during HUT were recorded. Plasma levels of epinephrine, norepinephrine, renin, C-terminal-pro-arginine-vasopressin (CT-proAVP), C-terminal- endothelin-1 (CT-proET-1), and mid-regional-fragment of pro-atrial-natriuretic-peptide (MR-proANP) were determined at supine and 3min of HUT. Multivariate-adjusted logistic regression model was applied to compare 1st (reference) with 4th quartile of 3 min and maximal ΔSBP/ΔHR (i.e. pronounced hypotension or tachycardia) vs. changes in neuroendocrine biomarkers, respectively. Results Higher resting CT-proET-1 predicted BP fall at 3min (Odds ratio (OR) per 1 SD: 1.62, 95%CI 1.18–2.22; p = 0.003), and max BP fall during HUT (1.82, 1.28–2.61; p = 0.001). Higher resting CT-proAVP predicted BP fall at 3min (1.33, 1.03–1.73; p = 0.03), which was also associated with increase in CT-proAVP (1.86, 1.38–2.51; p = 0.00005) and epinephrine (1.47, 1.12–1.92; p = 0.05) during HUT. Lower resting MR-proANP predicted tachycardia at 3min (0.37, 0.24–0.59; p = 0.00003), and max tachycardia during HUT (0.47, 0.29–0.77; p = 0.002). Further, tachycardia during HUT was associated with increase in epinephrine (1.60, 1.15–2.21; p = 0.005), and norepinephrine (1.87, 1.38–2.53; p = 0.005). Conclusions Resting CT-proET-1 and CT-proAVP are increased in orthostatic hypotension, while resting MR-proANP is decreased in postural tachycardia. Moreover, early BP fall during orthostasis evokes increase in CT-proAVP and epinephrine, while postural tachycardia is associated with increase in norepinephrine and epinephrine."
