id,abstract
https://openalex.org/W2083725282,"Nonalcoholic fatty liver disease (NAFLD) includes simple steatosis, nonalcoholic steatohepatitis (NASH), fibrosis, cirrhosis, and hepatocellular carcinoma. The gut-derived endotoxin plays an essential role in the pathophysiological development and progression of NAFLD. By using rat models of choline-deficient/L-amino acid-defined (CDAA)-diet-induced NAFLD, we examined whether MIYAIRI 588–a butyrate-producing probiotic – prevents the progression of pathophysiological changes from steatosis to hepatocarcinogenesis. In vivo experiments showed that treatment with MIYAIRI 588 reduced CDAA-diet-induced hepatic lipid deposition and significantly improved the triglyceride content, insulin resistance, serum endotoxin levels, and hepatic inflammatory indexes. We also found that MIYAIRI 588 substantially increased the activation of hepatic adenosine 5′-monophosphate-activated protein kinase (AMPK) and AKT and the expression of lipogenesis- or lipolysis-related proteins. MIYAIRI 588 also improved CDAA-diet-induced delocalization and substantially decreased the expression of the tight-junction proteins intestinal zonula occluden-1 and occludin in CDAA-diet-fed rats. Further, the MIYAIRI 588-treated rats also showed remarkable induction of nuclear factor erythoid 2-related factor 2 (Nrf2) and its targeted antioxidative enzymes, which suppressed hepatic oxidative stress. In vitro studies revealed that treatment with sodium butyrate (NaB) also activated AMPK and AKT and enhanced Nrf2 expression by precluding ubiquitination, thereby increasing the half-life of the Nrf2 protein. Pharmacological studies and siRNA knockdown experiments showed that NaB-mediated AMPK activation induced the phosphorylation and nuclear translocation of Sirtuin 1, leading to the increased assembly of mammalian TOR complex 2 and phosphorylation of AKT at Ser473 and subsequent induction of Nrf2 expression and activation. These favorable changes caused an obvious decrease in hepatic fibrous deposition, GST-P-positive foci development, and hepatocarcinogenesis. Our data clearly established that the probiotic MIYAIRI 588 has beneficial effects in the prevention of NAFLD progression."
https://openalex.org/W2059137431,"Objective Brain dopamine dysfunction in attention deficit/hyperactivity disorder (ADHD) could explain why stimulant medications, which increase dopamine signaling, are therapeutically beneficial. However while the acute increases in dopamine induced by stimulant medications have been associated with symptom improvement in ADHD the chronic effects have not been investigated. Method We used positron emission tomography and [11C]cocaine (dopamine transporter radioligand) to measure dopamine transporter availability in the brains of 18 never-medicated adult ADHD subjects prior to and after 12 months of treatment with methylphenidate and in 11 controls who were also scanned twice at 12 months interval but without stimulant medication. Dopamine transporter availability was quantified as non-displaceable binding potential using a kinetic model for reversible ligands. Results Twelve months of methylphenidate treatment increased striatal dopamine transporter availability in ADHD (caudate, putamen and ventral striatum: +24%, p<0.01); whereas there were no changes in control subjects retested at 12-month interval. Comparisons between controls and ADHD participants revealed no significant difference in dopamine transporter availability prior to treatment but showed higher dopamine transporter availability in ADHD participants than control after long-term treatment (caudate: p<0.007; putamen: p<0.005). Conclusion Upregulation of dopamine transporter availability during long-term treatment with methylphenidate may decrease treatment efficacy and exacerbate symptoms while not under the effects of the medication. Our findings also suggest that the discrepancies in the literature regarding dopamine transporter availability in ADHD participants (some studies reporting increases, other no changes and other decreases) may reflect, in part, differences in treatment histories."
https://openalex.org/W2079723480,"Background Multiple sclerosis (MS) is characterized by demyelinating and degenerative processes within the central nervous system. Unlike conventional MRI,new advanced imaging techniques improve pathological specificity and better highlight the relationship between anatomical damage and clinical impairment. Objective To investigate the relationship between clinical disability and both grey (GM) and white matter (WM) regional damage in MS patients. Methods Thirty-six relapsing remitting-MS patients and 25 sex- and age-matched controls were enrolled. All patients were clinically evaluated by the Expanded Disability Status Scale and the Multiple Sclerosis Functional Composite (MSFC) scale, which includes the 9-hole peg test (9HPT), the timed 25-feet walking test (T25FW) and the paced auditory serial addition test (PASAT). All subjects were imaged by a 3.0 T scanner: dual-echo fast spin-echo, 3DT1-weighted and diffusion-tensor imaging (DTI) sequences were acquired. Voxel-based morphometry (VBM) and tract-based spatial statistics (TBSS) analyses were run for regional GM and WM assessment, respectively. T2 lesion volumes were also calculated, by using a semi-automated technique. Results Brain volumetric assessment of GM and DTI measures revealed significant differences between patients and controls. In patients, different measures of WM damage correlated each-other (p<0.0001), whereas none of them correlated with GM volume. In patients, focal GM atrophy and widespread WM damage significantly correlated with clinical measures. In particular, VBM analysis revealed a significant correlation (p<0.05) between GM volume and 9HPT in cerebellum and between GM volume and PASAT in orbito-frontal cortex. TBSS showed significant correlations between DTI metrics with 9HPT and PASAT scores in many WM bundles (p<0.05), including corpus callosum, internal capsule, posterior thalamic radiations, cerebral peduncles. Conclusions Selective GM atrophy and widespread WM tracts damage are associated with functional impairment of upper-limb motion and cognition. The combined analysis of volumetric and DTI data may help to better understand structural alterations underlying physical and cognitive dysfunction in MS."
https://openalex.org/W1975387938,"We have previously reported that the mitochondria inhibitor 3-nitropropionic acid (3-NP), induces the expression of DNA damage-regulated autophagy modulator1 (DRAM1) and activation of autophagy in rat striatum. Although the role of DRAM1 in autophagy has been previously characterized, the detailed mechanism by which DRAM1 regulates autophagy activity has not been fully understood. The present study investigated the role of DRAM1 in regulating autophagy flux. In A549 cells expressing wilt-type TP53, 3-NP increased the protein levels of DRAM1 and LC3-II, whereas decreased the levels of SQSTM1 (sequestosome 1). The increase in LC3-II and decrease in SQSTM1 were blocked by the autophagy inhibitor 3-methyl-adenine. Lack of TP53 or knock-down of TP53 in cells impaired the induction of DRAM1. Knock-down of DRAM1 with siRNA significantly reduced 3-NP-induced upregulation of LC3-II and downregulation of SQSTM1, indicating DRAM1 contributes to autophagy activation. Knock-down of DRAM1 robustly decreased rate of disappearance of induced autophagosomes, increased RFP-LC3 fluorescence dots and decreased the decline of LC3-II after withdraw of rapamycin, indicating DRAM1 promotes autophagy flux. DRAM1 siRNA inhibited lysosomal V-ATPase and acidification of lysosomes. As a result, DRAM1 siRNA reduced activation of lysosomal cathepsin D. Similar to DRAM1 siRNA, lysosomal inhibitors E64d and chloroquine also inhibited clearance of autophagosomes and activation of lysosomal cathapsin D after 3-NP treatment. These data suggest that DRAM1 plays important roles in autophagy activation induced by mitochondria dysfunction. DRAM1 affects autophagy through argument of lysosomal acidification, fusion of lysosomes with autophagosomes and clearance of autophagosomes."
https://openalex.org/W2078617909,"Matrix metalloproteinases (MMPs) contribute to cancer through their involvement in cancer invasion and metastasis. We evaluated genetic variation in MMP1 (9 SNPs), MMP2 (8 SNPs), MMP3 (4 SNPs), and MMP9 (3 SNPs) and breast cancer risk among Hispanic (2111 cases, 2597 controls) and non-Hispanic white (NHW) (1481 cases, 1586 controls) women in the Breast Cancer Health Disparities Study. Ancestral informative markers (n = 104) were assessed to determine Native American (NA) ancestry. MMP1 [4 single nucleotide polymorphisms (SNPs)] and MMP2 (2 SNPs) were associated with breast cancer overall. MMP1 rs996999 had strongest associations among women with the most NA ancestry (OR 1.61,95% CI 1.09,2.40) as did MMP3 rs650108 (OR 1.36, 95% CI 1.05,1.75) and MMP9 rs3787268 (OR 1.52, 95% CI 1.09,2.13). The adaptive rank truncated product (ARTP) showed a significant pathway partp value of 0.04, with a stronger association among women with the most NA ancestry (partp = 0.02). Significant pathway genes using the ARTP were MMP1 for all women (partp = 0.02) and MMP9 for women with the most NA ancestry (partp = 0.024); MMP2 was borderline significant overall (partp = 0.06) and MMP1 and MMP3 were borderline significant for women with the most NA ancestry (partp = 0.07 and 0.06 respectively). MMP1 and MMP2 were associated with ER+/PR+ and ER+/PR-tumors; MMP3 and MMP9 were associated with ER−/PR− tumors. The pathway was highly significant with survival (partp = 0.0041) with MMP2 having the strongest gene association (partp = 0.0007). Our findings suggest that genetic variation in MMP genes influence breast cancer development and survival in this genetically admixed population."
https://openalex.org/W2088846648,"MicroRNAs (miRNAs) have been suggested to play a vital role in regulate tumor progression and invasion. However, the expression of miR-339-5p in colorectal cancer and its effects are not known. Here, we report that miR-339-5p is a tumor suppressor by regulating expression of PRL-1. In this study, we showed that downregulated miR-339-5p levels in colorectal cancer tissues and highly invasive CRC cell lines. Furthermore, enhancing the expression of miR-339-5p inhibited CRC cell growth, migration and invasion in vitro and suppressed tumor growth in vivo. We then screened and identified a novel miR-339-5p target, phosphatases of regenerating liver-1 1 (PRL-1), and it was further confirmed by luciferase assay. Overexpression of miR-339-5p would also reduce the expression of PRL-1 mRNA and protein. The reduced PRL-1 expression was associated with low expression of phosphorylated-extracellular signal-regulatedkinase1/2 (p-ERK1/2). Conversely, reduction of miR-339-5p by inhibitors in cells stimulated these phenotypes. In conclusion, our results demonstrate that miR-339-5p functions as a tumor suppressor and plays a role in inhibiting growth and metastasis of CRC cells through targeting PRL-1 and regulating p-ERK1/2 .These findings suggest that miR-339-5p may be useful as a new potential therapeutic target for CRC."
https://openalex.org/W2087268897,"The osteolytic nature of bone metastasis results from a tumor-driven increased bone resorption. Bone remodeling is orchestrated by the molecular triad RANK-RANKL-OPG. This process is dysregulated in bone metastases, mostly via induction of RANKL by tumor-derived factors. These factors increase expression of RANKL, which induce osteoclast formation, function, and survival, thereby increasing bone resorption. RANK is unexpectedly expressed by cancer cells, and the activation of RANKL-RANK pathway correlates with an increased invasive phenotype. To investigate the interaction between RANK expression in human breast and prostate cancer cells and their pro-metastatic phenotype we analyzed the activation of RANKL-RANK pathway and its effects on cell migration, invasion, gene expression in vitro, and osteolysis-inducing ability in vivo. RANKL activates kinase signaling pathways, stimulates cell migration, increases cell invasion, and up-regulates MMP-1 expression. In vivo, MMP-1 knockdown resulted in smaller x-ray osteolytic lesions and osteoclastogenesis, and decreased tumor burden. Therefore, RANKL inhibition in bone metastatic disease may decrease the levels of the osteoclastogenesis inducer MMP-1, contributing to a better clinical outcome."
https://openalex.org/W2095031298,"Dendritic spines are are small membranous protrusions that extend from neuronal dendrites and harbor the majority of excitatory synapses. Increasing evidence has shown that matrix metalloproteinases (MMPs), a family of extracellularly acting and Zn(2+)-dependent endopeptidases, are able to rapidly modulate dendritic spine morphology. Spine head protrusions (SHPs) are filopodia-like processes that extend from the dendritic spine head, representing a form of postsynaptic structural remodeling in response to altered neuronal activity. Herein, we show that chemically induced long-term potentiation (cLTP) in dissociated hippocampal cultures upregulates MMP-9 activity that controls the formation of SHPs. Blocking of MMPs activity or microtubule dynamics abolishes the emergence of SHPs. In addition, autoactive recombinant MMP-9, promotes the formation of SHPs in organotypic hippocampal slices. Furthermore, spines with SHPs gained postsynaptic α-amino-3-hydroxyl-5-methyl-4-isoxazole propionic acid (AMPA) receptors upon cLTP and the synaptic delivery of AMPA receptors was controlled by MMPs. The present results strongly imply that MMP-9 is functionally involved in the formation of SHPs and the control of postsynaptic receptor distribution upon cLTP."
https://openalex.org/W2038266768,"Though difficult, the study of gene-environment interactions in multifactorial diseases is crucial for interpreting the relevance of non-heritable factors and prevents from overlooking genetic associations with small but measurable effects. We propose a “candidate interactome” (i.e. a group of genes whose products are known to physically interact with environmental factors that may be relevant for disease pathogenesis) analysis of genome-wide association data in multiple sclerosis. We looked for statistical enrichment of associations among interactomes that, at the current state of knowledge, may be representative of gene-environment interactions of potential, uncertain or unlikely relevance for multiple sclerosis pathogenesis: Epstein-Barr virus, human immunodeficiency virus, hepatitis B virus, hepatitis C virus, cytomegalovirus, HHV8-Kaposi sarcoma, H1N1-influenza, JC virus, human innate immunity interactome for type I interferon, autoimmune regulator, vitamin D receptor, aryl hydrocarbon receptor and a panel of proteins targeted by 70 innate immune-modulating viral open reading frames from 30 viral species. Interactomes were either obtained from the literature or were manually curated. The P values of all single nucleotide polymorphism mapping to a given interactome were obtained from the last genome-wide association study of the International Multiple Sclerosis Genetics Consortium & the Wellcome Trust Case Control Consortium, 2. The interaction between genotype and Epstein Barr virus emerges as relevant for multiple sclerosis etiology. However, in line with recent data on the coexistence of common and unique strategies used by viruses to perturb the human molecular system, also other viruses have a similar potential, though probably less relevant in epidemiological terms."
https://openalex.org/W2093252486,"Although mesial temporal lobe epilepsy (mTLE) is characterized by the pathological changes in mesial temporal lobe, function alteration was also found in extratemporal regions. Our aim is to investigate the information flow between the epileptogenic zone (EZ) and other brain regions. Resting-state functional magnetic resonance imaging (RS-fMRI) data were recorded from 23 patients with left mTLE and matched controls. We first identified the potential EZ using the amplitude of low-frequency fluctuation (ALFF) of RS-fMRI signal, then performed voxel-wise Granger causality analysis between EZ and the whole brain. Relative to controls, patients demonstrated decreased driving effect from EZ to thalamus and basal ganglia, and increased feedback. Additionally, we found an altered causal relation between EZ and cortical networks (default mode network, limbic system, visual network and executive control network). The influence from EZ to right precuneus and brainstem negatively correlated with disease duration, whereas that from the right hippocampus, fusiform cortex, and lentiform nucleus to EZ showed positive correlation. These findings demonstrate widespread brain regions showing abnormal functional interaction with EZ. In addition, increased ALFF in EZ was positively correlated with the increased driving effect on EZ in patients, but not in controls. This finding suggests that the initiation of epileptic activity depends not only on EZ itself, but also on the activity emerging in large-scale macroscopic brain networks. Overall, this study suggests that the causal topological organization is disrupted in mTLE, providing valuable information to understand the pathophysiology of this disorder."
