id,abstract
https://openalex.org/W2146634980,"The Centre for the AIDS Program of Research in South Africa (CAPRISA) 004 trial assessed the effectiveness and safety of a 1% vaginal gel formulation of tenofovir, a nucleotide reverse transcriptase inhibitor, for the prevention of HIV acquisition in women. A double-blind, randomized controlled trial was conducted comparing tenofovir gel (n = 445 women) with placebo gel (n = 444 women) in sexually active, HIV-uninfected 18- to 40-year-old women in urban and rural KwaZulu-Natal, South Africa. HIV serostatus, safety, sexual behavior, and gel and condom use were assessed at monthly follow-up visits for 30 months. HIV incidence in the tenofovir gel arm was 5.6 per 100 women-years (person time of study observation) (38 out of 680.6 women-years) compared with 9.1 per 100 women-years (60 out of 660.7 women-years) in the placebo gel arm (incidence rate ratio = 0.61; P = 0.017). In high adherers (gel adherence > 80%), HIV incidence was 54% lower (P = 0.025) in the tenofovir gel arm. In intermediate adherers (gel adherence 50 to 80%) and low adherers (gel adherence < 50%), the HIV incidence reduction was 38 and 28%, respectively. Tenofovir gel reduced HIV acquisition by an estimated 39% overall, and by 54% in women with high gel adherence. No increase in the overall adverse event rates was observed. There were no changes in viral load and no tenofovir resistance in HIV seroconverters. Tenofovir gel could potentially fill an important HIV prevention gap, especially for women unable to successfully negotiate mutual monogamy or condom use."
https://openalex.org/W2102560467,"Somatic cell nuclear transfer and transcription-factor-based reprogramming revert adult cells to an embryonic state, and yield pluripotent stem cells that can generate all tissues. Through different mechanisms and kinetics, these two reprogramming methods reset genomic methylation, an epigenetic modification of DNA that influences gene expression, leading us to hypothesize that the resulting pluripotent stem cells might have different properties. Here we observe that low-passage induced pluripotent stem cells (iPSCs) derived by factor-based reprogramming of adult murine tissues harbour residual DNA methylation signatures characteristic of their somatic tissue of origin, which favours their differentiation along lineages related to the donor cell, while restricting alternative cell fates. Such an ‘epigenetic memory’ of the donor tissue could be reset by differentiation and serial reprogramming, or by treatment of iPSCs with chromatin-modifying drugs. In contrast, the differentiation and methylation of nuclear-transfer-derived pluripotent stem cells were more similar to classical embryonic stem cells than were iPSCs. Our data indicate that nuclear transfer is more effective at establishing the ground state of pluripotency than factor-based reprogramming, which can leave an epigenetic memory of the tissue of origin that may influence efforts at directed differentiation for applications in disease modelling or treatment. Induced pluripotent stem (iPS) cells are produced by reprogramming differentiated adult cells using a cocktail of transcription factors. They share many properties that are characteristic of embryonic stem (ES) cells generated by somatic-cell nuclear transfer (SCNT), and of ES cells from naturally fertilized embryos. The three cell types are not identical, however, and an interesting difference has now been discovered: iPS cells retain an 'epigenetic memory' of the donor tissue from which they derive, whereas SCNT-based reprogramming resets the DNA-methylation state of adult cells so it is closer to the ES cell-like state. In a separate study, Ji et al. examine the role of specific DNA methylation marks in the developmental progression of particular cell lineages. They present a genome-wide DNA-methylation analysis of haematopoietic cell populations that reveals remarkable epigenetic plasticity. Changes in DNA methylation emerge as perhaps a principal factor directing cell-fate choices such as commitment to myeloid or lymphoid development. Pluripotent stem cells can be generated in the laboratory through somatic cell nuclear transfer (generating nuclear transfer embryonic stem cells, ntESCs) or transcription-factor-based reprogramming (producing induced pluripotent stem cells, iPSCs). These methods reset the methylation signature of the genome — but to what extent? Here it is found that mouse iPSCs 'remember' the methylation status of their tissue of origin, but the methylation of ntESCs is more similar to that of naturally produced ES cells."
https://openalex.org/W2126580353,"Induced pluripotent stem cells (iPSCs) have been derived from various somatic cell populations through ectopic expression of defined factors. It remains unclear whether iPSCs generated from different cell types are molecularly and functionally similar. Here we show that iPSCs obtained from mouse fibroblasts, hematopoietic and myogenic cells exhibit distinct transcriptional and epigenetic patterns. Moreover, we demonstrate that cellular origin influences the in vitro differentiation potentials of iPSCs into embryoid bodies and different hematopoietic cell types. Notably, continuous passaging of iPSCs largely attenuates these differences. Our results suggest that early-passage iPSCs retain a transient epigenetic memory of their somatic cells of origin, which manifests as differential gene expression and altered differentiation capacity. These observations may influence ongoing attempts to use iPSCs for disease modeling and could also be exploited in potential therapeutic applications to enhance differentiation into desired cell lineages."
https://openalex.org/W2017766656,"The hippocampus is an important brain circuit for spatial memory and the spatially selective spiking of hippocampal neuronal assemblies is thought to provide a mnemonic representation of space. We found that remembering newly learnt goal locations required NMDA receptor-dependent stabilization and enhanced reactivation of goal-related hippocampal assemblies. During spatial learning, place-related firing patterns in the CA1, but not CA3, region of the rat hippocampus were reorganized to represent new goal locations. Such reorganization did not occur when goals were marked by visual cues. The stabilization and successful retrieval of these newly acquired CA1 representations of behaviorally relevant places was NMDAR dependent and necessary for subsequent memory retention performance. Goal-related assembly patterns associated with sharp wave/ripple network oscillations, during both learning and subsequent rest periods, predicted memory performance. Together, these results suggest that the reorganization and reactivation of assembly firing patterns in the hippocampus represent the formation and expression of new spatial memory traces."
https://openalex.org/W2087236782,"Michael Seldin and colleagues report a genome-wide association study and meta-analyses for primary biliary cirrhosis. They identify three loci newly associated with susceptibility to this autoimmune liver disease. A genome-wide association screen for primary biliary cirrhosis risk alleles was performed in an Italian cohort. The results from the Italian cohort replicated IL12A and IL12RB associations, and a combined meta-analysis using a Canadian dataset identified newly associated loci at SPIB (P = 7.9 × 10−11, odds ratio (OR) = 1.46), IRF5-TNPO3 (P = 2.8 × 10−10, OR = 1.63) and 17q12-21 (P = 1.7 × 10−10, OR = 1.38)."
https://openalex.org/W2031374844,
https://openalex.org/W2122929112,"Changes in gene expression in pancreatic beta-cells from type 2 diabetes (T2D) should provide insights into their abnormal insulin secretion and turnover.Frozen sections were obtained from cadaver pancreases of 10 control and 10 T2D human subjects. Beta-cell enriched samples were obtained by laser capture microdissection (LCM). RNA was extracted, amplified and subjected to microarray analysis. Further analysis was performed with DNA-Chip Analyzer (dChip) and Gene Set Enrichment Analysis (GSEA) software. There were changes in expression of genes linked to glucotoxicity. Evidence of oxidative stress was provided by upregulation of several metallothionein genes. There were few changes in the major genes associated with cell cycle, apoptosis or endoplasmic reticulum stress. There was differential expression of genes associated with pancreatic regeneration, most notably upregulation of members of the regenerating islet gene (REG) family and metalloproteinase 7 (MMP7). Some of the genes found in GWAS studies to be related to T2D were also found to be differentially expressed. IGF2BP2, TSPAN8, and HNF1B (TCF2) were upregulated while JAZF1 and SLC30A8 were downregulated.This study made possible by LCM has identified many novel changes in gene expression that enhance understanding of the pathogenesis of T2D."
https://openalex.org/W2032903160,"Down syndrome is caused by the triplication of chromosome 21, which results in extra copies of hundreds of genes. Chakrabarti et al. used the Ts65Dn mouse model of Down syndrome to show that Olig1 and Olig2, two transcription factor genes that are triplicated in Down syndrome and in the Ts65Dn mouse, are involved in the manifestation of the inhibition/excitation imbalance phenotype. Over-inhibition is thought to be one of the underlying causes of the cognitive deficits in Ts65Dn mice, the most widely used model of Down syndrome. We found a direct link between gene triplication and defects in neuron production during embryonic development. These neurogenesis defects led to an imbalance between excitatory and inhibitory neurons and to increased inhibitory drive in the Ts65Dn forebrain. We discovered that Olig1 and Olig2, two genes that are triplicated in Down syndrome and in Ts65Dn mice, were overexpressed in the Ts65Dn forebrain. To test the hypothesis that Olig triplication causes the neurological phenotype, we used a genetic approach to normalize the dosage of these two genes and thereby rescued the inhibitory neuron phenotype in the Ts65Dn brain. These data identify seminal alterations during brain development and suggest a mechanistic relationship between triplicated genes and these brain abnormalities in the Ts65Dn mouse."
https://openalex.org/W2050252182,"Katherine Siminovitch and colleagues report replication and fine-mapping studies for primary biliary cirrhosis. They identify three loci newly associated with susceptibility to this autoimmune liver disease. We genotyped individuals with primary biliary cirrhosis and unaffected controls for suggestive risk loci (genome-wide association P < 1 × 10−4) identified in a previous genome-wide association study. Combined analysis of the genome-wide association and replication datasets identified IRF5-TNPO3 (combined P = 8.66 × 10−13), 17q12-21 (combined P = 3.50 × 10−13) and MMEL1 (combined P = 3.15 × 10−8) as new primary biliary cirrhosis susceptibility loci. Fine-mapping studies showed that a single variant accounts for the IRF5-TNPO3 association. As these loci are implicated in other autoimmune conditions, these findings confirm genetic overlap among such diseases."
https://openalex.org/W1970006069,"To identify susceptibility loci for non-Hodgkin lymphoma subtypes, we conducted a three-stage genome-wide association study. We identified two variants associated with follicular lymphoma at 6p21.32 (rs10484561, combined P = 1.12 x 10(-29) and rs7755224, combined P = 2.00 x 10(-19); r(2) = 1.0), supporting the idea that major histocompatibility complex genetic variation influences follicular lymphoma susceptibility. We also found confirmatory evidence of a previously reported association between chronic lymphocytic leukemia/small lymphocytic lymphoma and rs735665 (combined P = 4.24 x 10(-9))."
