id,abstract
https://openalex.org/W2101293044,"0.5% to 10% of clean surgeries result in surgical-site infections, and attempts to reduce this rate have had limited success. Germicidal UV lamps, with a broad wavelength spectrum from 200 to 400 nm are an effective bactericidal option against drug-resistant and drug-sensitive bacteria, but represent a health hazard to patient and staff. By contrast, because of its limited penetration, ~200 nm far-UVC light is predicted to be effective in killing bacteria, but without the human health hazards to skin and eyes associated with conventional germicidal UV exposure.The aim of this work was to test the biophysically-based hypothesis that ~200 nm UV light is significantly cytotoxic to bacteria, but minimally cytotoxic or mutagenic to human cells either isolated or within tissues.A Kr-Br excimer lamp was used, which produces 207-nm UV light, with a filter to remove higher-wavelength components. Comparisons were made with results from a conventional broad spectrum 254-nm UV germicidal lamp. First, cell inactivation vs. UV fluence data were generated for methicillin-resistant S. aureus (MRSA) bacteria and also for normal human fibroblasts. Second, yields of the main UV-associated pre-mutagenic DNA lesions (cyclobutane pyrimidine dimers and 6-4 photoproducts) were measured, for both UV radiations incident on 3-D human skin tissue.We found that 207-nm UV light kills MRSA efficiently but, unlike conventional germicidal UV lamps, produces little cell killing in human cells. In a 3-D human skin model, 207-nm UV light produced almost no pre-mutagenic UV-associated DNA lesions, in contrast to significant yields induced by a conventional germicidal UV lamp.As predicted based on biophysical considerations, 207-nm light kills bacteria efficiently but does not appear to be significantly cytotoxic or mutagenic to human cells. Used appropriately, 207-nm light may have the potential for safely and inexpensively reducing surgical-site infection rates, including those of drug-resistant origin."
https://openalex.org/W2411894862,"Methamphetamine (MA) addiction is a growing epidemic worldwide. Chronic MA use has been shown to lead to neurotoxicity in rodents and humans. Magnetic resonance imaging (MRI) studies in MA users have shown enlarged striatal volumes and positron emission tomography (PET) studies have shown decreased brain glucose metabolism (BGluM) in the striatum of detoxified MA users. The present study examines structural changes of the brain, observes microglial activation, and assesses changes in brain function, in response to chronic MA treatment. Rats were randomly split into three distinct treatment groups and treated daily for four months, via i.p. injection, with saline (controls), or low dose (LD) MA (4 mg/kg), or high dose (HD) MA (8 mg/kg). Sixteen weeks into the treatment period, rats were injected with a glucose analog, [18F] fluorodeoxyglucose (FDG), and their brains were scanned with micro-PET to assess regional BGluM. At the end of MA treatment, magnetic resonance imaging at 21T was performed on perfused rats to determine regional brain volume and in vitro [3H]PK 11195 autoradiography was performed on fresh-frozen brain tissue to measure microglia activation. When compared with controls, chronic HD MA-treated rats had enlarged striatal volumes and increases in [3H]PK 11195 binding in striatum, the nucleus accumbens, frontal cortical areas, the rhinal cortices, and the cerebellar nuclei. FDG microPET imaging showed that LD MA-treated rats had higher BGluM in insular and somatosensory cortices, face sensory nucleus of the thalamus, and brainstem reticular formation, while HD MA-treated rats had higher BGluM in primary and higher order somatosensory and the retrosplenial cortices, compared with controls. HD and LD MA-treated rats had lower BGluM in the tail of the striatum, rhinal cortex, and subiculum and HD MA also had lower BGluM in hippocampus than controls. These results corroborate clinical findings and help further examine the mechanisms behind MA-induced neurotoxicity."
https://openalex.org/W2418718010,"Background Terpinen-4-ol, a naturally occurring monoterpene is the main bioactive component of tea-tree oil and has been shown to have many biological activities. Aim To study the antitumor effects of terpinen-4-ol and its mechanism of action in prostate and GI malignancies, alone and in combination with chemotherapeutic and biological agents. Methods Terpinen-4-ol was administrated alone or combined with standard chemotherapy (Oxaliplatin, Fluorouracil, Gemcitabine, Tarceva) and biological agent (Cetuximab). It was also combined with humanized anti-CD24 mAbs (was developed by us). Killing effects were measured qualitatively by light microscopy and quantitatively using the MTT and FACS analysis, following treatment of colorectal, pancreatic, gastric and prostate cancer cells. Terpinen-4-ol effect on tumor development was evaluated in xenograft model. Results Terpinen-4-ol induces a significant growth inhibition of colorectal, pancreatic, prostate and gastric cancer cells in a dose-dependent manner (10–90% in 0.005–0.1%). Terpinen-4-ol and various anti-cancer agents (0.2μM oxaliplatin and 0.5μM fluorouracil) demonstrated a synergistic inhibitory effect (83% and 91%, respectively) on cancer cell proliferation. In KRAS mutated colorectal cancer cells, which are resistant to anti-EGFR therapy, combining of terpinen-4-ol with cetuximab (1 μM) resulted in impressive efficacy of 80–90% growth inhibition. Sub-toxic concentrations of terpinen-4-ol potentiate anti-CD24 mAb (150μg/ml)-induced growth inhibition (90%). Considerable reduction in tumor volume was seen following terpinen-4-ol (0.2%) treatment alone and with cetuximab (10mg/kg) (40% and 63%, respectively) as compare to the control group. Conclusion Terpinen-4-ol significantly enhances the effect of several chemotherapeutic and biological agents. The possible molecular mechanism for its activity involves induction of cell-death rendering this compound as a potential anti-cancer drug alone and in combination in the treatment of numerous malignancies. Terpinen-4-ol restores the activity of cetuximab in cancers with mutated KRAS."
https://openalex.org/W2418942610,"Drug delivery to tumors is limited by several factors, including drug permeability of the target cell plasma membrane. Ultrasound in combination with microbubbles (USMB) is a promising strategy to overcome these limitations. USMB treatment elicits enhanced cellular uptake of materials such as drugs, in part as a result of sheer stress and formation of transient membrane pores. Pores formed upon USMB treatment are rapidly resealed, suggesting that other processes such as enhanced endocytosis may contribute to the enhanced material uptake by cells upon USMB treatment. How USMB regulates endocytic processes remains incompletely understood. Cells constitutively utilize several distinct mechanisms of endocytosis, including clathrin-mediated endocytosis (CME) for the internalization of receptor-bound macromolecules such as Transferrin Receptor (TfR), and distinct mechanism(s) that mediate the majority of fluid-phase endocytosis. Tracking the abundance of TfR on the cell surface and the internalization of its ligand transferrin revealed that USMB acutely enhances the rate of CME. Total internal reflection fluorescence microscopy experiments revealed that USMB treatment altered the assembly of clathrin-coated pits, the basic structural units of CME. In addition, the rate of fluid-phase endocytosis was enhanced, but with delayed onset upon USMB treatment relative to the enhancement of CME, suggesting that the two processes are distinctly regulated by USMB. Indeed, vacuolin-1 or desipramine treatment prevented the enhancement of CME but not of fluid phase endocytosis upon USMB, suggesting that lysosome exocytosis and acid sphingomyelinase, respectively, are required for the regulation of CME but not fluid phase endocytosis upon USMB treatment. These results indicate that USMB enhances both CME and fluid phase endocytosis through distinct signaling mechanisms, and suggest that strategies for potentiating the enhancement of endocytosis upon USMB treatment may improve targeted drug delivery."
https://openalex.org/W2415644738,"Arterial transit time (ATT) is most crucial for measuring absolute cerebral blood flow (CBF) by arterial spin labeling (ASL), a noninvasive magnetic resonance (MR) perfusion assessment technique, in patients with chronic occlusive cerebrovascular disease. We validated ASL-CBF and ASL-ATT maps calculated by pulsed continuous ASL (pCASL) with multiple post-label delay acquisitions in patients with occlusive cerebrovascular disease. Fifteen patients underwent MR scans, including pCASL, and positron emission tomography (PET) scans with 15O-water to obtain PET-CBF. MR acquisitions with different post-label delays (1.0, 1.5, 2.0, 2.5 and 3.0 sec) were also obtained for ATT correction. The theoretical framework of 2-compartmental model (2CM) was also used for the delay compensation. ASL-CBF and ASL-ATT were calculated based on the proposed 2CM, and the effect on the CBF values and the ATT correction characteristics were discussed. Linear regression analyses were performed both on pixel-by-pixel and region-of-interest bases in the middle cerebral artery (MCA) territory. There were significant correlations between ASL-CBF and PET-CBF both for voxel values (r = 0.74 ± 0.08, slope: 0.87 ± 0.22, intercept: 6.1 ± 4.9) and for the MCA territorial comparison in both affected (R2 = 0.67, y = 0.83x + 6.3) and contralateral sides (R2 = 0.66, y = 0.74x + 6.3). ASL-ATTs in the affected side were significantly longer than those in the contralateral side (1.51 ± 0.41 sec and 1.12 ± 0.30 sec, respectively, p <0.0005). CBF measurement using pCASL with delay compensation was feasible and fairly accurate even in altered hemodynamic states."
https://openalex.org/W2414896608,"There are no generally accepted criteria for the etiologic classification of intracerebral hemorrhage (ICH). For this reason, we have developed a set of etiologic criteria and have applied them to a large number of patients to determine their utility.The H-ATOMIC classification includes 7 etiologic categories: Hypertension, cerebral Amyloid angiopathy, Tumour, Oral anticoagulants, vascular Malformation, Infrequent causes and Cryptogenic. For each category, the etiology is scored with three degrees of certainty: Possible(3), Probable(2) and Definite(1). Our aim was to perform a basic study consisting of neuroimaging, blood tests, and CT-angio when a numerical score (SICH) suggested an underlying structural abnormality. Combinations of >1 etiologic category for an individual patient were acceptable. The criteria were evaluated in a multicenter and prospective study of consecutive patients with spontaneous ICH.Our study included 439 patients (age 70.8 ± 14.5 years; 61.3% were men). A definite etiology was achieved in 176 (40.1% of the patients: Hypertension 28.2%, cerebral Amyloid angiopathy 0.2%, Tumour 0.2%, Oral anticoagulants 2.2%, vascular Malformation 4.5%, Infrequent causes 4.5%). A total of 7 patients (1.6%) were cryptogenic. In the remaining 58.3% of the patients, ICH was attributable to a single (n = 56, 12.7%) or the combination of ≥2 (n = 200, 45.5%) possible/probable etiologies. The most frequent combinations of etiologies involved possible hypertension with possible CAA (H3A3, n = 38) or with probable CAA (H3A2, n = 29), and probable hypertension with probable OA (H2O2, n = 27). The most frequent category with any degree of certainty was hypertension (H1+2+3 = 80.6%) followed by cerebral amyloid angiopathy (A1+2+3 = 30.9%).According to our etiologic criteria, only about 40% patients received a definite diagnosis, while in the remaining patients ICH was attributable to a single possible/probable etiology or to more than one possible/probable etiology. The use of these criteria would likely help in the management of patients with ICH."
https://openalex.org/W2409779998,"Tea seed oil is a high quality edible oil, yet lacking sufficient scientific evidences to support the nutritional and medical purposes. We identified major and minor components in Camellia tenuifolia seed oil and investigated the antioxidative activity and its underlying mechanisms in Caenorhabditis elegans.The results showed that the major constitutes in C. tenuifolia seed oil were unsaturated fatty acids (~78.4%). Moreover, two minor compounds, β-amyrin and β-sitosterol, were identified and their antioxidative activity was examined. We found that oleic acid was the major constitute in C. tenuifolia seed oil and plays a key role in the antioxidative activity of C. tenuifolia seed oil in C. elegans.This study found evidences that the transcription factor DAF-16/FOXO was involved in both oleic acid- and C. tenuifolia seed oil-mediated oxidative stress resistance in C. elegans. This study suggests the potential of C. tenuifolia seed oil as nutrient or functional foods."
https://openalex.org/W2415431322,"Initiation of hair follicle (HF) is the first and most important stage of HF morphogenesis. However the precise molecular mechanism of initiation of hair follicle remains elusive. Meanwhile, in previous study, the more attentions had been paid to the function of genes, while the roles of non-coding RNAs (such as long noncoding RNA and microRNA) had not been described. Therefore, the roles of long noncoding RNA(LncRNA) and coding RNA in sheep skin during the initiation of sheep secondary HF were integrated and analyzed, by using strand-specific RNA sequencing (ssRNA-seq).A total of 192 significant differentially expressed genes were detected, including 67 up-regulated genes and 125 down-regulated genes between stage 0 and stage 1 of HF morphogenesis during HF initiation. Only Wnt2, FGF20 were just significant differentially expressed among Wnt, Shh, Notch and BMP signaling pathways. Further expression profile analysis of lncRNAs showed that 884 novel lncRNAs were discovered in sheep skin expression profiles. A total of 15 lncRNAs with significant differential expression were detected, 6 up-regulated and 9 down-regulated. Among of differentially expressed genes and LncRNA, XLOC002437 lncRNA and potential target gene COL6A6 were all significantly down-regulated in stage 1. Furthermore, by using RNAhybrid, XLOC005698 may be as a competing endogenous RNA ‘‘sponges” oar-miR-3955-5p activity. Gene Ontology and KEGG pathway analyses indicated that the significantly enriched pathway was peroxisome proliferator-activated receptors (PPARs) pathway (corrected P-value < 0.05), indicating that PPAR pathway is likely to play significant roles during the initiation of secondary HF.Results suggest that the key differentially expressed genes and LncRNAs may be considered as potential candidate genes for further study on the molecular mechanisms of HF initiation, as well as supplying some potential values for understanding human hair disorders."
https://openalex.org/W2412336953,"Here we describe how Staphylococcus aureus bacteria can be rapidly isolated from clinical samples of articular fluid and synovial tissue using magnetic beads coated with the engineered chimeric human opsonin protein, Fc-mannose-binding lectin (FcMBL). The FcMBL-beads were used to capture and magnetically remove bacteria from purified cultures of 12 S. aureus strains, and from 8 articular fluid samples and 4 synovial tissue samples collected from patients with osteoarthritis or periprosthetic infections previously documented by positive S. aureus cultures. While the capture efficiency was high (85%) with purified S. aureus strains grown in vitro, direct FcMBL-bead capture from the clinical samples was initially disappointing (< 5% efficiency). Further analysis revealed that inhibition of FcMBL binding was due to coating of the bacteria by immunoglobulins and immune cells that masked FcMBL binding sites, and to the high viscosity of these complex biological samples. Importantly, capture of pathogens using the FcMBL-beads was increased to 76% efficiency by pretreating clinical specimens with hypotonic washes, hyaluronidase and a protease cocktail. Using this approach, S. aureus bacteria could be isolated from infected osteoarthritic tissues within 2 hours after sample collection. This FcMBL-enabled magnetic method for rapid capture and concentration of pathogens from clinical samples could be integrated upstream of current processes used in clinical microbiology laboratories to identify pathogens and perform antibiotic sensitivity testing when bacterial culture is not possible or before colonies can be detected."
https://openalex.org/W2416499291,"Topical preexposure prophylaxis (PrEP) against HIV has been marginally successful in recent clinical trials with low adherence rates being a primary factor for failure. Controlled, sustained release of antiretroviral (ARV) drugs may help overcome these low adherence rates if the product is protective for extended periods of time. The oral combination of tenofovir disoproxil fumarate (TDF) and emtricitabine (FTC) is currently the only FDA-approved ARV drug for HIV PrEP. A novel pod-intravaginal ring (IVR) delivering TDF and FTC at independently controlled rates was evaluated for efficacy at preventing SHIV162p3 infection in a rigorous, repeat low-dose vaginal exposure model using normally cycling female pigtailed macaques. Six macaques received pod-IVRs containing TDF (65 mg) and FTC (68 mg) every two weeks, and weekly vaginal exposures to 50 TCID50 of SHIV162p3 began one week after the first pod-IVR insertion. All pod-IVR-treated macaques were fully protected throughout the study (P = 0.0002, Log-rank test), whereas all control animals became infected with a median of 4 exposures to infection. The topical, sustained release of TDF and FTC from the pod-IVR maintained protective drug levels in macaques over four months of virus exposures. This novel and versatile delivery system has the capacity to deliver and maintain protective levels of multiple drugs and the protection observed here warrants clinical evaluation of this pod-IVR design."
