id,abstract
https://openalex.org/W2084252192,"Psychophysics and brain imaging studies in deaf patients have revealed a functional crossmodal reorganization that affects the remaining sensory modalities. Similarly, the congenital deaf cat (CDC) shows supra-normal visual skills that are supported by specific auditory fields (DZ-dorsal zone and P-posterior auditory cortex) but not the primary auditory cortex (A1). To assess the functional reorganization observed in deafness we analyzed the connectivity pattern of the auditory cortex by means of injections of anatomical tracers in DZ and A1 in both congenital deaf and normally hearing cats. A quantitative analysis of the distribution of the projecting neurons revealed the presence of non-auditory inputs to both A1 and DZ of the CDC which were not observed in the hearing cats. Firstly, some visual (areas 19/20) and somatosensory (SIV) areas were projecting toward DZ of the CDC but not in the control. Secondly, A1 of the deaf cat received a weak projection from the visual lateral posterior nuclei (LP). Most of these abnormal projections to A1 and DZ represent only a small fraction of the normal inputs to these areas. In addition, most of the afferents to DZ and A1 appeared normal in terms of areal specificity and strength of projection, with preserved but smeared nucleotopic gradient of A1 in CDCs. In conclusion, while the abnormal projections revealed in the CDC can participate in the crossmodal compensatory mechanisms, the observation of a limited reorganization of the connectivity pattern of the CDC implies that functional reorganization in congenital deafness is further supported also by normal cortico-cortical connectivity."
https://openalex.org/W2079812921,"Introduction Skin and soft tissue infections (SSTIs) are common infections occurring in ambulatory and inpatient settings. The extent of complications associated with these infections by diabetes status is not well established. Methods Using a very large repository database, we examined medical and pharmacy claims of individuals aged 0–64 between 2005 and 2010 enrolled in U.S. health plans. Diabetes, SSTIs, and SSTI-associated complications were identified by ICD-9 codes. SSTIs were stratified by clinical category and setting of initial diagnosis. Results We identified 2,227,401 SSTI episodes, 10% of which occurred in diabetic individuals. Most SSTIs were initially diagnosed in ambulatory settings independent from diabetes status. Abscess/cellulitis was the more common SSTI group in diabetic and non-diabetic individuals (66% and 59%, respectively). There were differences in the frequencies of SSTI categories between diabetic and non-diabetic individuals (p<0.01). Among SSTIs diagnosed in ambulatory settings, the SSTI-associated complication rate was over five times higher in people with diabetes than in people without diabetes (4.9% vs. 0.8%, p<0.01) and SSTI-associated hospitalizations were 4.9% and 1.1% in patients with and without diabetes, respectively. Among SSTIs diagnosed in the inpatient setting, bacteremia/endocarditis/septicemia/sepsis was the most common associated complication occurring in 25% and 16% of SSTIs in patients with and without diabetes, respectively (p<0.01). Conclusions Among persons with SSTIs, we found SSTI-associated complications were five times higher and SSTI-associated hospitalizations were four times higher, in patients with diabetes compared to those without diabetes. SSTI prevention efforts in individuals with diabetes may have significant impact on morbidity and healthcare resource utilization."
https://openalex.org/W2168843846,"The unpredictable behavior of uncontrolled type 1 diabetes often involves frequent swings in blood glucose levels that impact maintenance of a daily routine. An intensified insulin regimen is often unsuccessful, while other therapeutic options, such as amylin analog injections, use of continuous glucose sensors, and islet or pancreas transplantation are of limited clinical use. In efforts to provide patients with a more compliable treatment method, Oramed Pharmaceuticals tested the capacity of its oral insulin capsule (ORMD-0801, 8 mg insulin) in addressing this resistant clinical state. Eight Type I diabetes patients with uncontrolled diabetes (HbA1c: 7.5-10%) were monitored throughout the 15-day study period by means of a blind continuous glucose monitoring device. Baseline patient blood glucose behavior was monitored and recorded over a five-day pretreatment screening period. During the ensuing ten-day treatment phase, patients were asked to conduct themselves as usual and to self-administer an oral insulin capsule three times daily, just prior to meal intake. CGM data sufficient for pharmacodynamics analyses were obtained from 6 of the 8 subjects. Treatment with ORMD-0801 was associated with a significant 24.4% reduction in the frequencies of glucose readings >200 mg/dL (60.1 ± 7.9% pretreatment vs. 45.4 ± 4.9% during ORMD-0801 treatment; p = 0.023) and a significant mean 16.6% decrease in glucose area under the curve (AUC) (66055 ± 5547 mg/dL/24 hours vs. 55060 ± 3068 mg/dL/24 hours, p = 0.023), with a greater decrease during the early evening hours. In conclusion, ORMD-0801 oral insulin capsules in conjunction with subcutaneous insulin injections, well tolerated and effectively reduced glycemia throughout the day.Clinicaltrials.gov NCT00867594."
https://openalex.org/W1983877267,"Real-time brain-machine interfaces (BMI) have focused on either estimating the continuous movement trajectory or target intent. However, natural movement often incorporates both. Additionally, BMIs can be modeled as a feedback control system in which the subject modulates the neural activity to move the prosthetic device towards a desired target while receiving real-time sensory feedback of the state of the movement. We develop a novel real-time BMI using an optimal feedback control design that jointly estimates the movement target and trajectory of monkeys in two stages. First, the target is decoded from neural spiking activity before movement initiation. Second, the trajectory is decoded by combining the decoded target with the peri-movement spiking activity using an optimal feedback control design. This design exploits a recursive Bayesian decoder that uses an optimal feedback control model of the sensorimotor system to take into account the intended target location and the sensory feedback in its trajectory estimation from spiking activity. The real-time BMI processes the spiking activity directly using point process modeling. We implement the BMI in experiments consisting of an instructed-delay center-out task in which monkeys are presented with a target location on the screen during a delay period and then have to move a cursor to it without touching the incorrect targets. We show that the two-stage BMI performs more accurately than either stage alone. Correct target prediction can compensate for inaccurate trajectory estimation and vice versa. The optimal feedback control design also results in trajectories that are smoother and have lower estimation error. The two-stage decoder also performs better than linear regression approaches in offline cross-validation analyses. Our results demonstrate the advantage of a BMI design that jointly estimates the target and trajectory of movement and more closely mimics the sensorimotor control system."
https://openalex.org/W1982840247,"According to the EARS-Net surveillance data, Portugal has the highest prevalence of nosocomial methicillin-resistant Staphylococcus aureus (MRSA) in Europe, but the information on MRSA in the community is very scarce and the links between the hospital and community are not known. In this study we aimed to understand the events associated to the recent sharp increase in MRSA frequency in Portugal and to evaluate how this has shaped MRSA epidemiology in the community. With this purpose, 180 nosocomial MRSA isolates recovered from infection in two time periods and 14 MRSA isolates recovered from 89 samples of skin and soft tissue infections (SSTI) were analyzed by pulsed-field gel electrophoresis (PFGE), staphylococcal chromosome cassette mec (SCCmec) typing, spa typing and multilocus sequence typing (MLST). All isolates were also screened for the presence of Panton Valentine leukocidin (PVL) and arginine catabolic mobile element (ACME) by PCR. The results showed that ST22-IVh, accounting for 72% of the nosocomial isolates, was the major clone circulating in the hospital in 2010, having replaced two previous dominant clones in 1993, the Iberian (ST247-I) and Portuguese (ST239-III variant) clones. Moreover in 2010, three clones belonging to CC5 (ST105-II, ST125-IVc and ST5-IVc) accounted for 20% of the isolates and may represent the beginning of new waves of MRSA in this hospital. Interestingly, more than half of the MRSA isolates (8/14) causing SSTI in people attending healthcare centers in Portugal belonged to the most predominant clones found in the hospital, namely ST22-IVh (n = 4), ST5-IVc (n = 2) and ST105-II (n = 1). Other clones found included ST5-V (n = 6) and ST8-VI (n = 1). None of the MRSA isolates carried PVL and only five isolates (ST5-V-t179) carried ACME type II. The emergence and spread of EMRSA-15 may be associated to the observed increase in MRSA frequency in the hospital and the consequent spillover of MRSA into the community."
https://openalex.org/W2057832178,"A steady increase in reading speed is the hallmark of normal reading acquisition. However, little is known of the influence of visual attention capacity on children's reading speed. The number of distinct visual elements that can be simultaneously processed at a glance (dubbed the visual attention span), predicts single-word reading speed in both normal reading and dyslexic children. However, the exact processes that account for the relationship between the visual attention span and reading speed remain to be specified. We used the Theory of Visual Attention to estimate visual processing speed and visual short-term memory capacity from a multiple letter report task in eight and nine year old children. The visual attention span and text reading speed were also assessed. Results showed that visual processing speed and visual short term memory capacity predicted the visual attention span. Furthermore, visual processing speed predicted reading speed, but visual short term memory capacity did not. Finally, the visual attention span mediated the effect of visual processing speed on reading speed. These results suggest that visual attention capacity could constrain reading speed in elementary school children."
https://openalex.org/W2042003093,"Genome-wide association studies (GWAS), conducted mostly in European or Asian descendants, have identified approximately 67 genetic susceptibility loci for breast cancer. Given the large differences in genetic architecture between the African-ancestry genome and genomes of Asians and Europeans, it is important to investigate these loci in African-ancestry populations. We evaluated index SNPs in all 67 breast cancer susceptibility loci identified to date in our study including up to 3,300 African-American women (1,231 cases and 2,069 controls), recruited in the Southern Community Cohort Study (SCCS) and the Nashville Breast Health Study (NBHS). Seven SNPs were statistically significant (P≤0.05) with the risk of overall breast cancer in the same direction as previously reported: rs10069690 (5p15/TERT), rs999737 (14q24/RAD51L1), rs13387042 (2q35/TNP1), rs1219648 (10q26/FGFR2), rs8170 (19p13/BABAM1), rs17817449 (16q12/FTO), and rs13329835 (16q23/DYL2). A marginally significant association (P<0.10) was found for three additional SNPs: rs1045485 (2q33/CASP8), rs4849887 (2q14/INHBB), and rs4808801 (19p13/ELL). Three additional SNPs, including rs1011970 (9p21/CDKN2A/2B), rs941764 (14q32/CCDC88C), and rs17529111 (6q14/FAM46A), showed a significant association in analyses conducted by breast cancer subtype. The risk of breast cancer was elevated with an increasing number of risk variants, as measured by quintile of the genetic risk score, from 1.00 (reference), to 1.75 (1.30–2.37), 1.56 (1.15–2.11), 2.02 (1.50–2.74) and 2.63 (1.96–3.52), respectively, (P = 7.8×10–10). Results from this study highlight the need for large genetic studies in AAs to identify risk variants impacting this population."
https://openalex.org/W2096221658,"Background Most child victims of homicide are killed by a parent or step-parent. This large population study provides a contemporary and detailed description of filicide perpetrators. We examined the relationship between filicide and mental illness at the time of the offence, and care received from mental health services in the past. Method All filicide and filicide-suicide cases in England and Wales (1997–2006) were drawn from a national index of homicide perpetrators. Data on people in contact with mental health services were obtained via a questionnaire from mental health teams. Additional clinical information was collected from psychiatric reports. Results 6144 people were convicted of homicide, 297 were filicides, and 45 cases were filicide-suicides. 195 (66%) perpetrators were fathers. Mothers were more likely than fathers to have a history of mental disorder (66% v 27%) and symptoms at the time of the offence (53% v 23%), most often affective disorder. 17% of mothers had schizophrenia or other delusional disorders. Overall 8% had schizophrenia. 37% were mentally ill at the time of the offence. 20% had previously been in contact with mental health services, 12% within a year of the offence. Conclusion In the majority of cases, mental illness was not a feature of filicide. However, young mothers and parents with severe mental illness, especially affective and personality disorder who are providing care for children, require careful monitoring by mental health and other support services. Identifying risk factors for filicide requires further research."
https://openalex.org/W2040386207,"Fluorescent protein based signaling probes are emerging as valuable tools to study cell signaling because of their ability to provide spatio- temporal information in non invasive live cell mode. Previously, multiple fluorescent protein probes were employed to characterize key events of apoptosis in diverse experimental systems. We have employed a live cell image based approach to visualize the key events of apoptosis signaling induced by zerumbone, the active principle from ginger Zingiber zerumbet, in cancer cells that enabled us to analyze prominent apoptotic changes in a hierarchical manner with temporal resolution. Our studies substantiate that mitochondrial permeabilisation and cytochrome c dependent caspase activation dominate in zerumbone induced cell death. Bax activation, the essential and early event of cell death, is independently activated by reactive oxygen species as well as calpains. Zerumbone failed to induce apoptosis or mitochondrial permeabilisation in Bax knockout cells and over-expression of Bax enhanced cell death induced by zerumbone confirming the essential role of Bax for mitochondrial permeabilsation. Simultaneous inhibition of reactive oxygen species and calpain is required for preventing Bax activation and cell death. However, apoptosis induced by zerumbone was prevented in Bcl 2 and Bcl-XL over-expressing cells, whereas more protection was afforded by Bcl 2 specifically targeted to endoplasmic reticulum. Even though zerumbone treatment down-regulated survival proteins such as XIAP, Survivin and Akt, it failed to affect the pro-apoptotic proteins such as PUMA and BIM. Multiple normal diploid cell lines were employed to address cytotoxic activity of zerumbone and, in general, mammary epithelial cells, endothelial progenitor cells and smooth muscle cells were relatively resistant to zerumbone induced cell death with lesser ROS accumulation than cancer cells."
https://openalex.org/W1984048727,"Temporomandibular disorders are the most common cause of chronic orofacial pain, but, except where they occur subsequent to trauma, their cause remains unknown. This cross-sectional study assessed chewing function (habitual chewing side) and the differences of the chewing side and condylar path and lateral anterior guidance angles in participants with chronic unilateral temporomandibular disorder. This is the preliminary report of a randomized trial that aimed to test the effect of a new occlusal adjustment therapy.The masticatory function of 21 randomly selected completely dentate participants with chronic temporomandibular disorders (all but one with unilateral symptoms) was assessed by observing them eat almonds, inspecting the lateral horizontal movement of the jaw, with kinesiography, and by means of interview. The condylar path in the sagittal plane and the lateral anterior guidance angles with respect to the Frankfort horizontal plane in the frontal plane were measured on both sides in each individual.Sixteen of 20 participants with unilateral symptoms chewed on the affected side; the concordance (Fisher's exact test, P = .003) and the concordance-symmetry level (Kappa coefficient κ = 0.689; 95% confidence interval [CI], 0.38 to 0.99; P = .002) were significant. The mean condylar path angle was steeper (53.47(10.88) degrees versus 46.16(7.25) degrees; P = .001), and the mean lateral anterior guidance angle was flatter (41.63(13.35) degrees versus 48.32(9.53) degrees P = .036) on the symptomatic side.The results of this study support the use of a new term based on etiology, ""habitual chewing side syndrome"", instead of the nonspecific symptom-based ""temporomandibular joint disorders""; this denomination is characterized in adults by a steeper condylar path, flatter lateral anterior guidance, and habitual chewing on the symptomatic side."
