id,abstract
https://openalex.org/W2004818859,"A high-frequency radar remote-sensing system for measuring and mapping near-surface ocean currents in coastal waters has been analyzed and described. A transportable prototype version of the system was designed, constructed, and tested. With two units operating tens of kilometers apart, the currents were mapped in near real time at a grid of points 3 by 3 km covering areas exceeding 2000 kM(2), out to a distance of about 70 km from the shore. Preliminary estimates of the precision of current velocity measurements show it to be better than 30 cm/sec."
https://openalex.org/W2116776672,"Twenty-nine radiocarbon-dated pack rat middens document woodland communities in the deserts of the southwestern United States less than 10,000 years ago. A synchronous change from woodland to desert or grassland occurred about 8000 years ago in the Chihuahuan, Sonoran, and Mohave deserts. A shift of the Aleutian low and the winter storm track to the north, which resulted in drastically reduced winter precipitation in these areas, is inferred. The shift to nonpluvial climates in the Southwest lagged behind the beginning of nonglacial climates in the North because the melting continental glaciers contined to affect general circulation patterns."
https://openalex.org/W2005817929,
https://openalex.org/W2071646278,"The International Sun-Earth Explorer is a three-spacecraft program of the National Aeronautics and Space Administration and the European Space Agency aimed at securing a more quantitative knowledge of the structure and stability of the magnetosphere. One spacecraft (ISEE-C) makes observations in the solar wind upstream of the earth, while the other two (ISEE-A and ISEE-B), in the same highly eccentric orbit but separated by a relatively small variable distance, observe inside the magnetosphere. This international program is concurrent with the International Magnetospheric Study, to which ISEE-A and ISEE-C form a large U.S. contribution. The scientific aims and technological methods are discussed."
https://openalex.org/W2035556444,
https://openalex.org/W1991607270,"Rubidium-potassium ratios were determined on foliage, litter, and surface soils of plots in two plantations of Pinus resinosa 41 to 46 years old previously fertilized once with potassium. Calculations based on indigenous soil rubidium as the ""tagging"" ion demonstrate that after 9 years some 60 percent of the foliage potassium is still derived from the fertilizer, and after 23 years about 40 percent of the foliage potassium is derived from the fertilizer. Additional fertilizer potassium is present in soil and litter, indicating the high retention of this mobile element in the pine ecosystem."
https://openalex.org/W2059287492,Cluster formation in metallic crystal lattices is important for most high-temperature superconductors.
https://openalex.org/W2073061460,
https://openalex.org/W1994993531,
https://openalex.org/W1996288795,"A survey was conducted in the northwestern Sargasso Sea during the spring to assess the effect and extent of the winter cooling of 1976 to 1977 on the ocean. Newly formed, well-mixed layers of 18 degrees C water as deep as 550 meters were observed. The main thermocline south of the Gulf Stream was 100 to 150 meters deeper than it is on the average, which implies significant changes in the baroclinic transports."
https://openalex.org/W1966550128,An example is given to illustrate the pitfall of estimating entropy from volume alone as was done earlier by Saxena with the garnets pyrope and almandine. A reply by Saxena is included. (GHT)
https://openalex.org/W1530811287,"Growth was obtained in rats on synthetic diets in which the ten essential amino acids were the sole source of amino acid nitrogen. The growth rate was dependent upon the quantity of amino acids fed and appeared to compare favorably with that obtained when a similar quantity of nitrogen was fed in the form of casein. No increase in growth was observed when nitrogen in addition to that given in the form of the essential amino acids was supplied as glycine. Our experiments would not support the contention that the unnatural forms of the amino acids are toxic. We wish to acknowledge and thank Phyllis Robison for technical assistance, and Dr. D. Mark Hegsted for helpful suggestions."
https://openalex.org/W2031566654,
https://openalex.org/W2039983695,
https://openalex.org/W2027464372,
https://openalex.org/W2085072737,
https://openalex.org/W2047507077,
