id,abstract
https://openalex.org/W1984432465,
https://openalex.org/W2066783444,"RNA-guided epigenome editing with Cas9 fused to an acetyltransferase domain activates gene expression through modification of promoters and enhancers. Technologies that enable targeted manipulation of epigenetic marks could be used to precisely control cell phenotype or interrogate the relationship between the epigenome and transcriptional control. Here we describe a programmable, CRISPR-Cas9-based acetyltransferase consisting of the nuclease-null dCas9 protein fused to the catalytic core of the human acetyltransferase p300. The fusion protein catalyzes acetylation of histone H3 lysine 27 at its target sites, leading to robust transcriptional activation of target genes from promoters and both proximal and distal enhancers. Gene activation by the targeted acetyltransferase was highly specific across the genome. In contrast to previous dCas9-based activators, the acetyltransferase activates genes from enhancer regions and with an individual guide RNA. We also show that the core p300 domain can be fused to other programmable DNA-binding proteins. These results support targeted acetylation as a causal mechanism of transactivation and provide a robust tool for manipulating gene regulation."
https://openalex.org/W2043783389,"The authors used new network-analysis algorithms to examine how distributed networks of brain areas are reorganized as humans learn a new motor skill. Using fMRI, the authors found that learning induced autonomy of sensorimotor systems and that a release of cognitive control hubs predicted individual differences in learning. Distributed networks of brain areas interact with one another in a time-varying fashion to enable complex cognitive and sensorimotor functions. Here we used new network-analysis algorithms to test the recruitment and integration of large-scale functional neural circuitry during learning. Using functional magnetic resonance imaging data acquired from healthy human participants, we investigated changes in the architecture of functional connectivity patterns that promote learning from initial training through mastery of a simple motor skill. Our results show that learning induces an autonomy of sensorimotor systems and that the release of cognitive control hubs in frontal and cingulate cortices predicts individual differences in the rate of learning on other days of practice. Our general statistical approach is applicable across other cognitive domains and provides a key to understanding time-resolved interactions between distributed neural circuits that enable task performance."
https://openalex.org/W2039489843,"A large population of neurons can, in principle, produce an astronomical number of distinct firing patterns. In cortex, however, these patterns lie in a space of lower dimension, as if individual neurons were ""obedient members of a huge orchestra"". Here we use recordings from the visual cortex of mouse (Mus musculus) and monkey (Macaca mulatta) to investigate the relationship between individual neurons and the population, and to establish the underlying circuit mechanisms. We show that neighbouring neurons can differ in their coupling to the overall firing of the population, ranging from strongly coupled 'choristers' to weakly coupled 'soloists'. Population coupling is largely independent of sensory preferences, and it is a fixed cellular attribute, invariant to stimulus conditions. Neurons with high population coupling are more strongly affected by non-sensory behavioural variables such as motor intention. Population coupling reflects a causal relationship, predicting the response of a neuron to optogenetically driven increases in local activity. Moreover, population coupling indicates synaptic connectivity; the population coupling of a neuron, measured in vivo, predicted subsequent in vitro estimates of the number of synapses received from its neighbours. Finally, population coupling provides a compact summary of population activity; knowledge of the population couplings of n neurons predicts a substantial portion of their n(2) pairwise correlations. Population coupling therefore represents a novel, simple measure that characterizes the relationship of each neuron to a larger population, explaining seemingly complex network firing patterns in terms of basic circuit variables."
https://openalex.org/W2004526658,"Regulation of protein synthesis is fundamental for all aspects of eukaryotic biology by controlling development, homeostasis and stress responses. The 13-subunit, 800-kilodalton eukaryotic initiation factor 3 (eIF3) organizes initiation factor and ribosome interactions required for productive translation. However, current understanding of eIF3 function does not explain genetic evidence correlating eIF3 deregulation with tissue-specific cancers and developmental defects. Here we report the genome-wide discovery of human transcripts that interact with eIF3 using photoactivatable ribonucleoside-enhanced crosslinking and immunoprecipitation (PAR-CLIP). eIF3 binds to a highly specific program of messenger RNAs involved in cell growth control processes, including cell cycling, differentiation and apoptosis, via the mRNA 5' untranslated region. Surprisingly, functional analysis of the interaction between eIF3 and two mRNAs encoding the cell proliferation regulators c-JUN and BTG1 reveals that eIF3 uses different modes of RNA stem-loop binding to exert either translational activation or repression. Our findings illuminate a new role for eIF3 in governing a specialized repertoire of gene expression and suggest that binding of eIF3 to specific mRNAs could be targeted to control carcinogenesis."
https://openalex.org/W2028602145,
https://openalex.org/W1998630795,"To identify chromatin mechanisms of neuronal differentiation, we characterized chromatin accessibility and gene expression in cerebellar granule neurons (CGNs) of the developing mouse. We used DNase-seq to map accessibility of cis-regulatory elements and RNA-seq to profile transcript abundance across postnatal stages of neuronal differentiation in vivo and in culture. We observed thousands of chromatin accessibility changes as CGNs differentiated, and verified, using H3K27ac ChIP-seq, reporter gene assays and CRISPR-mediated activation, that many of these regions function as neuronal enhancers. Motif discovery in differentially accessible chromatin regions suggested a previously unknown role for the Zic family of transcription factors in CGN maturation. We confirmed the association of Zic with these elements by ChIP-seq and found, using knockdown, that Zic1 and Zic2 are required for coordinating mature neuronal gene expression patterns. Together, our data reveal chromatin dynamics at thousands of gene regulatory elements that facilitate the gene expression patterns necessary for neuronal differentiation and function."
https://openalex.org/W1992532837,"Mouse hair follicles in the skin cycle between growth and regression, while maintaining a pool of stem cells for continued regeneration; here, live imaging is used to show that a combination of niche-induced stem cell apoptosis and epithelial phagocytosis underlies regression, regulating the stem cell pool. Mouse hair follicles in the skin cycle between growth and regression, while maintaining a pool of stem cells for regeneration. Valentina Greco and colleagues used imaging in live mice to show that regression involves a combination of niche-induced stem cell apoptosis and epithelial phagocytosis. Dead cells are removed from the follicle by their neighbouring epithelial cells through phagocytosis. The authors also show that regression is essential for the reduction of the overall stem cell pool as part of tissue homeostasis. Tissue homeostasis is achieved through a balance of cell production (growth) and elimination (regression)1,2. In contrast to tissue growth, the cells and molecular signals required for tissue regression remain unknown. To investigate physiological tissue regression, we use the mouse hair follicle, which cycles stereotypically between phases of growth and regression while maintaining a pool of stem cells to perpetuate tissue regeneration3. Here we show by intravital microscopy in live mice4,5,6 that the regression phase eliminates the majority of the epithelial cells by two distinct mechanisms: terminal differentiation of suprabasal cells and a spatial gradient of apoptosis of basal cells. Furthermore, we demonstrate that basal epithelial cells collectively act as phagocytes to clear dying epithelial neighbours. Through cellular and genetic ablation we show that epithelial cell death is extrinsically induced through transforming growth factor (TGF)-β activation and mesenchymal crosstalk. Strikingly, our data show that regression acts to reduce the stem cell pool, as inhibition of regression results in excess basal epithelial cells with regenerative abilities. This study identifies the cellular behaviours and molecular mechanisms of regression that counterbalance growth to maintain tissue homeostasis."
https://openalex.org/W2167724252,"The mosquito species Aedes albopictus is a major vector of the human diseases dengue and chikungunya. Due to the lack of efficient and sustainable methods to control this mosquito species, there is an increasing interest in developing and applying the sterile insect technique (SIT) and the incompatible insect technique (IIT), separately or in combination, as population suppression approaches. Ae. albopictus is naturally double-infected with two Wolbachia strains, wAlbA and wAlbB. A new triple Wolbachia-infected strain (i.e., a strain infected with wAlbA, wAlbB, and wPip), known as HC and expressing strong cytoplasmic incompatibility (CI) in appropriate matings, was recently developed. In the present study, we compared several fitness traits of three Ae. albopictus strains (triple-infected, double-infected and uninfected), all of which were of the same genetic background (""Guangzhou City, China"") and were reared under the same conditions. Investigation of egg-hatching rate, survival of pupae and adults, sex ratio, duration of larval stages (development time from L1 to pupation), time to emergence (development time from L1 to adult emergence), wing length, female fecundity and adult longevity indicated that the presence of Wolbachia had only a minimal effect on host fitness. Based on this evidence, the HC strain is currently under consideration for mass rearing and application in a combined SIT-IIT strategy to control natural populations of Ae. albopictus in mainland China."
https://openalex.org/W2124473941,"Despite the success of genome-wide association studies (GWAS) in detecting a large number of loci for complex phenotypes such as rheumatoid arthritis (RA) susceptibility, the lack of information on the causal genes leaves important challenges to interpret GWAS results in the context of the disease biology. Here, we genetically fine-map the RA risk locus at 19p13 to define causal variants, and explore the pleiotropic effects of these same variants in other complex traits. First, we combined Immunochip dense genotyping (n = 23,092 case/control samples), Exomechip genotyping (n = 18,409 case/control samples) and targeted exon-sequencing (n = 2,236 case/controls samples) to demonstrate that three protein-coding variants in TYK2 (tyrosine kinase 2) independently protect against RA: P1104A (rs34536443, OR = 0.66, P = 2.3x10-21), A928V (rs35018800, OR = 0.53, P = 1.2x10-9), and I684S (rs12720356, OR = 0.86, P = 4.6x10-7). Second, we show that the same three TYK2 variants protect against systemic lupus erythematosus (SLE, Pomnibus = 6x10-18), and provide suggestive evidence that two of the TYK2 variants (P1104A and A928V) may also protect against inflammatory bowel disease (IBD; Pomnibus = 0.005). Finally, in a phenome-wide association study (PheWAS) assessing >500 phenotypes using electronic medical records (EMR) in >29,000 subjects, we found no convincing evidence for association of P1104A and A928V with complex phenotypes other than autoimmune diseases such as RA, SLE and IBD. Together, our results demonstrate the role of TYK2 in the pathogenesis of RA, SLE and IBD, and provide supporting evidence for TYK2 as a promising drug target for the treatment of autoimmune diseases."
